S_no,Year,Month,Day,Date,WD,Hour,Minute_30,Place1,Place2,Ventilation1,Ventilation2,Activity1,Activity2,AP1,AP2,AP3,Sensor
LA022,2018,10,20,5,0,5,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,20,5,0,6,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,20,5,0,6,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,20,5,0,7,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,20,5,0,7,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,20,5,0,8,1,1,0,1,0,9,0,0,0,0,1
LA022,2018,10,20,5,0,8,2,1,0,1,0,11,0,0,0,0,1
LA022,2018,10,20,5,0,9,1,23,0,9,0,3,10,0,0,0,1
LA022,2018,10,20,5,0,9,2,23,0,9,0,3,10,0,0,0,1
LA022,2018,10,20,5,0,10,1,23,0,9,0,8,10,2,0,0,1
LA022,2018,10,20,5,0,10,2,63,0,9,0,3,10,0,0,0,1
LA022,2018,10,20,5,0,11,1,63,0,9,0,10,0,0,0,0,1
LA022,2018,10,20,5,0,11,2,1,0,1,0,10,0,0,0,0,1
LA022,2018,10,20,5,0,12,1,1,0,1,0,6,11,0,0,0,1
LA022,2018,10,20,5,0,12,2,1,0,1,0,10,11,0,0,0,1
LA022,2018,10,20,5,0,13,1,1,0,1,0,10,11,0,0,0,1
LA022,2018,10,20,5,0,13,2,1,0,1,0,10,11,0,0,0,1
LA022,2018,10,20,5,0,14,1,16,0,9,0,11,0,1,11,0,1
LA022,2018,10,20,5,0,14,2,12,0,4,0,2,0,0,0,0,1
LA022,2018,10,20,5,0,15,1,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,15,2,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,16,1,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,16,2,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,17,1,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,17,2,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,18,1,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,18,2,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,19,1,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,19,2,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,20,1,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,20,2,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,21,1,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,21,2,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,22,1,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,22,2,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,23,1,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,20,5,0,23,2,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,21,6,0,0,1,61,0,2,0,10,8,0,0,0,1
LA022,2018,10,21,6,0,0,2,10,0,9,0,2,0,1,0,0,1
LA022,2018,10,21,6,0,1,1,63,0,9,0,8,0,1,0,0,1
LA022,2018,10,21,6,0,1,2,1,0,1,0,9,1,0,0,0,1
LA022,2018,10,21,6,0,2,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,21,6,0,2,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,21,6,0,3,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,21,6,0,3,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,21,6,0,4,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,21,6,0,4,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,21,6,0,5,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,21,6,0,5,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,21,6,0,6,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,21,6,0,6,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,21,6,0,7,1,1,0,1,0,1,0,5,0,0,1
LA022,2018,10,21,6,0,7,2,1,0,1,0,9,0,5,0,0,1
LA022,2018,10,21,6,0,8,2,9,0,9,0,6,8,1,0,0,0
LA022,2018,10,21,6,0,9,1,9,0,9,0,6,8,1,0,0,0
LA022,2018,10,21,6,0,9,2,9,0,9,0,6,8,1,0,0,0
LA022,2018,10,21,6,0,10,1,9,0,9,0,6,8,1,0,0,0
LA022,2018,10,21,6,0,12,1,1,0,1,0,10,11,0,0,0,1
LA022,2018,10,21,6,0,12,2,10,0,9,0,2,0,1,0,0,1
LA022,2018,10,21,6,0,13,1,4,0,4,0,8,10,0,0,0,1
LA022,2018,10,21,6,0,13,2,4,0,4,0,8,10,0,0,0,1
LA022,2018,10,21,6,0,14,1,4,0,4,0,8,10,0,0,0,1
LA022,2018,10,21,6,0,14,2,4,0,4,0,8,10,0,0,0,1
LA022,2018,10,21,6,0,15,1,10,0,9,0,2,0,0,0,0,1
LA022,2018,10,21,6,0,15,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,21,6,0,16,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,21,6,0,16,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,21,6,0,17,1,1,0,1,0,1,0,5,0,0,1
LA022,2018,10,21,6,0,17,2,1,0,1,0,4,0,2,0,0,1
LA022,2018,10,21,6,0,18,1,1,0,1,0,4,0,2,0,0,1
LA022,2018,10,21,6,0,18,2,1,0,1,0,4,0,2,0,0,1
LA022,2018,10,21,6,0,19,1,1,0,1,0,10,0,0,0,0,1
LA022,2018,10,21,6,0,19,2,1,0,1,0,8,9,0,0,0,1
LA022,2018,10,21,6,0,20,1,1,0,1,0,10,0,0,0,0,1
LA022,2018,10,21,6,0,20,2,1,0,1,0,10,0,0,0,0,1
LA022,2018,10,21,6,0,21,1,1,0,1,0,10,0,0,0,0,1
LA022,2018,10,21,6,0,21,2,16,0,9,0,3,0,0,0,0,1
LA022,2018,10,21,6,0,22,1,16,0,9,0,3,0,0,0,0,1
LA022,2018,10,21,6,0,22,2,16,0,9,0,3,0,0,0,0,1
LA022,2018,10,21,6,0,23,1,16,0,9,0,3,0,0,0,0,1
LA022,2018,10,21,6,0,23,2,16,0,9,0,3,0,0,0,0,1
LA022,2018,10,22,7,1,0,1,1,0,4,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,0,2,1,0,4,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,1,1,1,0,4,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,1,2,1,0,4,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,2,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,2,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,3,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,3,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,4,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,4,2,1,0,1,0,9,0,0,0,0,1
LA022,2018,10,22,7,1,5,1,9,0,9,0,2,0,0,0,0,1
LA022,2018,10,22,7,1,5,2,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,22,7,1,6,1,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,22,7,1,6,2,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,22,7,1,7,1,2,0,4,0,8,0,0,0,0,1
LA022,2018,10,22,7,1,7,2,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,22,7,1,8,1,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,22,7,1,8,2,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,22,7,1,9,1,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,22,7,1,9,2,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,22,7,1,10,1,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,22,7,1,10,2,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,22,7,1,11,1,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,22,7,1,11,2,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,22,7,1,12,1,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,22,7,1,12,2,2,0,4,0,10,0,0,0,0,1
LA022,2018,10,22,7,1,13,1,4,0,4,0,8,10,2,0,0,1
LA022,2018,10,22,7,1,13,2,4,0,4,0,8,10,2,0,0,1
LA022,2018,10,22,7,1,14,1,9,0,9,0,2,0,0,0,0,1
LA022,2018,10,22,7,1,14,2,1,0,4,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,15,1,1,0,4,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,15,2,1,0,4,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,16,1,1,0,4,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,16,2,7,0,2,0,10,0,0,0,0,1
LA022,2018,10,22,7,1,17,1,7,0,2,0,10,0,0,0,0,1
LA022,2018,10,22,7,1,17,2,7,0,2,0,10,0,0,0,0,1
LA022,2018,10,22,7,1,18,1,1,0,1,0,4,8,0,0,0,1
LA022,2018,10,22,7,1,18,2,1,0,1,0,8,0,0,0,0,1
LA022,2018,10,22,7,1,19,1,1,0,1,0,8,0,0,0,0,1
LA022,2018,10,22,7,1,19,2,16,0,9,0,11,0,11,0,0,1
LA022,2018,10,22,7,1,20,1,1,0,1,0,10,11,0,0,0,1
LA022,2018,10,22,7,1,20,2,1,0,1,0,10,11,0,0,0,1
LA022,2018,10,22,7,1,21,1,1,0,1,0,10,11,0,0,0,1
LA022,2018,10,22,7,1,21,2,1,0,1,0,10,11,0,0,0,1
LA022,2018,10,22,7,1,22,1,1,0,1,0,9,0,0,0,0,1
LA022,2018,10,22,7,1,22,2,1,0,4,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,23,1,1,0,4,0,1,0,0,0,0,1
LA022,2018,10,22,7,1,23,2,1,0,4,0,1,0,0,0,0,1
LA022,2018,10,23,8,1,0,1,1,0,4,0,1,0,0,0,0,1
LA022,2018,10,23,8,1,0,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,23,8,1,1,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,23,8,1,1,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,23,8,1,2,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,23,8,1,2,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,23,8,1,3,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,23,8,1,3,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,23,8,1,4,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,23,8,1,4,2,1,0,1,0,9,0,0,0,0,1
LA022,2018,10,23,8,1,5,1,9,0,9,0,2,0,0,0,0,1
LA022,2018,10,23,8,1,5,2,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,23,8,1,6,1,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,23,8,1,6,2,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,23,8,1,7,1,2,0,4,0,8,0,0,0,0,1
LA022,2018,10,23,8,1,7,2,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,23,8,1,8,1,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,23,8,1,8,2,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,23,8,1,9,1,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,23,8,1,9,2,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,23,8,1,10,1,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,23,8,1,10,2,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,23,8,1,11,1,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,23,8,1,11,2,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,23,8,1,12,1,2,0,4,0,3,0,0,0,0,1
LA022,2018,10,23,8,1,12,2,2,0,4,0,10,0,0,0,0,1
LA022,2018,10,23,8,1,13,1,4,0,4,0,8,10,0,0,0,1
LA022,2018,10,23,8,1,13,2,4,0,4,0,8,10,0,0,0,1
LA022,2018,10,23,8,1,14,1,9,0,9,0,2,0,1,0,0,1
LA022,2018,10,23,8,1,14,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,23,8,1,15,1,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,23,8,1,15,2,1,0,1,0,1,0,0,0,0,1
LA022,2018,10,23,8,1,17,1,1,0,1,0,10,0,5,0,0,1
LA022,2018,10,23,8,1,17,2,1,0,1,0,10,0,0,0,0,1
LA022,2018,10,23,8,1,18,1,1,0,1,0,10,0,0,0,0,1
LA022,2018,10,23,8,1,18,2,1,0,1,0,10,0,0,0,0,1
LA022,2018,10,23,8,1,19,1,1,0,1,0,10,0,0,0,0,1
LA022,2018,10,23,8,1,19,2,1,0,1,0,10,0,0,0,0,1
LA024,2018,10,9,1,1,14,1,2,0,3,0,10,0,0,0,0,1
LA024,2018,10,9,1,1,14,2,2,0,3,0,10,0,0,0,0,1
LA024,2018,10,9,1,1,15,1,2,0,3,0,10,0,0,0,0,1
LA024,2018,10,9,1,1,15,2,2,0,3,0,10,0,0,0,0,1
LA024,2018,10,9,1,1,16,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,9,1,1,16,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,9,1,1,17,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,9,1,1,17,2,2,0,2,0,8,0,0,0,0,1
LA024,2018,10,9,1,1,18,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,9,1,1,18,2,2,0,3,0,3,10,0,0,0,1
LA024,2018,10,9,1,1,19,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,9,1,1,19,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,9,1,1,20,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,9,1,1,20,2,16,0,9,0,2,0,1,2,0,1
LA024,2018,10,9,1,1,21,1,1,0,3,0,8,0,0,0,0,1
LA024,2018,10,9,1,1,21,2,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,9,1,1,22,1,1,0,3,0,11,0,0,0,0,1
LA024,2018,10,9,1,1,22,2,1,0,2,0,9,0,0,0,0,0
LA024,2018,10,9,1,1,23,1,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,9,1,1,23,2,1,0,1,0,10,0,0,0,0,1
LA024,2018,10,10,2,1,0,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,0,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,1,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,1,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,2,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,2,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,3,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,3,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,4,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,4,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,5,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,5,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,6,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,6,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,7,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,10,2,1,7,2,1,0,2,0,9,0,0,0,0,1
LA024,2018,10,10,2,1,8,1,16,0,9,0,2,0,1,0,0,1
LA024,2018,10,10,2,1,8,2,2,0,3,0,8,3,0,0,0,1
LA024,2018,10,10,2,1,9,1,2,0,3,0,3,10,0,0,0,1
LA024,2018,10,10,2,1,9,2,2,0,3,0,10,3,0,0,0,1
LA024,2018,10,10,2,1,10,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,10,2,1,10,2,2,0,3,0,3,10,0,0,0,1
LA024,2018,10,10,2,1,11,1,2,0,2,0,11,0,0,0,0,1
LA024,2018,10,10,2,1,11,2,2,0,2,0,11,0,0,0,0,1
LA024,2018,10,10,2,1,12,1,2,0,2,0,8,0,0,0,0,1
LA024,2018,10,10,2,1,12,2,2,0,3,0,11,0,0,0,0,1
LA024,2018,10,10,2,1,13,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,10,2,1,13,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,10,2,1,14,1,2,0,3,0,3,10,0,0,0,1
LA024,2018,10,10,2,1,14,2,2,0,3,0,3,0,3,0,0,1
LA024,2018,10,10,2,1,15,1,2,0,3,0,3,8,0,0,0,1
LA024,2018,10,10,2,1,15,2,2,0,3,0,3,10,0,3,0,1
LA024,2018,10,10,2,1,16,1,2,0,3,0,3,0,3,0,0,1
LA024,2018,10,10,2,1,16,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,10,2,1,17,1,2,0,3,0,3,10,0,0,0,1
LA024,2018,10,10,2,1,17,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,10,2,1,18,1,2,0,2,0,8,0,0,0,0,1
LA024,2018,10,10,2,1,18,2,2,0,3,0,10,3,0,0,0,1
LA024,2018,10,10,2,1,19,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,10,2,1,19,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,10,2,1,20,1,16,0,9,0,2,0,1,2,0,1
LA024,2018,10,10,2,1,20,2,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,10,2,1,21,1,1,0,3,0,10,8,10,0,0,1
LA024,2018,10,10,2,1,21,2,1,0,3,0,10,0,3,0,0,1
LA024,2018,10,10,2,1,22,1,1,0,1,0,9,0,0,0,0,0
LA024,2018,10,10,2,1,22,2,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,10,2,1,23,1,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,10,2,1,23,2,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,11,3,1,0,1,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,11,3,1,0,2,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,11,3,1,1,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,11,3,1,1,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,11,3,1,2,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,11,3,1,2,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,11,3,1,3,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,11,3,1,3,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,11,3,1,4,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,11,3,1,4,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,11,3,1,5,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,11,3,1,5,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,11,3,1,6,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,11,3,1,6,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,11,3,1,7,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,11,3,1,7,2,1,0,2,0,9,0,0,0,0,1
LA024,2018,10,11,3,1,8,1,16,0,9,0,2,0,2,1,0,1
LA024,2018,10,11,3,1,8,2,2,0,3,0,8,3,0,0,0,1
LA024,2018,10,11,3,1,9,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,11,3,1,9,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,11,3,1,10,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,11,3,1,10,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,11,3,1,11,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,11,3,1,11,2,2,0,3,0,10,0,0,0,0,1
LA024,2018,10,11,3,1,12,1,2,0,3,0,8,10,0,0,0,1
LA024,2018,10,11,3,1,12,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,11,3,1,13,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,11,3,1,13,2,2,0,3,0,10,3,0,0,0,1
LA024,2018,10,11,3,1,14,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,11,3,1,14,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,11,3,1,15,1,2,0,3,0,3,10,0,0,0,1
LA024,2018,10,11,3,1,15,2,2,0,3,0,10,8,0,0,0,1
LA024,2018,10,11,3,1,16,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,11,3,1,16,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,11,3,1,17,1,2,0,3,0,10,0,0,0,0,1
LA024,2018,10,11,3,1,17,2,2,0,3,0,10,0,0,0,0,1
LA024,2018,10,11,3,1,18,1,2,0,3,0,8,11,0,0,0,1
LA024,2018,10,11,3,1,18,2,2,0,3,0,10,0,0,0,0,1
LA024,2018,10,11,3,1,19,1,16,0,9,0,6,0,1,0,0,1
LA024,2018,10,11,3,1,19,2,2,0,3,0,11,3,0,0,0,1
LA024,2018,10,11,3,1,20,1,2,0,3,0,10,0,0,0,0,1
LA024,2018,10,11,3,1,20,2,16,0,9,0,2,0,1,0,0,1
LA024,2018,10,11,3,1,21,1,1,0,3,0,8,0,0,0,0,1
LA024,2018,10,11,3,1,21,2,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,11,3,1,22,1,1,0,3,0,11,0,0,0,0,1
LA024,2018,10,11,3,1,22,2,1,0,1,0,9,0,0,0,0,0
LA024,2018,10,11,3,1,23,1,1,0,3,0,10,1,0,0,0,1
LA024,2018,10,11,3,1,23,2,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,12,4,1,0,1,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,12,4,1,0,2,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,12,4,1,1,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,12,4,1,1,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,12,4,1,2,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,12,4,1,2,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,12,4,1,3,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,12,4,1,3,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,12,4,1,4,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,12,4,1,4,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,12,4,1,5,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,12,4,1,5,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,12,4,1,6,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,12,4,1,6,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,12,4,1,7,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,12,4,1,7,2,1,0,2,0,9,0,0,0,0,1
LA024,2018,10,12,4,1,8,1,16,0,9,0,2,0,0,0,0,1
LA024,2018,10,12,4,1,8,2,2,0,3,0,8,0,0,0,0,1
LA024,2018,10,12,4,1,9,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,12,4,1,9,2,2,0,3,0,3,11,0,0,0,1
LA024,2018,10,12,4,1,10,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,12,4,1,10,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,12,4,1,11,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,12,4,1,11,2,2,0,3,0,3,10,0,0,0,1
LA024,2018,10,12,4,1,12,1,2,0,3,0,8,0,0,0,0,1
LA024,2018,10,12,4,1,12,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,12,4,1,13,1,2,0,3,0,3,0,0,3,0,1
LA024,2018,10,12,4,1,13,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,12,4,1,14,1,2,0,3,0,10,0,0,0,0,1
LA024,2018,10,12,4,1,14,2,2,0,3,0,3,0,0,3,0,1
LA024,2018,10,12,4,1,15,1,2,0,3,0,3,8,0,0,0,1
LA024,2018,10,12,4,1,15,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,12,4,1,16,1,2,0,3,0,3,11,0,0,0,1
LA024,2018,10,12,4,1,16,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,12,4,1,17,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,12,4,1,17,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,12,4,1,18,1,2,0,3,0,8,0,0,0,0,1
LA024,2018,10,12,4,1,18,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,12,4,1,19,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,12,4,1,19,2,2,0,3,0,3,10,0,0,0,1
LA024,2018,10,12,4,1,20,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,12,4,1,20,2,2,0,2,0,3,0,0,0,0,1
LA024,2018,10,12,4,1,21,1,16,0,9,0,2,0,2,1,0,1
LA024,2018,10,12,4,1,21,2,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,12,4,1,22,1,1,0,3,0,10,8,0,0,0,1
LA024,2018,10,12,4,1,22,2,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,12,4,1,23,1,1,0,1,0,9,0,0,0,0,0
LA024,2018,10,12,4,1,23,2,1,0,3,0,10,0,0,0,0,1
LA024,2018,10,13,5,1,0,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,0,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,1,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,1,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,2,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,2,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,3,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,3,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,4,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,4,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,5,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,5,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,6,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,6,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,7,1,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,7,2,1,0,1,0,1,0,0,0,0,1
LA024,2018,10,13,5,1,8,1,1,0,2,0,9,0,0,0,0,1
LA024,2018,10,13,5,1,8,2,16,0,9,0,2,0,2,0,0,1
LA024,2018,10,13,5,1,9,1,2,0,3,0,8,0,0,0,0,1
LA024,2018,10,13,5,1,9,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,13,5,1,10,1,2,0,3,0,10,0,0,0,0,1
LA024,2018,10,13,5,1,10,2,2,0,3,0,10,0,0,0,0,1
LA024,2018,10,13,5,1,11,1,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,13,5,1,11,2,2,0,3,0,3,0,0,0,0,1
LA024,2018,10,13,5,1,12,1,2,0,3,0,8,0,0,0,0,1
