id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,pressure,ai1_1,ai1_2,ai1_3,ai1_4,ai2_1,ai2_2,ai2_3,ai2_4,ERR
0C9A4249DB69,2020-04-08,00:00:00,29.0,53.2,6,10,11,477,0,-2,0,58,67,73,60,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:00:15,29.0,53.2,6,11,11,477,0,-3,-1,58,78,70,54,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:00:30,29.1,53.1,8,12,13,477,0,-3,-1,58,70,78,64,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:00:45,29.0,53.2,8,12,13,476,0,-3,-1,58,63,68,56,-2,1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:01:00,29.0,53.2,6,10,11,477,0,-2,1,58,77,82,68,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:01:15,29.1,53.2,7,11,11,477,0,-3,-1,58,88,66,64,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:01:30,29.0,53.2,7,10,10,477,0,-3,-1,58,76,72,71,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:01:45,29.0,53.2,6,9,9,476,0,-3,-1,57,76,72,66,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:02:00,29.0,53.1,6,10,10,476,0,-3,-1,57,80,80,58,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:02:15,29.0,53.2,7,11,11,476,0,-3,-1,57,78,66,62,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:02:30,29.0,53.2,7,11,11,476,0,-3,-1,57,99,108,71,-2,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:02:45,29.0,53.2,7,10,11,475,0,-2,-1,58,81,74,70,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:03:00,29.0,53.2,7,9,10,476,0,-3,-1,58,68,68,79,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:03:15,29.0,53.2,8,11,11,475,0,-3,-1,57,66,68,65,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:03:30,29.0,53.2,7,11,11,475,0,-3,-1,58,68,65,64,-3,0,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-08,00:03:45,29.0,53.2,7,11,12,475,0,-3,0,58,64,65,58,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
