id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,pressure,ai1_1,ai1_2,ai1_3,ai1_4,ai2_1,ai2_2,ai2_3,ai2_4,ERR
0C9A4249DB67,2020-04-09,00:07:15,28.1,52.7,216,547,689,528,0,2,2,54,170,176,239,2,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:07:30,28.1,52.7,217,557,682,528,0,2,0,53,172,197,235,2,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:07:45,28.1,52.7,215,553,703,529,0,2,1,50,201,174,250,1,1,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:08:00,28.1,52.7,213,549,705,529,0,1,1,54,181,194,247,2,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:08:15,28.1,52.7,215,544,695,529,0,2,1,53,142,191,203,2,2,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:08:30,28.1,52.7,211,537,695,529,0,2,2,52,170,183,207,2,3,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:08:45,28.1,52.7,210,541,675,529,0,2,3,53,138,151,189,2,2,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:09:00,28.1,52.6,215,547,679,529,0,2,2,52,137,150,157,3,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:09:15,28.1,52.7,217,563,698,529,0,3,0,53,153,171,229,2,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:09:30,28.1,52.7,212,541,677,529,0,2,1,50,184,166,222,4,1,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:09:45,28.1,52.7,213,531,679,529,0,4,1,52,170,181,203,4,4,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:10:00,28.1,52.6,218,545,688,529,0,4,4,53,163,154,240,5,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:10:15,28.1,52.7,217,537,685,529,0,5,0,53,172,204,257,3,0,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:10:30,28.1,52.7,214,551,701,529,0,3,0,52,124,165,215,1,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:10:45,28.1,52.7,208,552,699,529,0,1,1,53,180,170,251,3,1,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:11:00,28.1,52.7,215,528,673,528,0,3,1,54,175,182,194,2,1,56,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:11:15,28.1,52.7,215,541,684,528,0,2,1,56,157,204,215,3,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:11:30,28.1,52.7,214,539,665,528,0,3,1,53,146,167,151,3,2,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:11:45,28.1,52.7,213,542,684,527,0,3,2,54,174,202,209,1,2,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:12:00,28.1,52.7,217,535,689,527,0,1,2,57,115,123,188,4,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:12:15,28.1,52.7,216,533,679,527,0,4,1,53,174,177,204,2,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:12:30,28.1,52.7,213,532,677,528,0,2,0,53,153,158,223,3,2,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:12:45,28.1,52.6,214,531,661,528,0,3,2,52,158,159,212,3,1,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:13:00,28.1,52.7,214,537,683,528,0,3,1,54,181,166,217,6,1,51,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:13:15,28.1,52.6,214,535,687,526,0,6,1,51,215,201,245,1,2,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:13:30,28.1,52.6,212,533,673,527,0,1,2,54,193,156,199,4,2,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:13:45,28.1,52.7,212,533,675,526,0,4,2,53,168,203,258,2,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:14:00,28.1,52.7,215,553,706,526,0,2,1,53,191,235,218,3,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:14:15,28.1,52.6,211,556,686,527,0,3,0,53,156,187,202,1,1,55,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:14:30,28.1,52.7,214,556,675,527,0,1,1,55,161,162,209,4,1,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:14:45,28.1,52.7,216,535,659,527,0,4,1,52,172,187,225,2,2,51,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:15:00,28.1,52.7,218,535,674,529,0,2,2,51,162,172,203,2,0,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:15:15,28.1,52.7,213,535,665,527,0,2,0,54,165,167,196,1,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:15:30,28.1,52.7,212,545,678,527,0,1,1,50,147,162,195,2,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:15:45,28.1,52.7,211,541,673,527,0,2,1,53,168,157,195,2,2,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:16:00,28.1,52.7,211,541,682,527,0,2,2,54,184,195,221,2,-1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:16:15,28.1,52.7,213,543,679,527,0,2,-1,53,175,153,213,-1,2,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:16:30,28.1,52.7,212,537,676,527,0,-1,2,58,135,148,176,2,2,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:16:45,28.1,52.7,213,548,669,529,0,2,2,52,171,187,265,3,1,51,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:17:00,28.1,52.7,209,555,702,528,0,3,1,51,143,175,192,2,0,55,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:17:15,28.1,52.6,215,534,671,528,0,2,0,55,158,165,175,2,-1,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:17:30,28.1,52.7,216,531,667,529,0,2,-1,54,145,174,185,1,1,55,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:17:45,28.1,52.7,209,531,681,529,0,1,1,55,161,148,191,2,-1,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:18:00,28.1,52.7,204,546,675,528,0,2,-1,52,175,193,270,-1,0,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:18:15,28.1,52.7,208,537,677,528,0,-1,0,52,175,190,231,4,2,51,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:18:30,28.1,52.7,213,522,661,528,0,4,2,51,188,205,216,2,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:18:45,28.1,52.7,215,524,682,528,0,2,1,53,165,172,220,3,1,51,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:19:00,28.1,52.7,213,537,674,528,0,3,1,51,183,195,255,2,2,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:19:15,28.1,52.7,217,537,693,527,0,2,2,50,156,175,228,2,1,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:19:30,28.1,52.7,211,532,677,528,0,2,1,52,180,169,215,4,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:19:45,28.1,52.7,214,539,683,528,0,4,0,53,209,166,204,1,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:20:00,28.1,52.7,210,533,671,529,0,1,0,53,191,178,218,2,2,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:20:15,28.1,52.7,211,534,662,529,0,2,2,53,174,203,219,4,3,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:20:30,28.1,52.7,206,537,653,529,0,4,3,52,177,169,189,1,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:20:45,28.1,52.7,208,536,671,529,0,1,0,53,127,170,217,2,2,56,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:21:00,28.1,52.7,210,535,673,529,0,2,2,56,185,142,208,1,0,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:21:15,28.1,52.7,214,533,663,529,0,1,0,54,197,179,250,2,-1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:21:30,28.1,52.7,213,528,675,529,0,2,-1,50,196,198,267,0,1,55,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:21:45,28.1,52.8,212,527,659,529,0,0,1,55,146,158,191,2,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:22:00,28.1,52.7,211,537,658,529,0,2,1,50,194,168,233,-2,-1,55,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:22:15,28.1,52.7,212,535,655,530,0,-2,-1,55,153,179,228,3,0,51,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:22:30,28.1,52.7,212,531,663,530,0,3,0,51,158,185,215,1,1,56,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:22:45,28.1,52.7,209,537,667,530,0,1,1,56,191,171,227,2,2,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:23:00,28.1,52.7,212,536,667,532,0,2,2,53,173,181,222,3,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:23:15,28.1,52.7,211,524,675,532,0,3,1,53,149,164,224,2,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:23:30,28.1,52.7,218,537,677,531,0,2,1,53,197,167,207,3,0,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:23:45,28.1,52.7,215,534,678,532,0,3,0,54,153,162,187,4,2,55,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:24:00,28.1,52.7,211,522,655,533,0,4,2,55,156,186,218,2,2,55,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:24:15,28.1,52.7,211,531,675,534,0,2,2,55,179,145,253,3,3,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:24:30,28.1,52.7,208,515,660,533,0,3,3,52,150,139,202,3,2,56,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:24:45,28.1,52.7,207,519,660,533,0,3,2,56,192,212,239,3,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:25:00,28.1,52.7,216,527,665,533,0,3,0,53,181,178,218,2,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:25:15,28.1,52.7,212,528,665,533,0,2,0,53,157,136,201,3,-2,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:25:30,28.1,52.7,212,528,675,533,0,3,-2,52,196,178,248,1,0,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:25:45,28.1,52.7,210,528,660,532,0,1,0,54,157,169,209,6,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:26:00,28.1,52.7,209,528,659,532,0,6,1,53,150,172,205,2,1,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:26:15,28.1,52.7,213,532,661,532,0,2,1,52,170,173,245,2,-2,55,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:26:30,28.1,52.7,215,533,660,532,0,2,-2,55,199,199,227,7,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:26:45,28.1,52.7,217,534,661,531,0,7,1,50,179,190,208,2,1,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:27:00,28.1,52.7,211,522,651,532,0,2,1,54,152,188,216,2,1,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:27:15,28.1,52.7,211,517,663,532,0,2,1,52,194,175,220,6,0,56,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:27:30,28.1,52.7,207,532,677,531,0,6,0,56,169,186,241,1,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:27:45,28.1,52.7,215,525,692,531,0,1,0,53,172,196,226,3,2,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:28:00,28.1,52.7,213,512,645,532,0,3,2,53,167,178,240,2,2,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:28:15,28.1,52.7,210,523,647,531,0,2,2,53,120,138,159,2,-2,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:28:30,28.1,52.7,208,529,654,530,0,2,-2,54,162,197,209,2,1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:28:45,28.1,52.7,207,528,677,531,0,2,1,57,166,182,210,2,5,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:29:00,28.1,52.7,208,519,659,530,0,2,5,53,152,204,204,4,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:29:15,28.1,52.7,214,519,656,530,0,4,1,53,170,186,219,0,-1,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:29:30,28.1,52.7,211,520,669,530,0,0,-1,52,142,148,209,4,3,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:29:45,28.1,52.7,211,504,646,530,0,4,3,53,161,217,242,1,0,55,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:30:00,28.1,52.7,211,516,672,529,0,1,0,55,186,196,243,3,2,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:30:15,28.1,52.7,211,521,672,528,0,3,2,52,202,174,233,3,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:30:30,28.1,52.7,212,518,667,528,0,3,0,53,167,172,228,2,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:30:45,28.1,52.7,212,513,649,529,0,2,0,53,142,152,168,2,0,51,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:31:00,28.1,52.7,208,516,639,529,0,2,0,51,180,200,256,2,-2,51,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:31:15,28.1,52.6,213,520,654,529,0,2,-2,51,174,175,234,4,1,55,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-09,00:31:30,28.1,52.7,212,518,647,529,0,4,1,55,178,188,236,2,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
