datatime,id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR,aslung_id,cPM1,cPM2.5
2018-10-24 00:00:00,0C9A4249DB64,2018-10-24,00:00:00,28.9,67.7,22,31,33,531,0,0,-2,60,6,20,42,0,-2,60,0.0,0.0,25.012289000000003,121.48746399999999,0,0,0,0,0,0,0,0,AL-0301,13.422999999999998,14.098
2018-10-24 00:00:15,0C9A4249DB64,2018-10-24,00:00:15,28.9,67.7,22,31,33,532,0,0,-2,60,6,24,48,0,-2,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,13.422999999999998,14.098
2018-10-24 00:00:30,0C9A4249DB64,2018-10-24,00:00:30,28.9,67.7,21,31,32,534,0,0,-2,60,33,36,56,-1,-2,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.86,14.098
2018-10-24 00:00:45,0C9A4249DB64,2018-10-24,00:00:45,28.9,67.7,20,30,31,536,0,-1,-2,60,9,28,59,0,-2,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,13.697000000000001
2018-10-24 00:01:00,0C9A4249DB64,2018-10-24,00:01:00,28.9,67.6,20,29,31,541,0,0,-2,59,14,44,57,0,-2,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,13.296000000000001
2018-10-24 00:01:15,0C9A4249DB64,2018-10-24,00:01:15,28.9,67.6,19,27,28,547,0,0,-2,60,16,49,49,0,-3,61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,11.733999999999998,12.494
2018-10-24 00:01:30,0C9A4249DB64,2018-10-24,00:01:30,28.9,67.6,20,30,33,550,0,0,-3,61,20,38,57,0,-3,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,13.697000000000001
2018-10-24 00:01:45,0C9A4249DB64,2018-10-24,00:01:45,28.9,67.6,19,28,31,557,0,0,-3,60,14,35,65,0,-2,61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,11.733999999999998,12.895000000000001
2018-10-24 00:02:00,0C9A4249DB64,2018-10-24,00:02:00,28.9,67.5,21,30,33,561,0,0,-2,61,6,34,47,0,-2,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.86,13.697000000000001
2018-10-24 00:02:15,0C9A4249DB64,2018-10-24,00:02:15,28.9,67.6,20,29,33,565,0,0,-2,60,16,36,56,0,-2,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,13.296000000000001
2018-10-24 00:02:30,0C9A4249DB64,2018-10-24,00:02:30,28.9,67.5,21,30,34,569,0,0,-2,60,20,29,52,0,-3,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.86,13.697000000000001
2018-10-24 00:02:45,0C9A4249DB64,2018-10-24,00:02:45,28.9,67.6,19,29,33,572,0,0,-3,60,12,38,40,0,-3,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,11.733999999999998,13.296000000000001
2018-10-24 00:03:00,0C9A4249DB64,2018-10-24,00:03:00,28.9,67.6,20,30,32,575,0,0,-3,60,18,47,53,0,-2,61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,13.697000000000001
2018-10-24 00:03:15,0C9A4249DB64,2018-10-24,00:03:15,28.9,67.6,20,31,32,579,0,0,-2,61,22,42,67,0,-2,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,14.098
2018-10-24 00:03:30,0C9A4249DB64,2018-10-24,00:03:30,28.9,67.6,20,30,32,581,0,0,-2,60,18,50,52,0,-2,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,13.697000000000001
2018-10-24 00:03:45,0C9A4249DB64,2018-10-24,00:03:45,28.9,67.6,20,29,30,582,0,0,-2,60,22,38,58,0,-2,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,13.296000000000001
2018-10-24 00:04:00,0C9A4249DB64,2018-10-24,00:04:00,28.9,67.6,21,30,32,583,0,0,-2,60,26,40,54,0,-2,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.86,13.697000000000001
2018-10-24 00:04:15,0C9A4249DB64,2018-10-24,00:04:15,28.9,67.7,21,30,32,583,0,0,-2,60,20,45,64,0,-3,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.86,13.697000000000001
2018-10-24 00:04:30,0C9A4249DB64,2018-10-24,00:04:30,28.9,67.7,21,30,32,583,0,0,-3,60,18,46,71,0,-3,61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.86,13.697000000000001
2018-10-24 00:04:45,0C9A4249DB64,2018-10-24,00:04:45,28.9,67.7,20,29,32,587,0,0,-3,61,16,49,49,0,-2,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,13.296000000000001
2018-10-24 00:05:00,0C9A4249DB64,2018-10-24,00:05:00,28.9,67.7,20,29,31,588,0,0,-2,60,34,58,64,0,-2,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,13.296000000000001
2018-10-24 00:05:15,0C9A4249DB64,2018-10-24,00:05:15,28.9,67.6,20,30,32,588,0,0,-2,60,22,46,67,0,-2,61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,13.697000000000001
2018-10-24 00:05:30,0C9A4249DB64,2018-10-24,00:05:30,28.9,67.6,20,31,33,587,0,0,-2,61,26,56,68,0,-2,61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,14.098
2018-10-24 00:05:45,0C9A4249DB64,2018-10-24,00:05:45,28.9,67.6,20,30,31,587,0,0,-2,61,16,38,55,0,-2,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,13.697000000000001
2018-10-24 00:06:00,0C9A4249DB64,2018-10-24,00:06:00,28.9,67.7,20,30,31,587,0,0,-2,60,14,63,60,0,-3,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,13.697000000000001
2018-10-24 00:06:15,0C9A4249DB64,2018-10-24,00:06:15,28.9,67.7,20,30,31,586,0,0,-3,60,18,51,49,0,-2,61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,13.697000000000001
2018-10-24 00:06:30,0C9A4249DB64,2018-10-24,00:06:30,28.9,67.6,20,30,31,586,0,0,-2,61,30,49,78,0,-3,61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,13.697000000000001
2018-10-24 00:06:45,0C9A4249DB64,2018-10-24,00:06:45,28.9,67.6,20,28,31,585,0,0,-3,61,14,55,66,0,-2,61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,12.895000000000001
2018-10-24 00:07:00,0C9A4249DB64,2018-10-24,00:07:00,28.9,67.7,21,28,31,585,0,0,-2,61,6,20,33,0,-2,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.86,12.895000000000001
2018-10-24 00:07:15,0C9A4249DB64,2018-10-24,00:07:15,28.9,67.7,21,29,31,585,0,0,-2,60,12,39,47,0,-3,61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.86,13.296000000000001
2018-10-24 00:07:30,0C9A4249DB64,2018-10-24,00:07:30,28.9,67.7,21,31,32,585,0,0,-3,61,22,41,52,0,-2,61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.86,14.098
2018-10-24 00:07:45,0C9A4249DB64,2018-10-24,00:07:45,28.9,67.7,19,31,35,585,0,0,-2,61,20,50,66,0,-2,61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,11.733999999999998,14.098
2018-10-24 00:08:00,0C9A4249DB64,2018-10-24,00:08:00,28.9,67.8,19,30,34,585,0,0,-2,61,24,43,45,0,-1,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,11.733999999999998,13.697000000000001
2018-10-24 00:08:15,0C9A4249DB64,2018-10-24,00:08:15,28.9,67.7,20,32,34,585,0,0,-1,60,18,53,58,0,-2,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0301,12.296999999999997,14.499
