mins 80 , noise_error =0.9891304347826086
mins 81 , noise_error =0.6052631578947368
mins 82 , noise_error =0.6603773584905661
mins 83 , noise_error =0.6571428571428571
mins 84 , noise_error =0.8333333333333334
mins 85 , noise_error =0.9897959183673469
mins 86 , noise_error =0.9583333333333334
mins 87 , noise_error =0.9693877551020408
mins 88 , noise_error =0.9313725490196079
mins 89 , noise_error =0.7777777777777778
mins 90 , noise_error =0.9489795918367347
mins 91 , noise_error =0.9081632653061225
mins 92 , noise_error =0.9591836734693877
mins 93 , noise_error =0.8645833333333334
mins 94 , noise_error =0.968421052631579
mins 95 , noise_error =1.0
mins 96 , noise_error =1.0
mins 97 , noise_error =0.8877551020408163
mins 98 , noise_error =0.3877551020408163
mins 99 , noise_error =0.4155844155844156
mins 100 , noise_error =0.6203703703703703
mins 101 , noise_error =0.7339449541284404
mins 102 , noise_error =0.8214285714285714
mins 103 , noise_error =0.905982905982906
mins 104 , noise_error =0.9532710280373832
mins 105 , noise_error =1.0
mins 106 , noise_error =0.967391304347826
mins 107 , noise_error =0.9693877551020408
mins 108 , noise_error =0.8811881188118812
mins 109 , noise_error =0.9299999999999999
mins 110 , noise_error =0.9484536082474226
mins 111 , noise_error =0.9894736842105263
mins 112 , noise_error =0.96875
mins 113 , noise_error =0.9405940594059405
mins 114 , noise_error =0.9052631578947369
mins 115 , noise_error =0.9772727272727273
mins 116 , noise_error =1.0
mins 117 , noise_error =1.0
mins 118 , noise_error =0.9888888888888889
mins 119 , noise_error =0.946236559139785
mins 120 , noise_error =0.989010989010989
mins 121 , noise_error =0.9893617021276596
mins 122 , noise_error =0.989010989010989
mins 123 , noise_error =1.0
mins 124 , noise_error =1.0
mins 125 , noise_error =0.9770114942528736
mins 126 , noise_error =1.0
mins 127 , noise_error =1.0
mins 128 , noise_error =1.0
mins 129 , noise_error =1.0
mins 130 , noise_error =1.0
mins 131 , noise_error =1.0
mins 132 , noise_error =0.9770114942528736
mins 133 , noise_error =0.978021978021978
mins 134 , noise_error =0.978021978021978
mins 135 , noise_error =1.0
mins 136 , noise_error =1.0
mins 137 , noise_error =1.0
mins 138 , noise_error =0.9587628865979382
mins 139 , noise_error =0.956989247311828
mins 140 , noise_error =0.9782608695652174
mins 141 , noise_error =1.0
mins 142 , noise_error =1.0
mins 143 , noise_error =1.0
mins 144 , noise_error =1.0
mins 145 , noise_error =0.9891304347826086
mins 146 , noise_error =0.989247311827957
mins 147 , noise_error =0.989247311827957
mins 148 , noise_error =1.0
mins 149 , noise_error =1.0
mins 150 , noise_error =0.9777777777777777
mins 151 , noise_error =1.0
mins 152 , noise_error =0.9550561797752809
mins 153 , noise_error =0.9772727272727273
mins 154 , noise_error =1.0
mins 155 , noise_error =1.0
mins 156 , noise_error =1.0
mins 157 , noise_error =1.0
mins 158 , noise_error =1.0
mins 159 , noise_error =0.9891304347826086
mins 160 , noise_error =1.0
mins 161 , noise_error =1.0
mins 162 , noise_error =1.0
mins 163 , noise_error =1.0
mins 164 , noise_error =1.0
mins 165 , noise_error =1.0
mins 166 , noise_error =1.0
mins 167 , noise_error =1.0
mins 168 , noise_error =0.9782608695652174
mins 169 , noise_error =0.9247311827956989
mins 170 , noise_error =0.978021978021978
mins 171 , noise_error =0.9887640449438202
mins 172 , noise_error =1.0
mins 173 , noise_error =1.0
mins 174 , noise_error =0.9775280898876404
mins 175 , noise_error =1.0
mins 176 , noise_error =0.9885057471264368
mins 177 , noise_error =1.0
mins 178 , noise_error =0.9534883720930233
mins 179 , noise_error =0.9534883720930233
mins 180 , noise_error =1.0
mins 181 , noise_error =0.9883720930232558
mins 182 , noise_error =0.9887640449438202
mins 183 , noise_error =1.0
mins 184 , noise_error =1.0
mins 185 , noise_error =0.9886363636363636
mins 186 , noise_error =1.0
mins 187 , noise_error =1.0
mins 188 , noise_error =0.989010989010989
mins 189 , noise_error =1.0
mins 190 , noise_error =1.0
mins 191 , noise_error =1.0
mins 192 , noise_error =1.0
mins 193 , noise_error =0.9888888888888889
mins 194 , noise_error =0.978021978021978
mins 195 , noise_error =1.0
mins 196 , noise_error =1.0
mins 197 , noise_error =1.0
mins 198 , noise_error =1.0
mins 199 , noise_error =1.0
mins 200 , noise_error =1.0
mins 201 , noise_error =1.0
mins 202 , noise_error =1.0
mins 203 , noise_error =0.9666666666666667
mins 204 , noise_error =1.0
mins 205 , noise_error =1.0
mins 206 , noise_error =1.0
mins 207 , noise_error =1.0
mins 208 , noise_error =1.0
mins 209 , noise_error =1.0
mins 210 , noise_error =1.0
mins 211 , noise_error =0.9885057471264368
mins 212 , noise_error =1.0
mins 213 , noise_error =0.9882352941176471
mins 214 , noise_error =1.0
mins 215 , noise_error =1.0
mins 216 , noise_error =1.0
mins 217 , noise_error =0.9770114942528736
mins 218 , noise_error =1.0
mins 219 , noise_error =1.0
mins 220 , noise_error =1.0
mins 221 , noise_error =0.9878048780487805
mins 222 , noise_error =1.0
mins 223 , noise_error =1.0
mins 224 , noise_error =1.0
mins 225 , noise_error =0.989010989010989
mins 226 , noise_error =1.0
mins 227 , noise_error =0.9887640449438202
mins 228 , noise_error =1.0
mins 229 , noise_error =1.0
mins 230 , noise_error =0.9651162790697675
mins 231 , noise_error =0.9595959595959596
mins 232 , noise_error =0.9464285714285714
mins 233 , noise_error =0.8620689655172413
mins 234 , noise_error =0.978494623655914
mins 235 , noise_error =1.0
mins 236 , noise_error =0.9887640449438202
mins 237 , noise_error =0.989010989010989
mins 238 , noise_error =1.0
mins 239 , noise_error =1.0
mins 240 , noise_error =1.0
mins 241 , noise_error =0.9292929292929293
mins 242 , noise_error =0.989247311827957
mins 243 , noise_error =1.0
mins 244 , noise_error =1.0
mins 245 , noise_error =1.0
mins 246 , noise_error =1.0
mins 247 , noise_error =0.9885057471264368
mins 248 , noise_error =0.9885057471264368
mins 249 , noise_error =0.9885057471264368
mins 250 , noise_error =1.0
mins 251 , noise_error =0.9885057471264368
mins 252 , noise_error =1.0
mins 253 , noise_error =1.0
mins 254 , noise_error =1.0
mins 255 , noise_error =1.0
mins 256 , noise_error =1.0
mins 257 , noise_error =0.968421052631579
mins 258 , noise_error =1.0
mins 259 , noise_error =1.0
mins 260 , noise_error =0.9468085106382979
mins 261 , noise_error =0.89
mins 262 , noise_error =0.9150943396226415
mins 263 , noise_error =0.9894736842105263
mins 264 , noise_error =0.9578947368421052
mins 265 , noise_error =0.9081632653061225
mins 266 , noise_error =0.79
mins 267 , noise_error =0.845360824742268
mins 268 , noise_error =0.9595959595959596
mins 269 , noise_error =0.8229166666666666
mins 270 , noise_error =0.6451612903225806
mins 271 , noise_error =0.7
mins 272 , noise_error =0.8627450980392157
mins 273 , noise_error =0.7864077669902912
mins 274 , noise_error =0.78125
mins 275 , noise_error =0.6111111111111112
mins 276 , noise_error =0.8777777777777778
mins 277 , noise_error =0.9361702127659575
mins 278 , noise_error =0.8969072164948454
mins 279 , noise_error =0.7254901960784313
mins 280 , noise_error =0.6019417475728155
mins 281 , noise_error =0.865979381443299
mins 282 , noise_error =0.7142857142857143
mins 283 , noise_error =0.7634408602150538
