mins 1310 , noise_error =0.8571428571428572
mins 1311 , noise_error =0.9405940594059405
mins 1312 , noise_error =0.8867924528301887
mins 1313 , noise_error =0.7452830188679245
mins 1314 , noise_error =0.8118811881188119
mins 1315 , noise_error =0.92
mins 1316 , noise_error =0.9215686274509804
mins 1317 , noise_error =0.9223300970873787
mins 1318 , noise_error =0.8712871287128713
mins 1319 , noise_error =0.9381443298969072
mins 1320 , noise_error =0.96875
mins 1321 , noise_error =0.9578947368421052
mins 1322 , noise_error =0.9484536082474226
mins 1323 , noise_error =0.9393939393939394
mins 1324 , noise_error =0.9029126213592233
mins 1325 , noise_error =0.8037383177570093
mins 1326 , noise_error =0.7358490566037736
mins 1327 , noise_error =0.6759259259259259
mins 1328 , noise_error =0.7904761904761904
mins 1329 , noise_error =0.8727272727272728
mins 1330 , noise_error =0.9065420560747663
mins 1331 , noise_error =0.8811881188118812
mins 1332 , noise_error =0.8181818181818181
mins 1333 , noise_error =0.75
mins 1334 , noise_error =0.6538461538461539
mins 1335 , noise_error =0.6601941747572815
mins 1336 , noise_error =0.8349514563106796
mins 1337 , noise_error =0.9019607843137255
mins 1338 , noise_error =0.9619047619047619
mins 1339 , noise_error =1.0
mins 1340 , noise_error =1.0
mins 1341 , noise_error =0.9545454545454546
mins 1342 , noise_error =0.9363636363636364
mins 1343 , noise_error =1.0
mins 1344 , noise_error =0.897196261682243
mins 1345 , noise_error =0.8981481481481481
mins 1346 , noise_error =0.9509803921568627
mins 1347 , noise_error =0.9519230769230769
mins 1348 , noise_error =0.9504950495049505
mins 1349 , noise_error =1.0
mins 1350 , noise_error =0.962962962962963
mins 1351 , noise_error =0.970873786407767
mins 1352 , noise_error =1.0
mins 1353 , noise_error =1.0
mins 1354 , noise_error =1.0
mins 1355 , noise_error =1.0
mins 1356 , noise_error =0.9313725490196079
mins 1357 , noise_error =0.9514563106796117
mins 1358 , noise_error =1.0
mins 1359 , noise_error =0.9900990099009901
mins 1360 , noise_error =0.9595959595959596
mins 1361 , noise_error =1.0
mins 1362 , noise_error =0.9897959183673469
mins 1363 , noise_error =0.9895833333333334
mins 1364 , noise_error =0.96
mins 1365 , noise_error =0.99
mins 1366 , noise_error =0.9494949494949495
mins 1367 , noise_error =0.7280701754385965
mins 1368 , noise_error =0.6694915254237288
mins 1369 , noise_error =0.8828828828828829
mins 1370 , noise_error =0.9824561403508771
mins 1371 , noise_error =0.9736842105263158
mins 1372 , noise_error =0.963963963963964
mins 1373 , noise_error =0.9369369369369369
mins 1374 , noise_error =0.753968253968254
mins 1375 , noise_error =0.8769230769230769
mins 1376 , noise_error =0.9083969465648855
mins 1377 , noise_error =0.8434782608695652
mins 1378 , noise_error =0.9150943396226415
mins 1379 , noise_error =0.944954128440367
mins 1380 , noise_error =0.6388888888888888
mins 1381 , noise_error =0.8306451612903226
mins 1382 , noise_error =0.9914529914529915
mins 1383 , noise_error =0.9914529914529915
mins 1384 , noise_error =0.9741379310344828
mins 1385 , noise_error =0.7321428571428572
mins 1386 , noise_error =0.7798165137614679
mins 1387 , noise_error =0.9396551724137931
mins 1388 , noise_error =0.9421487603305785
mins 1389 , noise_error =0.9920634920634921
mins 1390 , noise_error =0.9818181818181818
mins 1391 , noise_error =0.875
mins 1392 , noise_error =0.8018018018018018
mins 1393 , noise_error =0.9166666666666666
mins 1394 , noise_error =0.944954128440367
mins 1395 , noise_error =0.9181818181818182
mins 1396 , noise_error =0.9915966386554622
mins 1397 , noise_error =0.9603174603174603
mins 1398 , noise_error =0.9206349206349207
mins 1399 , noise_error =0.9586776859504132
mins 1400 , noise_error =0.905511811023622
mins 1401 , noise_error =0.9682539682539683
mins 1402 , noise_error =0.9682539682539683
mins 1403 , noise_error =0.9838709677419355
mins 1404 , noise_error =0.9145299145299145
mins 1405 , noise_error =0.911504424778761
mins 1406 , noise_error =0.959349593495935
mins 1407 , noise_error =0.905511811023622
mins 1408 , noise_error =0.9396551724137931
mins 1409 , noise_error =0.9047619047619048
mins 1410 , noise_error =0.9906542056074766
mins 1411 , noise_error =0.9830508474576272
mins 1412 , noise_error =0.9743589743589743
mins 1413 , noise_error =1.0
mins 1414 , noise_error =0.9236641221374046
mins 1415 , noise_error =0.9642857142857143
mins 1416 , noise_error =0.965034965034965
mins 1417 , noise_error =0.9928571428571429
mins 1418 , noise_error =0.9571428571428572
mins 1419 , noise_error =0.9722222222222222
mins 1420 , noise_error =0.8857142857142857
mins 1421 , noise_error =0.9635036496350365
mins 1422 , noise_error =0.8602941176470589
mins 1423 , noise_error =0.9586776859504132
