mins 290 , noise_error =0.9292929292929293
mins 291 , noise_error =0.9787234042553191
mins 292 , noise_error =0.9278350515463918
mins 293 , noise_error =0.8584905660377359
mins 294 , noise_error =0.9019607843137255
mins 295 , noise_error =0.839622641509434
mins 296 , noise_error =0.9578947368421052
mins 297 , noise_error =0.78
mins 298 , noise_error =0.8
mins 299 , noise_error =0.9175257731958762
mins 300 , noise_error =0.9263157894736842
mins 301 , noise_error =0.9895833333333334
mins 302 , noise_error =0.875
mins 303 , noise_error =0.8333333333333334
mins 304 , noise_error =0.9375
mins 305 , noise_error =0.967741935483871
mins 306 , noise_error =0.9787234042553191
mins 307 , noise_error =0.90625
mins 308 , noise_error =0.9574468085106383
mins 309 , noise_error =1.0
mins 310 , noise_error =0.9090909090909091
mins 311 , noise_error =0.9479166666666666
mins 312 , noise_error =0.7575757575757576
mins 313 , noise_error =0.819047619047619
mins 314 , noise_error =0.9494949494949495
mins 315 , noise_error =0.892156862745098
mins 316 , noise_error =0.9090909090909091
mins 317 , noise_error =0.8556701030927836
mins 318 , noise_error =1.0
mins 319 , noise_error =0.9285714285714286
mins 320 , noise_error =1.0
mins 321 , noise_error =0.9479166666666666
mins 322 , noise_error =0.87
mins 323 , noise_error =0.8556701030927836
mins 324 , noise_error =0.46153846153846156
mins 325 , noise_error =0.8411214953271028
mins 326 , noise_error =0.8303571428571428
mins 327 , noise_error =0.7281553398058253
mins 328 , noise_error =0.7254901960784313
mins 329 , noise_error =0.719626168224299
mins 330 , noise_error =0.8468468468468469
mins 331 , noise_error =0.9081632653061225
mins 332 , noise_error =0.85
mins 333 , noise_error =1.0
mins 334 , noise_error =0.9375
mins 335 , noise_error =0.7798165137614679
mins 336 , noise_error =0.7524752475247525
mins 337 , noise_error =0.89
mins 338 , noise_error =0.8775510204081632
mins 339 , noise_error =0.8484848484848485
mins 340 , noise_error =0.86
mins 341 , noise_error =0.8811881188118812
mins 342 , noise_error =0.8316831683168316
mins 343 , noise_error =0.73
mins 344 , noise_error =0.7307692307692308
mins 345 , noise_error =0.8653846153846154
mins 346 , noise_error =0.8349514563106796
mins 347 , noise_error =0.7019230769230769
mins 348 , noise_error =0.9381443298969072
mins 349 , noise_error =0.94
mins 350 , noise_error =0.803921568627451
mins 351 , noise_error =0.8932038834951457
mins 352 , noise_error =0.9896907216494846
mins 353 , noise_error =0.8556701030927836
mins 354 , noise_error =0.8969072164948454
mins 355 , noise_error =0.94
mins 356 , noise_error =0.9393939393939394
mins 357 , noise_error =0.97
mins 358 , noise_error =0.8556701030927836
mins 359 , noise_error =0.8613861386138614
mins 360 , noise_error =0.9791666666666666
mins 361 , noise_error =0.9292929292929293
mins 362 , noise_error =0.8514851485148515
mins 363 , noise_error =0.935483870967742
mins 364 , noise_error =0.978021978021978
mins 365 , noise_error =0.9789473684210527
mins 366 , noise_error =0.9895833333333334
mins 367 , noise_error =1.0
mins 368 , noise_error =1.0
mins 369 , noise_error =0.96
mins 370 , noise_error =0.9611650485436893
mins 371 , noise_error =1.0
mins 372 , noise_error =1.0
mins 373 , noise_error =1.0
mins 374 , noise_error =0.9711538461538461
mins 375 , noise_error =0.9603960396039604
mins 376 , noise_error =0.9423076923076923
mins 377 , noise_error =0.9716981132075472
mins 378 , noise_error =1.0
mins 379 , noise_error =0.9439252336448598
mins 380 , noise_error =0.8532110091743119
mins 381 , noise_error =0.8584905660377359
mins 382 , noise_error =0.8666666666666667
mins 383 , noise_error =0.9009009009009009
mins 384 , noise_error =0.8333333333333334
mins 385 , noise_error =0.9509803921568627
mins 386 , noise_error =0.8691588785046729
mins 387 , noise_error =0.8148148148148149
mins 388 , noise_error =1.0
mins 389 , noise_error =1.0
mins 390 , noise_error =1.0
mins 391 , noise_error =0.9896907216494846
mins 392 , noise_error =1.0
mins 393 , noise_error =1.0
mins 394 , noise_error =0.9895833333333334
mins 395 , noise_error =0.9052631578947369
mins 396 , noise_error =0.956989247311828
mins 397 , noise_error =0.9565217391304348
mins 398 , noise_error =0.9893617021276596
mins 399 , noise_error =1.0
mins 400 , noise_error =0.9894736842105263
mins 401 , noise_error =0.9278350515463918
mins 402 , noise_error =1.0
