mins 890 , noise_error =1.0
mins 891 , noise_error =1.0
mins 892 , noise_error =1.0
mins 893 , noise_error =1.0
mins 894 , noise_error =1.0
mins 895 , noise_error =1.0
mins 896 , noise_error =1.0
mins 897 , noise_error =1.0
mins 898 , noise_error =1.0
mins 899 , noise_error =1.0
mins 900 , noise_error =1.0
mins 901 , noise_error =0.9583333333333334
mins 902 , noise_error =1.0
mins 903 , noise_error =0.9411764705882353
mins 904 , noise_error =1.0
mins 905 , noise_error =0.9690721649484536
mins 906 , noise_error =0.8686868686868687
mins 907 , noise_error =1.0
mins 908 , noise_error =1.0
mins 909 , noise_error =1.0
mins 910 , noise_error =1.0
mins 911 , noise_error =0.989010989010989
mins 912 , noise_error =1.0
mins 913 , noise_error =1.0
mins 914 , noise_error =1.0
mins 915 , noise_error =0.9438202247191011
mins 916 , noise_error =1.0
mins 917 , noise_error =1.0
mins 918 , noise_error =1.0
mins 919 , noise_error =1.0
mins 920 , noise_error =1.0
mins 921 , noise_error =0.9777777777777777
mins 922 , noise_error =0.898876404494382
mins 923 , noise_error =0.8613861386138614
mins 924 , noise_error =0.9906542056074766
mins 925 , noise_error =0.8952380952380953
mins 926 , noise_error =0.9583333333333334
mins 927 , noise_error =1.0
mins 928 , noise_error =1.0
mins 929 , noise_error =1.0
mins 930 , noise_error =0.9587628865979382
mins 931 , noise_error =1.0
mins 932 , noise_error =1.0
mins 933 , noise_error =1.0
mins 934 , noise_error =1.0
mins 935 , noise_error =1.0
mins 936 , noise_error =1.0
mins 937 , noise_error =1.0
mins 938 , noise_error =1.0
mins 939 , noise_error =1.0
mins 940 , noise_error =1.0
mins 941 , noise_error =1.0
mins 942 , noise_error =1.0
mins 943 , noise_error =0.9514563106796117
mins 944 , noise_error =0.9117647058823529
mins 945 , noise_error =0.8316831683168316
mins 946 , noise_error =1.0
mins 947 , noise_error =0.9807692307692307
mins 948 , noise_error =0.9807692307692307
mins 949 , noise_error =0.9811320754716981
mins 950 , noise_error =0.9622641509433962
mins 951 , noise_error =0.9622641509433962
mins 952 , noise_error =1.0
mins 953 , noise_error =1.0
mins 954 , noise_error =0.944954128440367
mins 955 , noise_error =0.8596491228070176
mins 956 , noise_error =0.9469026548672567
mins 957 , noise_error =1.0
mins 958 , noise_error =0.9829059829059829
mins 959 , noise_error =1.0
mins 960 , noise_error =0.9491525423728814
mins 961 , noise_error =0.95
mins 962 , noise_error =1.0
mins 963 , noise_error =1.0
mins 964 , noise_error =1.0
mins 965 , noise_error =1.0
mins 966 , noise_error =0.990990990990991
mins 967 , noise_error =0.9829059829059829
mins 968 , noise_error =1.0
mins 969 , noise_error =1.0
mins 970 , noise_error =1.0
mins 971 , noise_error =0.944954128440367
mins 972 , noise_error =1.0
mins 973 , noise_error =0.9607843137254902
mins 974 , noise_error =1.0
mins 975 , noise_error =1.0
mins 976 , noise_error =0.9906542056074766
mins 977 , noise_error =1.0
mins 978 , noise_error =1.0
mins 979 , noise_error =1.0
mins 980 , noise_error =1.0
mins 981 , noise_error =1.0
mins 982 , noise_error =1.0
mins 983 , noise_error =0.9809523809523809
mins 984 , noise_error =1.0
mins 985 , noise_error =1.0
mins 986 , noise_error =1.0
mins 987 , noise_error =0.8787878787878788
mins 988 , noise_error =1.0
mins 989 , noise_error =1.0
mins 990 , noise_error =0.9900990099009901
mins 991 , noise_error =0.9901960784313726
mins 992 , noise_error =1.0
mins 993 , noise_error =1.0
mins 994 , noise_error =1.0
mins 995 , noise_error =1.0
mins 996 , noise_error =1.0
mins 997 , noise_error =1.0
mins 998 , noise_error =0.9428571428571428
mins 999 , noise_error =0.9813084112149533
mins 1000 , noise_error =1.0
mins 1001 , noise_error =0.9902912621359223
mins 1002 , noise_error =0.9902912621359223
mins 1003 , noise_error =1.0
mins 1004 , noise_error =1.0
mins 1005 , noise_error =1.0
mins 1006 , noise_error =0.9809523809523809
mins 1007 , noise_error =0.9903846153846154
mins 1008 , noise_error =0.9809523809523809
mins 1009 , noise_error =1.0
mins 1010 , noise_error =1.0
mins 1011 , noise_error =1.0
mins 1012 , noise_error =0.9809523809523809
mins 1013 , noise_error =1.0
mins 1014 , noise_error =0.9906542056074766
mins 1015 , noise_error =0.9904761904761905
mins 1016 , noise_error =0.9908256880733946
mins 1017 , noise_error =1.0
mins 1018 , noise_error =1.0
mins 1019 , noise_error =1.0
mins 1020 , noise_error =1.0
mins 1021 , noise_error =1.0
mins 1022 , noise_error =1.0
mins 1023 , noise_error =1.0
mins 1024 , noise_error =0.9622641509433962
mins 1025 , noise_error =1.0
mins 1026 , noise_error =1.0
mins 1027 , noise_error =0.9727272727272728
mins 1028 , noise_error =0.9813084112149533
mins 1029 , noise_error =1.0
mins 1030 , noise_error =1.0
mins 1031 , noise_error =1.0
mins 1032 , noise_error =1.0
mins 1033 , noise_error =1.0
mins 1034 , noise_error =1.0
mins 1035 , noise_error =1.0
mins 1036 , noise_error =1.0
mins 1037 , noise_error =0.990990990990991
mins 1038 , noise_error =1.0
mins 1039 , noise_error =1.0
mins 1040 , noise_error =1.0
mins 1041 , noise_error =1.0
mins 1042 , noise_error =1.0
mins 1043 , noise_error =0.9557522123893806
mins 1044 , noise_error =1.0
mins 1045 , noise_error =1.0
mins 1046 , noise_error =0.990909090909091
mins 1047 , noise_error =1.0
mins 1048 , noise_error =0.9827586206896551
mins 1049 , noise_error =0.9911504424778761
mins 1050 , noise_error =1.0
mins 1051 , noise_error =0.9827586206896551
mins 1052 , noise_error =1.0
mins 1053 , noise_error =1.0
mins 1054 , noise_error =1.0
mins 1055 , noise_error =0.9732142857142857
mins 1056 , noise_error =0.9344262295081968
mins 1057 , noise_error =0.9689922480620154
mins 1058 , noise_error =0.9478260869565217
mins 1059 , noise_error =0.9245283018867925
mins 1060 , noise_error =0.9345794392523364
mins 1061 , noise_error =1.0
mins 1062 , noise_error =0.9811320754716981
mins 1063 , noise_error =0.9809523809523809
mins 1064 , noise_error =0.9719626168224299
mins 1065 , noise_error =0.9615384615384616
mins 1066 , noise_error =1.0
mins 1067 , noise_error =1.0
mins 1068 , noise_error =1.0
mins 1069 , noise_error =0.9811320754716981
mins 1070 , noise_error =1.0
mins 1071 , noise_error =1.0
mins 1072 , noise_error =0.9814814814814815
mins 1073 , noise_error =0.9137931034482758
mins 1074 , noise_error =0.984375
mins 1075 , noise_error =1.0
mins 1076 , noise_error =0.9912280701754386
mins 1077 , noise_error =0.9385964912280702
mins 1078 , noise_error =0.944954128440367
mins 1079 , noise_error =0.912621359223301
mins 1080 , noise_error =0.9428571428571428
mins 1081 , noise_error =1.0
