mins 1610 , noise_error =0.9518072289156626
mins 1611 , noise_error =0.9879518072289156
mins 1612 , noise_error =1.0
mins 1613 , noise_error =0.98989898989899
mins 1614 , noise_error =0.9891304347826086
mins 1615 , noise_error =0.7586206896551724
mins 1616 , noise_error =0.8444444444444444
mins 1617 , noise_error =0.8863636363636364
mins 1618 , noise_error =0.9058823529411765
mins 1619 , noise_error =0.9887640449438202
mins 1620 , noise_error =0.925531914893617
mins 1621 , noise_error =1.0
mins 1622 , noise_error =0.9294117647058824
mins 1623 , noise_error =0.9759036144578314
mins 1624 , noise_error =0.9069767441860466
mins 1625 , noise_error =0.9875
mins 1626 , noise_error =1.0
mins 1627 , noise_error =1.0
mins 1628 , noise_error =1.0
mins 1629 , noise_error =0.8902439024390244
mins 1630 , noise_error =1.0
mins 1631 , noise_error =0.975
mins 1632 , noise_error =0.9873417721518988
mins 1633 , noise_error =1.0
mins 1634 , noise_error =1.0
mins 1635 , noise_error =1.0
mins 1636 , noise_error =0.9873417721518988
mins 1637 , noise_error =0.9302325581395349
mins 1638 , noise_error =0.8823529411764706
mins 1639 , noise_error =0.9518072289156626
mins 1640 , noise_error =0.8734177215189873
mins 1641 , noise_error =0.9761904761904762
mins 1642 , noise_error =0.872093023255814
mins 1643 , noise_error =0.9743589743589743
mins 1644 , noise_error =0.8735632183908046
mins 1645 , noise_error =0.9777777777777777
mins 1646 , noise_error =0.6956521739130435
mins 1647 , noise_error =0.8172043010752688
mins 1648 , noise_error =0.9382716049382716
mins 1649 , noise_error =0.9367088607594937
mins 1650 , noise_error =1.0
mins 1651 , noise_error =1.0
mins 1652 , noise_error =0.9873417721518988
mins 1653 , noise_error =0.9518072289156626
mins 1654 , noise_error =0.9753086419753086
mins 1655 , noise_error =0.9518072289156626
mins 1656 , noise_error =0.9647058823529412
mins 1657 , noise_error =0.975609756097561
mins 1658 , noise_error =0.8690476190476191
mins 1659 , noise_error =1.0
mins 1660 , noise_error =0.8148148148148149
mins 1661 , noise_error =0.8690476190476191
mins 1662 , noise_error =0.926829268292683
mins 1663 , noise_error =0.9746835443037974
mins 1664 , noise_error =1.0
mins 1665 , noise_error =0.9882352941176471
mins 1666 , noise_error =0.9540229885057472
mins 1667 , noise_error =0.9764705882352941
mins 1668 , noise_error =1.0
mins 1669 , noise_error =0.9186046511627907
mins 1670 , noise_error =0.9642857142857143
mins 1671 , noise_error =0.9767441860465116
mins 1672 , noise_error =0.989010989010989
mins 1673 , noise_error =0.9101123595505618
mins 1674 , noise_error =0.9021739130434783
mins 1675 , noise_error =0.9894736842105263
mins 1676 , noise_error =1.0
mins 1677 , noise_error =0.98989898989899
mins 1678 , noise_error =1.0
mins 1679 , noise_error =0.9893617021276596
mins 1680 , noise_error =0.9782608695652174
mins 1681 , noise_error =0.978494623655914
mins 1682 , noise_error =0.9789473684210527
mins 1683 , noise_error =0.9574468085106383
mins 1684 , noise_error =0.945054945054945
mins 1685 , noise_error =0.9438202247191011
mins 1686 , noise_error =1.0
mins 1687 , noise_error =1.0
mins 1688 , noise_error =0.9753086419753086
mins 1689 , noise_error =0.9156626506024097
mins 1690 , noise_error =0.9438202247191011
mins 1691 , noise_error =0.9523809523809523
mins 1692 , noise_error =0.9529411764705882
mins 1693 , noise_error =0.9325842696629214
mins 1694 , noise_error =0.9882352941176471
mins 1695 , noise_error =1.0
mins 1696 , noise_error =1.0
mins 1697 , noise_error =1.0
mins 1698 , noise_error =0.9764705882352941
mins 1699 , noise_error =0.9759036144578314
mins 1700 , noise_error =1.0
mins 1701 , noise_error =1.0
mins 1702 , noise_error =1.0
mins 1703 , noise_error =1.0
mins 1704 , noise_error =1.0
