"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2019-03-08 00:00~4","LA001",1,1,,,17.626,21.6165,597.166666666667
"2019-03-08 00:05~9","LA001",1,1,,,17.6698,22.158,601.4
"2019-03-08 00:10~4","LA001",1,1,,,17.4946,21.7248,609.4
"2019-03-08 00:15~9","LA001",1,1,,,17.5822,21.5804,601
"2019-03-08 00:20~4","LA001",1,1,,,18.0202,22.4468,602.6
"2019-03-08 00:25~9","LA001",1,1,,,17.9326,22.3746,608.6
"2019-03-08 00:30~4","LA001",1,1,,,18.6115,22.6995,606.75
"2019-03-08 00:35~9","LA001",1,1,,,18.4582,23.3854,608.4
"2019-03-08 00:40~4","LA001",1,1,,,18.8086,23.4576,597
"2019-03-08 00:45~9","LA001",1,1,,,18.8962,24.0352,610.6
"2019-03-08 00:50~4","LA001",1,1,,,19.6846,24.1796,599
"2019-03-08 00:55~9","LA001",1,1,,,18.8086,23.3854,601.8
"2019-03-08 01:00~4","LA001",1,1,,,18.5458,22.88,611.4
"2019-03-08 01:05~9","LA001",1,1,,,18.0202,22.0858,608.6
"2019-03-08 01:10~4","LA001",1,1,,,17.4946,21.5082,600.8
"2019-03-08 01:15~9","LA001",1,1,,,17.407,21.2916,603.4
"2019-03-08 01:20~4","LA001",1,1,,,17.0566,20.7862,599.6
"2019-03-08 01:25~9","LA001",1,1,,,16.969,20.6418,598.2
"2019-03-08 01:30~4","LA001",1,1,,,16.969,20.6418,596
"2019-03-08 01:35~9","LA001",1,1,,,17.1442,20.6418,603.4
"2019-03-08 01:40~4","LA001",1,1,,,16.969,20.5335,604
"2019-03-08 01:45~9","LA001",1,1,,,17.0566,20.7862,601
"2019-03-08 01:50~4","LA001",1,1,,,16.7062,20.2808,603.4
"2019-03-08 01:55~9","LA001",1,1,,,16.8814,20.5696,596.4
"2019-03-08 02:00~4","LA001",1,1,,,17.2318,21.0028,603
"2019-03-08 02:05~9","LA001",1,1,,,17.4946,21.5082,605.6
"2019-03-08 02:10~4","LA001",1,1,,,17.3194,21.0028,606
"2019-03-08 02:15~9","LA001",1,1,,,17.3194,21.2194,600.2
"2019-03-08 02:20~4","LA001",1,1,,,17.5822,21.5804,602
"2019-03-08 02:25~9","LA001",1,1,,,17.407,21.5082,605.6
"2019-03-08 02:30~4","LA001",1,1,,,17.5822,21.436,605.2
"2019-03-08 02:35~9","LA001",1,1,,,17.3194,21.075,601
"2019-03-08 02:40~4","LA001",1,1,,,16.8814,21.0028,607.8
"2019-03-08 02:45~9","LA001",1,1,,,17.407,21.1472,606
"2019-03-08 02:50~4","LA001",1,1,,,16.969,20.8945,603.75
"2019-03-08 02:55~9","LA001",1,1,,,17.2318,21.0028,604.8
"2019-03-08 03:00~4","LA001",1,1,,,17.4946,20.9306,601.4
"2019-03-08 03:05~9","LA001",1,1,,,17.1442,20.4974,598
"2019-03-08 03:10~4","LA001",1,1,,,16.969,20.6418,607.6
"2019-03-08 03:15~9","LA001",1,1,,,16.3558,19.27,598.2
"2019-03-08 03:20~4","LA001",1,1,,,16.2682,19.1978,599.4
"2019-03-08 03:25~9","LA001",1,1,,,16.1806,18.6202,600
"2019-03-08 03:30~4","LA001",1,1,,,15.5674,18.2592,610.8
"2019-03-08 03:35~9","LA001",1,1,,,15.3922,18.548,606
"2019-03-08 03:40~4","LA001",1,1,,,14.6038,17.2484,606.8
"2019-03-08 03:45~9","LA001",1,1,,,14.341,16.5986,607.2
"2019-03-08 03:50~4","LA001",1,1,,,13.8154,15.8044,600.2
"2019-03-08 03:55~9","LA001",1,1,,,13.5526,15.8766,594.8
"2019-03-08 04:00~4","LA001",1,1,,,13.684,15.66,602.25
"2019-03-08 04:05~9","LA001",1,1,,,13.903,16.3098,600.6
"2019-03-08 04:10~4","LA001",1,1,,,13.6402,15.7322,600.4
"2019-03-08 04:15~9","LA001",1,1,,,13.6402,15.7322,600
"2019-03-08 04:20~4","LA001",1,1,,,13.2898,15.299,603
"2019-03-08 04:25~9","LA001",1,1,,,12.9394,14.7936,608.2
"2019-03-08 04:30~4","LA001",1,1,,,11.5378,12.8442,592.8
"2019-03-08 04:35~9","LA001",1,1,,,11.275,12.6276,602
"2019-03-08 04:40~4","LA001",1,1,,,10.4866,11.689,579.4
"2019-03-08 04:45~9","LA001",1,1,,,10.6618,11.1836,592.2
"2019-03-08 04:50~4","LA001",1,1,,,10.2238,10.967,597.4
"2019-03-08 04:55~9","LA001",1,1,,,10.4866,11.5446,595.2
"2019-03-08 05:00~4","LA001",1,1,,,10.0486,10.6782,599.4
"2019-03-08 05:05~9","LA001",1,1,,,10.399,11.328,598.6
"2019-03-08 05:10~4","LA001",1,1,,,10.5085,11.05725,591.25
"2019-03-08 05:15~9","LA001",1,1,,,10.7494,11.9778,592.6
"2019-03-08 05:20~4","LA001",1,1,,,10.4866,10.967,593
"2019-03-08 05:25~9","LA001",1,1,,,10.2238,11.1114,604
"2019-03-08 05:30~4","LA001",1,1,,,10.1362,11.1836,590.4
"2019-03-08 05:35~9","LA001",1,1,,,9.8734,10.7504,584.2
"2019-03-08 05:40~4","LA001",1,1,,,9.3478,10.4616,595
"2019-03-08 05:45~9","LA001",1,1,,,9.7858,10.3894,595.6
"2019-03-08 05:50~4","LA001",1,1,,,9.523,10.5338,598.4
"2019-03-08 05:55~9","LA001",1,1,,,9.7858,10.606,594.6
"2019-03-08 06:00~4","LA001",1,1,,,9.6982,10.5338,597.4
"2019-03-08 06:05~9","LA001",1,1,,,9.8734,10.5338,599.4
"2019-03-08 06:10~4","LA001",1,1,,,9.6106,10.245,600.4
"2019-03-08 06:15~9","LA001",1,1,,,9.3478,10.0284,601.6
"2019-03-08 06:20~4","LA001",1,1,,,9.4135,10.4255,596.5
"2019-03-08 06:25~9","LA001",1,1,,,9.523,10.245,593.2
"2019-03-08 06:30~4","LA001",1,1,,,8.8222,9.523,598.6
"2019-03-08 06:35~9","LA001",1,1,,,8.3842,9.162,601.6
"2019-03-08 06:40~4","LA001",1,1,,,8.5594,9.0898,606.6
"2019-03-08 06:45~9","LA001",1,1,,,8.2966,9.0176,600.6
"2019-03-08 06:50~4","LA001",1,1,,,8.1214,9.0898,596.4
"2019-03-08 06:55~9","LA001",1,1,,,8.4458,8.8732,603.8
"2019-03-08 07:00~4","LA001",1,1,,,8.0232,8.5844,593.4
"2019-03-08 07:05~9","LA001",1,1,,,8.2966,9.0176,599.4
"2019-03-08 07:10~4","LA001",1,1,,,8.4718,8.8732,607.2
"2019-03-08 07:15~9","LA001",1,1,,,8.9868,9.4508,609.2
"2019-03-08 07:20~4","LA001",1,1,,,9.523,10.4616,612.2
"2019-03-08 07:25~9","LA001",1,1,,,8.9098,9.3786,608.2
"2019-03-08 07:30~4","LA001",1,1,,,9.8515,10.606,601
"2019-03-08 07:35~9","LA001",1,1,,,8.2398,8.801,601.8
"2019-03-08 07:40~4","LA001",1,1,,,8.621,8.8732,617
"2019-03-08 07:45~9","LA001",1,1,,,8.621,8.9454,597.4
"2019-03-08 07:50~4","LA001",1,1,,,10.7494,11.8334,612
"2019-03-08 07:55~9","LA001",1,1,,,10.4866,11.1114,601.6
"2019-03-08 08:00~4","LA001",1,1,,,9.523,10.6782,594.8
"2019-03-08 08:05~9","LA001",1,1,,,9.4508,9.884,599.6
"2019-03-08 08:10~4","LA001",1,1,,,9.961,10.8948,611.4
"2019-03-08 08:15~9","LA001",1,1,,,10.5742,11.1114,615.8
"2019-03-08 08:20~4","LA001",1,1,,,9.6106,10.5338,602.4
"2019-03-08 08:25~9","LA001",1,1,,,9.8426,10.245,610.4
"2019-03-08 08:30~4","LA001",1,1,,,9.4354,10.3172,606
"2019-03-08 08:35~9","LA001",1,1,,,9.523,10.3172,607.4
"2019-03-08 08:40~4","LA001",1,1,,,9.961,10.51575,605.75
"2019-03-08 08:45~9","LA001",1,1,,,10.0024,10.6782,611.6
"2019-03-08 08:50~4","LA001",1,1,,,10.3114,11.4002,612
"2019-03-08 08:55~9","LA001",1,1,,,10.5742,11.5446,610.8
"2019-03-08 09:00~4","LA001",1,1,,,10.7494,11.5446,614.2
"2019-03-08 09:05~9","LA001",1,1,,,10.5742,11.8334,605.6
"2019-03-08 09:10~4","LA001",1,1,,,10.6464,11.4002,615.6
"2019-03-08 09:15~9","LA001",1,1,,,10.9246,12.05,613.4
"2019-03-08 09:20~4","LA001",1,1,,,10.5742,11.7612,608.6
"2019-03-08 09:25~9","LA001",1,1,,,11.0122,11.8334,621.2
"2019-03-08 09:30~4","LA001",1,1,,,10.4866,11.328,610
"2019-03-08 09:35~9","LA001",1,1,,,11.4502,12.2666,616.4
"2019-03-08 09:40~4","LA001",1,1,,,11.8006,13.133,607
"2019-03-08 09:45~9","LA001",1,1,,,11.0122,11.9778,614.4
"2019-03-08 09:50~4","LA001",1,1,,,12.37,13.40375,624.75
"2019-03-08 09:55~9","LA001",1,1,,,11.8882,13.3496,621.4
"2019-03-08 10:00~4","LA001",1,1,,,11.8006,12.8442,612.4
"2019-03-08 10:05~9","LA001",1,1,,,12.8518,14.0716,622.8
"2019-03-08 10:10~4","LA001",1,1,,,12.9394,14.2882,624.6
"2019-03-08 10:15~9","LA001",1,1,,,13.465,15.0102,615.8
"2019-03-08 10:20~4","LA001",1,1,,,12.2386,13.2774,623.2
"2019-03-08 10:25~9","LA001",1,1,,,12.6766,13.494,611.6
"2019-03-08 10:30~4","LA001",1,1,,,11.1874,11.8334,608
"2019-03-08 10:35~9","LA001",1,1,,,9.9764,10.3894,610.2
"2019-03-08 10:40~4","LA001",1,1,,,10.6618,11.1114,608.6
"2019-03-08 10:45~9","LA001",1,1,,,11.3626,12.1944,608.8
"2019-03-08 10:50~4","LA001",1,1,,,10.7032,11.2558,617.2
"2019-03-08 10:55~9","LA001",1,1,,,10.6618,11.6168,620.6
"2019-03-08 11:00~4","LA001",1,1,,,9.83225,10.606,618
"2019-03-08 11:05~9","LA001",1,1,,,10.5588,11.4002,606.2
"2019-03-08 11:10~4","LA001",1,1,,,10.1776,10.4616,614.4
"2019-03-08 11:15~9","LA001",1,1,,,11.6254,12.8442,615
"2019-03-08 11:20~4","LA001",1,1,,,11.713,12.8442,616.2
"2019-03-08 11:25~9","LA001",1,1,,,11.8882,13.7106,618.4
"2019-03-08 11:30~4","LA001",1,1,,,11.404,12.6276,615.2
"2019-03-08 11:35~9","LA001",1,1,,,11.3626,12.1222,617.2
"2019-03-08 11:40~4","LA001",1,1,,,12.151,13.7828,603.2
"2019-03-08 11:45~9","LA001",1,1,,,12.5014,14.577,615
"2019-03-08 11:50~4","LA001",1,1,,,12.3262,13.7106,622.6
"2019-03-08 11:55~9","LA001",1,1,,,12.0634,13.2774,623
"2019-03-08 12:00~4","LA001",1,1,,,12.8518,14.1438,616.6
"2019-03-08 12:05~9","LA001",1,1,,,13.8154,15.1546,610.8
"2019-03-08 12:10~4","LA001",1,1,,,11.494,12.5915,612.25
"2019-03-08 12:15~9","LA001",1,1,,,10.3682,11.2558,607.2
"2019-03-08 12:20~4","LA001",1,1,,,9.961,10.5338,603.8
"2019-03-08 12:25~9","LA001",1,1,,,11.4194,12.1944,612.6
"2019-03-08 12:30~4","LA001",1,1,,,12.5014,13.9272,618.6
"2019-03-08 12:35~9","LA001",1,1,,,11.5378,12.5554,620.6
"2019-03-08 12:40~4","LA001",1,1,,,10.7494,11.2558,618.6
"2019-03-08 12:45~9","LA001",1,1,,,9.6982,10.3894,602.4
"2019-03-08 12:50~4","LA001",1,1,,,10.4096,11.4002,624.6
"2019-03-08 12:55~9","LA001",1,1,,,10.6618,11.4724,613.2
"2019-03-08 13:00~4","LA001",1,1,,,9.1726,9.6674,610.2
"2019-03-08 13:05~9","LA001",1,1,,,10.2238,10.5338,616.4
"2019-03-08 13:10~4","LA001",1,1,,,10.3114,10.967,606
"2019-03-08 13:15~9","LA001",1,1,,,9.6982,10.4616,624.8
"2019-03-08 13:20~4","LA001",1,1,,,9.3425,9.523,615.75
"2019-03-08 13:25~9","LA001",1,1,,,9.6982,10.3894,617.8
"2019-03-08 13:30~4","LA001",1,1,,,9.6106,10.3172,619.2
"2019-03-08 13:35~9","LA001",1,1,,,9.523,10.1006,605
"2019-03-08 13:40~4","LA001",1,1,,,9.6828,10.1728,607.4
"2019-03-08 13:45~9","LA001",1,1,,,12.1972,12.8442,608
"2019-03-08 13:50~4","LA001",1,1,,,7.4398,7.5014,608.6
"2019-03-08 13:55~9","LA001",1,1,,,7.9202,8.2234,604.8
"2019-03-08 14:00~4","LA001",1,1,,,8.9146,9.2342,613.4
"2019-03-08 14:05~9","LA001",1,1,,,10.837,11.689,612.8
"2019-03-08 14:10~4","LA001",1,1,,,10.3066,10.8226,604.2
"2019-03-08 14:15~9","LA001",1,1,,,11.9758,13.2052,618.4
"2019-03-08 14:20~4","LA001",1,1,,,9.3632,9.5952,605.4
"2019-03-08 14:25~9","LA001",1,1,,,8.7808,8.9454,613
"2019-03-08 14:30~4","LA001",1,1,,,8.582,8.801,610.25
"2019-03-08 14:35~9","LA001",1,1,,,8.028,8.1512,617.6
"2019-03-08 14:40~4","LA001",1,1,,,7.2858,7.5014,616
"2019-03-08 14:45~9","LA001",1,1,,,6.817,7.1404,612.2
"2019-03-08 14:50~4","LA001",1,1,,,8.5536,8.9454,604.6
"2019-03-08 14:55~9","LA001",1,1,,,6.9556,7.1404,607.2
"2019-03-08 15:00~4","LA001",1,1,,,8.853,9.2342,617.2
"2019-03-08 15:05~9","LA001",1,1,,,8.1108,8.5844,615.8
"2019-03-08 15:10~4","LA001",1,1,,,7.7084,8.0068,613.4
"2019-03-08 15:15~9","LA001",1,1,,,8.3736,8.6566,605.2
"2019-03-08 15:20~4","LA001",1,1,,,8.8992,9.0898,613.6
"2019-03-08 15:25~9","LA001",1,1,,,8.0078,8.2234,601.8
"2019-03-08 15:30~4","LA001",1,1,,,7.925,8.079,610.8
"2019-03-08 15:35~9","LA001",1,1,,,7.976,8.0068,618.8
"2019-03-08 15:40~4","LA001",1,1,,,7.487,7.62775,607
"2019-03-08 15:45~9","LA001",1,1,,,7.358,7.5014,607
"2019-03-08 15:50~4","LA001",1,1,,,7.0798,7.2848,608.6
"2019-03-08 15:55~9","LA001",1,1,,,6.405,6.8516,609.8
"2019-03-08 16:00~4","LA001",1,1,,,7.0952,7.2126,614
"2019-03-08 16:05~9","LA001",1,1,,,7.8624,7.8624,609.2
"2019-03-08 16:10~4","LA001",1,1,,,10.5328,11.2558,610.2
"2019-03-08 16:15~9","LA001",1,1,,,8.8116,9.3786,609.4
"2019-03-08 16:20~4","LA001",1,1,,,7.0952,7.2126,615.4
"2019-03-08 16:25~9","LA001",1,1,,,6.5696,6.9238,607.2
"2019-03-08 16:30~4","LA001",1,1,,,5.9314,6.4184,606.6
"2019-03-08 16:35~9","LA001",1,1,,,6.25,6.4906,610.2
"2019-03-08 16:40~4","LA001",1,1,,,6.5494,6.996,605.2
"2019-03-08 16:45~9","LA001",1,1,,,5.6686,6.274,613
"2019-03-08 16:50~4","LA001",1,1,,,5.57375,5.913,604.5
"2019-03-08 16:55~9","LA001",1,1,,,5.2402,5.6242,610
"2019-03-08 17:00~4","LA001",1,1,,,6.1942,6.7072,605.6
"2019-03-08 17:05~9","LA001",1,1,,,5.8438,6.274,611.4
"2019-03-08 17:10~4","LA001",1,1,,,6.019,6.635,606.4
"2019-03-08 17:15~9","LA001",1,1,,,5.9102,6.4906,616.4
"2019-03-08 17:20~4","LA001",1,1,,,5.889,6.0574,617.2
"2019-03-08 17:25~9","LA001",1,1,,,5.9612,6.2018,616.4
"2019-03-08 17:30~4","LA001",1,1,,,6.2144,6.4906,609.8
"2019-03-08 17:35~9","LA001",1,1,,,7.1578,7.5014,612
"2019-03-08 17:40~4","LA001",1,1,,,7.6468,7.718,611.8
"2019-03-08 17:45~9","LA001",1,1,,,8.518,8.7288,611.2
"2019-03-08 17:50~4","LA001",1,1,,,14.2534,15.0102,620.8
"2019-03-08 17:55~9","LA001",1,1,,,19.5094,21.5804,625.8
"2019-03-08 18:00~4","LA001",1,1,,,13.027,14.48675,618
"2019-03-08 18:05~9","LA001",1,1,,,13.6402,15.2268,621.2
"2019-03-08 18:10~4","LA001",1,1,,,17.1442,20.6418,625.6
"2019-03-08 18:15~9","LA001",1,1,,,12.8518,14.6492,613
"2019-03-08 18:20~4","LA001",1,1,,,10.837,12.1944,622
"2019-03-08 18:25~9","LA001",1,1,,,10.2238,11.0392,620.6
"2019-03-08 18:30~4","LA001",1,1,,,10.3114,11.8334,614.4
"2019-03-08 18:35~9","LA001",1,1,,,9.3478,10.245,613.4
"2019-03-08 18:40~4","LA001",1,1,,,8.4718,8.8732,617.8
"2019-03-08 18:45~9","LA001",1,1,,,8.4198,8.6566,618.2
"2019-03-08 18:50~4","LA001",1,1,,,16.6186,17.7538,621.2
"2019-03-08 18:55~9","LA001",1,1,,,10.8832,11.8334,615.8
"2019-03-08 19:00~4","LA001",1,1,,,9.523,9.8118,618.4
"2019-03-08 19:05~9","LA001",1,1,,,9.4354,9.7396,624.8
"2019-03-08 19:10~4","LA001",1,1,,,9.085,9.97425,614.75
"2019-03-08 19:15~9","LA001",1,1,,,8.8838,9.2342,615.4
"2019-03-08 19:20~4","LA001",1,1,,,8.8992,9.0176,618.2
"2019-03-08 19:25~9","LA001",1,1,,,8.209,8.7288,612.8
"2019-03-08 19:30~4","LA001",1,1,,,7.8788,8.1512,616.2
"2019-03-08 19:35~9","LA001",1,1,,,6.895,7.6458,612.2
"2019-03-08 19:40~4","LA001",1,1,,,7.5958,7.9346,611
"2019-03-08 19:45~9","LA001",1,1,,,7.0702,7.7902,619.2
"2019-03-08 19:50~4","LA001",1,1,,,7.7652,8.0068,627.6
"2019-03-08 19:55~9","LA001",1,1,,,7.6574,7.8624,624
"2019-03-08 20:00~4","LA001",1,1,,,7.1578,7.718,613.4
"2019-03-08 20:05~9","LA001",1,1,,,8.363,8.5844,637.4
"2019-03-08 20:10~4","LA001",1,1,,,8.647,9.0176,652.2
"2019-03-08 20:15~9","LA001",1,1,,,9.7704,10.3172,621.4
"2019-03-08 20:20~4","LA001",1,1,,,9.304,9.884,628.75
"2019-03-08 20:25~9","LA001",1,1,,,9.377,10.0043333333333,636
"2019-03-08 20:30~4","LA001",1,1,,,8.3842,8.801,638
"2019-03-08 20:35~9","LA001",1,1,,,8.1214,9.0898,633.4
"2019-03-08 20:40~4","LA001",1,1,,,7.6615,8.34975,635.5
"2019-03-08 20:45~9","LA001",1,1,,,7.8586,8.7288,636
"2019-03-08 20:50~4","LA001",1,1,,,8.1214,9.2342,647.6
"2019-03-08 20:55~9","LA001",1,1,,,8.5594,9.3786,628.6
"2019-03-08 21:00~4","LA001",1,1,,,8.5594,9.4508,641.8
"2019-03-08 21:05~9","LA001",1,1,,,8.5594,9.5952,625.2
"2019-03-08 21:10~4","LA001",1,1,,,8.7346,9.9562,635
"2019-03-08 21:15~9","LA001",1,1,,,8.9974,9.9562,633.4
"2019-03-08 21:20~4","LA001",1,1,,,8.7346,10.1728,641.4
"2019-03-08 21:25~9","LA001",1,1,,,8.9098,10.245,640.2
"2019-03-08 21:30~4","LA001",1,1,,,9.1726,10.0284,631.6
"2019-03-08 21:35~9","LA001",1,1,,,9.2602,10.7504,638.8
"2019-03-08 21:40~4","LA001",1,1,,,10.1362,11.2558,651
"2019-03-08 21:45~9","LA001",1,1,,,9.742,11.41825,630.75
"2019-03-08 21:50~4","LA001",1,1,,,10.1362,11.5446,642.2
"2019-03-08 21:55~9","LA001",1,1,,,10.399,11.5446,645.8
"2019-03-08 22:00~4","LA001",1,1,,,10.4866,12.1222,649.4
"2019-03-08 22:05~9","LA001",1,1,,,10.1362,11.4002,635.4
"2019-03-08 22:10~4","LA001",1,1,,,9.2602,10.7504,646.6
"2019-03-08 22:15~9","LA001",1,1,,,8.5594,9.9562,645.8
"2019-03-08 22:20~4","LA001",1,1,,,8.647,9.8118,638.4
"2019-03-08 22:25~9","LA001",1,1,,,8.3842,9.8118,643
"2019-03-08 22:30~4","LA001",1,1,,,8.209,9.0898,633.4
"2019-03-08 22:35~9","LA001",1,1,,,8.0338,9.0898,638.6
"2019-03-08 22:40~4","LA001",1,1,,,7.0702,7.5014,628.8
"2019-03-08 22:45~9","LA001",1,1,,,6.7198,7.357,631.2
"2019-03-08 22:50~4","LA001",1,1,,,5.9978,6.4906,631.6
"2019-03-08 22:55~9","LA001",1,1,,,6.019,6.36425,629.5
"2019-03-08 23:00~4","LA001",1,1,,,5.9314,6.4184,628.4
"2019-03-08 23:05~9","LA001",1,1,,,6.019,6.7072,629
"2019-03-08 23:10~4","LA001",1,1,,,6.4204,6.9238,622.4
"2019-03-08 23:15~9","LA001",1,1,,,6.6322,7.5014,624.2
"2019-03-08 23:20~4","LA001",1,1,,,6.8074,7.4292,643
"2019-03-08 23:25~9","LA001",1,1,,,6.895,7.5736,637
"2019-03-08 23:30~4","LA001",1,1,,,7.6834,8.5122,639
"2019-03-08 23:35~9","LA001",1,1,,,7.41,7.718,632.4
"2019-03-08 23:40~4","LA001",1,1,,,7.5958,8.2956,631
"2019-03-08 23:45~9","LA001",1,1,,,10.1362,11.7612,640.8
"2019-03-08 23:50~4","LA001",1,1,,,9.085,9.6674,647.8
"2019-03-08 23:55~9","LA001",1,1,,,8.0338,8.8732,647
"2019-03-09 00:00~4","LA001",1,1,,,8.209,9.0176,647.8
"2019-03-09 00:05~9","LA001",1,1,,,9.6106,10.5338,661.2
"2019-03-09 00:10~4","LA001",1,1,,,9.6106,10.967,638
"2019-03-09 00:15~9","LA001",1,1,,,7.4408,7.718,633.6
"2019-03-09 00:20~4","LA001",1,1,,,7.5958,8.0068,637.4
"2019-03-09 00:25~9","LA001",1,1,,,7.6834,8.2956,647.6
"2019-03-09 00:30~4","LA001",1,1,,,8.9974,9.8118,646
"2019-03-09 00:35~9","LA001",1,1,,,8.9974,10.0284,639
"2019-03-09 00:40~4","LA001",1,1,,,9.4354,10.7504,645.8
"2019-03-09 00:45~9","LA001",1,1,,,9.7858,10.967,651.4
"2019-03-09 00:50~4","LA001",1,1,,,11.0122,12.9164,638.6
"2019-03-09 00:55~9","LA001",1,1,,,12.4138,13.7828,638.4
"2019-03-09 01:00~4","LA001",1,1,,,13.1146,15.3712,632.8
"2019-03-09 01:05~9","LA001",1,1,,,13.6402,16.021,633.8
"2019-03-09 01:10~4","LA001",1,1,,,13.465,16.29175,646.75
"2019-03-09 01:15~9","LA001",1,1,,,13.903,16.5986,643.8
"2019-03-09 01:20~4","LA001",1,1,,,14.6038,17.2484,641.6
"2019-03-09 01:25~9","LA001",1,1,,,14.8666,17.6816,642
"2019-03-09 01:30~4","LA001",1,1,,,15.217,18.1148,640.2
"2019-03-09 01:35~9","LA001",1,1,,,15.3922,18.187,647.8
"2019-03-09 01:40~4","LA001",1,1,,,15.4798,18.3314,638.8
"2019-03-09 01:45~9","LA001",1,1,,,15.5674,18.1148,639.8
"2019-03-09 01:50~4","LA001",1,1,,,15.1294,18.187,638.6
"2019-03-09 01:55~9","LA001",1,1,,,15.217,18.3314,633.8
"2019-03-09 02:00~4","LA001",1,1,,,15.217,18.187,641.6
