"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2018-10-22 00:00~4","LA021",0,2,26.6,67.19,9.55205,9.59725,557.1
"2018-10-22 00:05~9","LA021",0,2,26.6,67.165,9.63615,9.64475,545.55
"2018-10-22 00:10~4","LA021",0,2,26.6,66.95,9.76695,9.811,523
"2018-10-22 00:15~9","LA021",0,2,26.595,67.005,9.96865,9.97725,514
"2018-10-22 00:20~4","LA021",0,2,26.58,67.05,9.74,9.811,517.25
"2018-10-22 00:25~9","LA021",0,2,26.54,67.005,9.82305,9.8585,522.25
"2018-10-22 00:30~4","LA021",0,2,26.5,66.83,9.73575,9.811,525.9
"2018-10-22 00:35~9","LA021",0,2,26.5,66.785,9.9464,10.0485,529
"2018-10-22 00:40~4","LA021",0,2,26.5,66.715,9.65785,9.73975,534.65
"2018-10-22 00:45~9","LA021",0,2,26.49,66.74,9.44525,9.54975,533.8
"2018-10-22 00:50~4","LA021",0,2,26.5,66.59,9.1396,9.1935,534.5
"2018-10-22 00:55~9","LA021",0,2,26.5,66.555,9.40945,9.45475,529.9
"2018-10-22 01:00~4","LA021",0,2,26.5,66.425,9.39775,9.45475,525.25
"2018-10-22 01:05~9","LA021",0,2,26.5,66.55,9.4409,9.526,532.2
"2018-10-22 01:10~4","LA021",0,2,26.49,66.49,9.2799,9.2885,543.45
"2018-10-22 01:15~9","LA021",0,2,26.5,66.66,9.2812,9.3835,582.95
"2018-10-22 01:20~4","LA021",0,2,26.5,66.845,9.1893,9.3835,628.35
"2018-10-22 01:25~9","LA021",0,2,26.505,66.825,9.20675,9.3835,624.9
"2018-10-22 01:30~4","LA021",0,2,26.515,66.795,8.9627,9.12225,621.05
"2018-10-22 01:35~9","LA021",0,2,26.515,66.745,8.95295,9.0985,628.45
"2018-10-22 01:40~4","LA021",0,2,26.55,66.815,8.76935,8.83725,643.05
"2018-10-22 01:45~9","LA021",0,2,26.595,67.515,8.8255,8.956,665.1
"2018-10-22 01:50~4","LA021",0,2,26.6,67.845,8.5069,8.7185,682.6
"2018-10-22 01:55~9","LA021",0,2,26.52,68.195,9.0101,9.12225,655.5
"2018-10-22 02:00~4","LA021",0,2,26.515,68.23,8.9627,9.051,637.35
"2018-10-22 02:05~9","LA021",0,2,26.555,68.175,8.81675,8.9085,640.25
"2018-10-22 02:10~4","LA021",0,2,26.5,68.415,8.78015,8.861,617.75
"2018-10-22 02:15~9","LA021",0,2,26.5,68.4,8.82445,8.93225,597.3
"2018-10-22 02:20~4","LA021",0,2,26.505,68.305,9.0772,9.21725,599.45
