"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2019-03-05 11:00~4","LA014",1,1,,,7.1734,7.5694,592.4
"2019-03-05 11:05~9","LA014",1,1,,,7.4004,7.9402,589
"2019-03-05 11:10~4","LA014",1,1,,,6.7904,7.075,593.8
"2019-03-05 11:15~9","LA014",1,1,,,6.867,7.384,591.4
"2019-03-05 11:20~4","LA014",1,1,,,6.9852,7.384,593
"2019-03-05 11:25~9","LA014",1,1,,,7.1558,7.5076,598.8
"2019-03-05 11:30~4","LA014",1,1,,,9.3772,9.7942,596.4
"2019-03-05 11:35~9","LA014",1,1,,,7.633,8.1565,581.75
"2019-03-05 11:40~4","LA014",1,1,,,6.9234,7.4458,592.4
"2019-03-05 11:45~9","LA014",1,1,,,7.0968,7.384,590.6
"2019-03-05 11:50~4","LA014",1,1,,,7.5564,7.8166,584.8
"2019-03-05 11:55~9","LA014",1,1,,,7.3266,7.7548,583.4
"2019-03-05 12:00~4","LA014",1,1,,,7.7096,8.2492,588.6
"2019-03-05 12:05~9","LA014",1,1,,,9.0118,9.6706,585.6
"2019-03-05 12:10~4","LA014",1,1,,,7.7862,8.3728,587.8
"2019-03-05 12:15~9","LA014",1,1,,,8.1692,8.62,585.4
"2019-03-05 12:20~4","LA014",1,1,,,8.8586,9.6088,592.8
"2019-03-05 12:25~9","LA014",1,1,,,9.9134,10.6594,590.6
"2019-03-05 12:30~4","LA014",1,1,,,9.931,10.4122,588.8
"2019-03-05 12:35~9","LA014",1,1,,,9.0884,10.2268,587
"2019-03-05 12:40~4","LA014",1,1,,,9.4714,10.165,592.2
"2019-03-05 12:45~9","LA014",1,1,,,9.0118,9.7942,586
"2019-03-05 12:50~4","LA014",1,1,,,9.548,10.8448,591
"2019-03-05 12:55~9","LA014",1,1,,,9.3948,10.1032,589.2
"2019-03-05 13:00~4","LA014",1,1,,,10.1608,10.6594,593.4
"2019-03-05 13:05~9","LA014",1,1,,,10.4672,11.2156,594.6
"2019-03-05 13:10~4","LA014",1,1,,,9.6246,10.3504,590
"2019-03-05 13:15~9","LA014",1,1,,,10.2224,10.783,585.4
"2019-03-05 13:20~4","LA014",1,1,,,10.0842,11.2156,594
"2019-03-05 13:25~9","LA014",1,1,,,11.1566,11.8954,596
"2019-03-05 13:30~4","LA014",1,1,,,10.9268,12.019,593.8
"2019-03-05 13:35~9","LA014",1,1,,,11.08,12.019,598.8
"2019-03-05 13:40~4","LA014",1,1,,,11.2332,12.0808,591.8
"2019-03-05 13:45~9","LA014",1,1,,,10.5438,11.3392,591.2
"2019-03-05 13:50~4","LA014",1,1,,,12.3056,12.8842,606.8
"2019-03-05 13:55~9","LA014",1,1,,,12.5354,13.3168,618
"2019-03-05 14:00~4","LA014",1,1,,,10.5438,11.401,593.4
"2019-03-05 14:05~9","LA014",1,1,,,11.08,11.8954,599
"2019-03-05 14:10~4","LA014",1,1,,,11.2332,11.8954,607
"2019-03-05 14:15~9","LA014",1,1,,,10.8502,11.8336,599
"2019-03-05 14:20~4","LA014",1,1,,,10.3906,10.8448,586.6
"2019-03-05 14:25~9","LA014",1,1,,,11.2332,11.8954,593.4
"2019-03-05 14:30~4","LA014",1,1,,,10.697,11.5246,596
"2019-03-05 14:35~9","LA014",1,1,,,10.697,11.401,591
"2019-03-05 14:40~4","LA014",1,1,,,9.8544,10.2886,590.2
"2019-03-05 14:45~9","LA014",1,1,,,9.931,10.5358,600.4
"2019-03-05 14:50~4","LA014",1,1,,,10.4672,11.092,608
"2019-03-05 14:55~9","LA014",1,1,,,10.83275,11.47825,599.25
"2019-03-05 15:00~4","LA014",1,1,,,10.0842,10.9684,596.6
"2019-03-05 15:05~9","LA014",1,1,,,10.1458,10.8448,596.6
"2019-03-05 15:10~4","LA014",1,1,,,10.8502,11.7718,605
"2019-03-05 15:15~9","LA014",1,1,,,11.2332,12.2662,598
"2019-03-05 15:20~4","LA014",1,1,,,10.8502,11.8954,591.4
"2019-03-05 15:25~9","LA014",1,1,,,10.3906,11.092,594.2
"2019-03-05 15:30~4","LA014",1,1,,,10.5438,11.401,604
"2019-03-05 15:35~9","LA014",1,1,,,11.9226,12.946,613.8
"2019-03-05 15:40~4","LA014",1,1,,,11.3098,12.2044,609.2
"2019-03-05 15:45~9","LA014",1,1,,,10.8502,11.5246,610.6
"2019-03-05 15:50~4","LA014",1,1,,,10.8502,11.71,613.6
"2019-03-05 15:55~9","LA014",1,1,,,10.697,11.4628,616
"2019-03-05 16:00~4","LA014",1,1,,,10.697,11.5246,636
"2019-03-05 16:05~9","LA014",1,1,,,11.3864,12.0808,636.8
"2019-03-05 16:10~4","LA014",1,1,,,12.995,14.182,634.8
"2019-03-05 16:15~9","LA014",1,1,,,14.144,16.036,650.2
"2019-03-05 16:20~4","LA014",1,1,,,14.6802,17.1484,637.6
"2019-03-05 16:25~9","LA014",1,1,,,15.293,17.9518,632
"2019-03-05 16:30~4","LA014",1,1,,,16.1356,18.8788,631.6
"2019-03-05 16:35~9","LA014",1,1,,,16.5186,19.435,625.2
"2019-03-05 16:40~4","LA014",1,1,,,16.1356,19.0024,623
"2019-03-05 16:45~9","LA014",1,1,,,17.0548,20.9182,599.8
"2019-03-05 16:50~4","LA014",1,1,,,17.5144,22.834,598.2
"2019-03-05 16:55~9","LA014",1,1,,,17.591,23.0194,595.2
"2019-03-05 17:00~4","LA014",1,1,,,18.5868,24.997,594.6
"2019-03-05 17:05~9","LA014",1,1,,,19.1996,26.6656,601.2
"2019-03-05 17:10~4","LA014",1,1,,,20.3486,28.2106,595.4
"2019-03-05 17:15~9","LA014",1,1,,,20.655,28.8904,600.4
"2019-03-05 17:20~4","LA014",1,1,,,21.6508,30.1264,599.6
"2019-03-05 17:25~9","LA014",1,1,,,21.6508,30.9916,600.4
"2019-03-05 17:30~4","LA014",1,1,,,21.2678,29.1994,597.8
"2019-03-05 17:35~9","LA014",1,1,,,22.0338,29.4466,594
"2019-03-05 17:40~4","LA014",1,1,,,20.8848,27.0364,599.6
"2019-03-05 17:45~9","LA014",1,1,,,21.421,27.0982,594
"2019-03-05 17:50~4","LA014",1,1,,,17.6676,21.8452,587.6
"2019-03-05 17:55~9","LA014",1,1,,,17.2846,21.2272,583.4
"2019-03-05 18:00~4","LA014",1,1,,,17.208,20.9182,584.4
"2019-03-05 18:05~9","LA014",1,1,,,19.123,22.7104,593.4
"2019-03-05 18:10~4","LA014",1,1,,,17.208,20.362,586.6
"2019-03-05 18:15~9","LA014",1,1,,,16.2122,19.4968,585.4
"2019-03-05 18:20~4","LA014",1,1,,,15.96325,19.20325,591
"2019-03-05 18:25~9","LA014",1,1,,,16.3654,19.744,596.6
"2019-03-05 18:30~4","LA014",1,1,,,16.9782,21.289,589.4
"2019-03-05 18:35~9","LA014",1,1,,,14.144,17.0866,583
"2019-03-05 18:40~4","LA014",1,1,,,13.9142,16.7776,591
"2019-03-05 18:45~9","LA014",1,1,,,12.9184,15.4798,583.8
"2019-03-05 18:50~4","LA014",1,1,,,13.6078,16.5922,584
"2019-03-05 18:55~9","LA014",1,1,,,10.4672,12.8842,579.8
"2019-03-05 19:00~4","LA014",1,1,,,14.2972,17.3338,593.2
