"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2018-10-23 00:00~4","LA020",0,2,27.995,70.645,18.72105,19.937,619.85
"2018-10-23 00:05~9","LA020",0,2,27.995,70.31,18.72105,19.763,613.8
"2018-10-23 00:10~4","LA020",0,2,27.94,70.265,18.22265,19.676,609.5
"2018-10-23 00:15~9","LA020",0,2,27.9,70.2,18.28495,19.26275,608.4
"2018-10-23 00:20~4","LA020",0,2,27.9,70.1,17.72425,19.0235,606.1
"2018-10-23 00:25~9","LA020",0,2,27.9,69.84,17.22585,18.284,604.8
"2018-10-23 00:30~4","LA020",0,2,27.905,69.585,17.3816,18.371,606.6
"2018-10-23 00:35~9","LA020",0,2,27.905,69.58,17.1446,18.0665,606.25
"2018-10-23 00:40~4","LA020",0,2,27.9,69.775,16.97665,18.00125,608.45
"2018-10-23 00:45~9","LA020",0,2,27.88,69.81,16.75845,17.60975,612.3
"2018-10-23 00:50~4","LA020",0,2,27.8,70.285,16.78975,17.762,623.25
"2018-10-23 00:55~9","LA020",0,2,27.8,70.515,16.63385,17.675,628.15
"2018-10-23 01:00~4","LA020",0,2,27.785,70.36,16.5094,17.588,629.8
"2018-10-23 01:05~9","LA020",0,2,27.765,69.77,16.16615,16.91375,650.2
"2018-10-23 01:10~4","LA020",0,2,27.78,69.305,15.91755,17.0225,654.8
"2018-10-23 01:15~9","LA020",0,2,27.85,68.945,15.9484,16.60925,658.45
"2018-10-23 01:20~4","LA020",0,2,27.9,68.86,15.54375,16.457,648.3
"2018-10-23 01:25~9","LA020",0,2,27.9,68.975,15.54375,16.52225,646.95
"2018-10-23 01:30~4","LA020",0,2,27.895,69.185,15.4503,16.4135,653.5
"2018-10-23 01:35~9","LA020",0,2,27.775,69.695,15.6372,16.544,662
"2018-10-23 01:40~4","LA020",0,2,27.69,70.03,15.5126,16.39175,677.3
"2018-10-23 01:45~9","LA020",0,2,27.575,70.245,15.48145,16.26125,708.75
"2018-10-23 01:50~4","LA020",0,2,27.605,70.055,15.8241,16.5875,694.95
"2018-10-23 01:55~9","LA020",0,2,27.645,69.855,15.73065,16.69625,681.95
"2018-10-23 02:00~4","LA020",0,2,27.855,69.22,15.85525,16.5875,681.2
"2018-10-23 02:05~9","LA020",0,2,27.83,69.32,16.10445,16.95725,681.25
"2018-10-23 02:10~4","LA020",0,2,27.6,70.08,15.73065,16.805,689.9
"2018-10-23 02:15~9","LA020",0,2,27.52,70.355,16.1666,16.95725,686.85
"2018-10-23 02:20~4","LA020",0,2,27.56,70.255,16.1353,16.8485,683.65
"2018-10-23 02:25~9","LA020",0,2,27.49,70.49,15.8864,16.95725,694.65
"2018-10-23 02:30~4","LA020",0,2,27.49,70.435,16.011,17.26175,685.2
"2018-10-23 02:35~9","LA020",0,2,27.645,69.99,16.4471,17.5445,663.05
"2018-10-23 02:40~4","LA020",0,2,27.535,70.175,16.22905,17.414,669.9
"2018-10-23 02:45~9","LA020",0,2,27.705,69.745,16.22905,17.30525,674.9
"2018-10-23 02:50~4","LA020",0,2,27.6,70.045,16.75845,17.47925,674.05
"2018-10-23 02:55~9","LA020",0,2,27.525,70.26,16.63385,17.414,683.4
"2018-10-23 03:00~4","LA020",0,2,27.565,70.155,16.66515,17.5445,672.6
"2018-10-23 03:05~9","LA020",0,2,27.785,69.315,16.54055,17.849,663.15
"2018-10-23 03:10~4","LA020",0,2,27.865,69.08,16.7586,17.9795,665
"2018-10-23 03:15~9","LA020",0,2,27.805,69.25,16.3225,17.82725,649.8
"2018-10-23 03:20~4","LA020",0,2,27.845,68.975,16.8209,18.2405,619.9
"2018-10-23 03:25~9","LA020",0,2,27.855,68.985,16.6963,17.74025,651.55
"2018-10-23 03:30~4","LA020",0,2,27.84,69.04,16.5717,18.11,642.85
"2018-10-23 03:35~9","LA020",0,2,27.825,69.19,16.5717,17.82725,646.6
"2018-10-23 03:40~4","LA020",0,2,27.815,69.3,16.29135,17.588,681.95
"2018-10-23 03:45~9","LA020",0,2,27.665,69.83,16.26005,17.2835,693.05
"2018-10-23 03:50~4","LA020",0,2,27.785,69.62,16.41595,17.7185,673.6
"2018-10-23 03:55~9","LA020",0,2,27.82,69.47,16.5717,17.78375,669.2
"2018-10-23 04:00~4","LA020",0,2,27.8,69.605,16.22905,17.52275,701.9
"2018-10-23 04:05~9","LA020",0,2,27.75,69.885,16.2195,17.24,704.7
"2018-10-23 04:10~4","LA020",0,2,27.695,70.27,16.47825,17.414,693.1
"2018-10-23 04:15~9","LA020",0,2,27.715,70.245,16.3225,17.26175,678.55
"2018-10-23 04:20~4","LA020",0,2,27.785,70.125,16.2602,17.39225,647.3
"2018-10-23 04:25~9","LA020",0,2,27.72,70.325,16.07315,17.08775,701.25
"2018-10-23 04:30~4","LA020",0,2,27.705,70.43,15.91755,16.65275,670.65
