mins 1720 , noise_error =1.0
mins 1721 , noise_error =1.0
mins 1722 , noise_error =0.8389830508474576
mins 1723 , noise_error =0.9736842105263158
mins 1724 , noise_error =1.0
mins 1725 , noise_error =1.0
mins 1726 , noise_error =1.0
mins 1727 , noise_error =1.0
mins 1728 , noise_error =1.0
mins 1729 , noise_error =1.0
mins 1730 , noise_error =1.0
mins 1731 , noise_error =1.0
mins 1732 , noise_error =1.0
mins 1733 , noise_error =1.0
mins 1734 , noise_error =1.0
mins 1735 , noise_error =1.0
mins 1736 , noise_error =1.0
mins 1737 , noise_error =1.0
mins 1738 , noise_error =1.0
mins 1739 , noise_error =1.0
mins 1740 , noise_error =1.0
mins 1741 , noise_error =1.0
mins 1742 , noise_error =0.9642857142857143
mins 1743 , noise_error =1.0
mins 1744 , noise_error =0.9565217391304348
mins 1745 , noise_error =0.784
mins 1746 , noise_error =0.5806451612903225
mins 1747 , noise_error =0.7209302325581395
mins 1748 , noise_error =0.9767441860465116
mins 1749 , noise_error =0.9105691056910569
mins 1750 , noise_error =0.7703703703703704
mins 1751 , noise_error =0.8629032258064516
mins 1752 , noise_error =0.7285714285714286
mins 1753 , noise_error =0.7317073170731707
mins 1754 , noise_error =0.6637931034482758
mins 1755 , noise_error =0.8240740740740741
mins 1756 , noise_error =0.7622950819672132
mins 1757 , noise_error =0.9016393442622951
mins 1758 , noise_error =0.9732142857142857
mins 1759 , noise_error =0.9339622641509434
mins 1760 , noise_error =1.0
mins 1761 , noise_error =0.981651376146789
mins 1762 , noise_error =0.9444444444444444
mins 1763 , noise_error =1.0
mins 1764 , noise_error =1.0
mins 1765 , noise_error =1.0
mins 1766 , noise_error =1.0
mins 1767 , noise_error =1.0
mins 1768 , noise_error =1.0
mins 1769 , noise_error =1.0
mins 1770 , noise_error =1.0
mins 1771 , noise_error =0.9823008849557522
mins 1772 , noise_error =0.972972972972973
mins 1773 , noise_error =0.9819819819819819
mins 1774 , noise_error =1.0
mins 1775 , noise_error =1.0
mins 1776 , noise_error =1.0
mins 1777 , noise_error =1.0
mins 1778 , noise_error =1.0
mins 1779 , noise_error =0.981651376146789
mins 1780 , noise_error =0.963963963963964
mins 1781 , noise_error =1.0
mins 1782 , noise_error =0.9724770642201834
mins 1783 , noise_error =1.0
mins 1784 , noise_error =1.0
mins 1785 , noise_error =1.0
mins 1786 , noise_error =0.990909090909091
mins 1787 , noise_error =1.0
mins 1788 , noise_error =0.9905660377358491
mins 1789 , noise_error =1.0
mins 1790 , noise_error =0.9905660377358491
mins 1791 , noise_error =1.0
mins 1792 , noise_error =1.0
mins 1793 , noise_error =1.0
mins 1794 , noise_error =1.0
mins 1795 , noise_error =0.9636363636363636
mins 1796 , noise_error =1.0
mins 1797 , noise_error =1.0
mins 1798 , noise_error =0.9357798165137614
mins 1799 , noise_error =0.9189189189189189
mins 1800 , noise_error =1.0
mins 1801 , noise_error =0.9908256880733946
mins 1802 , noise_error =1.0
mins 1803 , noise_error =1.0
mins 1804 , noise_error =0.9646017699115044
mins 1805 , noise_error =1.0
mins 1806 , noise_error =1.0
mins 1807 , noise_error =1.0
mins 1808 , noise_error =0.9907407407407407
mins 1809 , noise_error =0.9914529914529915
mins 1810 , noise_error =1.0
mins 1811 , noise_error =0.9722222222222222
mins 1812 , noise_error =0.9646017699115044
mins 1813 , noise_error =1.0
mins 1814 , noise_error =1.0
mins 1815 , noise_error =1.0
mins 1816 , noise_error =0.9911504424778761
mins 1817 , noise_error =0.9904761904761905
mins 1818 , noise_error =1.0
mins 1819 , noise_error =0.990909090909091
mins 1820 , noise_error =1.0
mins 1821 , noise_error =1.0
mins 1822 , noise_error =0.9814814814814815
mins 1823 , noise_error =1.0
mins 1824 , noise_error =0.9906542056074766
mins 1825 , noise_error =1.0
mins 1826 , noise_error =1.0
mins 1827 , noise_error =1.0
mins 1828 , noise_error =1.0
mins 1829 , noise_error =0.981651376146789
mins 1830 , noise_error =0.9819819819819819
mins 1831 , noise_error =1.0
mins 1832 , noise_error =1.0
mins 1833 , noise_error =1.0
mins 1834 , noise_error =1.0
mins 1835 , noise_error =1.0
mins 1836 , noise_error =0.9906542056074766
mins 1837 , noise_error =1.0
mins 1838 , noise_error =1.0
mins 1839 , noise_error =0.9907407407407407
mins 1840 , noise_error =1.0
mins 1841 , noise_error =0.990990990990991
mins 1842 , noise_error =1.0
mins 1843 , noise_error =0.9911504424778761
mins 1844 , noise_error =0.9819819819819819
mins 1845 , noise_error =0.9459459459459459
mins 1846 , noise_error =1.0
mins 1847 , noise_error =0.9824561403508771
mins 1848 , noise_error =1.0
mins 1849 , noise_error =1.0
mins 1850 , noise_error =0.9904761904761905
mins 1851 , noise_error =1.0
mins 1852 , noise_error =1.0
mins 1853 , noise_error =1.0
mins 1854 , noise_error =0.9464285714285714
mins 1855 , noise_error =0.9537037037037037
mins 1856 , noise_error =1.0
mins 1857 , noise_error =1.0
mins 1858 , noise_error =1.0
mins 1859 , noise_error =1.0
mins 1860 , noise_error =1.0
mins 1861 , noise_error =1.0
mins 1862 , noise_error =1.0
mins 1863 , noise_error =1.0
mins 1864 , noise_error =1.0
mins 1865 , noise_error =0.9908256880733946
mins 1866 , noise_error =1.0
mins 1867 , noise_error =1.0
mins 1868 , noise_error =0.9719626168224299
mins 1869 , noise_error =1.0
mins 1870 , noise_error =0.9814814814814815
mins 1871 , noise_error =1.0
mins 1872 , noise_error =1.0
mins 1873 , noise_error =1.0
mins 1874 , noise_error =0.9642857142857143
mins 1875 , noise_error =0.9914529914529915
mins 1876 , noise_error =1.0
mins 1877 , noise_error =1.0
mins 1878 , noise_error =1.0
mins 1879 , noise_error =0.9811320754716981
mins 1880 , noise_error =0.9803921568627451
mins 1881 , noise_error =1.0
mins 1882 , noise_error =1.0
mins 1883 , noise_error =0.9809523809523809
mins 1884 , noise_error =0.98989898989899
mins 1885 , noise_error =1.0
mins 1886 , noise_error =1.0
mins 1887 , noise_error =1.0
mins 1888 , noise_error =0.9299999999999999
mins 1889 , noise_error =0.9175257731958762
mins 1890 , noise_error =1.0
mins 1891 , noise_error =1.0
mins 1892 , noise_error =0.98989898989899
mins 1893 , noise_error =1.0
mins 1894 , noise_error =1.0
mins 1895 , noise_error =0.9795918367346939
mins 1896 , noise_error =0.9705882352941176
mins 1897 , noise_error =1.0
mins 1898 , noise_error =1.0
mins 1899 , noise_error =0.97
mins 1900 , noise_error =0.989247311827957
mins 1901 , noise_error =0.9787234042553191
mins 1902 , noise_error =1.0
mins 1903 , noise_error =1.0
mins 1904 , noise_error =1.0
mins 1905 , noise_error =1.0
mins 1906 , noise_error =0.967391304347826
mins 1907 , noise_error =0.967032967032967
mins 1908 , noise_error =1.0
mins 1909 , noise_error =1.0
mins 1910 , noise_error =0.9891304347826086
mins 1911 , noise_error =0.9789473684210527
mins 1912 , noise_error =1.0
mins 1913 , noise_error =1.0
mins 1914 , noise_error =1.0
mins 1915 , noise_error =1.0
mins 1916 , noise_error =0.9896907216494846
mins 1917 , noise_error =1.0
mins 1918 , noise_error =1.0
mins 1919 , noise_error =0.9896907216494846
mins 1920 , noise_error =0.9896907216494846
mins 1921 , noise_error =0.979381443298969
mins 1922 , noise_error =0.9895833333333334
mins 1923 , noise_error =1.0
mins 1924 , noise_error =0.9803921568627451
mins 1925 , noise_error =0.7350427350427351
mins 1926 , noise_error =0.897196261682243
mins 1927 , noise_error =0.9690721649484536
mins 1928 , noise_error =1.0
mins 1929 , noise_error =1.0
