"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2018-10-01 08:00~4","LA026",0,3,27.42,58.9,14.0944,15.89775,520.2
"2018-10-01 08:05~9","LA026",0,3,27.62,58.415,14.5415,16.126,501.3
"2018-10-01 08:10~4","LA026",0,3,27.97,57.225,14.0155,15.7525,497.15
"2018-10-01 08:15~9","LA026",0,3,28.21,57.825,15.4094,17.786,598.35
"2018-10-01 08:20~4","LA026",0,3,28.6611111111111,57.69,14.0418,15.877,594.45
"2018-10-01 08:25~9","LA026",0,3,28.705,55.19,13.358,14.8395,506.55
"2018-10-01 08:30~4","LA026",0,3,28.505,54.915,13.4895,14.98475,469.2
"2018-10-01 08:35~9","LA026",0,3,28.5,54.695,13.1476,14.881,443.75
"2018-10-01 08:40~4","LA026",0,3,28.525,54.11,12.6742,14.44525,438.15
"2018-10-01 08:45~9","LA026",0,3,28.675,54.05,13.1476,15.02625,459.85
"2018-10-01 08:50~4","LA026",0,3,28.695,52.585,13.621,15.3375,471.75
"2018-10-01 08:55~9","LA026",0,3,28.7947368421053,52.1315789473684,12.9150526315789,14.3742631578947,465.684210526316
"2018-10-01 09:00~4","LA026",0,3,28.795,48.645,12.306,13.6775,444.15
"2018-10-01 09:05~9","LA026",0,3,28.945,48.56,12.0693,13.69825,438.45
"2018-10-01 09:10~4","LA026",0,3,29.095,49.225,13.0424,14.69425,448.15
"2018-10-01 09:15~9","LA026",0,3,29.145,47.96,11.9904,13.40775,436
"2018-10-01 09:20~4","LA026",0,3,29.165,45.92,11.8326,13.47,431.65
"2018-10-01 09:25~9","LA026",0,3,29.255,44.45,11.1751,12.723,428.55
"2018-10-01 09:30~4","LA026",0,3,29.21,45.245,11.0173,12.37025,442.4
"2018-10-01 09:35~9","LA026",0,3,29.015,44.96,10.9384,12.3495,438.35
"2018-10-01 09:40~4","LA026",0,3,29.13,42.925,10.5439,12.0175,427.75
"2018-10-01 09:45~9","LA026",0,3,29.32,42.275,10.4913,11.9345,428.95
"2018-10-01 09:50~4","LA026",0,3,29.625,41.525,10.8858,12.1835,463.6
"2018-10-01 09:55~9","LA026",0,3,29.79,41.48,10.465,11.99675,478.85
