"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2018-10-22 00:00~4","LA021",0,1,24.15,68,14.7756666666667,17.671,532.166666666667
"2018-10-22 00:05~9","LA021",0,1,24.1,68,13.5554,16.0876,528.6
"2018-10-22 00:10~4","LA021",0,1,24.1,68,12.9922,15.3568,535.4
"2018-10-22 00:15~9","LA021",0,1,24.1,68,13.4146,16.192,515
"2018-10-22 00:20~4","LA021",0,1,24.1,67.96,12.8514,15.4612,525.2
"2018-10-22 00:25~9","LA021",0,1,24.1,68,12.9922,16.2964,521.2
"2018-10-22 00:30~4","LA021",0,1,24.1,68,13.4146,16.192,527
"2018-10-22 00:35~9","LA021",0,1,24.06,67.96,12.7106,15.3568,516.2
"2018-10-22 00:40~4","LA021",0,1,24,67.98,12.5698,15.3568,529.2
"2018-10-22 00:45~9","LA021",0,1,24,68,12.8514,15.5656,532
"2018-10-22 00:50~4","LA021",0,1,23.92,68,12.9922,15.7744,535
"2018-10-22 00:55~9","LA021",0,1,23.9,68,12.429,15.2524,531.8
"2018-10-22 01:00~4","LA021",0,1,23.9,68.02,12.7106,15.5656,517.4
"2018-10-22 01:05~9","LA021",0,1,23.84,68.06,12.429,15.8788,519.8
"2018-10-22 01:10~4","LA021",0,1,23.8,68.02,12.5698,15.148,522.6
"2018-10-22 01:15~9","LA021",0,1,23.8,68.04,12.0066,14.7304,523.2
"2018-10-22 01:20~4","LA021",0,1,23.8,68,11.8658,14.7304,523.6
"2018-10-22 01:25~9","LA021",0,1,23.8,68,12.1474,15.2524,525.6
"2018-10-22 01:30~4","LA021",0,1,23.8,68.02,12.2882,15.0436,523.2
"2018-10-22 01:35~9","LA021",0,1,23.8,68,11.8658,14.5216,525
"2018-10-22 01:40~4","LA021",0,1,23.8,68,12.2882,15.148,521.6
"2018-10-22 01:45~9","LA021",0,1,23.8,68,12.0066,15.0436,527.6
"2018-10-22 01:50~4","LA021",0,1,23.78,68,12.7106,15.7744,520.6
"2018-10-22 01:55~9","LA021",0,1,23.8,68,12.9922,15.7744,518.4
"2018-10-22 02:00~4","LA021",0,1,23.8,68,12.7106,15.4612,528.2
"2018-10-22 02:05~9","LA021",0,1,23.78,68,12.9922,16.192,521
"2018-10-22 02:10~4","LA021",0,1,23.78,68,12.7106,15.9832,518.4
"2018-10-22 02:15~9","LA021",0,1,23.74,67.98,12.2882,15.3568,525.8
"2018-10-22 02:20~4","LA021",0,1,23.72,68,13.2738,15.7744,538.6
"2018-10-22 02:25~9","LA021",0,1,23.7,68,13.4146,16.192,537.6
"2018-10-22 02:30~4","LA021",0,1,23.7,68.02,13.5554,16.0876,525
"2018-10-22 02:35~9","LA021",0,1,23.64,68.02,13.5554,16.714,531.2
"2018-10-22 02:40~4","LA021",0,1,23.6,68.04,13.133,16.4008,525.8
"2018-10-22 02:45~9","LA021",0,1,23.6,68.06,14.4002,17.0272,529
"2018-10-22 02:50~4","LA021",0,1,23.6,68.04,14.2594,17.236,537.2
"2018-10-22 02:55~9","LA021",0,1,23.6,68.04,14.8226,18.0712,541.4
"2018-10-22 03:00~4","LA021",0,1,23.575,68.075,14.541,18.4105,537
"2018-10-22 03:05~9","LA021",0,1,23.5,68.08,15.8082,19.1152,536.4
"2018-10-22 03:10~4","LA021",0,1,23.5,68.04,15.3858,18.9064,540.6
"2018-10-22 03:15~9","LA021",0,1,23.5,68.02,15.1042,18.802,530
"2018-10-22 03:20~4","LA021",0,1,23.5,68.04,15.245,19.324,545.8
"2018-10-22 03:25~9","LA021",0,1,23.48,68.1,15.8082,19.1152,532.6
"2018-10-22 03:30~4","LA021",0,1,23.48,68.1,15.1042,18.5932,546
"2018-10-22 03:35~9","LA021",0,1,23.5,68.08,15.3858,19.1152,527.4
"2018-10-22 03:40~4","LA021",0,1,23.5,68.02,16.9346,21.5164,547.8
"2018-10-22 03:45~9","LA021",0,1,23.42,68.1,18.061,22.5604,547
"2018-10-22 03:50~4","LA021",0,1,23.36,68.14,18.3426,22.7692,536
"2018-10-22 03:55~9","LA021",0,1,23.3,68.2,18.3426,22.8736,555.6
"2018-10-22 04:00~4","LA021",0,1,23.22,68.2,18.765,22.6648,554.2
"2018-10-22 04:05~9","LA021",0,1,23.2,68.22,18.9058,22.978,534
"2018-10-22 04:10~4","LA021",0,1,23.16,68.2,18.765,22.3516,539.8
"2018-10-22 04:15~9","LA021",0,1,23.18,68.26,19.1874,23.1868,537.4
"2018-10-22 04:20~4","LA021",0,1,23.14,68.22,18.3426,22.2472,545.4
"2018-10-22 04:25~9","LA021",0,1,23.2,68.2,18.765,22.5604,539.6
"2018-10-22 04:30~4","LA021",0,1,23.2,68.16,18.765,22.8736,547.8
"2018-10-22 04:35~9","LA021",0,1,23.2,68.14,18.765,22.6648,542.6
"2018-10-22 04:40~4","LA021",0,1,23.2,68.12,19.0466,23.0824,558.8
"2018-10-22 04:45~9","LA021",0,1,23.2,68.12,19.3282,23.1868,545
"2018-10-22 04:50~4","LA021",0,1,23.2,68.1,19.0466,23.0824,561.4
"2018-10-22 04:55~9","LA021",0,1,23.2,68.1,19.1874,23.1868,553.4
"2018-10-22 05:00~4","LA021",0,1,23.2,68.1,19.469,23.1868,544
"2018-10-22 05:05~9","LA021",0,1,23.14,68.1,19.469,23.2912,539.4
"2018-10-22 05:10~4","LA021",0,1,23.1,68.1,19.6098,23.6044,534.6
"2018-10-22 05:15~9","LA021",0,1,23.12,68.1,19.6098,23.6044,547.6
"2018-10-22 05:20~4","LA021",0,1,23.18,68.1,19.7506,23.3956,543.4
"2018-10-22 05:25~9","LA021",0,1,23.18,68.1,19.7506,23.7088,547.6
"2018-10-22 05:30~4","LA021",0,1,23.2,68.08,19.7506,24.022,560.8
"2018-10-22 05:35~9","LA021",0,1,23.2,68.1,19.3282,22.978,548
"2018-10-22 05:40~4","LA021",0,1,23.2,68.02,20.0322,24.1264,565.2
"2018-10-22 05:45~9","LA021",0,1,23.2,68,21.581,25.1704,577.2
"2018-10-22 05:50~4","LA021",0,1,23.2,68.04,20.7362,24.6484,617.6
"2018-10-22 05:55~9","LA021",0,1,23.2,68.1,21.0178,24.8572,576.8
"2018-10-22 06:00~4","LA021",0,1,23.2,68.1,21.0178,25.6924,568
"2018-10-22 06:05~9","LA021",0,1,23.1,68.1,20.877,24.6484,568.2
"2018-10-22 06:10~4","LA021",0,1,23.1,68.1,20.4546,24.2308,569.8
"2018-10-22 06:15~9","LA021",0,1,23.1,68.1,21.0178,25.066,567.6
"2018-10-22 06:20~4","LA021",0,1,23.1,68.1,21.0178,25.1704,563.6
"2018-10-22 06:25~9","LA021",0,1,23.1,68.1,21.8626,25.9012,573.4
"2018-10-22 06:30~4","LA021",0,1,23.06,68.1,21.0178,25.4836,583.6
"2018-10-22 06:35~9","LA021",0,1,23.1,68.1,22.5666,27.2584,598.2
"2018-10-22 06:40~4","LA021",0,1,23.1,68.06,21.4402,25.7968,587.2
"2018-10-22 06:45~9","LA021",0,1,23.14,68.02,20.877,24.7528,567.4
"2018-10-22 06:50~4","LA021",0,1,23.2,68.025,21.933,25.849,546.75
"2018-10-22 06:55~9","LA021",0,1,23.2,68,21.8626,26.2144,597.6
"2018-10-22 07:00~4","LA021",0,1,23.28,67.96,20.877,25.1704,600.6
"2018-10-22 07:05~9","LA021",0,1,23.32,67.9,20.877,24.7528,611.8
"2018-10-22 07:10~4","LA021",0,1,23.4,67.88,20.5954,24.544,591
"2018-10-22 07:15~9","LA021",0,1,23.5,67.8,20.7362,24.7528,586.2
"2018-10-22 07:20~4","LA021",0,1,23.58,67.74,20.3138,24.4396,568
"2018-10-22 07:25~9","LA021",0,1,23.64,67.7,22.0034,25.588,570.2
"2018-10-22 07:30~4","LA021",0,1,23.7,67.64,21.2994,25.588,561.2
"2018-10-22 07:35~9","LA021",0,1,23.78,67.6,22.0034,25.7968,585.6
"2018-10-22 07:40~4","LA021",0,1,23.8,67.64,21.8626,26.0056,577.6
"2018-10-22 07:45~9","LA021",0,1,23.8,67.6,21.581,26.0056,576
"2018-10-22 07:50~4","LA021",0,1,23.86,67.6,22.5666,26.7364,609.6
"2018-10-22 07:55~9","LA021",0,1,23.9,67.6,22.989,27.4672,580.6
"2018-10-22 08:00~4","LA021",0,1,24.02,67.54,23.693,28.198,594.8
"2018-10-22 08:05~9","LA021",0,1,24.12,67.44,24.6786,29.0332,589.6
"2018-10-22 08:10~4","LA021",0,1,24.22,67.36,22.5666,27.676,596.8
"2018-10-22 08:15~9","LA021",0,1,24.34,67.3,23.9746,29.1376,592.8
"2018-10-22 08:20~4","LA021",0,1,24.44,67.26,25.2418,30.286,636.4
"2018-10-22 08:25~9","LA021",0,1,24.54,67.2,24.397,29.242,604.4
"2018-10-22 08:30~4","LA021",0,1,24.66,67.1,24.1154,29.242,583
"2018-10-22 08:35~9","LA021",0,1,24.84,67.06,24.5378,29.0332,612.8
"2018-10-22 08:40~4","LA021",0,1,25.04,66.92,24.1154,28.5112,583.2
"2018-10-22 08:45~9","LA021",0,1,25.28,66.8,23.5522,28.5112,584.2
"2018-10-22 08:50~4","LA021",0,1,25.52,66.66,22.5666,27.2584,574.4
"2018-10-22 08:55~9","LA021",0,1,25.78,66.52,24.2562,28.6156,618.8
"2018-10-22 09:00~4","LA021",0,1,25.98,66.38,24.397,28.8244,573.6
"2018-10-22 09:05~9","LA021",0,1,26.2,66.28,24.1154,28.5112,584.2
"2018-10-22 09:10~4","LA021",0,1,26.4,66.16,23.1298,27.7804,560.8
"2018-10-22 09:15~9","LA021",0,1,26.54,66.12,22.5666,27.5716,600
"2018-10-22 09:20~4","LA021",0,1,26.7,66.02,22.8482,27.7804,577
"2018-10-22 09:25~9","LA021",0,1,26.86,66.02,22.989,27.8848,604
"2018-10-22 09:30~4","LA021",0,1,26.98,66,31.1554,34.7752,553.6
"2018-10-22 09:35~9","LA021",0,1,27.16,65.94,40.3074,43.1272,573.4
"2018-10-22 09:40~4","LA021",0,1,27.34,65.84,28.621,32.1652,588.4
"2018-10-22 09:45~9","LA021",0,1,27.52,65.8,24.5378,28.5112,545.4
"2018-10-22 09:50~4","LA021",0,1,27.68,65.7,49.0084,52.21,545.2
"2018-10-22 09:55~9","LA021",0,1,27.8,65.7,47.1716,48.9736,548
"2018-10-22 10:00~4","LA021",0,1,27.9,65.78,40.3996,42.9184,536.2
"2018-10-22 10:05~9","LA021",0,1,27.82,65.8,46.1124,48.3472,547.2
"2018-10-22 10:10~4","LA021",0,1,27.84,65.88,30.224,33.0004,540.6
"2018-10-22 10:15~9","LA021",0,1,27.88,65.9,29.4658,32.1652,555.8
"2018-10-22 10:20~4","LA021",0,1,27.9,65.94,30.8738,34.3576,572
"2018-10-22 10:25~9","LA021",0,1,27.9,65.98,22.8482,26.7364,561.6
"2018-10-22 10:30~4","LA021",0,1,27.9,66,21.2994,24.6484,543.8
"2018-10-22 10:35~9","LA021",0,1,27.9,66.04,21.581,25.6924,538.8
"2018-10-22 10:40~4","LA021",0,1,27.9,66.08,21.4402,25.066,545
"2018-10-22 10:45~9","LA021",0,1,27.82,66.1,21.0178,25.066,570.6
"2018-10-22 10:50~4","LA021",0,1,27.8,66.16,20.3138,24.4396,547.8
"2018-10-22 10:55~9","LA021",0,1,27.82,66.2,21.4402,25.9012,518.6
"2018-10-22 11:00~4","LA021",0,1,27.86,66.18,22.0034,26.0056,547
"2018-10-22 11:05~9","LA021",0,1,27.9,66.175,23.165,27.676,549.25
"2018-10-22 11:10~4","LA021",0,1,27.82,66.22,22.5666,27.154,561.8
"2018-10-22 11:15~9","LA021",0,1,27.8,66.3,23.1298,27.676,562.8
"2018-10-22 11:20~4","LA021",0,1,27.8,66.3,23.693,28.6156,563.6
"2018-10-22 11:25~9","LA021",0,1,27.8,66.28,24.2562,28.8244,560.2
"2018-10-22 11:30~4","LA021",0,1,27.86,66.28,23.1298,27.8848,562.6
"2018-10-22 11:35~9","LA021",0,1,27.94,66.22,23.2706,27.676,562.8
"2018-10-22 11:40~4","LA021",0,1,28,66.2,23.9746,29.1376,555.8
"2018-10-22 11:45~9","LA021",0,1,28.02,66.2,29.325,33.418,551.2
"2018-10-22 11:50~4","LA021",0,1,28.1,66.12,26.0866,30.286,561.2
"2018-10-22 11:55~9","LA021",0,1,28.1,66.1,23.4114,28.198,552.8
"2018-10-22 12:00~4","LA021",0,1,28.18,66.1,22.8482,27.5716,535.8
"2018-10-22 12:05~9","LA021",0,1,28.2,66.1,22.5666,27.154,537.8
"2018-10-22 12:10~4","LA021",0,1,28.2,66.1,23.1298,28.0936,556.8
"2018-10-22 12:15~9","LA021",0,1,28.22,66.12,24.1154,28.6156,546.8
"2018-10-22 12:20~4","LA021",0,1,28.3,66.12,23.693,29.0332,532.6
"2018-10-22 12:25~9","LA021",0,1,28.3,66.08,24.1154,29.1376,538.8
"2018-10-22 12:30~4","LA021",0,1,28.3,66.1,23.8338,28.4068,539.2
"2018-10-22 12:35~9","LA021",0,1,28.4,66.1,24.2562,28.6156,542
"2018-10-22 12:40~4","LA021",0,1,28.4,66.1,23.4114,28.198,542.8
"2018-10-22 12:45~9","LA021",0,1,28.4,66.1,25.3826,29.9728,551.4
"2018-10-22 12:50~4","LA021",0,1,28.46,66.1,23.4114,28.5112,545.4
"2018-10-22 12:55~9","LA021",0,1,28.5,66.1,24.2562,28.9288,532.8
"2018-10-22 13:00~4","LA021",0,1,28.56,66.06,24.5378,29.5552,545.4
"2018-10-22 13:05~9","LA021",0,1,28.6,66.06,24.2562,29.3464,524.8
"2018-10-22 13:10~4","LA021",0,1,28.72,66,23.8338,28.6156,542.4
"2018-10-22 13:15~9","LA021",0,1,28.9,65.96,24.5378,29.3464,544
"2018-10-22 13:20~4","LA021",0,1,29.02,65.86,24.397,29.1376,534
"2018-10-22 13:25~9","LA021",0,1,29.1,65.84,23.1298,27.9892,547.4
"2018-10-22 13:30~4","LA021",0,1,29.22,65.82,23.8338,28.4068,550.8
"2018-10-22 13:35~9","LA021",0,1,29.3,65.8,23.5522,28.0936,541.2
"2018-10-22 13:40~4","LA021",0,1,29.36,65.8,23.5522,28.0936,537.4
"2018-10-22 13:45~9","LA021",0,1,29.4,65.76,23.9746,28.5112,541.6
"2018-10-22 13:50~4","LA021",0,1,29.46,65.76,24.397,28.4068,537.8
"2018-10-22 13:55~9","LA021",0,1,29.48,65.8,24.2562,28.9288,553.4
"2018-10-22 14:00~4","LA021",0,1,29.42,65.82,27.0722,30.3904,552
"2018-10-22 14:05~9","LA021",0,1,29.4,65.9,23.693,28.198,546.6
"2018-10-22 14:10~4","LA021",0,1,29.36,65.98,23.693,27.8848,545.8
"2018-10-22 14:15~9","LA021",0,1,29.4,65.92,23.5522,27.9892,542
"2018-10-22 14:20~4","LA021",0,1,29.42,65.9,24.397,28.4068,558.4
"2018-10-22 14:25~9","LA021",0,1,29.48,65.9,23.5522,27.9892,530
"2018-10-22 14:30~4","LA021",0,1,29.56,65.86,23.4114,27.7804,552.4
"2018-10-22 14:35~9","LA021",0,1,29.66,65.76,23.1298,27.4672,553.8
"2018-10-22 14:40~4","LA021",0,1,29.72,65.7,23.2706,27.676,540.2
"2018-10-22 14:45~9","LA021",0,1,29.8,65.7,22.8482,27.3628,548.2
"2018-10-22 14:50~4","LA021",0,1,29.88,65.7,22.5666,26.7364,551.8
"2018-10-22 14:55~9","LA021",0,1,29.8,65.76,20.7362,24.8572,555
"2018-10-22 15:00~4","LA021",0,1,29.6,65.92,19.7506,23.8132,556.2
"2018-10-22 15:05~9","LA021",0,1,29.36,66.2,18.3426,21.8296,539.6
"2018-10-22 15:10~4","LA021",0,1,29.04,66.48,18.765,21.934,536
"2018-10-22 15:15~9","LA021",0,1,28.84,66.6,18.3426,22.1428,534.2
"2018-10-22 15:20~4","LA021",0,1,28.72,66.72,18.2018,21.412,555.4
"2018-10-22 15:25~9","LA021",0,1,28.56,66.8,17.7794,21.3076,537
"2018-10-22 15:30~4","LA021",0,1,28.42,66.88,19.469,22.3516,543.6
"2018-10-22 15:35~9","LA021",0,1,28.26,66.96,20.173,23.0824,544.6
"2018-10-22 15:40~4","LA021",0,1,28.15,67.025,19.645,23.239,545.75
"2018-10-22 15:45~9","LA021",0,1,28,67.1,20.3138,24.3352,533.8
"2018-10-22 15:50~4","LA021",0,1,27.86,67.2,20.4546,23.6044,545.4
"2018-10-22 15:55~9","LA021",0,1,27.76,67.3,20.173,23.6044,534.6
"2018-10-22 16:00~4","LA021",0,1,27.66,67.3,17.9202,21.5164,527.8
"2018-10-22 16:05~9","LA021",0,1,27.6,67.3,16.7938,20.6812,556.2
"2018-10-22 16:10~4","LA021",0,1,27.52,67.32,16.9346,20.5768,513.4
"2018-10-22 16:15~9","LA021",0,1,27.44,67.36,16.653,20.5768,535.8
"2018-10-22 16:20~4","LA021",0,1,27.36,67.4,18.6242,22.3516,539.4
"2018-10-22 16:25~9","LA021",0,1,27.3,67.4,18.765,22.5604,533
"2018-10-22 16:30~4","LA021",0,1,27.2,67.4,19.1874,22.978,522.2
"2018-10-22 16:35~9","LA021",0,1,27.2,67.4,19.1874,22.8736,531.4
"2018-10-22 16:40~4","LA021",0,1,27.14,67.4,19.1874,22.7692,533.8
"2018-10-22 16:45~9","LA021",0,1,27.1,67.4,18.2018,21.934,535.6
"2018-10-22 16:50~4","LA021",0,1,27.1,67.4,17.4978,21.3076,523.8
"2018-10-22 16:55~9","LA021",0,1,27,67.4,57.2034,70.2712,532.8
"2018-10-22 17:00~4","LA021",0,1,27,67.4,43.405,47.3032,526.2
"2018-10-22 17:05~9","LA021",0,1,26.92,67.44,24.8194,28.0936,536.4
"2018-10-22 17:10~4","LA021",0,1,26.88,67.46,29.8188,32.1652,521.4
"2018-10-22 17:15~9","LA021",0,1,26.8,67.48,50.1504,53.9848,516.8
"2018-10-22 17:20~4","LA021",0,1,26.7,67.5,29.1842,32.7916,554.2
"2018-10-22 17:25~9","LA021",0,1,26.7,67.52,80.013,92.0908,523
"2018-10-22 17:30~4","LA021",0,1,26.64,67.52,31.3504,33.7312,531.6
"2018-10-22 17:35~9","LA021",0,1,26.64,67.48,81.1394,89.4808,529
"2018-10-22 17:40~4","LA021",0,1,26.7,67.44,34.253,37.6984,531
"2018-10-22 17:45~9","LA021",0,1,26.66,67.42,41.7154,44.4844,519.2
"2018-10-22 17:50~4","LA021",0,1,26.62,67.4,36.7112,38.7424,541.8
"2018-10-22 17:55~9","LA021",0,1,26.6,67.4,32.4226,35.1928,537
"2018-10-22 18:00~4","LA021",0,1,26.56,67.46,20.0322,23.7088,531.2
"2018-10-22 18:05~9","LA021",0,1,26.52,67.44,20.0322,23.7088,539.4
"2018-10-22 18:10~4","LA021",0,1,26.52,67.4,18.765,22.456,534.8
"2018-10-22 18:15~9","LA021",0,1,26.5,67.44,19.8914,23.7088,521
"2018-10-22 18:20~4","LA021",0,1,26.5,67.44,20.7362,24.1264,528.8
"2018-10-22 18:25~9","LA021",0,1,26.5,67.46,20.5954,24.9616,534.4
"2018-10-22 18:30~4","LA021",0,1,26.5,67.42,20.7362,24.6484,537.2
"2018-10-22 18:35~9","LA021",0,1,26.5,67.4,21.2994,25.066,530.6
"2018-10-22 18:40~4","LA021",0,1,26.5,67.4,21.4402,25.2748,548
"2018-10-22 18:45~9","LA021",0,1,26.5,67.38,21.1586,24.8572,535.4
"2018-10-22 18:50~4","LA021",0,1,26.5,67.32,21.1586,25.3792,530
"2018-10-22 18:55~9","LA021",0,1,26.5,67.36,21.7218,26.2144,537.2
"2018-10-22 19:00~4","LA021",0,1,26.5,67.38,22.1442,26.7364,549.4
"2018-10-22 19:05~9","LA021",0,1,26.44,67.38,22.4258,27.154,558.6
"2018-10-22 19:10~4","LA021",0,1,26.44,67.38,22.1442,26.632,550.6
