"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2018-10-15 11:00~4","LA014",0,3,27.835,75.4,24.8896,24.8896,500.75
"2018-10-15 11:05~9","LA014",0,3,27.8,75.81,25.1656,25.1656,528.8
"2018-10-15 11:10~4","LA014",0,3,27.785,75.925,22.3366,22.3366,508.6
"2018-10-15 11:15~9","LA014",0,3,27.97,76.03,17.02385,17.0926,605.7
"2018-10-15 11:20~4","LA014",0,3,28.235,74.42,15.03685,15.1606,603.4
"2018-10-15 11:25~9","LA014",0,3,28.46,73.46,13.72755,13.891,598.9
"2018-10-15 11:30~4","LA014",0,3,28.465,73.16,13.32705,13.339,584.75
"2018-10-15 11:35~9","LA014",0,3,28.73,72.72,12.69925,12.7318,578.95
"2018-10-15 11:40~4","LA014",0,3,29.06,71.885,12.0832,12.0832,572.95
"2018-10-15 11:45~9","LA014",0,3,28.72,72.585,13.17965,13.1872,549.25
"2018-10-15 11:50~4","LA014",0,3,28.54,73.135,14.06545,14.0704,572.9
"2018-10-15 11:55~9","LA014",0,3,28.585,73.035,14.0385,14.0566,581.2
"2018-10-15 12:00~4","LA014",0,3,28.565,73.15,12.3592,12.3592,561.3
"2018-10-15 12:05~9","LA014",0,3,28.5210526315789,73.3315789473684,12.1986842105263,12.1986842105263,540.631578947368
"2018-10-15 12:10~4","LA014",0,3,28.625,73.445,13.6426,13.6426,536.3
"2018-10-15 12:15~9","LA014",0,3,29.105,72.305,10.8675,10.8826,494
"2018-10-15 12:20~4","LA014",0,3,29.055,72.91,11.4484,11.4484,526.7
"2018-10-15 12:25~9","LA014",0,3,29.43,69.24,7.56745,7.75,528.55
"2018-10-15 12:30~4","LA014",0,3,30.7473684210526,62.7578947368421,4.58794736842105,4.87742105263158,468.210526315789
"2018-10-15 12:35~9","LA014",0,3,30.31,64.23,4.9329,5.37875,455.55
"2018-10-15 12:40~4","LA014",0,3,29.14,67.6421052631579,4.03415,4.4518,441.55
"2018-10-15 12:45~9","LA014",0,3,28.8947368421053,68.9526315789474,5.83963157894737,6.025,406.947368421053
"2018-10-15 12:50~4","LA014",0,3,31.5666666666667,62.9444444444444,7.18316666666667,7.55833333333333,487.777777777778
"2018-10-15 12:55~9","LA014",0,3,31.7894736842105,61.6842105263158,4.62552631578947,4.9791052631579,490.526315789474
"2018-10-15 13:00~4","LA014",0,3,30.655,63.58,4.3563,4.645,480.05
"2018-10-15 13:05~9","LA014",0,3,29.7052631578947,69.1421052631579,8.62473684210526,8.87215789473684,523.631578947368
"2018-10-15 13:10~4","LA014",0,3,29.3789473684211,70.2315789473684,53.691,53.7658421052632,480.894736842105
"2018-10-15 13:15~9","LA014",0,3,28.9421052631579,72.8578947368421,159.699736842105,159.699736842105,558.842105263158
"2018-10-15 13:20~4","LA014",0,3,29.01,71.395,98.8376,98.8376,572
