"Season","AL_Type","datatime","date","time","sht_t","sht_h","co2","cPM1","cPM2.5"
1,3,"2019-03-05 08:00:00","2019-03-05","08:00:00",22.3,66,459,17.871,19.801
1,3,"2019-03-05 08:00:15","2019-03-05","08:00:15",22.3,65.8,459,18.454,20.635
1,3,"2019-03-05 08:00:30","2019-03-05","08:00:30",22.3,65.8,459,18.454,20.218
1,3,"2019-03-05 08:00:45","2019-03-05","08:00:45",22.3,65.9,458,19.037,21.052
1,3,"2019-03-05 08:01:00","2019-03-05","08:01:00",22.3,65.9,458,19.62,21.052
1,3,"2019-03-05 08:01:15","2019-03-05","08:01:15",22.3,65.9,458,19.62,21.052
1,3,"2019-03-05 08:01:30","2019-03-05","08:01:30",22.3,65.7,457,20.203,21.469
1,3,"2019-03-05 08:01:45","2019-03-05","08:01:45",22.3,65.7,456,20.203,21.886
1,3,"2019-03-05 08:02:00","2019-03-05","08:02:00",22.3,65.8,456,20.203,21.469
1,3,"2019-03-05 08:02:15","2019-03-05","08:02:15",22.3,65.7,456,20.786,21.886
1,3,"2019-03-05 08:02:30","2019-03-05","08:02:30",22.3,65.7,456,20.786,23.137
1,3,"2019-03-05 08:02:45","2019-03-05","08:02:45",22.3,65.8,456,20.203,22.303
1,3,"2019-03-05 08:03:00","2019-03-05","08:03:00",22.3,65.7,456,20.203,21.886
1,3,"2019-03-05 08:03:15","2019-03-05","08:03:15",22.3,65.8,456,20.203,22.303
1,3,"2019-03-05 08:03:30","2019-03-05","08:03:30",22.3,65.8,456,20.203,22.303
1,3,"2019-03-05 08:03:45","2019-03-05","08:03:45",22.3,65.8,455,20.203,22.303
1,3,"2019-03-05 08:04:00","2019-03-05","08:04:00",22.3,65.7,455,19.62,22.303
1,3,"2019-03-05 08:04:15","2019-03-05","08:04:15",22.2,65.7,455,19.62,21.886
1,3,"2019-03-05 08:04:30","2019-03-05","08:04:30",22.2,65.9,453,19.62,21.052
1,3,"2019-03-05 08:04:45","2019-03-05","08:04:45",22.3,66,455,20.203,21.886
1,3,"2019-03-05 08:05:00","2019-03-05","08:05:00",22.2,65.9,455,19.62,21.886
1,3,"2019-03-05 08:05:15","2019-03-05","08:05:15",22.3,65.9,455,19.62,21.886
1,3,"2019-03-05 08:05:30","2019-03-05","08:05:30",22.3,66.7,456,19.037,21.052
1,3,"2019-03-05 08:05:45","2019-03-05","08:05:45",22.3,66.1,465,19.62,21.052
1,3,"2019-03-05 08:06:00","2019-03-05","08:06:00",22.4,66.9,481,19.037,21.052
1,3,"2019-03-05 08:06:15","2019-03-05","08:06:15",22.4,66.7,507,19.037,20.635
1,3,"2019-03-05 08:06:30","2019-03-05","08:06:30",22.5,66.9,526,18.454,20.218
1,3,"2019-03-05 08:06:45","2019-03-05","08:06:45",22.5,67.1,554,17.871,19.801
1,3,"2019-03-05 08:07:00","2019-03-05","08:07:00",22.5,65.8,562,18.454,20.635
1,3,"2019-03-05 08:07:15","2019-03-05","08:07:15",22.6,65.9,558,18.454,19.801
1,3,"2019-03-05 08:07:30","2019-03-05","08:07:30",22.7,66.1,548,19.037,20.218
1,3,"2019-03-05 08:07:45","2019-03-05","08:07:45",22.6,65.9,538,18.454,20.635
1,3,"2019-03-05 08:08:00","2019-03-05","08:08:00",22.6,65.7,542,19.62,21.052
1,3,"2019-03-05 08:08:15","2019-03-05","08:08:15",22.6,65.5,548,19.037,21.052
1,3,"2019-03-05 08:08:30","2019-03-05","08:08:30",22.7,65.9,545,19.037,21.052
1,3,"2019-03-05 08:08:45","2019-03-05","08:08:45",22.6,65.3,532,19.037,21.052
1,3,"2019-03-05 08:09:00","2019-03-05","08:09:00",22.7,65.3,525,19.037,21.052
