"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2019-03-06 14:20~4","LA021",1,2,22.965,73.15,8.3738,8.522,674.15
"2019-03-06 14:25~9","LA021",1,2,22.55,73.605,8.2557,8.27175,604.1
"2019-03-06 14:30~4","LA021",1,2,22.49,73.28,7.82495,7.9445,566.8
"2019-03-06 14:35~9","LA021",1,2,22.475,73.725,8.08415,8.137,568.8
"2019-03-06 14:40~4","LA021",1,2,22.56,73.68,9.03855,9.292,595.45
"2019-03-06 14:45~9","LA021",1,2,22.595,73.225,10.9427,11.62125,563.35
"2019-03-06 14:50~4","LA021",1,2,22.525,73.305,9.7688,9.9465,556.9
"2019-03-06 14:55~9","LA021",1,2,22.56,73.495,9.43615,9.5615,590.25
"2019-03-06 15:00~4","LA021",1,2,22.52,72.615,9.0704,9.11875,527.15
"2019-03-06 15:05~9","LA021",1,2,22.58,72.905,9.10465,9.23425,547.9
"2019-03-06 15:10~4","LA021",1,2,22.455,72.01,9.54765,9.77325,506.4
"2019-03-06 15:15~9","LA021",1,2,22.4,72.39,10.5784,10.986,483.35
"2019-03-06 15:20~4","LA021",1,2,22.28,72.49,11.5493,11.96775,467.95
"2019-03-06 15:25~9","LA021",1,2,22.2,72.405,11.28025,11.6405,445.4
"2019-03-06 15:30~4","LA021",1,2,22.19,72.485,10.62465,10.85125,439.65
"2019-03-06 15:35~9","LA021",1,2,22.285,72.505,10.9496,11.1015,462.55
"2019-03-06 15:40~4","LA021",1,2,22.3,72.275,11.37995,11.602,460.8
"2019-03-06 15:45~9","LA021",1,2,22.3,72.345,11.10945,11.1785,452.55
"2019-03-06 15:50~4","LA021",1,2,22.28,72.54,11.0507,11.19775,456.8
"2019-03-06 15:55~9","LA021",1,2,22.29,72.795,11.01655,11.2555,455.3
"2019-03-06 16:00~4","LA021",1,2,22.27,72.815,11.52055,11.77525,452.05
"2019-03-06 16:05~9","LA021",1,2,22.155,73.025,13.7462,14.3355,445.25
"2019-03-06 16:10~4","LA021",1,2,22.2,72.99,13.0253,13.27675,446.1
"2019-03-06 16:15~9","LA021",1,2,22.2,72.8315789473684,14.2863157894737,14.9211052631579,445.578947368421
"2019-03-06 16:20~4","LA021",1,2,22.205,72.785,13.2389,13.89275,447.45
"2019-03-06 16:25~9","LA021",1,2,22.105,72.445,12.6248,13.296,444.45
"2019-03-06 16:30~4","LA021",1,2,22.025,72.21,11.9039,12.7955,439.1
"2019-03-06 16:35~9","LA021",1,2,22.105,71.98,11.6369,12.35275,437.55
"2019-03-06 16:40~4","LA021",1,2,22.135,71.595,10.9694,11.7945,440.05
"2019-03-06 16:45~9","LA021",1,2,22.105,71.425,10.88045,11.42875,441.5
"2019-03-06 16:50~4","LA021",1,2,22.1,71.32,11.0762,11.89075,441.85
"2019-03-06 16:55~9","LA021",1,2,22.1,71.065,11.22045,11.833,442.5
"2019-03-06 17:00~4","LA021",1,2,22.09,70.765,10.9961,11.92925,442.3
"2019-03-06 17:05~9","LA021",1,2,22.095,70.61,11.3966,12.4875,441.2
"2019-03-06 17:10~4","LA021",1,2,22.05,70.57,11.91535,12.7955,439.55
"2019-03-06 17:15~9","LA021",1,2,21.945,70.495,12.3044,13.27675,438.3
"2019-03-06 17:20~4","LA021",1,2,21.88,70.99,14.5205,15.66375,443.05
"2019-03-06 17:25~9","LA021",1,2,21.925,71.165,43.0094,45.1355,453.2
"2019-03-06 17:30~4","LA021",1,2,22.01,70.8,44.0507,46.19425,465.1
"2019-03-06 17:35~9","LA021",1,2,21.94,70.81,46.3202,48.4465,468.2
"2019-03-06 17:40~4","LA021",1,2,21.965,70.67,38.5819,40.11125,466.1
"2019-03-06 17:45~9","LA021",1,2,21.92,70.455,45.4124,47.8305,480.4
"2019-03-06 17:50~4","LA021",1,2,21.82,70.385,41.1137,43.22975,465.95
"2019-03-06 17:55~9","LA021",1,2,21.59,71.015,37.3223,39.399,453.2
"2019-03-06 18:00~4","LA021",1,2,21.545,71.01,40.7399,43.5955,452.7
"2019-03-06 18:05~9","LA021",1,2,21.525,71.1,37.7762,39.76475,454.6
"2019-03-06 18:10~4","LA021",1,2,21.535,70.985,39.4583,41.632,454.75
"2019-03-06 18:15~9","LA021",1,2,21.54,70.765,40.7132,42.61375,455.05
"2019-03-06 18:20~4","LA021",1,2,21.3,71.31,30.0332,31.237,450.15
"2019-03-06 18:25~9","LA021",1,2,21.33,71.14,22.4237,23.71025,447.9
"2019-03-06 18:30~4","LA021",1,2,21.405,70.895,17.9381,19.687,447.3
"2019-03-06 18:35~9","LA021",1,2,21.375,70.955,16.256,18.1085,444.6
"2019-03-06 18:40~4","LA021",1,2,21.295,71.185,15.5351,17.24225,446.65
"2019-03-06 18:45~9","LA021",1,2,21.295,71.115,15.188,16.8765,447.25
"2019-03-06 18:50~4","LA021",1,2,21.2,71.095,15.0812,16.6455,440.15
"2019-03-06 18:55~9","LA021",1,2,21.27,70.87,14.7875,16.453,443.75
"2019-03-06 19:00~4","LA021",1,2,21.285,70.935,14.7074,16.453,446.2
"2019-03-06 19:05~9","LA021",1,2,21.295,71.115,14.7875,16.53,438.35
"2019-03-06 19:10~4","LA021",1,2,21.21,71.01,14.2268,16.145,435.05
"2019-03-06 19:15~9","LA021",1,2,21.125,71.105,14.4404,16.39525,435
"2019-03-06 19:20~4","LA021",1,2,21.045,71.585,14.6006,16.35675,432.3
"2019-03-06 19:25~9","LA021",1,2,21.19,71.575,14.3336,16.08725,434.95
"2019-03-06 19:30~4","LA021",1,2,21.235,71.355,14.4671,16.1835,437
"2019-03-06 19:35~9","LA021",1,2,21.1,71.79,14.7875,16.47225,437.3
"2019-03-06 19:40~4","LA021",1,2,21.11,71.56,14.5472,16.453,438.15
"2019-03-06 19:45~9","LA021",1,2,21.14,71.365,14.4938,16.39525,438.3
"2019-03-06 19:50~4","LA021",1,2,21.19,71.495,14.3336,16.299,454.1
"2019-03-06 19:55~9","LA021",1,2,21.24,71.34,14.6006,16.20275,455.9
"2019-03-06 20:00~4","LA021",1,2,21.285,71.07,14.3069,16.3375,456.1
"2019-03-06 20:05~9","LA021",1,2,21.2052631578947,70.8789473684211,14.4853684210526,16.5421578947368,453.105263157895
"2019-03-06 20:10~4","LA021",1,2,21.18,70.82,14.3336,16.1835,450.8
"2019-03-06 20:15~9","LA021",1,2,21.195,70.585,14.1734,15.8755,447.05
"2019-03-06 20:20~4","LA021",1,2,21.105,70.74,14.2268,16.145,443.35
"2019-03-06 20:25~9","LA021",1,2,21.175,70.905,14.0933,15.97175,443.8
"2019-03-06 20:30~4","LA021",1,2,21.145,70.955,14.0399,15.81775,445.55
"2019-03-06 20:35~9","LA021",1,2,21.19,70.92,14.12,15.77925,455.15
"2019-03-06 20:40~4","LA021",1,2,21.31,70.465,13.853,15.606,463.35
"2019-03-06 20:45~9","LA021",1,2,21.43,70.26,13.4792,15.31725,469.15
"2019-03-06 20:50~4","LA021",1,2,21.52,70.055,13.4258,14.99,478.8
"2019-03-06 20:55~9","LA021",1,2,21.5,69.97,13.4792,14.85525,477.9
"2019-03-06 21:00~4","LA021",1,2,21.57,69.86,13.1855,14.7975,474.5
"2019-03-06 21:05~9","LA021",1,2,21.54,69.77,13.319,14.836,469.8
"2019-03-06 21:10~4","LA021",1,2,21.5,69.835,13.4525,15.00925,468.85
"2019-03-06 21:15~9","LA021",1,2,21.5,69.885,13.6127,15.221,474.45
"2019-03-06 21:20~4","LA021",1,2,21.48,69.925,13.5059,14.913,478.25
"2019-03-06 21:25~9","LA021",1,2,21.4,70.29,13.052,14.605,476.55
"2019-03-06 21:30~4","LA021",1,2,21.4,70.275,12.9185,14.143,474.2
"2019-03-06 21:35~9","LA021",1,2,21.29,70.41,12.9185,14.27775,469.55
"2019-03-06 21:40~4","LA021",1,2,21.17,70.79,12.5714,14.04675,459.8
"2019-03-06 21:45~9","LA021",1,2,21.185,70.61,12.0107,13.50775,457.45
"2019-03-06 21:50~4","LA021",1,2,21.185,70.62,11.9039,13.08425,455.05
"2019-03-06 21:55~9","LA021",1,2,21.3,70.355,11.5835,12.85325,455.4
"2019-03-06 22:00~4","LA021",1,2,21.3,70.51,11.5568,12.77625,459.25
"2019-03-06 22:05~9","LA021",1,2,21.28,70.72,11.2097,12.66075,464.45
"2019-03-06 22:10~4","LA021",1,2,21.275,70.73,11.3888,12.3335,463
"2019-03-06 22:15~9","LA021",1,2,21.28,70.47,10.8359,11.8715,455.45
"2019-03-06 22:20~4","LA021",1,2,21.305,69.975,10.86225,11.8715,459.25
"2019-03-06 22:25~9","LA021",1,2,21.12,69.965,10.5956,11.6405,450.9
"2019-03-06 22:30~4","LA021",1,2,21.16,69.965,10.5155,11.8715,448.45
"2019-03-06 22:35~9","LA021",1,2,21.18,69.735,10.7558,11.6405,444.35
"2019-03-06 22:40~4","LA021",1,2,21.14,69.805,11.1029,12.23725,454.15
"2019-03-06 22:45~9","LA021",1,2,21.005,69.96,10.9961,11.96775,444
"2019-03-06 22:50~4","LA021",1,2,21.105,70.285,10.6757,12.00625,447.5
"2019-03-06 22:55~9","LA021",1,2,21.27,69.815,10.7284,11.85225,456.4
"2019-03-06 23:00~4","LA021",1,2,21.3,69.775,11.3966,12.54525,473.6
"2019-03-06 23:05~9","LA021",1,2,21.31,69.745,11.3699,12.50675,475.5
"2019-03-06 23:10~4","LA021",1,2,21.42,69.8,11.2898,12.39125,480.85
"2019-03-06 23:15~9","LA021",1,2,21.435,69.625,11.5568,12.757,484.25
"2019-03-06 23:20~4","LA021",1,2,21.405,69.86,11.9039,12.7955,486.6
"2019-03-06 23:25~9","LA021",1,2,21.305,69.95,11.7437,12.7955,480.55
"2019-03-06 23:30~4","LA021",1,2,21.27,69.875,11.4233,12.526,470.75
"2019-03-06 23:35~9","LA021",1,2,21.335,69.77,11.7704,12.911,481.65
"2019-03-06 23:40~4","LA021",1,2,21.35,69.535,11.2364,12.526,485.25
"2019-03-06 23:45~9","LA021",1,2,21.32,69.39,10.8085,11.62125,484.6
"2019-03-06 23:50~4","LA021",1,2,21.3,69.355,10.4621,11.833,484.7
"2019-03-06 23:55~9","LA021",1,2,21.39,69.185,10.1951,10.85125,483.25
"2019-03-07 00:00~4","LA021",1,2,21.4,69.005,10.0349,11.08225,484.3
"2019-03-07 00:05~9","LA021",1,2,21.375,69.08,10.0349,10.909,502.5
"2019-03-07 00:10~4","LA021",1,2,21.27,69.385,10.9427,11.89075,501.35
"2019-03-07 00:15~9","LA021",1,2,21.275,69.34,10.46175,11.2555,485.8
"2019-03-07 00:20~4","LA021",1,2,21.35,69.315,10.1417,11.063,493.9
"2019-03-07 00:25~9","LA021",1,2,21.4,69.015,10.0883,10.88975,496.2
"2019-03-07 00:30~4","LA021",1,2,21.4,68.92,9.6517,10.37,488.95
"2019-03-07 00:35~9","LA021",1,2,21.42,68.795,9.6077,10.447,488.9
"2019-03-07 00:40~4","LA021",1,2,21.495,68.82,9.2606,10.293,494.95
"2019-03-07 00:45~9","LA021",1,2,21.525,68.915,9.5496,10.139,517.7
"2019-03-07 00:50~4","LA021",1,2,21.565,68.54,9.5009,10.42775,512.3
"2019-03-07 00:55~9","LA021",1,2,21.5631578947368,68.6157894736842,9.38842105263158,9.83505263157895,523.052631578947
"2019-03-07 01:00~4","LA021",1,2,21.51,68.615,9.5276,10.524,502.55
"2019-03-07 01:05~9","LA021",1,2,21.495,68.605,10.0883,11.15925,489.55
"2019-03-07 01:10~4","LA021",1,2,21.505,68.785,9.9014,10.7165,495.25
