"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2019-03-05 08:00~4","LA010",1,1,,,22.2772,26.3474,640.6
"2019-03-05 08:05~9","LA010",1,1,,,22.416,26.6588,592.8
"2019-03-05 08:10~4","LA010",1,1,,,22.1384,26.1398,588.6
"2019-03-05 08:15~9","LA010",1,1,,,22.416,26.555,571.4
"2019-03-05 08:20~4","LA010",1,1,,,21.4444,25.7246,582
"2019-03-05 08:25~9","LA010",1,1,,,21.8608,25.6208,578.6
"2019-03-05 08:30~4","LA010",1,1,,,21.722,25.2056,579.4
"2019-03-05 08:35~9","LA010",1,1,,,20.8892,24.8942,587
"2019-03-05 08:40~4","LA010",1,1,,,20.7504,23.96,582.4
"2019-03-05 08:45~9","LA010",1,1,,,19.0848,22.6106,567
"2019-03-05 08:50~4","LA010",1,1,,,19.2236,22.0916,576.8
"2019-03-05 08:55~9","LA010",1,1,,,19.4086666666667,22.749,579.833333333333
"2019-03-05 09:00~4","LA010",1,1,,,18.7725,22.27325,569.75
"2019-03-05 09:05~9","LA010",1,1,,,18.1132,21.4688,579.8
"2019-03-05 09:10~4","LA010",1,1,,,16.7252,19.0814,613.2
"2019-03-05 09:15~9","LA010",1,1,,,16.9796666666667,19.289,577.166666666667
"2019-03-05 09:20~4","LA010",1,1,,,14.3656,16.9016,589
"2019-03-05 09:25~9","LA010",1,1,,,13.8104,15.7598,591.2
"2019-03-05 09:30~4","LA010",1,1,,,14.088,16.2788,588.8
"2019-03-05 09:35~9","LA010",1,1,,,15.1984,17.3168,598
"2019-03-05 09:40~4","LA010",1,1,,,15.476,17.4206,600.8
"2019-03-05 09:45~9","LA010",1,1,,,14.9208,16.9016,578.4
"2019-03-05 09:50~4","LA010",1,1,,,14.9208,16.175,578.8
"2019-03-05 09:55~9","LA010",1,1,,,14.9208,17.0054,568.6
"2019-03-05 10:00~4","LA010",1,1,,,15.0596,16.694,589
"2019-03-05 10:05~9","LA010",1,1,,,15.476,17.0054,584.2
"2019-03-05 10:10~4","LA010",1,1,,,16.5864,18.251,582.6
"2019-03-05 10:15~9","LA010",1,1,,,16.4476,18.1472,576.6
"2019-03-05 10:20~4","LA010",1,1,,,13.1164,14.5142,566
"2019-03-05 10:25~9","LA010",1,1,,,12.8388,14.4104,575
"2019-03-05 10:30~4","LA010",1,1,,,9.3688,10.2584,566.4
"2019-03-05 10:35~9","LA010",1,1,,,12.4224,13.58,575
"2019-03-05 10:40~4","LA010",1,1,,,13.2552,14.7218,594.4
"2019-03-05 10:45~9","LA010",1,1,,,9.23,10.1546,578.2
"2019-03-05 10:50~4","LA010",1,1,,,11.1732,12.2306,582.8
"2019-03-05 10:55~9","LA010",1,1,,,8.9524,9.947,575.8
"2019-03-05 11:00~4","LA010",1,1,,,8.3972,9.2204,575.8
"2019-03-05 11:05~9","LA010",1,1,,,8.536,9.3242,569.8
"2019-03-05 11:10~4","LA010",1,1,,,8.2584,9.1166,580.6
"2019-03-05 11:15~9","LA010",1,1,,,8.3972,9.6356,563.6
"2019-03-05 11:20~4","LA010",1,1,,,7.9808,9.1166,580.6
"2019-03-05 11:25~9","LA010",1,1,,,7.9808,8.909,562.4
"2019-03-05 11:30~4","LA010",1,1,,,8.2584,9.1166,590.6
