"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2019-03-08 00:00~4","LA001",1,2,15.6631578947368,74.3052631578947,20.021,22.6966842105263,427.789473684211
"2019-03-08 00:05~9","LA001",1,2,15.855,73.85,19.68495,22.4042,426.3
"2019-03-08 00:10~4","LA001",1,2,15.865,73.655,19.68495,22.21475,434.05
"2019-03-08 00:15~9","LA001",1,2,15.885,73.785,19.5933,22.13055,434.1
"2019-03-08 00:20~4","LA001",1,2,15.885,74.12,19.7155,22.21475,426.8
"2019-03-08 00:25~9","LA001",1,2,15.79,75.035,20.17375,22.80415,428.15
"2019-03-08 00:30~4","LA001",1,2,15.905,75.045,20.2654,23.09885,437.45
"2019-03-08 00:35~9","LA001",1,2,15.865,75.69,20.8764,23.39355,439.3
"2019-03-08 00:40~4","LA001",1,2,16.155,74.925,20.8153,23.56195,439.45
"2019-03-08 00:45~9","LA001",1,2,16.425,73.71,20.84585,23.583,442.45
"2019-03-08 00:50~4","LA001",1,2,16.165,74.86,21.5485,24.27765,433.8
"2019-03-08 00:55~9","LA001",1,2,15.935,75.845,21.1819,23.81455,428.2
"2019-03-08 01:00~4","LA001",1,2,15.985,75.91,20.9375,23.64615,434.5
"2019-03-08 01:05~9","LA001",1,2,15.875,76.295,20.3265,22.8252,437.55
"2019-03-08 01:10~4","LA001",1,2,15.73,76.705,19.68495,22.13055,433.6
"2019-03-08 01:15~9","LA001",1,2,15.795,76.43,19.2878,21.75165,425.55
"2019-03-08 01:20~4","LA001",1,2,15.775,76.36,18.9212,21.5622,422.9
"2019-03-08 01:25~9","LA001",1,2,15.82,75.87,18.70735,21.20435,417.65
"2019-03-08 01:30~4","LA001",1,2,15.875,75.765,18.7379,21.12015,418.5
"2019-03-08 01:35~9","LA001",1,2,15.985,75.17,18.64625,20.8465,422.1
"2019-03-08 01:40~4","LA001",1,2,15.875,75.725,18.70735,21.03595,420.6
"2019-03-08 01:45~9","LA001",1,2,15.67,76.765,18.52405,20.90965,421.55
"2019-03-08 01:50~4","LA001",1,2,15.735,76.6,18.70735,20.95175,421.45
"2019-03-08 01:55~9","LA001",1,2,15.845,76.155,18.5546,20.8044,421.85
"2019-03-08 02:00~4","LA001",1,2,15.77,76.5,18.82955,21.1833,420.6
"2019-03-08 02:05~9","LA001",1,2,15.75,76.88,18.9212,21.41485,420.9
"2019-03-08 02:10~4","LA001",1,2,15.785,77.135,18.799,21.1833,421.75
"2019-03-08 02:15~9","LA001",1,2,15.85,77.42,18.95175,21.3096,420.2
"2019-03-08 02:20~4","LA001",1,2,15.88,77.44,18.9823,21.45695,420.5
"2019-03-08 02:25~9","LA001",1,2,15.965,77.315,18.9212,21.28855,419
"2019-03-08 02:30~4","LA001",1,2,16.03,77.28,18.8601,21.20435,421.5
"2019-03-08 02:35~9","LA001",1,2,16.205,76.825,18.76845,21.1412,422.1
"2019-03-08 02:40~4","LA001",1,2,16.01,77.595,18.82955,21.0991,421.85
"2019-03-08 02:45~9","LA001",1,2,15.6947368421053,79.3263157894737,18.8954736842105,21.1456315789474,419.263157894737
"2019-03-08 02:50~4","LA001",1,2,15.76,79.21,18.82955,21.03595,416.65
"2019-03-08 02:55~9","LA001",1,2,15.815,79.45,18.799,20.8465,416.85
"2019-03-08 03:00~4","LA001",1,2,15.965,78.615,18.70735,20.8044,416.35
"2019-03-08 03:05~9","LA001",1,2,15.98,78.575,18.7379,20.8044,412.65
"2019-03-08 03:10~4","LA001",1,2,16.065,78.255,17.97415,19.98345,413.1
"2019-03-08 03:15~9","LA001",1,2,15.925,78.8,17.60755,19.4572,414.1
"2019-03-08 03:20~4","LA001",1,2,15.995,78.375,17.1493,19.01515,414.9
"2019-03-08 03:25~9","LA001",1,2,16.04,78.155,16.7827,18.42575,414.8
"2019-03-08 03:30~4","LA001",1,2,15.905,78.79,16.08005,17.7311,415.2
"2019-03-08 03:35~9","LA001",1,2,15.865,79.17,16.2939,18.17315,414.7
"2019-03-08 03:40~4","LA001",1,2,15.89,79.165,15.9273,17.79425,412.65
"2019-03-08 03:45~9","LA001",1,2,15.84,79.4,15.4385,16.65755,410.3
