"S_no","Season","AL_Type","Date","TEM","HUM","PM1","PM2.5","CO2"
"LA001",0,3,2018-10-08 13:11:00,26.305,78.895,2.95625,3.3784,449.95
"LA001",0,3,2018-10-08 13:16:00,26.71,78.17,2.9818,3.4876,448.05
"LA001",0,3,2018-10-08 13:21:00,27.01,77.315,3.1351,3.6332,440.65
"LA001",0,3,2018-10-08 13:26:00,27.165,76.05,3.1862,3.6332,428.65
"LA001",0,3,2018-10-08 13:31:00,27.38,75.31,3.31395,3.797,426.5
"LA001",0,3,2018-10-08 13:36:00,27.4888888888889,75.7888888888889,3.53822222222222,3.979,507.277777777778
"LA001",0,3,2018-10-08 13:41:00,27.6764705882353,75.5882352941177,3.70776470588235,4.08605882352941,757.352941176471
"LA001",0,3,2018-10-08 13:46:00,27.46,75.495,4.1945,4.5796,499.5
"LA001",0,3,2018-10-08 13:51:00,27.32,75.86,4.0549,4.4886,471.35
"LA001",0,3,2018-10-08 13:56:00,27.405,76.0684210526316,3.99745,4.343,500.35
"LA001",0,3,2018-10-08 14:01:00,27.4555555555556,75.6055555555556,4.65855555555556,4.94966666666667,475.277777777778
"LA001",0,3,2018-10-08 14:06:00,28.2789473684211,75.0894736842105,9.58510526315789,10.0712105263158,452.894736842105
"LA001",0,3,2018-10-08 14:11:00,29.3333333333333,72.4666666666667,7.56972222222222,7.82122222222222,456.055555555556
"LA001",0,3,2018-10-08 14:16:00,29.7526315789474,71.2157894736842,7.78442105263158,7.88721052631579,464.421052631579
"LA001",0,3,2018-10-08 14:21:00,29.8277777777778,70.6277777777778,7.30538888888889,7.55833333333333,481.833333333333
"LA001",0,3,2018-10-08 14:26:00,29.9833333333333,70.0555555555556,7.01938888888889,7.31566666666667,487.611111111111
"LA001",0,3,2018-10-08 14:31:00,30.1722222222222,69.4833333333333,8.26838888888889,8.54922222222222,498.277777777778
"LA001",0,3,2018-10-08 14:36:00,30.275,68.6,6.99445,7.4552,485.35
"LA001",0,3,2018-10-08 14:41:00,30.4,68.3833333333333,10.8057777777778,11.7847777777778,468.611111111111
"LA001",0,3,2018-10-08 14:46:00,30.44,67.93,14.6326,15.7908,468.3
"LA001",0,3,2018-10-08 14:51:00,30.375,67.855,7.81035,8.0558,461.6
"LA001",0,3,2018-10-08 14:56:00,30.4263157894737,68.1473684210526,6.22431578947368,6.54615789473684,450.157894736842
"LA001",0,3,2018-10-08 15:01:00,30.5222222222222,67.7611111111111,6.38922222222222,6.62811111111111,466.111111111111
"LA001",0,3,2018-10-08 15:06:00,30.51,67.455,15.93565,17.6472,463.6
"LA001",0,3,2018-10-08 15:11:00,30.5388888888889,67.5888888888889,11.0413888888889,11.7038888888889,470.166666666667
"LA001",0,3,2018-10-08 15:16:00,30.6,67.7894736842105,8.95505263157895,9.3048947368421,482.105263157895
"LA001",0,3,2018-10-08 15:21:00,30.625,68.395,9.0131,9.348,483.5
"LA001",0,3,2018-10-08 15:26:00,30.5473684210526,68.9,9.37736842105263,10.2627894736842,495.947368421053
"LA001",0,3,2018-10-08 15:31:00,30.38,68.67,9.16165,9.5118,489.8
"LA001",0,3,2018-10-08 15:36:00,30.2684210526316,69.9263157894737,9.83857894736842,10.1861578947368,493.421052631579
"LA001",0,3,2018-10-08 15:41:00,30.26,69.805,11.1178,11.8414,483.85
"LA001",0,3,2018-10-08 15:46:00,30.51,69.04,11.17245,11.8232,484.4
"LA001",0,3,2018-10-08 15:51:00,30.285,69.71,12.1248,12.806,477.4
"LA001",0,3,2018-10-08 15:56:00,30.5052631578947,69.1421052631579,12.6585263157895,13.5196315789474,485.894736842105
"LA001",0,3,2018-10-08 16:01:00,30.5333333333333,69.0555555555556,13.2756111111111,13.9283333333333,493.944444444444
"LA001",0,3,2018-10-08 16:06:00,30.505,68.07,13.17625,14.2438,481.6
"LA001",0,3,2018-10-08 16:11:00,30.435,67.825,13.99385,14.9172,463.4
"LA001",0,3,2018-10-08 16:16:00,30.425,67.81,14.14715,15.263,451.3
"LA001",0,3,2018-10-08 16:21:00,30.48,68.62,14.76035,15.6634,479.7
"LA001",0,3,2018-10-08 16:26:00,30.36,68.59,14.60705,15.4086,493.4
"LA001",0,3,2018-10-08 16:31:00,30.3263157894737,68.6526315789474,19.7318421052632,21.2977368421053,482.789473684211
"LA001",0,3,2018-10-08 16:36:00,30.22,68.39,19.25715,20.7048,486.85
"LA001",0,3,2018-10-08 16:41:00,30.375,67.815,16.3189,17.7746,487.3
"LA001",0,3,2018-10-08 16:46:00,30.34,68.12,15.62905,16.81,474.4
"LA001",0,3,2018-10-08 16:51:00,30.105,67.595,16.2167,17.4106,462.4
"LA001",0,3,2018-10-08 16:56:00,30.0631578947368,67.7315789473684,16.2086315789474,17.4086842105263,454.157894736842
"LA001",0,3,2018-10-08 17:01:00,30.44,67.19,16.3189,17.7382,475.5
"LA001",0,3,2018-10-08 17:06:00,30.6388888888889,66.65,17.3352222222222,18.9636666666667,474.944444444444
"LA001",0,3,2018-10-08 17:11:00,30.625,67.23,21.8888,24.3994,469.65
"LA001",0,3,2018-10-08 17:16:00,30.61,67.09,17.97965,19.3944,474.55
"LA001",0,3,2018-10-08 17:21:00,30.44,67.51,16.90655,18.2296,476
"LA001",0,3,2018-10-08 17:26:00,30.2210526315789,67.9052631578947,17.7416315789474,19.0754210526316,461.421052631579
"LA001",0,3,2018-10-08 17:31:00,30.1777777777778,68.2611111111111,19.2088888888889,20.7027777777778,458.166666666667
"LA001",0,3,2018-10-08 17:36:00,30.0388888888889,68.1888888888889,16.2280555555556,17.3458888888889,463.666666666667
"LA001",0,3,2018-10-08 17:41:00,29.9052631578947,68.5526315789474,15.1328421052632,16.0676315789474,457.473684210526
"LA001",0,3,2018-10-08 17:46:00,29.9263157894737,68.3105263157895,15.4824736842105,16.5657368421053,456.315789473684
"LA001",0,3,2018-10-08 17:51:00,30.09,67.99,15.62905,16.7008,466
"LA001",0,3,2018-10-08 17:56:00,30.1888888888889,67.5944444444444,17.392,18.9232222222222,456.833333333333
"LA001",0,3,2018-10-08 18:01:00,30.24,67.995,17.87745,19.54,457.65
"LA001",0,3,2018-10-08 18:06:00,30.4157894736842,68.7842105263158,16.5313684210526,18.0025789473684,465.894736842105
"LA001",0,3,2018-10-08 18:11:00,30.4,68.6210526315789,15.8858947368421,17.1213157894737,493.736842105263
"LA001",0,3,2018-10-08 18:16:00,30.51,68.205,15.8079,16.9374,504.35
"LA001",0,3,2018-10-08 18:21:00,30.5764705882353,69.1352941176471,16.4301176470588,17.9394705882353,491.294117647059
"LA001",0,3,2018-10-08 18:26:00,30.51,69.24,16.5233,17.902,475.35
"LA001",0,3,2018-10-08 18:31:00,30.3526315789474,69.7631578947368,15.9127894736842,17.0446842105263,476.842105263158
"LA001",0,3,2018-10-08 18:36:00,30.15,69.105,15.73125,17.0102,474.55
"LA001",0,3,2018-10-08 18:41:00,29.395,70.27,14.76035,15.7544,463.7
"LA001",0,3,2018-10-08 18:46:00,29.17,71.095,14.60705,15.4814,458.8
"LA001",0,3,2018-10-08 18:51:00,29.16,71.39,14.50485,15.5178,465.3
"LA001",0,3,2018-10-08 18:56:00,29.275,70.92,14.81105,15.536,471.4
"LA001",0,3,2018-10-08 19:01:00,29.3526315789474,71.0526315789474,15.1597368421053,16.0867894736842,485.631578947368
"LA001",0,3,2018-10-08 19:06:00,29.5333333333333,70.2,19.0669444444444,20.9656666666667,496.055555555556
"LA001",0,3,2018-10-08 19:11:00,29.58,70.115,17.41755,19.0668,518.1
"LA001",0,3,2018-10-08 19:16:00,28.595,70.42,12.1798,12.9698,498.35
"LA001",0,3,2018-10-08 19:21:00,27.48125,72.4125,10.685125,11.441,446.125
"LA001",0,3,2018-10-08 19:26:00,27.46,72.415,11.1578,12.0052,437.95
"LA001",0,3,2018-10-08 19:31:00,27.4555555555556,72.4555555555556,11.3733888888889,12.0072222222222,439.777777777778
"LA001",0,3,2018-10-08 19:36:00,27.21,73.33,11.63585,12.2236,439.3
"LA001",0,3,2018-10-08 19:41:00,27.165,73.705,11.6688,12.533,442.7
"LA001",0,3,2018-10-08 19:46:00,27.1789473684211,73.7578947368421,12.1393157894737,12.9065789473684,455.578947368421
"LA001",0,3,2018-10-08 19:51:00,26.9736842105263,74.6157894736842,11.8247894736842,12.7341578947368,444.157894736842
"LA001",0,3,2018-10-08 19:56:00,26.91,75.01,11.74545,12.5148,446.15
"LA001",0,3,2018-10-08 20:01:00,26.905,75.58,11.79655,12.8788,451
"LA001",0,3,2018-10-08 20:06:00,26.855,76.005,11.59215,12.5876,464.25
"LA001",0,3,2018-10-08 20:11:00,26.77,76.02,11.70505,12.2782,456.4
"LA001",0,3,2018-10-08 20:16:00,27.135,74.84,11.8221,12.5876,453.6
"LA001",0,3,2018-10-08 20:21:00,27.315,74.02,11.33665,12.078,455.3
"LA001",0,3,2018-10-08 20:26:00,27.445,73.755,11.47515,12.26,447.45
"LA001",0,3,2018-10-08 20:31:00,27.46,73.705,11.3111,12.1508,442.85
"LA001",0,3,2018-10-08 20:36:00,27.145,74.805,11.48585,11.8596,446.35
"LA001",0,3,2018-10-08 20:41:00,26.915,75.445,11.59215,12.2964,442.65
"LA001",0,3,2018-10-08 20:46:00,26.7833333333333,75.9055555555556,11.6006666666667,12.4723333333333,436.222222222222
"LA001",0,3,2018-10-08 20:51:00,26.7578947368421,76.0368421052632,11.7441052631579,12.6192105263158,441.578947368421
"LA001",0,3,2018-10-08 20:56:00,26.7526315789474,76.0736842105263,11.5749473684211,12.351,436.157894736842
"LA001",0,3,2018-10-08 21:01:00,26.6789473684211,76.3631578947368,11.5480526315789,12.3701578947368,433.947368421053
"LA001",0,3,2018-10-08 21:06:00,26.6647058823529,76.3882352941176,11.4316470588235,12.2653529411765,437.470588235294
"LA001",0,3,2018-10-08 21:11:00,26.7071428571429,76.4714285714286,11.5885,12.195,438.142857142857
"LA001",0,3,2018-10-08 21:16:00,26.8529411764706,76.0352941176471,11.6206470588235,12.2867647058824,436
"LA001",0,3,2018-10-08 21:21:00,26.8894736842105,76.0842105263158,11.3675789473684,12.1977368421053,430.736842105263
"LA001",0,3,2018-10-08 21:26:00,26.9857142857143,76.1142857142857,11.3695,12.247,466.428571428571
"LA001",0,3,2018-10-08 21:31:00,27.0705882352941,75.4941176470588,11.2598823529412,12.0940588235294,492.470588235294
"LA001",0,3,2018-10-08 21:36:00,27.06,75.49,11.1321,11.5502,446.6
"LA001",0,3,2018-10-08 21:41:00,27.15,75.555,10.61045,10.9678,462.9
"LA001",0,3,2018-10-08 21:46:00,27.36,74.56,9.92785,10.3854,461
"LA001",0,3,2018-10-08 21:51:00,27.57,74.03,10.5444,11.0952,451.95
"LA001",0,3,2018-10-08 21:56:00,27.7,73.78,10.8512,11.4592,432
"LA001",0,3,2018-10-08 22:01:00,27.7,73.77,10.3366,10.9132,427.4
"LA001",0,3,2018-10-08 22:06:00,27.75,73.75,10.35525,10.7494,425.75
"LA001",0,3,2018-10-08 22:11:00,27.8,73.75,10.4064,10.713,427.35
"LA001",0,3,2018-10-08 22:16:00,27.8,73.8,10.50105,10.9496,435.85
"LA001",0,3,2018-10-08 22:21:00,27.8,73.82,10.5811,10.8768,444.25
"LA001",0,3,2018-10-08 22:26:00,27.8,73.78,10.7124,11.1862,439.8
"LA001",0,3,2018-10-08 22:31:00,27.8,73.615,9.97895,10.2944,435.9
"LA001",0,3,2018-10-08 22:36:00,27.89,73.51,10.49725,11.077,442.3
"LA001",0,3,2018-10-08 22:41:00,27.9,73.475,10.3111,10.8404,438.8
"LA001",0,3,2018-10-08 22:46:00,27.9,73.48,10.461,10.7676,439.4
"LA001",0,3,2018-10-08 22:51:00,27.9,73.41,10.3333,10.713,441.2
"LA001",0,3,2018-10-08 22:56:00,27.9,73.38,10.34085,10.6038,434.7
"LA001",0,3,2018-10-08 23:01:00,27.9,73.36,10.738,11.168,434.6
"LA001",0,3,2018-10-08 23:06:00,27.9,73.33,10.3662,10.8222,433.7
"LA001",0,3,2018-10-08 23:11:00,27.9,73.285,10.54105,10.9314,442.2
"LA001",0,3,2018-10-08 23:16:00,27.9,73.26,10.8658,11.441,443.9
"LA001",0,3,2018-10-08 23:21:00,27.905,73.225,11.20135,11.5502,448.05
"LA001",0,3,2018-10-08 23:26:00,27.98,73.195,10.6978,11.2954,451.45
"LA001",0,3,2018-10-08 23:31:00,27.91,73.27,10.54455,10.986,461.45
"LA001",0,3,2018-10-08 23:36:00,27.86,73.34,10.1365,10.3126,450.9
"LA001",0,3,2018-10-08 23:41:00,27.85,73.34,9.68705,10.0578,443.9
"LA001",0,3,2018-10-08 23:46:00,27.865,73.335,9.5642,9.7848,442.1
"LA001",0,3,2018-10-08 23:51:00,27.875,73.335,9.38835,9.6574,441
"LA001",0,3,2018-10-08 23:56:00,27.9,73.285,16.56325,17.1904,453.05
