"Season","AL_Type","datatime","date","time","sht_t","sht_h","co2","cPM1","cPM2.5"
1,3,"2019/3/8 00:00","2019/3/8","00:00:00",18.3,65.9,692,16.741,19.745
1,3,"2019/3/8 00:00","2019/3/8","00:00:15",18.3,66.1,693,16.176,18.923
1,3,"2019/3/8 00:00","2019/3/8","00:00:30",18.3,66.1,696,16.741,19.334
1,3,"2019/3/8 00:00","2019/3/8","00:00:45",18.3,66,706,16.741,19.745
1,3,"2019/3/8 00:01","2019/3/8","00:01:00",18.3,66,717,16.176,19.745
1,3,"2019/3/8 00:01","2019/3/8","00:01:15",18.3,66,722,16.741,19.745
1,3,"2019/3/8 00:01","2019/3/8","00:01:30",18.3,65.9,723,16.741,19.334
1,3,"2019/3/8 00:01","2019/3/8","00:01:45",18.3,65.9,724,17.306,19.334
1,3,"2019/3/8 00:02","2019/3/8","00:02:00",18.3,65.8,723,16.741,19.334
1,3,"2019/3/8 00:02","2019/3/8","00:02:15",18.3,65.8,717,17.306,19.745
1,3,"2019/3/8 00:02","2019/3/8","00:02:30",18.3,65.7,711,17.306,19.745
1,3,"2019/3/8 00:02","2019/3/8","00:02:45",18.3,65.7,703,16.176,19.334
1,3,"2019/3/8 00:03","2019/3/8","00:03:00",18.3,65.7,700,17.306,20.156
1,3,"2019/3/8 00:03","2019/3/8","00:03:15",18.2,65.7,698,16.741,19.334
1,3,"2019/3/8 00:03","2019/3/8","00:03:30",18.3,66,698,16.741,19.745
1,3,"2019/3/8 00:03","2019/3/8","00:03:45",18.2,65.8,709,16.741,19.745
1,3,"2019/3/8 00:04","2019/3/8","00:04:00",18.3,65.9,724,16.176,18.923
1,3,"2019/3/8 00:04","2019/3/8","00:04:15",18.3,65.8,735,16.741,19.745
1,3,"2019/3/8 00:04","2019/3/8","00:04:30",18.3,65.7,748,16.741,19.745
1,3,"2019/3/8 00:04","2019/3/8","00:04:45",18.3,65.7,755,17.306,19.745
1,3,"2019/3/8 00:05","2019/3/8","00:05:00",18.3,65.6,758,16.741,19.334
1,3,"2019/3/8 00:05","2019/3/8","00:05:15",18.2,65.6,757,16.741,19.745
1,3,"2019/3/8 00:05","2019/3/8","00:05:30",18.2,65.7,758,16.741,19.334
1,3,"2019/3/8 00:05","2019/3/8","00:05:45",18.2,65.7,750,17.306,19.745
1,3,"2019/3/8 00:06","2019/3/8","00:06:00",18.2,65.7,745,16.741,19.745
1,3,"2019/3/8 00:06","2019/3/8","00:06:15",18.2,65.7,740,16.741,20.156
