"Season","AL_Type","datatime","date","time","sht_t","sht_h","co2","cPM1","cPM2.5"
0,3,"2018-10-01 08:00:00","2018-10-01","08:00:00",27.3,59.1,526,13.358,15.794
0,3,"2018-10-01 08:00:15","2018-10-01","08:00:15",27.3,58.9,526,13.358,15.379
0,3,"2018-10-01 08:00:30","2018-10-01","08:00:30",27.3,58.8,526,13.884,15.379
0,3,"2018-10-01 08:00:45","2018-10-01","08:00:45",27.3,59,527,13.884,15.379
0,3,"2018-10-01 08:01:00","2018-10-01","08:01:00",27.4,59.2,527,13.884,15.794
0,3,"2018-10-01 08:01:15","2018-10-01","08:01:15",27.4,59.2,526,13.884,15.794
0,3,"2018-10-01 08:01:30","2018-10-01","08:01:30",27.4,59.3,526,13.884,15.794
0,3,"2018-10-01 08:01:45","2018-10-01","08:01:45",27.4,59.2,525,13.884,15.379
0,3,"2018-10-01 08:02:00","2018-10-01","08:02:00",27.4,59.1,524,13.884,15.794
0,3,"2018-10-01 08:02:15","2018-10-01","08:02:15",27.4,59.1,523,14.41,15.794
0,3,"2018-10-01 08:02:30","2018-10-01","08:02:30",27.4,59,521,14.41,15.794
0,3,"2018-10-01 08:02:45","2018-10-01","08:02:45",27.4,59,521,14.41,15.794
0,3,"2018-10-01 08:03:00","2018-10-01","08:03:00",27.5,59,520,13.884,15.794
0,3,"2018-10-01 08:03:15","2018-10-01","08:03:15",27.5,58.6,518,13.358,15.379
0,3,"2018-10-01 08:03:30","2018-10-01","08:03:30",27.5,58.7,518,14.41,16.209
0,3,"2018-10-01 08:03:45","2018-10-01","08:03:45",27.5,58.5,517,14.41,16.624
0,3,"2018-10-01 08:04:00","2018-10-01","08:04:00",27.5,58.6,514,14.936,16.624
0,3,"2018-10-01 08:04:15","2018-10-01","08:04:15",27.5,58.4,509,14.936,16.624
0,3,"2018-10-01 08:04:30","2018-10-01","08:04:30",27.5,58.6,506,14.41,16.624
0,3,"2018-10-01 08:04:45","2018-10-01","08:04:45",27.5,58.7,504,14.41,16.209
0,3,"2018-10-01 08:05:00","2018-10-01","08:05:00",27.5,58.4,503,13.884,15.379
0,3,"2018-10-01 08:05:15","2018-10-01","08:05:15",27.5,58.5,501,14.41,15.794
0,3,"2018-10-01 08:05:30","2018-10-01","08:05:30",27.5,58.7,500,13.884,15.379
0,3,"2018-10-01 08:05:45","2018-10-01","08:05:45",27.5,58.6,497,13.884,15.379
0,3,"2018-10-01 08:06:00","2018-10-01","08:06:00",27.5,58.7,495,13.884,15.379
0,3,"2018-10-01 08:06:15","2018-10-01","08:06:15",27.5,58.6,495,13.884,14.964
0,3,"2018-10-01 08:06:30","2018-10-01","08:06:30",27.5,58.9,493,13.358,14.549
0,3,"2018-10-01 08:06:45","2018-10-01","08:06:45",27.5,58.9,497,13.358,14.964
0,3,"2018-10-01 08:07:00","2018-10-01","08:07:00",27.5,58.7,498,13.358,15.379
0,3,"2018-10-01 08:07:15","2018-10-01","08:07:15",27.6,58.5,500,13.884,15.379
0,3,"2018-10-01 08:07:30","2018-10-01","08:07:30",27.6,58.3,502,14.41,15.794
0,3,"2018-10-01 08:07:45","2018-10-01","08:07:45",27.6,58.5,503,14.41,15.794
0,3,"2018-10-01 08:08:00","2018-10-01","08:08:00",27.7,58.4,504,14.41,15.794
0,3,"2018-10-01 08:08:15","2018-10-01","08:08:15",27.7,58.2,505,15.462,16.624
0,3,"2018-10-01 08:08:30","2018-10-01","08:08:30",27.7,58.1,505,15.988,17.869
0,3,"2018-10-01 08:08:45","2018-10-01","08:08:45",27.8,58.2,504,16.514,18.284
0,3,"2018-10-01 08:09:00","2018-10-01","08:09:00",27.8,58.2,504,15.988,17.869
0,3,"2018-10-01 08:09:15","2018-10-01","08:09:15",27.8,58.1,505,15.988,18.284
0,3,"2018-10-01 08:09:30","2018-10-01","08:09:30",27.8,58,507,15.462,17.039
0,3,"2018-10-01 08:09:45","2018-10-01","08:09:45",27.8,57.8,508,14.41,16.624
0,3,"2018-10-01 08:10:00","2018-10-01","08:10:00",27.9,57.8,509,13.884,16.624
0,3,"2018-10-01 08:10:15","2018-10-01","08:10:15",27.9,57.9,509,14.41,16.624
0,3,"2018-10-01 08:10:30","2018-10-01","08:10:30",27.9,57.6,510,13.884,16.209
0,3,"2018-10-01 08:10:45","2018-10-01","08:10:45",27.9,57.5,511,14.41,15.794
0,3,"2018-10-01 08:11:00","2018-10-01","08:11:00",27.9,57.5,511,13.884,15.379
0,3,"2018-10-01 08:11:15","2018-10-01","08:11:15",27.9,57.5,507,13.358,14.964
0,3,"2018-10-01 08:11:30","2018-10-01","08:11:30",28,57.6,504,14.41,16.209
0,3,"2018-10-01 08:11:45","2018-10-01","08:11:45",28,57.6,500,14.41,15.794
0,3,"2018-10-01 08:12:00","2018-10-01","08:12:00",28,57.4,495,14.41,15.794
0,3,"2018-10-01 08:12:15","2018-10-01","08:12:15",28,57.3,492,14.41,15.794
0,3,"2018-10-01 08:12:30","2018-10-01","08:12:30",28,56.9,492,14.41,15.794
0,3,"2018-10-01 08:12:45","2018-10-01","08:12:45",28,56.9,491,14.41,15.379
0,3,"2018-10-01 08:13:00","2018-10-01","08:13:00",28,56.9,489,14.41,15.794
0,3,"2018-10-01 08:13:15","2018-10-01","08:13:15",28,56.9,487,13.884,15.794
0,3,"2018-10-01 08:13:30","2018-10-01","08:13:30",28,56.7,487,13.884,15.794
0,3,"2018-10-01 08:13:45","2018-10-01","08:13:45",28,56.9,488,13.884,15.794
0,3,"2018-10-01 08:14:00","2018-10-01","08:14:00",28,56.8,489,13.358,15.379
0,3,"2018-10-01 08:14:15","2018-10-01","08:14:15",28,56.8,490,13.358,15.379
0,3,"2018-10-01 08:14:30","2018-10-01","08:14:30",28,57,491,13.884,15.379
0,3,"2018-10-01 08:14:45","2018-10-01","08:14:45",28,57,491,13.358,15.379
0,3,"2018-10-01 08:15:00","2018-10-01","08:15:00",28,57.1,492,13.358,14.964
0,3,"2018-10-01 08:15:15","2018-10-01","08:15:15",28.1,57.1,494,13.358,15.379
0,3,"2018-10-01 08:15:30","2018-10-01","08:15:30",28.1,57,494,13.358,15.794
0,3,"2018-10-01 08:15:45","2018-10-01","08:15:45",28.1,57,497,13.884,16.209
0,3,"2018-10-01 08:16:00","2018-10-01","08:16:00",28.1,56.6,499,14.936,17.454
0,3,"2018-10-01 08:16:15","2018-10-01","08:16:15",28.1,56.3,500,16.514,19.114
0,3,"2018-10-01 08:16:30","2018-10-01","08:16:30",28.1,56.4,498,16.514,18.699
0,3,"2018-10-01 08:16:45","2018-10-01","08:16:45",28.1,56.5,494,16.514,19.529
0,3,"2018-10-01 08:17:00","2018-10-01","08:17:00",28.1,56.6,490,17.566,20.359
0,3,"2018-10-01 08:17:15","2018-10-01","08:17:15",28.1,57.5,486,18.092,20.774
0,3,"2018-10-01 08:17:30","2018-10-01","08:17:30",28.1,57.8,490,17.566,19.944
0,3,"2018-10-01 08:17:45","2018-10-01","08:17:45",28.1,57.1,493,15.988,18.284
0,3,"2018-10-01 08:18:00","2018-10-01","08:18:00",28.2,58.7,495,14.936,17.454
0,3,"2018-10-01 08:18:15","2018-10-01","08:18:15",28.2,60.1,652,15.462,17.869
0,3,"2018-10-01 08:18:30","2018-10-01","08:18:30",28.3,60.3,741,15.462,17.869
0,3,"2018-10-01 08:18:45","2018-10-01","08:18:45",28.4,60.3,822,14.936,17.454
0,3,"2018-10-01 08:19:00","2018-10-01","08:19:00",28.5,60.4,895,15.462,17.869
0,3,"2018-10-01 08:19:15","2018-10-01","08:19:15",28.5,58.1,858,14.936,17.454
0,3,"2018-10-01 08:19:30","2018-10-01","08:19:30",28.5,58.1,813,14.936,16.624
0,3,"2018-10-01 08:19:45","2018-10-01","08:19:45",28.5,57.5,764,14.41,16.624
0,3,"2018-10-01 08:20:00","2018-10-01","08:20:00",28.5,58,695,13.884,16.209
0,3,"2018-10-01 08:20:15","2018-10-01","08:20:15",28.5,57.4,632,12.306,14.964
0,3,"2018-10-01 08:20:30","2018-10-01","08:20:30",28.5,58.6,606,13.358,15.379
0,3,"2018-10-01 08:20:45","2018-10-01","08:20:45",28.5,56.7,607,13.358,15.379
0,3,"2018-10-01 08:21:00","2018-10-01","08:21:00",28.5,56.7,589,14.41,16.209
0,3,"2018-10-01 08:21:15","2018-10-01","08:21:15",28.5,57.1,575,14.41,16.209
0,3,"2018-10-01 08:21:30","2018-10-01","08:21:30",28.5,57,566,14.41,16.209
0,3,"2018-10-01 08:21:45","2018-10-01","08:21:45",,58.1,566,14.41,16.209
0,3,"2018-10-01 08:22:00","2018-10-01","08:22:00",,57.6,575,14.41,16.209
0,3,"2018-10-01 08:22:15","2018-10-01","08:22:15",28.6,57.8,573,13.884,15.379
0,3,"2018-10-01 08:22:30","2018-10-01","08:22:30",28.5,57,570,14.41,16.209
0,3,"2018-10-01 08:22:45","2018-10-01","08:22:45",28.6,57.7,558,14.41,15.794
0,3,"2018-10-01 08:23:00","2018-10-01","08:23:00",28.6,59.9,559,14.41,16.209
0,3,"2018-10-01 08:23:15","2018-10-01","08:23:15",28.8,60.7,573,14.41,16.624
0,3,"2018-10-01 08:23:30","2018-10-01","08:23:30",28.8,58,591,14.41,16.209
0,3,"2018-10-01 08:23:45","2018-10-01","08:23:45",28.9,57.4,607,14.41,16.209
0,3,"2018-10-01 08:24:00","2018-10-01","08:24:00",28.9,56.9,617,14.41,15.794
0,3,"2018-10-01 08:24:15","2018-10-01","08:24:15",28.9,56.8,618,13.884,15.379
0,3,"2018-10-01 08:24:30","2018-10-01","08:24:30",28.9,57.9,610,13.358,15.379
0,3,"2018-10-01 08:24:45","2018-10-01","08:24:45",28.9,56.5,602,13.884,15.379
0,3,"2018-10-01 08:25:00","2018-10-01","08:25:00",28.9,56.6,591,13.884,15.794
0,3,"2018-10-01 08:25:15","2018-10-01","08:25:15",28.9,56.3,580,13.884,16.624
0,3,"2018-10-01 08:25:30","2018-10-01","08:25:30",28.9,56.2,570,14.41,16.209
0,3,"2018-10-01 08:25:45","2018-10-01","08:25:45",28.9,56,564,13.884,15.794
0,3,"2018-10-01 08:26:00","2018-10-01","08:26:00",28.9,56,555,13.358,14.549
0,3,"2018-10-01 08:26:15","2018-10-01","08:26:15",28.8,54.6,543,13.358,14.964
