"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2018-10-15 00:00~4","LA014",0,1,24.6,80.84,8.5384,8.9306,457
"2018-10-15 00:05~9","LA014",0,1,24.6,80.86,12.0838,12.9276,464.6
"2018-10-15 00:10~4","LA014",0,1,24.6,80.88,8.359,8.7022,450.6
"2018-10-15 00:15~9","LA014",0,1,24.6,80.8333333333333,9.79916666666667,10.301,458.833333333333
"2018-10-15 00:20~4","LA014",0,1,24.6,80.82,12.851,13.4986,454.2
"2018-10-15 00:25~9","LA014",0,1,24.6,80.8,9.4696,9.8442,452.8
"2018-10-15 00:30~4","LA014",0,1,24.6,80.8,10.0164,10.301,455
"2018-10-15 00:35~9","LA014",0,1,24.6,80.8,11.534,11.8998,459.4
"2018-10-15 00:40~4","LA014",0,1,24.64,80.8,12.4916,13.727,456.6
"2018-10-15 00:45~9","LA014",0,1,24.66,80.8,13.537,14.298,450.2
"2018-10-15 00:50~4","LA014",0,1,24.66,80.8,11.1672,11.443,454
"2018-10-15 00:55~9","LA014",0,1,24.6,80.8,13.4952,14.5264,455.4
"2018-10-15 01:00~4","LA014",0,1,24.6,80.8,13.181,13.58425,458
"2018-10-15 01:05~9","LA014",0,1,24.62,80.8,18.07,19.437,471.8
"2018-10-15 01:10~4","LA014",0,1,24.6,80.8,12.482,12.9276,452.8
"2018-10-15 01:15~9","LA014",0,1,24.6,80.8166666666667,14.1476666666667,14.869,459.5
"2018-10-15 01:20~4","LA014",0,1,24.6,80.8,17.4492,18.4092,470
"2018-10-15 01:25~9","LA014",0,1,24.6,80.8,15.122,16.4678,451
"2018-10-15 01:30~4","LA014",0,1,24.6,80.8,12.2038,12.6992,453.4
"2018-10-15 01:35~9","LA014",0,1,24.6,80.8,11.6642,11.8998,449.4
"2018-10-15 01:40~4","LA014",0,1,24.6,80.8,10.7908,10.9862,454.8
"2018-10-15 01:45~9","LA014",0,1,24.6,80.8,11.985,12.8134,465.4
"2018-10-15 01:50~4","LA014",0,1,24.6,80.8,9.657,9.9584,452.4
"2018-10-15 01:55~9","LA014",0,1,24.6,80.8,10.52525,10.72925,451.5
"2018-10-15 02:00~4","LA014",0,1,24.6,80.8,9.5348,9.9584,452.8
"2018-10-15 02:05~9","LA014",0,1,24.6,80.8,8.2932,8.9306,451.2
"2018-10-15 02:10~4","LA014",0,1,24.6,80.82,7.6724,8.3596,449.4
"2018-10-15 02:15~9","LA014",0,1,24.6,80.8,7.49133333333333,8.11216666666667,455.5
"2018-10-15 02:20~4","LA014",0,1,24.6,80.8,7.534,8.1312,452.6
"2018-10-15 02:25~9","LA014",0,1,24.6,80.8,6.586,7.2176,455.4
"2018-10-15 02:30~4","LA014",0,1,24.6,80.8,6.5618,7.1034,454
"2018-10-15 02:35~9","LA014",0,1,24.6,80.8,5.583,6.0756,451.6
"2018-10-15 02:40~4","LA014",0,1,24.6,80.8,5.3136,5.733,441
"2018-10-15 02:45~9","LA014",0,1,24.6,80.8,4.7236,5.3904,450.8
"2018-10-15 02:50~4","LA014",0,1,24.6,80.8,5.1738,5.6188,448.2
"2018-10-15 02:55~9","LA014",0,1,24.58,80.8,4.9454,5.3904,443.8
"2018-10-15 03:00~4","LA014",0,1,24.56,80.84,4.7236,5.3904,457
"2018-10-15 03:05~9","LA014",0,1,24.52,80.8,5.3444,5.9614,450.6
"2018-10-15 03:10~4","LA014",0,1,24.5,80.82,4.8788,5.5046,451.6
"2018-10-15 03:15~9","LA014",0,1,24.5,80.8666666666667,4.77533333333333,5.25716666666667,445.833333333333
"2018-10-15 03:20~4","LA014",0,1,24.5,80.8,4.1028,4.8194,452.4
"2018-10-15 03:25~9","LA014",0,1,24.5,80.88,3.9476,4.7052,449.6
"2018-10-15 03:30~4","LA014",0,1,24.5,80.9,4.3656,5.0478,440.6
"2018-10-15 03:35~9","LA014",0,1,24.46,80.9,4.1028,4.7052,451
"2018-10-15 03:40~4","LA014",0,1,24.44,80.9,4.5684,5.3904,443.6
"2018-10-15 03:45~9","LA014",0,1,24.4,80.9,4.8788,5.5046,447
"2018-10-15 03:50~4","LA014",0,1,24.4,80.9,4.8634,5.2762,444.4
"2018-10-15 03:55~9","LA014",0,1,24.4,80.92,4.5684,5.162,447
"2018-10-15 04:00~4","LA014",0,1,24.4,80.9,4.7236,5.0478,452.6
"2018-10-15 04:05~9","LA014",0,1,24.38,80.92,4.258,5.162,443.6
"2018-10-15 04:10~4","LA014",0,1,24.38,80.9,4.3656,4.9336,444.4
"2018-10-15 04:15~9","LA014",0,1,24.4,80.9,4.258,5.06683333333333,450.833333333333
"2018-10-15 04:20~4","LA014",0,1,24.38,80.9,4.258,4.9336,457
