"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2019-03-06 00:10~4","LA014",1,2,24.415,68.6,15.1955,16.89265,691.95
"2019-03-06 00:15~9","LA014",1,2,24.4,68.42,15.014,16.61005,650.8
"2019-03-06 00:20~4","LA014",1,2,24.405,68.67,14.25775,15.90355,639.85
"2019-03-06 00:25~9","LA014",1,2,24.4,68.47,14.07625,15.7387,616.85
"2019-03-06 00:30~4","LA014",1,2,24.4,68.105,13.59225,15.24415,594.75
"2019-03-06 00:35~9","LA014",1,2,24.345,66.505,15.8005,17.74045,523.3
"2019-03-06 00:40~4","LA014",1,2,24.3,65.675,14.3485,15.7858,485.1
"2019-03-06 00:45~9","LA014",1,2,24.35,66.69,12.26125,13.31305,504.1
"2019-03-06 00:50~4","LA014",1,2,24.4,68.4,12.11,13.03045,608.1
"2019-03-06 00:55~9","LA014",1,2,24.4,68.905,11.6961,12.37105,624
"2019-03-06 01:00~4","LA014",1,2,24.325,68.27,11.29325,12.13555,602.3
"2019-03-06 01:05~9","LA014",1,2,24.3,68.275,11.4096,12.08845,649.15
"2019-03-06 01:10~4","LA014",1,2,24.3,68.085,11.95875,13.054,717.25
"2019-03-06 01:15~9","LA014",1,2,24.265,67.53,11.83775,12.93625,616.1
"2019-03-06 01:20~4","LA014",1,2,24.27,67.05,12.1705,12.9598,565.35
"2019-03-06 01:25~9","LA014",1,2,24.235,67.135,11.747,12.9127,533.9
"2019-03-06 01:30~4","LA014",1,2,24.2,67.63,12.2298,12.93625,557.6
"2019-03-06 01:35~9","LA014",1,2,24.2,67.09,12.1289,13.0069,515.25
"2019-03-06 01:40~4","LA014",1,2,24.2,67.18,12.4125,13.45435,505.25
"2019-03-06 01:45~9","LA014",1,2,24.195,67.19,13.6225,15.43255,511.85
"2019-03-06 01:50~4","LA014",1,2,24.2,66.745,12.74525,13.8547,485
"2019-03-06 01:55~9","LA014",1,2,24.195,67.655,12.80455,13.9018,512.2
"2019-03-06 02:00~4","LA014",1,2,24.25,69.04,12.08405,12.79495,600.25
"2019-03-06 02:05~9","LA014",1,2,24.24,68.985,11.263,12.0178,594.4
"2019-03-06 02:10~4","LA014",1,2,24.235,68.79,10.1135,10.6048,573.55
"2019-03-06 02:15~9","LA014",1,2,24.215,69,9.6078,9.87475,578.25
"2019-03-06 02:20~4","LA014",1,2,24.255,69.165,8.98195,9.5215,596.15
"2019-03-06 02:25~9","LA014",1,2,24.205,69.075,8.68755,9.26245,595.9
"2019-03-06 02:30~4","LA014",1,2,24.2,69.185,8.63125,9.1447,592.2
