"Season","AL_Type","datatime","date","time","sht_t","sht_h","co2","cPM1","cPM2.5"
0,2,"2018-10-15 00:00:00","2018-10-15","00:00:00",27.9,67.1,1303,104.504,123.291
0,2,"2018-10-15 00:00:15","2018-10-15","00:00:15",27.9,67.2,1287,100.682,117.649
0,2,"2018-10-15 00:00:30","2018-10-15","00:00:30",27.9,67.4,1260,96.86,113.309
0,2,"2018-10-15 00:00:45","2018-10-15","00:00:45",27.9,67.2,1230,93.038,108.535
0,2,"2018-10-15 00:01:00","2018-10-15","00:01:00",27.9,67.8,1158,86.031,98.987
0,2,"2018-10-15 00:01:15","2018-10-15","00:01:15",27.9,67.5,1078,77.75,88.137
0,2,"2018-10-15 00:01:30","2018-10-15","00:01:30",27.9,67.3,985,75.202,84.665
0,2,"2018-10-15 00:01:45","2018-10-15","00:01:45",27.9,67.3,956,80.298,91.609
0,2,"2018-10-15 00:02:00","2018-10-15","00:02:00",27.9,67.1,955,79.024,87.703
0,2,"2018-10-15 00:02:15","2018-10-15","00:02:15",27.9,67.2,955,70.743,79.457
0,2,"2018-10-15 00:02:30","2018-10-15","00:02:30",28,67.3,942,68.832,77.721
0,2,"2018-10-15 00:02:45","2018-10-15","00:02:45",27.9,67.1,932,77.113,86.401
0,2,"2018-10-15 00:03:00","2018-10-15","00:03:00",28,67.1,931,79.024,89.439
0,2,"2018-10-15 00:03:15","2018-10-15","00:03:15",28,67.2,929,79.024,86.835
0,2,"2018-10-15 00:03:30","2018-10-15","00:03:30",28,67.4,923,75.839,82.929
0,2,"2018-10-15 00:03:45","2018-10-15","00:03:45",28,67.5,915,67.558,73.815
0,2,"2018-10-15 00:04:00","2018-10-15","00:04:00",28,67.6,894,61.825,66.437
0,2,"2018-10-15 00:04:15","2018-10-15","00:04:15",28,67.4,870,57.366,61.663
0,2,"2018-10-15 00:04:30","2018-10-15","00:04:30",28,67.4,850,51.633,55.153
0,2,"2018-10-15 00:04:45","2018-10-15","00:04:45",28,67.7,838,50.359,53.417
0,2,"2018-10-15 00:05:00","2018-10-15","00:05:00",28,68,824,48.448,52.115
0,2,"2018-10-15 00:05:15","2018-10-15","00:05:15",28,67.8,807,44.626,47.775
0,2,"2018-10-15 00:05:30","2018-10-15","00:05:30",28,67.4,799,49.085,53.417
0,2,"2018-10-15 00:05:45","2018-10-15","00:05:45",28,67.9,800,52.27,57.323
0,2,"2018-10-15 00:06:00","2018-10-15","00:06:00",28,67.6,801,59.277,64.701
0,2,"2018-10-15 00:06:15","2018-10-15","00:06:15",28,67.8,806,68.832,75.985
0,2,"2018-10-15 00:06:30","2018-10-15","00:06:30",28,67.1,809,67.558,73.815
0,2,"2018-10-15 00:06:45","2018-10-15","00:06:45",28,67.4,813,49.085,53.851
0,2,"2018-10-15 00:07:00","2018-10-15","00:07:00",28,67.9,812,50.996,56.021
0,2,"2018-10-15 00:07:15","2018-10-15","00:07:15",28,67.6,816,57.366,62.097
0,2,"2018-10-15 00:07:30","2018-10-15","00:07:30",28.1,67.4,822,63.736,69.909
0,2,"2018-10-15 00:07:45","2018-10-15","00:07:45",28.1,67.2,833,71.38,78.155
0,2,"2018-10-15 00:08:00","2018-10-15","00:08:00",28,67.5,851,71.38,78.589
0,2,"2018-10-15 00:08:15","2018-10-15","00:08:15",28.1,68.4,863,68.195,74.683
0,2,"2018-10-15 00:08:30","2018-10-15","00:08:30",28.1,68.2,865,61.188,67.305
0,2,"2018-10-15 00:08:45","2018-10-15","00:08:45",28.1,68,865,61.825,67.739
0,2,"2018-10-15 00:09:00","2018-10-15","00:09:00",28.1,67.6,868,66.284,73.381
0,2,"2018-10-15 00:09:15","2018-10-15","00:09:15",28.1,67.4,877,71.38,82.495
0,2,"2018-10-15 00:09:30","2018-10-15","00:09:30",28,67.3,901,80.298,90.741
0,2,"2018-10-15 00:09:45","2018-10-15","00:09:45",28,67.6,925,78.387,88.571
0,2,"2018-10-15 00:10:00","2018-10-15","00:10:00",28.1,68.1,940,74.565,82.929
0,2,"2018-10-15 00:10:15","2018-10-15","00:10:15",28.1,68.1,945,75.839,83.363
0,2,"2018-10-15 00:10:30","2018-10-15","00:10:30",28.1,67.7,952,77.113,86.401
0,2,"2018-10-15 00:10:45","2018-10-15","00:10:45",28,67.5,960,79.024,91.175
0,2,"2018-10-15 00:11:00","2018-10-15","00:11:00",28.1,67.4,970,78.387,89.873
0,2,"2018-10-15 00:11:15","2018-10-15","00:11:15",28.1,68.1,977,75.839,86.835
0,2,"2018-10-15 00:11:30","2018-10-15","00:11:30",28.1,68,979,68.832,76.853
0,2,"2018-10-15 00:11:45","2018-10-15","00:11:45",28.1,67.7,984,67.558,75.551
0,2,"2018-10-15 00:12:00","2018-10-15","00:12:00",28.1,67.3,989,67.558,75.117
0,2,"2018-10-15 00:12:15","2018-10-15","00:12:15",28.1,67.6,995,70.106,77.721
0,2,"2018-10-15 00:12:30","2018-10-15","00:12:30",28.1,68,991,65.01,71.211
0,2,"2018-10-15 00:12:45","2018-10-15","00:12:45",28.1,68.2,962,57.366,62.531
0,2,"2018-10-15 00:13:00","2018-10-15","00:13:00",28.1,68.1,925,51.633,55.153
0,2,"2018-10-15 00:13:15","2018-10-15","00:13:15",28.1,68.2,879,56.729,61.663
0,2,"2018-10-15 00:13:30","2018-10-15","00:13:30",28.1,68.2,860,64.373,70.777
0,2,"2018-10-15 00:13:45","2018-10-15","00:13:45",28.1,67.8,860,56.092,61.229
0,2,"2018-10-15 00:14:00","2018-10-15","00:14:00",28.1,68.6,855,46.537,50.813
0,2,"2018-10-15 00:14:15","2018-10-15","00:14:15",28.1,68.4,824,42.078,45.605
0,2,"2018-10-15 00:14:30","2018-10-15","00:14:30",28.1,68.6,780,42.715,45.171
0,2,"2018-10-15 00:14:45","2018-10-15","00:14:45",28.1,68.7,760,40.804,43.001
0,2,"2018-10-15 00:15:00","2018-10-15","00:15:00",28.1,68.7,720,40.167,42.567
0,2,"2018-10-15 00:15:15","2018-10-15","00:15:15",28.1,68.7,684,37.619,39.963
0,2,"2018-10-15 00:15:30","2018-10-15","00:15:30",28.1,68.8,658,34.434,38.227
0,2,"2018-10-15 00:15:45","2018-10-15","00:15:45",28.1,69,650,33.16,37.359
0,2,"2018-10-15 00:16:00","2018-10-15","00:16:00",28,68.8,645,33.797,37.793
0,2,"2018-10-15 00:16:15","2018-10-15","00:16:15",28,68.9,639,34.434,37.793
0,2,"2018-10-15 00:16:30","2018-10-15","00:16:30",28,68.7,630,35.708,37.793
0,2,"2018-10-15 00:16:45","2018-10-15","00:16:45",28.1,68.7,623,35.708,38.661
0,2,"2018-10-15 00:17:00","2018-10-15","00:17:00",28.1,68.9,618,35.071,38.661
0,2,"2018-10-15 00:17:15","2018-10-15","00:17:15",28.1,68.8,614,36.345,39.529
0,2,"2018-10-15 00:17:30","2018-10-15","00:17:30",28.1,68.9,616,42.078,45.171
0,2,"2018-10-15 00:17:45","2018-10-15","00:17:45",28.1,68.9,620,42.078,44.737
0,2,"2018-10-15 00:18:00","2018-10-15","00:18:00",28.1,68.8,621,43.989,46.907
0,2,"2018-10-15 00:18:15","2018-10-15","00:18:15",28.1,68.4,630,47.811,51.681
0,2,"2018-10-15 00:18:30","2018-10-15","00:18:30",28.1,68.5,642,46.537,51.681
0,2,"2018-10-15 00:18:45","2018-10-15","00:18:45",28.1,68.8,643,45.9,51.247
0,2,"2018-10-15 00:19:00","2018-10-15","00:19:00",28.1,68.9,633,45.263,51.247
0,2,"2018-10-15 00:19:15","2018-10-15","00:19:15",28.1,68.9,625,45.263,50.379
0,2,"2018-10-15 00:19:30","2018-10-15","00:19:30",28.1,69,615,49.085,52.983
0,2,"2018-10-15 00:19:45","2018-10-15","00:19:45",28.1,69.1,609,52.907,57.757
0,2,"2018-10-15 00:20:00","2018-10-15","00:20:00",28.1,69.1,602,54.818,59.927
0,2,"2018-10-15 00:20:15","2018-10-15","00:20:15",28.1,69.1,597,54.818,60.361
0,2,"2018-10-15 00:20:30","2018-10-15","00:20:30",28.1,69.1,592,56.729,64.267
0,2,"2018-10-15 00:20:45","2018-10-15","00:20:45",28.1,69,588,59.277,66.003
0,2,"2018-10-15 00:21:00","2018-10-15","00:21:00",28.1,69,588,60.551,66.437
0,2,"2018-10-15 00:21:15","2018-10-15","00:21:15",28.1,68.9,590,59.914,64.701
0,2,"2018-10-15 00:21:30","2018-10-15","00:21:30",28.1,69,590,59.914,65.135
0,2,"2018-10-15 00:21:45","2018-10-15","00:21:45",28.1,69,587,59.914,64.267
0,2,"2018-10-15 00:22:00","2018-10-15","00:22:00",28.1,68.9,586,59.914,65.135
0,2,"2018-10-15 00:22:15","2018-10-15","00:22:15",28.1,69.4,589,71.38,79.891
0,2,"2018-10-15 00:22:30","2018-10-15","00:22:30",28.2,69.8,613,86.668,101.157
0,2,"2018-10-15 00:22:45","2018-10-15","00:22:45",28.2,69.5,637,86.031,101.157
0,2,"2018-10-15 00:23:00","2018-10-15","00:23:00",28.2,69.4,690,82.209,94.647
0,2,"2018-10-15 00:23:15","2018-10-15","00:23:15",28.2,69.5,707,80.935,92.477
0,2,"2018-10-15 00:23:30","2018-10-15","00:23:30",28.2,69.4,716,80.298,92.911
0,2,"2018-10-15 00:23:45","2018-10-15","00:23:45",28.2,69.2,718,79.661,92.477
0,2,"2018-10-15 00:24:00","2018-10-15","00:24:00",28.2,69.1,718,77.75,89.439
0,2,"2018-10-15 00:24:15","2018-10-15","00:24:15",28.2,69.5,714,75.202,85.967
0,2,"2018-10-15 00:24:30","2018-10-15","00:24:30",28.2,69.5,704,73.928,82.929
0,2,"2018-10-15 00:24:45","2018-10-15","00:24:45",28.2,69.5,696,72.654,82.929
0,2,"2018-10-15 00:25:00","2018-10-15","00:25:00",28.2,69.8,682,73.928,84.231
0,2,"2018-10-15 00:25:15","2018-10-15","00:25:15",28.1,69.5,669,71.38,81.193
0,2,"2018-10-15 00:25:30","2018-10-15","00:25:30",28.1,68.9,661,70.106,79.023
0,2,"2018-10-15 00:25:45","2018-10-15","00:25:45",28.1,69.7,647,67.558,77.287
0,2,"2018-10-15 00:26:00","2018-10-15","00:26:00",28.1,69.7,636,70.106,81.193
0,2,"2018-10-15 00:26:15","2018-10-15","00:26:15",28.1,69.5,626,70.743,82.929
0,2,"2018-10-15 00:26:30","2018-10-15","00:26:30",28.1,69.3,618,66.284,77.287
0,2,"2018-10-15 00:26:45","2018-10-15","00:26:45",28.1,69.2,609,64.373,74.249
0,2,"2018-10-15 00:27:00","2018-10-15","00:27:00",28.2,69.2,601,62.462,71.211
0,2,"2018-10-15 00:27:15","2018-10-15","00:27:15",28.1,69.1,594,57.366,64.267
0,2,"2018-10-15 00:27:30","2018-10-15","00:27:30",28.2,69,587,53.544,59.927
0,2,"2018-10-15 00:27:45","2018-10-15","00:27:45",28.1,69.1,578,53.544,59.927
0,2,"2018-10-15 00:28:00","2018-10-15","00:28:00",28.1,69.1,571,55.455,62.965
0,2,"2018-10-15 00:28:15","2018-10-15","00:28:15",28.1,69.2,567,56.092,63.833
0,2,"2018-10-15 00:28:30","2018-10-15","00:28:30",28.2,69.3,561,58.64,64.701
0,2,"2018-10-15 00:28:45","2018-10-15","00:28:45",28.1,69.2,559,60.551,66.437
0,2,"2018-10-15 00:29:00","2018-10-15","00:29:00",28.2,69.1,554,61.825,68.173
0,2,"2018-10-15 00:29:15","2018-10-15","00:29:15",28.1,69.2,553,52.27,58.191
0,2,"2018-10-15 00:29:30","2018-10-15","00:29:30",28.2,69.1,549,48.448,53.417
0,2,"2018-10-15 00:29:45","2018-10-15","00:29:45",28.2,68.9,546,48.448,52.983
0,2,"2018-10-15 00:30:00","2018-10-15","00:30:00",28.2,68.7,547,47.811,54.285
0,2,"2018-10-15 00:30:15","2018-10-15","00:30:15",28.2,68.6,548,47.174,52.549
0,2,"2018-10-15 00:30:30","2018-10-15","00:30:30",28.2,68.8,545,47.174,51.247
0,2,"2018-10-15 00:30:45","2018-10-15","00:30:45",28.2,68.9,544,47.174,50.813
0,2,"2018-10-15 00:31:00","2018-10-15","00:31:00",28.2,68.9,544,49.085,52.549
0,2,"2018-10-15 00:31:15","2018-10-15","00:31:15",28.2,69.1,544,50.359,53.851
0,2,"2018-10-15 00:31:30","2018-10-15","00:31:30",28.2,69,544,49.722,55.153
0,2,"2018-10-15 00:31:45","2018-10-15","00:31:45",28.2,69.3,544,49.722,56.021
