"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2018-10-02 00:00~4","LA010",0,2,27.71,59.325,16.97485,17.3052,430.85
"2018-10-02 00:05~9","LA010",0,2,27.6,59.33,16.88425,17.0932,422.2
"2018-10-02 00:10~4","LA010",0,2,27.605,59.365,16.58225,17.1356,422.15
"2018-10-02 00:15~9","LA010",0,2,27.55,59.46,16.55205,16.8812,418.45
"2018-10-02 00:20~4","LA010",0,2,27.515,59.555,16.3595,16.86,420.5
"2018-10-02 00:25~9","LA010",0,2,27.505,59.545,16.5407,16.8812,418.55
"2018-10-02 00:30~4","LA010",0,2,27.43,59.77,16.6812,17.0296,417.95
"2018-10-02 00:35~9","LA010",0,2,27.365,59.75,16.4788,16.7752,410.9
"2018-10-02 00:40~4","LA010",0,2,27.395,59.6,16.1359,16.754,414.45
"2018-10-02 00:45~9","LA010",0,2,27.395,59.53,16.02175,16.5208,411.65
"2018-10-02 00:50~4","LA010",0,2,27.38,59.465,15.8637,16.1816,411.8
"2018-10-02 00:55~9","LA010",0,2,27.335,59.335,15.96415,16.3088,410.9
"2018-10-02 01:00~4","LA010",0,2,27.315,59.31,15.7825,16.3512,410.8
"2018-10-02 01:05~9","LA010",0,2,27.285,59.295,15.8586,16.0332,410.6
"2018-10-02 01:10~4","LA010",0,2,27.265,59.345,16.0261,16.118,409.8
"2018-10-02 01:15~9","LA010",0,2,27.2,59.4,15.87465,16.1604,411.25
"2018-10-02 01:20~4","LA010",0,2,27.16,59.58,16.43085,16.6056,413.15
"2018-10-02 01:25~9","LA010",0,2,27.11,59.595,15.90095,16.3724,410.9
"2018-10-02 01:30~4","LA010",0,2,27.105,59.655,15.7939,16.0544,411.35
"2018-10-02 01:35~9","LA010",0,2,27.1,59.645,16.01,16.33,410.75
"2018-10-02 01:40~4","LA010",0,2,27.1,59.61,15.7429,16.012,410.55
"2018-10-02 01:45~9","LA010",0,2,27.055,59.71,15.515,15.8848,412.9
"2018-10-02 01:50~4","LA010",0,2,27,59.535,15.4201,15.9484,413.15
"2018-10-02 01:55~9","LA010",0,2,26.965,59.68,15.3353,15.6304,412.2
"2018-10-02 02:00~4","LA010",0,2,26.955,59.595,15.18085,15.5244,412.9
"2018-10-02 02:05~9","LA010",0,2,26.9,59.485,14.80525,15.2064,411.5
"2018-10-02 02:10~4","LA010",0,2,26.875,59.59,14.9909,15.4396,410.95
"2018-10-02 02:15~9","LA010",0,2,26.855,59.49,14.82325,15.1428,412.5
"2018-10-02 02:20~4","LA010",0,2,26.79,59.63,14.708,15.0792,412
"2018-10-02 02:25~9","LA010",0,2,26.8,59.58,14.86455,15.3548,414
"2018-10-02 02:30~4","LA010",0,2,26.8,59.6,14.6636,14.846,413.6
"2018-10-02 02:35~9","LA010",0,2,26.855,59.55,14.4251,14.8036,416.8
"2018-10-02 02:40~4","LA010",0,2,26.805,59.605,14.36225,15.058,417.15
"2018-10-02 02:45~9","LA010",0,2,26.8,59.545,14.67925,14.8036,417.6
"2018-10-02 02:50~4","LA010",0,2,26.765,59.655,14.65315,15.1216,418.7
"2018-10-02 02:55~9","LA010",0,2,26.705,59.73,14.6254,15.058,414.5
"2018-10-02 03:00~4","LA010",0,2,26.68,59.96,14.59275,14.952,413.85
"2018-10-02 03:05~9","LA010",0,2,26.6,60.12,14.66425,15.2912,415
"2018-10-02 03:10~4","LA010",0,2,26.585,60.11,14.63405,15.2488,417.05
"2018-10-02 03:15~9","LA010",0,2,26.545,60.085,14.6858,14.952,416.6
"2018-10-02 03:20~4","LA010",0,2,26.59,59.885,14.21125,14.5916,416.25
"2018-10-02 03:25~9","LA010",0,2,26.53,59.605,13.59555,13.9556,415.7
"2018-10-02 03:30~4","LA010",0,2,26.59,59.485,13.25535,13.4892,416.75
"2018-10-02 03:35~9","LA010",0,2,26.56,59.32,13.2419,13.6376,413.2
"2018-10-02 03:40~4","LA010",0,2,26.5,59.38,13.0532,13.2984,412.5
"2018-10-02 03:45~9","LA010",0,2,26.49,59.54,13.0749,13.256,415.8
"2018-10-02 03:50~4","LA010",0,2,26.48,59.76,13.4602,13.8496,419.3
"2018-10-02 03:55~9","LA010",0,2,26.4,60.15,13.75875,14.21,418.95
"2018-10-02 04:00~4","LA010",0,2,26.355,60.35,13.92725,14.2736,417.25
"2018-10-02 04:05~9","LA010",0,2,26.325,60.4526315789474,13.7638,14.4644,416.9
"2018-10-02 04:10~4","LA010",0,2,26.315,60.64,14.33205,14.8884,418.9
"2018-10-02 04:15~9","LA010",0,2,26.295,60.805,14.2963,14.6976,419.45
"2018-10-02 04:20~4","LA010",0,2,26.105,61.105,13.945,14.5492,420.7
"2018-10-02 04:25~9","LA010",0,2,26.065,61.47,14.3647,14.7612,426.4
"2018-10-02 04:30~4","LA010",0,2,26.08,61.495,14.32895,14.6128,430.4
"2018-10-02 04:35~9","LA010",0,2,26.095,61.305,13.96115,14.5068,430.25
"2018-10-02 04:40~4","LA010",0,2,26.07,61.28,13.9148,14.6128,426.65
"2018-10-02 04:45~9","LA010",0,2,25.99,61.41,13.4533,13.9344,422.75
"2018-10-02 04:50~4","LA010",0,2,25.99,61.185,13.46575,13.9132,419
"2018-10-02 04:55~9","LA010",0,2,25.94,61.29,13.32575,13.6164,421.5
"2018-10-02 05:00~4","LA010",0,2,25.925,61.13,12.63495,12.9168,419.6
"2018-10-02 05:05~9","LA010",0,2,25.865,61.245,12.8349,12.938,421.05
"2018-10-02 05:10~4","LA010",0,2,25.89,60.88,12.5053,12.6412,420.35
"2018-10-02 05:15~9","LA010",0,2,25.875,60.735,11.91945,12.196,420.15
"2018-10-02 05:20~4","LA010",0,2,25.765,60.905,11.92575,12.1112,419.95
"2018-10-02 05:25~9","LA010",0,2,25.77,60.905,12.1091,12.408,417.65
"2018-10-02 05:30~4","LA010",0,2,25.7736842105263,60.9105263157895,12.0738421052632,12.3522105263158,419.421052631579
"2018-10-02 05:35~9","LA010",0,2,25.725,60.82,11.9467,12.1536,419.65
"2018-10-02 05:40~4","LA010",0,2,25.7,60.92,11.9047,12.0476,422.45
"2018-10-02 05:45~9","LA010",0,2,25.73,60.61,11.37215,11.666,422.7
"2018-10-02 05:50~4","LA010",0,2,25.705,60.635,11.7811,11.7932,422.4
"2018-10-02 05:55~9","LA010",0,2,25.675,60.745,11.12705,11.3056,424.7
"2018-10-02 06:00~4","LA010",0,2,25.645,60.56,11.1662,11.4328,421.4
"2018-10-02 06:05~9","LA010",0,2,25.655,60.37,11.12425,11.3056,419.95
"2018-10-02 06:10~4","LA010",0,2,25.655,60.225,10.6732,10.7544,420.05
"2018-10-02 06:15~9","LA010",0,2,25.68,59.855,10.6975,10.818,417.3
"2018-10-02 06:20~4","LA010",0,2,25.7,59.74,10.39125,10.4788,421.15
"2018-10-02 06:25~9","LA010",0,2,25.715,59.565,10.29835,10.394,416.9
"2018-10-02 06:30~4","LA010",0,2,25.84,59.505,10.71,10.924,421.55
"2018-10-02 06:35~9","LA010",0,2,25.86,59.375,10.3255,10.394,416.9
"2018-10-02 06:40~4","LA010",0,2,25.9,59.275,9.9618,9.9912,417.15
"2018-10-02 06:45~9","LA010",0,2,25.935,59.285,10.3092,10.3092,419.1
"2018-10-02 06:50~4","LA010",0,2,26.015,59.02,10.16775,10.182,419.45
"2018-10-02 06:55~9","LA010",0,2,26.095,58.715,10.4097,10.5424,419.65
"2018-10-02 07:00~4","LA010",0,2,26.1,58.615,10.0206,10.0972,420.95
"2018-10-02 07:05~9","LA010",0,2,26.175,58.52,9.8159,9.8216,428.95
"2018-10-02 07:10~4","LA010",0,2,26.275,58.275,10.3045,10.3728,438.15
"2018-10-02 07:15~9","LA010",0,2,26.36,57.83,9.1788,9.3128,437.95
"2018-10-02 07:20~4","LA010",0,2,26.46,57.885,9.434,9.5884,440.4
"2018-10-02 07:25~9","LA010",0,2,26.56,56.985,8.66325,8.8464,426.9
"2018-10-02 07:30~4","LA010",0,2,26.71,57.1,11.72505,11.9416,450.4
"2018-10-02 07:35~9","LA010",0,2,26.865,56.91,13.45545,13.5528,465.2
"2018-10-02 07:40~4","LA010",0,2,26.99,55.695,9.5866,9.6308,453
"2018-10-02 07:45~9","LA010",0,2,27.03,55.105,7.6683,7.744,432.45
"2018-10-02 07:50~4","LA010",0,2,27.055,54.565,7.05065,7.4048,428.5
