"Season","AL_Type","datatime","date","time","sht_t","sht_h","co2","cPM1","cPM2.5"
0,2,"2018-10-23 00:00:00","2018-10-23","00:00:00",27.9,70.8,620,19.126,19.676
0,2,"2018-10-23 00:00:15","2018-10-23","00:00:15",28,70.9,620,19.126,19.676
0,2,"2018-10-23 00:00:30","2018-10-23","00:00:30",28,70.8,621,19.126,19.676
0,2,"2018-10-23 00:00:45","2018-10-23","00:00:45",28,70.8,622,18.503,20.111
0,2,"2018-10-23 00:01:00","2018-10-23","00:01:00",28,70.7,622,18.503,20.111
0,2,"2018-10-23 00:01:15","2018-10-23","00:01:15",28,70.7,622,19.126,20.546
0,2,"2018-10-23 00:01:30","2018-10-23","00:01:30",28,70.7,622,17.88,19.676
0,2,"2018-10-23 00:01:45","2018-10-23","00:01:45",28,70.8,621,17.88,19.676
0,2,"2018-10-23 00:02:00","2018-10-23","00:02:00",28,70.7,620,17.88,19.676
0,2,"2018-10-23 00:02:15","2018-10-23","00:02:15",28,70.7,620,19.126,20.111
0,2,"2018-10-23 00:02:30","2018-10-23","00:02:30",28,70.7,621,19.126,20.981
0,2,"2018-10-23 00:02:45","2018-10-23","00:02:45",28,70.6,620,19.126,20.546
0,2,"2018-10-23 00:03:00","2018-10-23","00:03:00",28,70.5,619,18.503,19.676
0,2,"2018-10-23 00:03:15","2018-10-23","00:03:15",28,70.5,619,19.126,19.676
0,2,"2018-10-23 00:03:30","2018-10-23","00:03:30",28,70.5,619,19.126,19.676
0,2,"2018-10-23 00:03:45","2018-10-23","00:03:45",28,70.5,617,19.126,20.111
0,2,"2018-10-23 00:04:00","2018-10-23","00:04:00",28,70.5,617,19.126,20.546
0,2,"2018-10-23 00:04:15","2018-10-23","00:04:15",28,70.5,619,17.88,19.676
0,2,"2018-10-23 00:04:30","2018-10-23","00:04:30",28,70.5,619,18.503,19.676
0,2,"2018-10-23 00:04:45","2018-10-23","00:04:45",28,70.5,617,18.503,19.241
0,2,"2018-10-23 00:05:00","2018-10-23","00:05:00",28,70.5,617,18.503,19.676
0,2,"2018-10-23 00:05:15","2018-10-23","00:05:15",28,70.5,616,18.503,19.241
0,2,"2018-10-23 00:05:30","2018-10-23","00:05:30",28,70.5,616,19.126,19.676
0,2,"2018-10-23 00:05:45","2018-10-23","00:05:45",28,70.4,616,18.503,19.676
0,2,"2018-10-23 00:06:00","2018-10-23","00:06:00",28,70.4,616,18.503,20.111
0,2,"2018-10-23 00:06:15","2018-10-23","00:06:15",28,70.3,616,19.126,20.111
0,2,"2018-10-23 00:06:30","2018-10-23","00:06:30",28,70.3,616,17.88,19.241
0,2,"2018-10-23 00:06:45","2018-10-23","00:06:45",28,70.3,616,18.503,20.546
0,2,"2018-10-23 00:07:00","2018-10-23","00:07:00",28,70.3,616,18.503,20.111
0,2,"2018-10-23 00:07:15","2018-10-23","00:07:15",28,70.3,615,18.503,20.111
0,2,"2018-10-23 00:07:30","2018-10-23","00:07:30",28,70.3,614,18.503,19.676
0,2,"2018-10-23 00:07:45","2018-10-23","00:07:45",28,70.3,614,18.503,19.676
