"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2018-10-02 19:00~4","LA010",0,3,26.045,58.775,15.2086,15.2233,527.55
"2018-10-02 19:05~9","LA010",0,3,26.92,57.135,8.10475,8.11315,604.3
"2018-10-02 19:10~4","LA010",0,3,27.475,55.34,7.95265,7.95265,505.45
"2018-10-02 19:15~9","LA010",0,3,27.72,54.65,7.42015,7.423,499.3
"2018-10-02 19:20~4","LA010",0,3,27.81,54.175,5.93645,5.99455,469.2
"2018-10-02 19:25~9","LA010",0,3,27.92,53.89,5.66275,5.70565,454.9
"2018-10-02 19:30~4","LA010",0,3,27.615,54.025,5.43365,5.54515,439.65
"2018-10-02 19:35~9","LA010",0,3,27.355,54.535,5.16535,5.3365,425.95
"2018-10-02 19:40~4","LA010",0,3,27.21,55.29,5.28565,5.35255,440.6
"2018-10-02 19:45~9","LA010",0,3,26.805,56.43,5.717,5.818,451.35
"2018-10-02 19:50~4","LA010",0,3,26.85,56.605,5.93615,6.02665,458.1
"2018-10-02 19:55~9","LA010",0,3,26.665,57.07,6.3384,6.3637,458.55
"2018-10-02 20:00~4","LA010",0,3,26.79,56.925,6.43965,6.50815,456.25
"2018-10-02 20:05~9","LA010",0,3,26.99,56.51,6.37035,6.4279,464.65
"2018-10-02 20:10~4","LA010",0,3,27.035,56.215,6.3695,6.4279,462.15
"2018-10-02 20:15~9","LA010",0,3,26.99,55.94,6.36095,6.44395,455.5
"2018-10-02 20:20~4","LA010",0,3,26.85,55.935,5.9356,5.9785,430
"2018-10-02 20:25~9","LA010",0,3,26.77,56.065,6.33055,6.4279,423.35
"2018-10-02 20:30~4","LA010",0,3,26.7,56.18,6.6074,6.63655,422.35
"2018-10-02 20:35~9","LA010",0,3,26.74,56.155,6.3128,6.41185,427.95
"2018-10-02 20:40~4","LA010",0,3,26.805,56.08,6.2685,6.4279,435.5
"2018-10-02 20:45~9","LA010",0,3,27.015,55.74,5.78035,5.86615,428.7
