"Season","AL_Type","datatime","date","time","sht_t","sht_h","co2","cPM1","cPM2.5"
0,3,"2018/10/8 13:04","2018/10/8","13:04:15",26,79.7,673,2.062,2.159
0,3,"2018/10/8 13:04","2018/10/8","13:04:30",26.1,79.9,615,2.062,2.159
0,3,"2018/10/8 13:04","2018/10/8","13:04:45",26.1,79.3,613,2.062,2.523
0,3,"2018/10/8 13:05","2018/10/8","13:05:00",26.1,79.1,608,2.062,2.887
0,3,"2018/10/8 13:05","2018/10/8","13:05:15",26.1,79,599,2.062,3.251
0,3,"2018/10/8 13:05","2018/10/8","13:05:30",26.2,78.8,584,2.573,3.251
0,3,"2018/10/8 13:05","2018/10/8","13:05:45",26.1,78.9,567,2.573,3.251
0,3,"2018/10/8 13:06","2018/10/8","13:06:00",26.2,79,554,2.062,2.887
0,3,"2018/10/8 13:06","2018/10/8","13:06:15",26.1,79.2,537,2.062,2.887
0,3,"2018/10/8 13:06","2018/10/8","13:06:30",26.1,79,524,2.062,2.887
0,3,"2018/10/8 13:06","2018/10/8","13:06:45",26.1,79.4,516,2.573,2.887
0,3,"2018/10/8 13:07","2018/10/8","13:07:00",26.1,79.2,512,2.062,2.523
0,3,"2018/10/8 13:07","2018/10/8","13:07:15",26.1,79.3,505,3.084,3.251
0,3,"2018/10/8 13:07","2018/10/8","13:07:30",26.1,79.1,496,2.573,2.887
0,3,"2018/10/8 13:07","2018/10/8","13:07:45",26.1,79.1,490,3.084,3.615
0,3,"2018/10/8 13:08","2018/10/8","13:08:00",26.1,79.1,486,3.084,3.251
0,3,"2018/10/8 13:08","2018/10/8","13:08:15",26.1,79.1,478,2.573,3.251
0,3,"2018/10/8 13:08","2018/10/8","13:08:30",26.2,79,473,2.062,3.251
0,3,"2018/10/8 13:08","2018/10/8","13:08:45",26.1,79,471,2.062,3.251
0,3,"2018/10/8 13:09","2018/10/8","13:09:00",26.2,79.1,470,2.573,3.251
0,3,"2018/10/8 13:09","2018/10/8","13:09:15",26.1,79.1,468,3.084,3.615
0,3,"2018/10/8 13:09","2018/10/8","13:09:30",26.2,79.1,467,3.084,3.251
0,3,"2018/10/8 13:09","2018/10/8","13:09:45",26.2,79.1,466,2.062,2.887
0,3,"2018/10/8 13:10","2018/10/8","13:10:00",26.2,79,468,2.573,3.251
0,3,"2018/10/8 13:10","2018/10/8","13:10:15",26.2,79,469,3.084,3.615
0,3,"2018/10/8 13:10","2018/10/8","13:10:30",26.2,79,468,2.573,3.251
0,3,"2018/10/8 13:10","2018/10/8","13:10:45",26.2,79,467,3.084,3.251
0,3,"2018/10/8 13:11","2018/10/8","13:11:00",26.2,79,464,3.084,3.251
0,3,"2018/10/8 13:11","2018/10/8","13:11:15",26.2,79,458,2.573,3.251
0,3,"2018/10/8 13:11","2018/10/8","13:11:30",26.2,78.9,453,3.084,3.251
0,3,"2018/10/8 13:11","2018/10/8","13:11:45",26.2,79,452,3.084,3.251
0,3,"2018/10/8 13:12","2018/10/8","13:12:00",26.2,79,451,3.084,3.251
0,3,"2018/10/8 13:12","2018/10/8","13:12:15",26.3,78.9,450,3.084,3.251
0,3,"2018/10/8 13:12","2018/10/8","13:12:30",26.3,78.9,448,3.084,3.251
0,3,"2018/10/8 13:12","2018/10/8","13:12:45",26.3,78.9,447,3.084,3.251
0,3,"2018/10/8 13:13","2018/10/8","13:13:00",26.3,78.9,445,2.573,2.887
0,3,"2018/10/8 13:13","2018/10/8","13:13:15",26.3,78.9,445,3.084,3.615
0,3,"2018/10/8 13:13","2018/10/8","13:13:30",26.3,78.9,445,2.573,3.251
0,3,"2018/10/8 13:13","2018/10/8","13:13:45",26.4,78.8,444,2.573,3.251
0,3,"2018/10/8 13:14","2018/10/8","13:14:00",26.3,78.8,445,3.084,3.251
0,3,"2018/10/8 13:14","2018/10/8","13:14:15",26.3,78.8,447,3.084,3.615
0,3,"2018/10/8 13:14","2018/10/8","13:14:30",26.3,78.9,448,3.084,3.615
0,3,"2018/10/8 13:14","2018/10/8","13:14:45",26.4,78.8,450,3.084,3.979
0,3,"2018/10/8 13:15","2018/10/8","13:15:00",26.3,78.7,451,2.573,3.251
0,3,"2018/10/8 13:15","2018/10/8","13:15:15",26.4,78.9,452,3.084,3.615
0,3,"2018/10/8 13:15","2018/10/8","13:15:30",26.4,78.9,452,3.084,3.615
0,3,"2018/10/8 13:15","2018/10/8","13:15:45",26.5,79,452,3.084,3.615
0,3,"2018/10/8 13:16","2018/10/8","13:16:00",26.5,78.8,452,3.084,3.615
0,3,"2018/10/8 13:16","2018/10/8","13:16:15",26.5,78.6,452,3.084,3.615
0,3,"2018/10/8 13:16","2018/10/8","13:16:30",26.5,78.5,452,3.595,3.615
0,3,"2018/10/8 13:16","2018/10/8","13:16:45",26.6,78.6,451,3.084,3.251
0,3,"2018/10/8 13:17","2018/10/8","13:17:00",26.6,78.4,452,2.573,3.251
0,3,"2018/10/8 13:17","2018/10/8","13:17:15",26.6,78.3,451,3.084,3.615
0,3,"2018/10/8 13:17","2018/10/8","13:17:30",26.7,78.5,450,3.084,3.615
0,3,"2018/10/8 13:17","2018/10/8","13:17:45",26.7,78.3,448,3.084,3.615
0,3,"2018/10/8 13:18","2018/10/8","13:18:00",26.7,78.2,448,3.084,3.615
0,3,"2018/10/8 13:18","2018/10/8","13:18:15",26.7,78.2,447,2.573,3.251
0,3,"2018/10/8 13:18","2018/10/8","13:18:30",26.7,78.2,447,3.084,3.615
0,3,"2018/10/8 13:18","2018/10/8","13:18:45",26.7,78,447,2.573,3.251
0,3,"2018/10/8 13:19","2018/10/8","13:19:00",26.8,77.9,447,2.573,3.251
0,3,"2018/10/8 13:19","2018/10/8","13:19:15",26.8,77.9,446,2.573,3.251
0,3,"2018/10/8 13:19","2018/10/8","13:19:30",26.8,77.7,445,3.595,3.615
0,3,"2018/10/8 13:19","2018/10/8","13:19:45",26.8,77.8,445,3.595,3.615
0,3,"2018/10/8 13:20","2018/10/8","13:20:00",26.8,77.9,446,3.084,3.615
0,3,"2018/10/8 13:20","2018/10/8","13:20:15",26.9,77.9,445,3.084,3.979
0,3,"2018/10/8 13:20","2018/10/8","13:20:30",26.9,77.8,445,2.573,3.251
0,3,"2018/10/8 13:20","2018/10/8","13:20:45",26.9,77.9,445,2.573,3.251
0,3,"2018/10/8 13:21","2018/10/8","13:21:00",26.9,77.8,445,3.084,3.979
0,3,"2018/10/8 13:21","2018/10/8","13:21:15",26.9,77.5,444,2.573,3.615
0,3,"2018/10/8 13:21","2018/10/8","13:21:30",26.9,77.5,444,3.084,3.615
0,3,"2018/10/8 13:21","2018/10/8","13:21:45",26.9,77.6,443,3.084,3.615
0,3,"2018/10/8 13:22","2018/10/8","13:22:00",26.9,77.6,441,3.084,3.615
0,3,"2018/10/8 13:22","2018/10/8","13:22:15",26.9,77.5,441,3.084,3.615
0,3,"2018/10/8 13:22","2018/10/8","13:22:30",27,77.3,441,3.084,3.979
0,3,"2018/10/8 13:22","2018/10/8","13:22:45",27,77.3,441,3.084,3.615
0,3,"2018/10/8 13:23","2018/10/8","13:23:00",27,77.3,441,3.084,3.615
0,3,"2018/10/8 13:23","2018/10/8","13:23:15",27,77.3,441,3.084,3.615
0,3,"2018/10/8 13:23","2018/10/8","13:23:30",27,77.4,441,3.084,3.615
0,3,"2018/10/8 13:23","2018/10/8","13:23:45",27,77.3,440,3.595,3.615
0,3,"2018/10/8 13:24","2018/10/8","13:24:00",27.1,77.4,439,3.084,3.615
0,3,"2018/10/8 13:24","2018/10/8","13:24:15",27.1,77.3,440,3.084,3.979
0,3,"2018/10/8 13:24","2018/10/8","13:24:30",27.1,77.2,440,3.084,3.615
0,3,"2018/10/8 13:24","2018/10/8","13:24:45",27.1,77.2,439,3.084,3.251
0,3,"2018/10/8 13:25","2018/10/8","13:25:00",27.1,77.1,439,3.084,3.251
0,3,"2018/10/8 13:25","2018/10/8","13:25:15",27.1,77,438,3.084,3.615
0,3,"2018/10/8 13:25","2018/10/8","13:25:30",27.1,76.9,438,3.595,3.615
0,3,"2018/10/8 13:25","2018/10/8","13:25:45",27.1,76.8,437,3.595,3.615
0,3,"2018/10/8 13:26","2018/10/8","13:26:00",27.1,76.4,435,3.084,3.251
0,3,"2018/10/8 13:26","2018/10/8","13:26:15",27.1,76.4,432,3.595,3.979
