"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2018-10-01 00:00~4","LA026",0,2,27.13,56.575,16.5022,18.7316,426.2
"2018-10-01 00:05~9","LA026",0,2,27.105,56.745,16.5319,18.6206,425.6
"2018-10-01 00:10~4","LA026",0,2,27,57.03,16.5319,18.5096,424.15
"2018-10-01 00:15~9","LA026",0,2,27.055,56.93,16.5319,18.554,428.95
"2018-10-01 00:20~4","LA026",0,2,26.945,57.275,16.4131,18.2876,425.35
"2018-10-01 00:25~9","LA026",0,2,26.925,57.47,16.2646,17.9324,423.05
"2018-10-01 00:30~4","LA026",0,2,27.05,57.18,16.2052,18.1322,424
"2018-10-01 00:35~9","LA026",0,2,26.98,57.335,16.2052,18.221,425.15
"2018-10-01 00:40~4","LA026",0,2,26.955,57.555,15.7894,17.8658,421.3
"2018-10-01 00:45~9","LA026",0,2,26.695,58.25,15.9676,17.999,418.75
"2018-10-01 00:50~4","LA026",0,2,26.43,58.975,15.6409,17.6438,416.5
"2018-10-01 00:55~9","LA026",0,2,26.27,59.42,15.3439,17.2664,415.45
"2018-10-01 01:00~4","LA026",0,2,26.165,59.56,15.2251,17.0444,415.55
"2018-10-01 01:05~9","LA026",0,2,26.035,59.815,15.1657,17.0444,413.55
"2018-10-01 01:10~4","LA026",0,2,26.2,59.265,14.8984,16.4006,410.65
"2018-10-01 01:15~9","LA026",0,2,26.52,58.515,14.7796,16.7558,411.1
"2018-10-01 01:20~4","LA026",0,2,26.21,59.005,14.8093,16.4894,412.3
"2018-10-01 01:25~9","LA026",0,2,26.01,59.405,14.6014,16.5338,410.4
"2018-10-01 01:30~4","LA026",0,2,26.01,59.375,14.3044,16.223,407.65
"2018-10-01 01:35~9","LA026",0,2,26.03,59.415,14.2153,16.2674,407.75
"2018-10-01 01:40~4","LA026",0,2,26.17,59.235,14.8984,16.4672,408.3
"2018-10-01 01:45~9","LA026",0,2,26.06,59.725,14.8093,16.4006,408.25
"2018-10-01 01:50~4","LA026",0,2,26.19,59.46,14.6014,16.5116,409.75
"2018-10-01 01:55~9","LA026",0,2,26.555,58.46,14.8093,16.6004,410.9
"2018-10-01 02:00~4","LA026",0,2,26.53,58.51,14.7202,16.5782,411.4
"2018-10-01 02:05~9","LA026",0,2,26.765,57.89,14.6608,16.4894,412.05
"2018-10-01 02:10~4","LA026",0,2,26.815,57.67,14.3044,16.0898,411.15
"2018-10-01 02:15~9","LA026",0,2,26.98,57.485,14.4529,16.3118,411.6
"2018-10-01 02:20~4","LA026",0,2,27.0736842105263,57.4263157894737,14.4951052631579,16.3865789473684,413.105263157895
"2018-10-01 02:25~9","LA026",0,2,26.93,57.56,14.3341,15.9566,408.65
"2018-10-01 02:30~4","LA026",0,2,27.115,56.97,14.2747,15.9566,408.2
"2018-10-01 02:35~9","LA026",0,2,26.865,57.44,14.3044,16.1564,407.8
"2018-10-01 02:40~4","LA026",0,2,26.96,57.18,14.2153,15.9122,407.7
"2018-10-01 02:45~9","LA026",0,2,27.02,56.97,14.3638,16.001,409.1
"2018-10-01 02:50~4","LA026",0,2,26.955,57.165,14.3044,15.9566,408.8
"2018-10-01 02:55~9","LA026",0,2,26.95,57.26,14.4232,16.001,408.05
"2018-10-01 03:00~4","LA026",0,2,26.76,57.77,14.5717,16.2896,407.65
"2018-10-01 03:05~9","LA026",0,2,26.89,57.495,14.4529,16.001,407.2
"2018-10-01 03:10~4","LA026",0,2,26.7526315789474,57.9052631578947,14.4325789473684,16.1996315789474,408
"2018-10-01 03:15~9","LA026",0,2,26.845,57.635,14.5123,16.0454,408.1
"2018-10-01 03:20~4","LA026",0,2,26.645,58.165,14.4232,16.0454,407.6
"2018-10-01 03:25~9","LA026",0,2,26.65,58.23,14.3341,16.0454,408.45
"2018-10-01 03:30~4","LA026",0,2,26.92,57.78,14.4826,16.2674,409.9
"2018-10-01 03:35~9","LA026",0,2,26.94,57.74,14.3341,16.001,409.1
"2018-10-01 03:40~4","LA026",0,2,27.09,57.555,14.3935,16.0676,407.95
"2018-10-01 03:45~9","LA026",0,2,26.915,57.99,14.4232,15.8234,406.8
"2018-10-01 03:50~4","LA026",0,2,26.89,58.145,14.5123,16.112,406.5
"2018-10-01 03:55~9","LA026",0,2,27.08,57.75,14.2747,16.0454,407.55
"2018-10-01 04:00~4","LA026",0,2,26.805,58.465,14.3341,16.1564,406.6
"2018-10-01 04:05~9","LA026",0,2,26.63,58.975,14.2747,16.112,405.55
"2018-10-01 04:10~4","LA026",0,2,26.35,59.82,14.1559,16.1564,403.45
"2018-10-01 04:15~9","LA026",0,2,26.675,59.035,14.245,16.0232,404.25
"2018-10-01 04:20~4","LA026",0,2,26.96,58.22,13.8589,15.7346,405.3
"2018-10-01 04:25~9","LA026",0,2,26.94,58.255,14.0668,15.7568,405.4
"2018-10-01 04:30~4","LA026",0,2,26.895,58.285,14.3044,16.0232,408.8
"2018-10-01 04:35~9","LA026",0,2,26.96,58.48,14.7202,16.445,416.7
"2018-10-01 04:40~4","LA026",0,2,26.93,58.47,14.5123,16.3562,414
"2018-10-01 04:45~9","LA026",0,2,26.645,59.015,14.1856,15.8678,411.65
"2018-10-01 04:50~4","LA026",0,2,26.67,59.02,14.245,15.9788,411
"2018-10-01 04:55~9","LA026",0,2,26.88,58.545,14.2153,15.9122,409.8
"2018-10-01 05:00~4","LA026",0,2,26.755,58.865,14.0074,15.6014,408.95
"2018-10-01 05:05~9","LA026",0,2,26.355,59.55,13.8292,15.6014,409.2
"2018-10-01 05:10~4","LA026",0,2,26.275,59.66,14.0965,15.6902,413.55
"2018-10-01 05:15~9","LA026",0,2,26.15,59.89,13.7401,15.3794,411.85
"2018-10-01 05:20~4","LA026",0,2,26.075,60.035,13.7698,15.3128,410.65
"2018-10-01 05:25~9","LA026",0,2,26.07,60.085,13.8589,15.7346,414.15
"2018-10-01 05:30~4","LA026",0,2,26.415,59.205,13.6213,15.446,414
"2018-10-01 05:35~9","LA026",0,2,26.29,59.515,13.9777,15.4238,414.7
"2018-10-01 05:40~4","LA026",0,2,26.505,58.98,14.0074,15.8234,416.8
"2018-10-01 05:45~9","LA026",0,2,26.65,58.525,14.2747,15.8012,419
"2018-10-01 05:50~4","LA026",0,2,26.55,58.705,13.9183,15.6236,421.15
"2018-10-01 05:55~9","LA026",0,2,26.595,58.765,14.2153,15.9566,432.45
"2018-10-01 06:00~4","LA026",0,2,26.46,58.99,14.6608,16.3784,433.05
"2018-10-01 06:05~9","LA026",0,2,26.5,58.775,15.9082,17.666,426.95
"2018-10-01 06:10~4","LA026",0,2,26.44,58.905,17.0665,18.443,429.6
"2018-10-01 06:15~9","LA026",0,2,26.2,59.425,16.2646,17.5994,433.6
"2018-10-01 06:20~4","LA026",0,2,25.855,60.12,16.5913,17.7548,438.1
"2018-10-01 06:25~9","LA026",0,2,25.96,59.19,15.5221,17.1332,436.35
"2018-10-01 06:30~4","LA026",0,2,25.84,58.895,14.4529,16.1342,431.25
"2018-10-01 06:35~9","LA026",0,2,25.81,58.775,14.7796,16.5116,430.55
"2018-10-01 06:40~4","LA026",0,2,26.23,57.82,14.9578,16.2674,429.65
"2018-10-01 06:45~9","LA026",0,2,26.34,57.565,14.6905,16.2896,428.95
"2018-10-01 06:50~4","LA026",0,2,26.565,56.995,14.0074,15.4016,434.75
"2018-10-01 06:55~9","LA026",0,2,26.4,57.025,13.8589,15.2906,439.35
"2018-10-01 07:00~4","LA026",0,2,26.23,57.11,13.1758,14.7356,435.5
"2018-10-01 07:05~9","LA026",0,2,26.445,56.61,13.948,15.335,439.65
"2018-10-01 07:10~4","LA026",0,2,26.66,56.295,13.8589,15.3572,442.9
"2018-10-01 07:15~9","LA026",0,2,26.63,56.57,14.5717,16.2452,443.8
"2018-10-01 07:20~4","LA026",0,2,26.66,56.46,13.948,15.557,450.1
"2018-10-01 07:25~9","LA026",0,2,26.605,56.955,13.8292,15.3572,455.8
"2018-10-01 07:30~4","LA026",0,2,26.62,57.175,15.4924,17.0888,486.55
"2018-10-01 07:35~9","LA026",0,2,26.76,57.14,15.3439,16.8224,476.55
"2018-10-01 07:40~4","LA026",0,2,26.87,57.185,15.136,16.778,471.15
"2018-10-01 07:45~9","LA026",0,2,26.935,57.345,14.839,16.6448,489.85
"2018-10-01 07:50~4","LA026",0,2,26.985,57.265,15.9379,17.666,467.8
"2018-10-01 07:55~9","LA026",0,2,27.35,57.23,15.5518,16.7558,451.5
"2018-10-01 08:00~4","LA026",0,2,27.38,56.65,15.2251,17.0666,474.75
"2018-10-01 08:05~9","LA026",0,2,27.535,56.665,15.73,17.5772,493.15
"2018-10-01 08:10~4","LA026",0,2,27.55,55.95,15.6409,17.4218,486.75
"2018-10-01 08:15~9","LA026",0,2,27.71,55.68,17.5714,19.9748,478.75
"2018-10-01 08:20~4","LA026",0,2,27.81,55.785,16.0567,17.4884,471.8
"2018-10-01 08:25~9","LA026",0,2,27.915,55.02,14.5123,16.2896,469.6
"2018-10-01 08:30~4","LA026",0,2,27.845,54.605,14.245,15.7568,447.25
"2018-10-01 08:35~9","LA026",0,2,27.825,54.54,14.3044,15.9344,427.75
"2018-10-01 08:40~4","LA026",0,2,27.92,53.68,13.9777,15.5126,424.45
"2018-10-01 08:45~9","LA026",0,2,28.215,53.105,14.1559,15.6236,451
"2018-10-01 08:50~4","LA026",0,2,28.22,51.58,15.0766,16.556,456.35
"2018-10-01 08:55~9","LA026",0,2,28.385,51.11,14.1856,15.8012,455.4
"2018-10-01 09:00~4","LA026",0,2,28.25,47.49,13.057,14.5358,434.65
"2018-10-01 09:05~9","LA026",0,2,28.42,47.895,13.1758,14.8022,425.5
"2018-10-01 09:10~4","LA026",0,2,28.5,48.285,14.1262,15.7568,431.6
"2018-10-01 09:15~9","LA026",0,2,28.575,47.4,12.6709,14.2916,418.7
"2018-10-01 09:20~4","LA026",0,2,28.49,45.515,13.057,14.447,419.05
"2018-10-01 09:25~9","LA026",0,2,28.73,43.87,12.3442,13.9808,415.6
"2018-10-01 09:30~4","LA026",0,2,28.82,44.065,11.9284,13.2926,425.95
"2018-10-01 09:35~9","LA026",0,2,28.99,43.005,11.6017,12.6488,419
"2018-10-01 09:40~4","LA026",0,2,29.115,40.93,10.8295,12.4712,416.75
"2018-10-01 09:45~9","LA026",0,2,29.235,40.515,10.978,12.338,414.35
"2018-10-01 09:50~4","LA026",0,2,29.72,39.735,11.8393,13.226,456.65
"2018-10-01 09:55~9","LA026",0,2,29.9,39.64,11.6017,12.7376,475.35
"2018-10-01 10:00~4","LA026",0,2,30.075,39.195,12.5138,13.337,452.05
"2018-10-01 10:05~9","LA026",0,2,30.275,37.75,12.4927,13.6034,458.9
"2018-10-01 10:10~4","LA026",0,2,30.235,35.685,12.9085,13.6256,441.55
"2018-10-01 10:15~9","LA026",0,2,30.09,33.685,10.2949,11.117,418.8
"2018-10-01 10:20~4","LA026",0,2,30.31,33.515,12.5657,13.4702,425.75
"2018-10-01 10:25~9","LA026",0,2,30.305,33.98,17.6628,18.5096,431
"2018-10-01 10:30~4","LA026",0,2,30.36,33.805,24.7169,25.7468,465.5
"2018-10-01 10:35~9","LA026",0,2,30.36,33.325,15.9379,16.9556,457.1
"2018-10-01 10:40~4","LA026",0,2,30.515,33.145,12.8788,13.9142,434.05
"2018-10-01 10:45~9","LA026",0,2,30.675,32.915,15.4043,16.4672,446.95
"2018-10-01 10:50~4","LA026",0,2,30.785,33.26,20.9596,21.8174,463.15
"2018-10-01 10:55~9","LA026",0,2,30.75,32.57,14.9578,16.1564,435.95
"2018-10-01 11:00~4","LA026",0,2,30.65,33.34,11.9284,13.6034,423.05
"2018-10-01 11:05~9","LA026",0,2,30.845,32.84,11.4532,12.9374,421.85
"2018-10-01 11:10~4","LA026",0,2,30.995,32.255,11.3344,12.8486,422.95
"2018-10-01 11:15~9","LA026",0,2,30.615,31.99,11.1859,12.7376,415.45
"2018-10-01 11:20~4","LA026",0,2,30.565,31.82,11.3938,12.671,414.25
"2018-10-01 11:25~9","LA026",0,2,30.64,32.005,11.2453,12.6488,412.75
"2018-10-01 11:30~4","LA026",0,2,30.78,31.515,11.1859,12.5156,416.1
"2018-10-01 11:35~9","LA026",0,2,30.835,32.18,11.7502,13.1816,420.4
"2018-10-01 11:40~4","LA026",0,2,30.805,33,13.948,15.668,424.15
"2018-10-01 11:45~9","LA026",0,2,31,32.26,12.0472,13.0928,423.45
"2018-10-01 11:50~4","LA026",0,2,30.915,32.555,11.3938,12.4712,420.95
"2018-10-01 11:55~9","LA026",0,2,30.755,32.575,11.3344,12.56,420.35
"2018-10-01 12:00~4","LA026",0,2,31.075,32.315,11.7756,13.0484,422.45
"2018-10-01 12:05~9","LA026",0,2,30.92,31.37,12.166,13.67,421.95
"2018-10-01 12:10~4","LA026",0,2,30.805,31.28,12.3145,13.6478,417.45
"2018-10-01 12:15~9","LA026",0,2,30.74,32.165,12.166,13.6256,415.25
"2018-10-01 12:20~4","LA026",0,2,30.73,32.155,12.4927,14.1362,422.3
"2018-10-01 12:25~9","LA026",0,2,30.98,32.185,12.3739,14.1362,425.35
"2018-10-01 12:30~4","LA026",0,2,30.905,32.16,12.8194,14.5136,423.2
"2018-10-01 12:35~9","LA026",0,2,30.9,32.81,12.8194,14.2916,421.05
"2018-10-01 12:40~4","LA026",0,2,30.865,33.04,15.3736,17.222,420.3
"2018-10-01 12:45~9","LA026",0,2,30.79,33.62,13.2055,15.0686,420
"2018-10-01 12:50~4","LA026",0,2,30.755,33.705,13.1758,15.002,418.85
"2018-10-01 12:55~9","LA026",0,2,30.83,33.37,14.0965,15.8012,421.7
"2018-10-01 13:00~4","LA026",0,2,30.6,34.325,14.0371,15.7346,419.75
"2018-10-01 13:05~9","LA026",0,2,30.625,34.525,14.1559,15.7124,420
"2018-10-01 13:10~4","LA026",0,2,30.52,35.22,14.2747,15.8456,419.85
"2018-10-01 13:15~9","LA026",0,2,30.4,36.24,14.3638,16.0898,416.25
"2018-10-01 13:20~4","LA026",0,2,30.665,35.72,14.7796,16.5338,423.6
"2018-10-01 13:25~9","LA026",0,2,30.58,36.495,14.6014,16.445,421.15
"2018-10-01 13:30~4","LA026",0,2,30.31,37.475,14.6014,16.6892,415.95
"2018-10-01 13:35~9","LA026",0,2,29.985,39.27,15.1657,17.0222,416
"2018-10-01 13:40~4","LA026",0,2,29.815,39.52,14.9875,17.0666,412.6
"2018-10-01 13:45~9","LA026",0,2,29.88,39.7,15.2548,17.1776,413.3
"2018-10-01 13:50~4","LA026",0,2,29.91,39.87,15.136,16.7558,419.55
"2018-10-01 13:55~9","LA026",0,2,29.915,39.98,15.4627,17.222,417.8
"2018-10-01 14:00~4","LA026",0,2,30.08,40.49,15.0766,17.2442,422.35
"2018-10-01 14:05~9","LA026",0,2,30.075,39.775,15.136,17.1554,420.4
"2018-10-01 14:10~4","LA026",0,2,30.0736842105263,38.7578947368421,15.3704736842105,17.3680526315789,418.578947368421
"2018-10-01 14:15~9","LA026",0,2,30.105,39.235,15.5815,17.3552,420.4
"2018-10-01 14:20~4","LA026",0,2,29.975,38.36,15.8488,17.8436,416.15
"2018-10-01 14:25~9","LA026",0,2,30.155,39.385,15.6706,17.8436,421.55
"2018-10-01 14:30~4","LA026",0,2,30.22,39.935,16.4131,18.2432,422.75
"2018-10-01 14:35~9","LA026",0,2,30.235,40.45,15.8488,17.7548,425
"2018-10-01 14:40~4","LA026",0,2,30.09,40.975,16.5022,18.4208,421.05
"2018-10-01 14:45~9","LA026",0,2,30.205,41.52,16.6507,18.7982,426.25
"2018-10-01 14:50~4","LA026",0,2,30.03,42.315,16.5913,18.2432,433.05
"2018-10-01 14:55~9","LA026",0,2,29.925,43.255,16.7398,18.6428,418.65
"2018-10-01 15:00~4","LA026",0,2,29.91,44.965,16.6804,18.6428,419.4
"2018-10-01 15:05~9","LA026",0,2,29.91,45.495,16.6804,18.665,420.9
"2018-10-01 15:10~4","LA026",0,2,29.81,46.1,17.809,19.9082,424.35
"2018-10-01 15:15~9","LA026",0,2,29.93,46.21,17.2447,19.2644,426.4
"2018-10-01 15:20~4","LA026",0,2,29.9,46.345,17.3635,19.4642,424.85
"2018-10-01 15:25~9","LA026",0,2,29.675,46.795,17.0962,19.1978,417.3
"2018-10-01 15:30~4","LA026",0,2,29.59,47.275,17.215,19.2866,413.25
"2018-10-01 15:35~9","LA026",0,2,29.55,47.345,17.512,19.3754,419.55
"2018-10-01 15:40~4","LA026",0,2,29.565,47.325,18.8188,21.1514,420.75
"2018-10-01 15:45~9","LA026",0,2,29.725,47.39,17.6902,19.886,452.2
"2018-10-01 15:50~4","LA026",0,2,29.63,47.575,17.6308,19.886,453.7
"2018-10-01 15:55~9","LA026",0,2,29.65,47.33,18.3139,20.6408,453.55
"2018-10-01 16:00~4","LA026",0,2,29.61,47.055,18.403,20.7962,443.3
"2018-10-01 16:05~9","LA026",0,2,29.52,47.17,18.7,21.0626,429.8
"2018-10-01 16:10~4","LA026",0,2,29.4263157894737,47.1,19.1220526315789,21.5977368421053,440.947368421053
"2018-10-01 16:15~9","LA026",0,2,29.385,46.98,19.4128,21.8174,430.9
"2018-10-01 16:20~4","LA026",0,2,29.36,47.5,19.7395,22.1282,451.7
"2018-10-01 16:25~9","LA026",0,2,29.46,47.86,21.6106,23.8598,479.25
"2018-10-01 16:30~4","LA026",0,2,29.6,48.0842105263158,20.4976315789474,22.7194210526316,470.263157894737
"2018-10-01 16:35~9","LA026",0,2,29.48,48.715,21.1651,23.438,440
"2018-10-01 16:40~4","LA026",0,2,29.435,48.845,21.5215,23.5046,443.55
"2018-10-01 16:45~9","LA026",0,2,29.24,50.005,36.562,37.5128,459.45
"2018-10-01 16:50~4","LA026",0,2,29.115,50.155,23.976,26.1686,441.95
"2018-10-01 16:55~9","LA026",0,2,29.04,50.73,20.7493,23.1494,430.35
"2018-10-01 17:00~4","LA026",0,2,28.93,51.71,54.3994,57.1154,469.1
"2018-10-01 17:05~9","LA026",0,2,29.035,51.83,42.1927,46.4816,459.85
"2018-10-01 17:10~4","LA026",0,2,29.11,51.76,20.5711,23.105,448.4
"2018-10-01 17:15~9","LA026",0,2,28.895,52.43,20.4523,22.994,428.8
"2018-10-01 17:20~4","LA026",0,2,28.58,53.47,21.1948,23.8154,424.6
"2018-10-01 17:25~9","LA026",0,2,28.485,54.015,20.2147,22.994,427.15
"2018-10-01 17:30~4","LA026",0,2,28.505,54.08,20.482,23.1938,426.55
"2018-10-01 17:35~9","LA026",0,2,28.36,54.66,20.0959,22.9718,428.05
"2018-10-01 17:40~4","LA026",0,2,28.325,55.055,20.0959,22.9496,425.25
"2018-10-01 17:45~9","LA026",0,2,28.435,54.89,20.7493,23.549,439
"2018-10-01 17:50~4","LA026",0,2,28.505,54.81,20.8681,23.5712,445.65
"2018-10-01 17:55~9","LA026",0,2,28.39,55.04,20.8681,23.5712,429.6
"2018-10-01 18:00~4","LA026",0,2,28.605,54.705,20.3632,22.9496,433.4
"2018-10-01 18:05~9","LA026",0,2,28.485,55.01,20.1553,22.8164,439.55
"2018-10-01 18:10~4","LA026",0,2,28.22,55.2,20.6008,23.2826,432.35
"2018-10-01 18:15~9","LA026",0,2,28.085,55.64,20.3632,23.1938,428.65
"2018-10-01 18:20~4","LA026",0,2,28.015,55.965,20.185,22.8608,432.7
"2018-10-01 18:25~9","LA026",0,2,28.15,55.67,23.2144,26.5238,451.6
"2018-10-01 18:30~4","LA026",0,2,27.845,56.39,19.4425,22.328,426.15
"2018-10-01 18:35~9","LA026",0,2,28.15,55.845,20.6602,23.5268,449.8
"2018-10-01 18:40~4","LA026",0,2,27.97,56.425,20.482,23.216,442.4
"2018-10-01 18:45~9","LA026",0,2,27.785,57.03,21.6106,24.5258,436.45
"2018-10-01 18:50~4","LA026",0,2,27.79,57.21,21.4621,24.2594,437.55
"2018-10-01 18:55~9","LA026",0,2,27.64,57.705,20.6899,23.3936,431.3
"2018-10-01 19:00~4","LA026",0,2,27.62,58.415,20.4523,23.3048,442.6
"2018-10-01 19:05~9","LA026",0,2,27.7,58.625,20.6602,23.5934,454.7
