"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2019-03-14 00:00~4","LA026",1,2,23.17,55.94,14.0754,14.657,425.35
"2019-03-14 00:05~9","LA026",1,2,23.075,55.985,13.9288,14.497,420.7
"2019-03-14 00:10~4","LA026",1,2,23.235,55.76,13.8621,14.497,419
"2019-03-14 00:15~9","LA026",1,2,23.21,55.78,13.5777,14.321,420.95
"2019-03-14 00:20~4","LA026",1,2,23.21,55.725,13.1985,13.953,420.65
"2019-03-14 00:25~9","LA026",1,2,23.19,55.715,13.1037,13.761,420.45
"2019-03-14 00:30~4","LA026",1,2,23.11,55.84,12.8904,13.601,419.95
"2019-03-14 00:35~9","LA026",1,2,23.13,55.83,12.8193,13.537,420.55
"2019-03-14 00:40~4","LA026",1,2,23.165,55.87,12.9852,13.777,417.1
"2019-03-14 00:45~9","LA026",1,2,23.125,55.895,12.9615,13.633,418.05
"2019-03-14 00:50~4","LA026",1,2,23.175,55.84,12.6534,13.457,418.25
"2019-03-14 00:55~9","LA026",1,2,23.12,55.89,12.9141,13.713,418.65
"2019-03-14 01:00~4","LA026",1,2,23.19,55.785,12.8904,13.601,419.35
"2019-03-14 01:05~9","LA026",1,2,23.055,55.945,12.8904,13.393,418.95
"2019-03-14 01:10~4","LA026",1,2,23.12,55.89,12.7245,13.441,416.1
"2019-03-14 01:15~9","LA026",1,2,23.135,55.92,12.7245,13.329,420.5
"2019-03-14 01:20~4","LA026",1,2,23.15,55.955,13.0563,13.873,421.1
"2019-03-14 01:25~9","LA026",1,2,23.2,55.775,12.8904,13.601,434.1
"2019-03-14 01:30~4","LA026",1,2,23.175,55.865,12.9852,13.745,428.1
"2019-03-14 01:35~9","LA026",1,2,23.105,55.915,13.2222,13.905,421.9
"2019-03-14 01:40~4","LA026",1,2,22.965,56.14,13.2222,14.065,415.4
"2019-03-14 01:45~9","LA026",1,2,22.83,56.415,12.9378,13.665,412.8
"2019-03-14 01:50~4","LA026",1,2,22.85,56.47,12.9141,13.633,412.8
"2019-03-14 01:55~9","LA026",1,2,22.78,56.665,14.0479,14.609,412.95
"2019-03-14 02:00~4","LA026",1,2,22.835,56.605,13.791,14.353,411.45
"2019-03-14 02:05~9","LA026",1,2,22.86,56.655,13.2459,14.081,411.95
"2019-03-14 02:10~4","LA026",1,2,22.83,56.735,13.0563,13.953,411.2
"2019-03-14 02:15~9","LA026",1,2,22.875,56.66,13.1985,14.129,410.6
"2019-03-14 02:20~4","LA026",1,2,22.78,56.86,13.1274,13.889,409.6
"2019-03-14 02:25~9","LA026",1,2,22.745,56.985,13.0563,13.873,410.25
"2019-03-14 02:30~4","LA026",1,2,22.745,57.03,13.0563,13.761,412.3
"2019-03-14 02:35~9","LA026",1,2,22.86,56.805,12.9378,13.665,412.5
"2019-03-14 02:40~4","LA026",1,2,22.74,57.085,12.843,13.761,412.05
"2019-03-14 02:45~9","LA026",1,2,22.69,57.235,12.7008,13.601,410.5
"2019-03-14 02:50~4","LA026",1,2,22.77,57.075,12.6771,13.649,412.45
"2019-03-14 02:55~9","LA026",1,2,22.755,57.065,12.8904,13.617,411.55
"2019-03-14 03:00~4","LA026",1,2,22.715,57.115,12.6771,13.265,410.95
"2019-03-14 03:05~9","LA026",1,2,22.72,57.21,12.7669,13.441,412
"2019-03-14 03:10~4","LA026",1,2,22.79,57.035,12.8193,13.457,411.85
"2019-03-14 03:15~9","LA026",1,2,22.79,57.06,12.7245,13.473,410.85
"2019-03-14 03:20~4","LA026",1,2,22.865,56.95,12.6771,13.361,410.95
