mins 210 , noise_error =1.0
mins 211 , noise_error =1.0
mins 212 , noise_error =1.0
mins 213 , noise_error =1.0
mins 214 , noise_error =0.9900990099009901
mins 215 , noise_error =0.9680851063829787
mins 216 , noise_error =0.9693877551020408
mins 217 , noise_error =1.0
mins 218 , noise_error =1.0
mins 219 , noise_error =0.9795918367346939
mins 220 , noise_error =0.9473684210526316
mins 221 , noise_error =1.0
mins 222 , noise_error =1.0
mins 223 , noise_error =1.0
mins 224 , noise_error =1.0
mins 225 , noise_error =1.0
mins 226 , noise_error =1.0
mins 227 , noise_error =1.0
mins 228 , noise_error =1.0
mins 229 , noise_error =1.0
mins 230 , noise_error =1.0
mins 231 , noise_error =1.0
mins 232 , noise_error =1.0
mins 233 , noise_error =1.0
mins 234 , noise_error =0.989247311827957
mins 235 , noise_error =1.0
mins 236 , noise_error =1.0
mins 237 , noise_error =0.96875
mins 238 , noise_error =1.0
mins 239 , noise_error =0.989010989010989
mins 240 , noise_error =1.0
mins 241 , noise_error =1.0
mins 242 , noise_error =0.968421052631579
mins 243 , noise_error =1.0
mins 244 , noise_error =1.0
mins 245 , noise_error =1.0
mins 246 , noise_error =1.0
mins 247 , noise_error =0.9574468085106383
mins 248 , noise_error =1.0
mins 249 , noise_error =1.0
mins 250 , noise_error =1.0
mins 251 , noise_error =1.0
mins 252 , noise_error =1.0
mins 253 , noise_error =1.0
mins 254 , noise_error =1.0
mins 255 , noise_error =1.0
mins 256 , noise_error =1.0
mins 257 , noise_error =1.0
mins 258 , noise_error =0.9782608695652174
mins 259 , noise_error =0.989010989010989
mins 260 , noise_error =1.0
mins 261 , noise_error =1.0
mins 262 , noise_error =1.0
mins 263 , noise_error =1.0
mins 264 , noise_error =0.9888888888888889
mins 265 , noise_error =1.0
mins 266 , noise_error =1.0
mins 267 , noise_error =1.0
mins 268 , noise_error =1.0
mins 269 , noise_error =0.9770114942528736
mins 270 , noise_error =1.0
mins 271 , noise_error =0.9782608695652174
mins 272 , noise_error =1.0
mins 273 , noise_error =1.0
mins 274 , noise_error =0.9010989010989011
mins 275 , noise_error =0.9888888888888889
mins 276 , noise_error =1.0
mins 277 , noise_error =0.9696969696969697
mins 278 , noise_error =0.9
mins 279 , noise_error =0.8247422680412371
mins 280 , noise_error =0.9215686274509804
mins 281 , noise_error =1.0
mins 282 , noise_error =0.9411764705882353
mins 283 , noise_error =0.9603960396039604
mins 284 , noise_error =0.9897959183673469
mins 285 , noise_error =0.9484536082474226
mins 286 , noise_error =0.968421052631579
mins 287 , noise_error =0.9894736842105263
mins 288 , noise_error =1.0
mins 289 , noise_error =1.0
mins 290 , noise_error =1.0
mins 291 , noise_error =1.0
mins 292 , noise_error =1.0
mins 293 , noise_error =0.9787234042553191
mins 294 , noise_error =0.9893617021276596
mins 295 , noise_error =0.9896907216494846
mins 296 , noise_error =0.978494623655914
mins 297 , noise_error =0.9891304347826086
mins 298 , noise_error =1.0
mins 299 , noise_error =1.0
mins 300 , noise_error =1.0
mins 301 , noise_error =1.0
mins 302 , noise_error =1.0
mins 303 , noise_error =1.0
mins 304 , noise_error =1.0
mins 305 , noise_error =1.0
mins 306 , noise_error =0.9791666666666666
mins 307 , noise_error =0.9680851063829787
mins 308 , noise_error =0.9680851063829787
mins 309 , noise_error =1.0
mins 310 , noise_error =1.0
mins 311 , noise_error =1.0
mins 312 , noise_error =0.9893617021276596
mins 313 , noise_error =0.9897959183673469
mins 314 , noise_error =1.0
mins 315 , noise_error =1.0
mins 316 , noise_error =0.9801980198019802
mins 317 , noise_error =1.0
mins 318 , noise_error =1.0
mins 319 , noise_error =0.98989898989899
mins 320 , noise_error =0.9897959183673469
mins 321 , noise_error =0.94
mins 322 , noise_error =0.979381443298969
mins 323 , noise_error =0.9705882352941176
mins 324 , noise_error =1.0
mins 325 , noise_error =0.9801980198019802
mins 326 , noise_error =0.9313725490196079
mins 327 , noise_error =0.9807692307692307
mins 328 , noise_error =0.9306930693069306
mins 329 , noise_error =0.9901960784313726
mins 330 , noise_error =1.0
mins 331 , noise_error =1.0
mins 332 , noise_error =1.0
mins 333 , noise_error =1.0
mins 334 , noise_error =1.0
mins 335 , noise_error =1.0
mins 336 , noise_error =1.0
mins 337 , noise_error =1.0
mins 338 , noise_error =1.0
mins 339 , noise_error =1.0
mins 340 , noise_error =1.0
mins 341 , noise_error =1.0
mins 342 , noise_error =1.0
mins 343 , noise_error =1.0
mins 344 , noise_error =1.0
mins 345 , noise_error =1.0
mins 346 , noise_error =1.0
mins 347 , noise_error =1.0
mins 348 , noise_error =1.0
mins 349 , noise_error =1.0
mins 350 , noise_error =1.0
mins 351 , noise_error =1.0
mins 352 , noise_error =1.0
mins 353 , noise_error =1.0
mins 354 , noise_error =1.0
mins 355 , noise_error =1.0
mins 356 , noise_error =1.0
mins 357 , noise_error =1.0
mins 358 , noise_error =1.0
mins 359 , noise_error =1.0
mins 360 , noise_error =0.946236559139785
mins 361 , noise_error =0.9504950495049505
mins 362 , noise_error =1.0
mins 363 , noise_error =1.0
mins 364 , noise_error =1.0
mins 365 , noise_error =1.0
mins 366 , noise_error =1.0
mins 367 , noise_error =1.0
mins 368 , noise_error =1.0
mins 369 , noise_error =1.0
mins 370 , noise_error =1.0
mins 371 , noise_error =1.0
mins 372 , noise_error =1.0
mins 373 , noise_error =1.0
mins 374 , noise_error =1.0
mins 375 , noise_error =0.9894736842105263
mins 376 , noise_error =1.0
mins 377 , noise_error =1.0
mins 378 , noise_error =1.0
mins 379 , noise_error =1.0
mins 380 , noise_error =1.0
mins 381 , noise_error =0.9896907216494846
mins 382 , noise_error =1.0
mins 383 , noise_error =1.0
mins 384 , noise_error =1.0
mins 385 , noise_error =1.0
mins 386 , noise_error =1.0
mins 387 , noise_error =1.0
mins 388 , noise_error =1.0
mins 389 , noise_error =1.0
mins 390 , noise_error =1.0
mins 391 , noise_error =1.0
mins 392 , noise_error =1.0
mins 393 , noise_error =1.0
mins 394 , noise_error =1.0
mins 395 , noise_error =1.0
mins 396 , noise_error =1.0
mins 397 , noise_error =1.0
mins 398 , noise_error =0.9711538461538461
mins 399 , noise_error =0.98989898989899
mins 400 , noise_error =1.0
mins 401 , noise_error =1.0
mins 402 , noise_error =1.0
mins 403 , noise_error =1.0
mins 404 , noise_error =1.0
mins 405 , noise_error =1.0
mins 406 , noise_error =1.0
mins 407 , noise_error =1.0
mins 408 , noise_error =1.0
mins 409 , noise_error =1.0
mins 410 , noise_error =1.0
mins 411 , noise_error =1.0
mins 412 , noise_error =1.0
mins 413 , noise_error =1.0
mins 414 , noise_error =1.0
mins 415 , noise_error =1.0
mins 416 , noise_error =1.0
mins 417 , noise_error =1.0
mins 418 , noise_error =1.0
mins 419 , noise_error =1.0
mins 420 , noise_error =1.0
mins 421 , noise_error =1.0
mins 422 , noise_error =1.0
mins 423 , noise_error =1.0
mins 424 , noise_error =1.0
mins 425 , noise_error =1.0
mins 426 , noise_error =1.0
mins 427 , noise_error =0.9607843137254902
mins 428 , noise_error =0.9801980198019802
mins 429 , noise_error =0.9056603773584906
mins 430 , noise_error =0.9523809523809523
mins 431 , noise_error =0.9514563106796117
mins 432 , noise_error =0.9696969696969697
mins 433 , noise_error =1.0
mins 434 , noise_error =1.0
mins 435 , noise_error =0.9803921568627451
mins 436 , noise_error =0.9905660377358491
mins 437 , noise_error =0.9904761904761905
mins 438 , noise_error =0.9215686274509804
mins 439 , noise_error =0.6826923076923077
