mins 910 , noise_error =0.922077922077922
mins 911 , noise_error =0.9024390243902439
mins 912 , noise_error =1.0
mins 913 , noise_error =1.0
mins 914 , noise_error =1.0
mins 915 , noise_error =1.0
mins 916 , noise_error =1.0
mins 917 , noise_error =0.9625
mins 918 , noise_error =1.0
mins 919 , noise_error =1.0
mins 920 , noise_error =1.0
mins 921 , noise_error =1.0
mins 922 , noise_error =1.0
mins 923 , noise_error =1.0
mins 924 , noise_error =0.987012987012987
mins 925 , noise_error =1.0
mins 926 , noise_error =1.0
mins 927 , noise_error =1.0
mins 928 , noise_error =1.0
mins 929 , noise_error =1.0
mins 930 , noise_error =0.9743589743589743
mins 931 , noise_error =1.0
mins 932 , noise_error =1.0
mins 933 , noise_error =1.0
mins 934 , noise_error =1.0
mins 935 , noise_error =1.0
mins 936 , noise_error =1.0
mins 937 , noise_error =1.0
mins 938 , noise_error =1.0
mins 939 , noise_error =1.0
mins 940 , noise_error =1.0
mins 941 , noise_error =1.0
mins 942 , noise_error =1.0
mins 943 , noise_error =0.9634146341463414
mins 944 , noise_error =0.9506172839506173
mins 945 , noise_error =0.9871794871794872
mins 946 , noise_error =1.0
mins 947 , noise_error =1.0
mins 948 , noise_error =1.0
mins 949 , noise_error =0.975
mins 950 , noise_error =1.0
mins 951 , noise_error =0.9871794871794872
mins 952 , noise_error =1.0
mins 953 , noise_error =1.0
mins 954 , noise_error =1.0
mins 955 , noise_error =0.9647058823529412
mins 956 , noise_error =1.0
mins 957 , noise_error =1.0
mins 958 , noise_error =1.0
mins 959 , noise_error =0.9259259259259259
mins 960 , noise_error =1.0
mins 961 , noise_error =1.0
mins 962 , noise_error =1.0
mins 963 , noise_error =1.0
mins 964 , noise_error =1.0
mins 965 , noise_error =1.0
mins 966 , noise_error =1.0
mins 967 , noise_error =1.0
mins 968 , noise_error =1.0
mins 969 , noise_error =1.0
mins 970 , noise_error =1.0
mins 971 , noise_error =1.0
mins 972 , noise_error =1.0
mins 973 , noise_error =1.0
mins 974 , noise_error =0.9878048780487805
mins 975 , noise_error =0.9879518072289156
mins 976 , noise_error =1.0
mins 977 , noise_error =0.9878048780487805
mins 978 , noise_error =1.0
mins 979 , noise_error =1.0
mins 980 , noise_error =1.0
mins 981 , noise_error =1.0
mins 982 , noise_error =1.0
mins 983 , noise_error =1.0
mins 984 , noise_error =1.0
mins 985 , noise_error =1.0
mins 986 , noise_error =1.0
mins 987 , noise_error =1.0
mins 988 , noise_error =1.0
mins 989 , noise_error =1.0
mins 990 , noise_error =0.9875
mins 991 , noise_error =1.0
mins 992 , noise_error =1.0
mins 993 , noise_error =1.0
mins 994 , noise_error =1.0
mins 995 , noise_error =1.0
mins 996 , noise_error =1.0
mins 997 , noise_error =0.9042553191489362
mins 998 , noise_error =0.9213483146067416
mins 999 , noise_error =0.9024390243902439
mins 1000 , noise_error =0.975609756097561
mins 1001 , noise_error =1.0
mins 1002 , noise_error =1.0
mins 1003 , noise_error =1.0
mins 1004 , noise_error =1.0
mins 1005 , noise_error =1.0
mins 1006 , noise_error =1.0
mins 1007 , noise_error =1.0
mins 1008 , noise_error =0.963855421686747
mins 1009 , noise_error =1.0
mins 1010 , noise_error =1.0
mins 1011 , noise_error =1.0
mins 1012 , noise_error =1.0
mins 1013 , noise_error =1.0
mins 1014 , noise_error =1.0
mins 1015 , noise_error =1.0
mins 1016 , noise_error =1.0
mins 1017 , noise_error =1.0
mins 1018 , noise_error =1.0
mins 1019 , noise_error =1.0
mins 1020 , noise_error =1.0
mins 1021 , noise_error =1.0
mins 1022 , noise_error =1.0
mins 1023 , noise_error =1.0
mins 1024 , noise_error =1.0
mins 1025 , noise_error =1.0
mins 1026 , noise_error =1.0
mins 1027 , noise_error =1.0
mins 1028 , noise_error =1.0
mins 1029 , noise_error =1.0
mins 1030 , noise_error =1.0
mins 1031 , noise_error =1.0
mins 1032 , noise_error =0.9767441860465116
mins 1033 , noise_error =1.0
mins 1034 , noise_error =1.0
mins 1035 , noise_error =1.0
mins 1036 , noise_error =0.9550561797752809
mins 1037 , noise_error =1.0
mins 1038 , noise_error =1.0
mins 1039 , noise_error =1.0
mins 1040 , noise_error =1.0
mins 1041 , noise_error =1.0
mins 1042 , noise_error =1.0
mins 1043 , noise_error =1.0
mins 1044 , noise_error =1.0
mins 1045 , noise_error =1.0
mins 1046 , noise_error =0.9880952380952381
mins 1047 , noise_error =1.0
mins 1048 , noise_error =0.9764705882352941
mins 1049 , noise_error =0.9764705882352941
mins 1050 , noise_error =0.9876543209876543
mins 1051 , noise_error =1.0
mins 1052 , noise_error =0.9518072289156626
mins 1053 , noise_error =1.0
mins 1054 , noise_error =0.9880952380952381
mins 1055 , noise_error =1.0
mins 1056 , noise_error =1.0
mins 1057 , noise_error =1.0
mins 1058 , noise_error =1.0
mins 1059 , noise_error =1.0
mins 1060 , noise_error =0.9876543209876543
mins 1061 , noise_error =1.0
mins 1062 , noise_error =1.0
mins 1063 , noise_error =1.0
mins 1064 , noise_error =1.0
mins 1065 , noise_error =1.0
mins 1066 , noise_error =1.0
mins 1067 , noise_error =1.0
mins 1068 , noise_error =1.0
mins 1069 , noise_error =1.0
mins 1070 , noise_error =1.0
mins 1071 , noise_error =1.0
mins 1072 , noise_error =1.0
mins 1073 , noise_error =1.0
mins 1074 , noise_error =1.0
mins 1075 , noise_error =1.0
mins 1076 , noise_error =0.975
mins 1077 , noise_error =0.975
mins 1078 , noise_error =1.0
mins 1079 , noise_error =1.0
mins 1080 , noise_error =0.9879518072289156
mins 1081 , noise_error =1.0
mins 1082 , noise_error =1.0
mins 1083 , noise_error =1.0
mins 1084 , noise_error =0.8505747126436781
mins 1085 , noise_error =0.9146341463414634
mins 1086 , noise_error =0.9873417721518988
mins 1087 , noise_error =1.0
