mins 1370 , noise_error =0.98989898989899
mins 1371 , noise_error =1.0
mins 1372 , noise_error =1.0
mins 1373 , noise_error =1.0
mins 1374 , noise_error =1.0
mins 1375 , noise_error =1.0
mins 1376 , noise_error =0.9903846153846154
mins 1377 , noise_error =1.0
mins 1378 , noise_error =1.0
mins 1379 , noise_error =1.0
mins 1380 , noise_error =0.9906542056074766
mins 1381 , noise_error =0.9907407407407407
mins 1382 , noise_error =0.9900990099009901
mins 1383 , noise_error =0.9411764705882353
mins 1384 , noise_error =0.9714285714285714
mins 1385 , noise_error =0.9805825242718447
mins 1386 , noise_error =0.81
mins 1387 , noise_error =0.7843137254901961
mins 1388 , noise_error =0.8962264150943396
mins 1389 , noise_error =0.8411214953271028
mins 1390 , noise_error =1.0
mins 1391 , noise_error =0.970873786407767
mins 1392 , noise_error =1.0
mins 1393 , noise_error =0.9807692307692307
mins 1394 , noise_error =1.0
mins 1395 , noise_error =0.9904761904761905
mins 1396 , noise_error =0.9509803921568627
mins 1397 , noise_error =0.9904761904761905
mins 1398 , noise_error =0.9805825242718447
mins 1399 , noise_error =1.0
mins 1400 , noise_error =1.0
mins 1401 , noise_error =1.0
mins 1402 , noise_error =0.9894736842105263
mins 1403 , noise_error =1.0
mins 1404 , noise_error =1.0
mins 1405 , noise_error =1.0
mins 1406 , noise_error =1.0
mins 1407 , noise_error =1.0
mins 1408 , noise_error =1.0
mins 1409 , noise_error =1.0
mins 1410 , noise_error =1.0
mins 1411 , noise_error =1.0
mins 1412 , noise_error =1.0
mins 1413 , noise_error =1.0
mins 1414 , noise_error =1.0
mins 1415 , noise_error =0.989247311827957
mins 1416 , noise_error =1.0
mins 1417 , noise_error =1.0
mins 1418 , noise_error =1.0
mins 1419 , noise_error =1.0
mins 1420 , noise_error =1.0
mins 1421 , noise_error =1.0
mins 1422 , noise_error =1.0
mins 1423 , noise_error =1.0
mins 1424 , noise_error =1.0
mins 1425 , noise_error =1.0
mins 1426 , noise_error =1.0
mins 1427 , noise_error =1.0
mins 1428 , noise_error =1.0
mins 1429 , noise_error =1.0
mins 1430 , noise_error =1.0
mins 1431 , noise_error =1.0
mins 1432 , noise_error =1.0
mins 1433 , noise_error =1.0
mins 1434 , noise_error =0.9553571428571429
mins 1435 , noise_error =0.99
mins 1436 , noise_error =0.9166666666666666
mins 1437 , noise_error =0.9553571428571429
mins 1438 , noise_error =0.9833333333333333
mins 1439 , noise_error =0.7333333333333334
mins 1440 , noise_error =0.7739130434782608
mins 1441 , noise_error =0.7946428571428572
mins 1442 , noise_error =1.0
mins 1443 , noise_error =1.0
mins 1444 , noise_error =0.9263157894736842
mins 1445 , noise_error =0.9528301886792453
mins 1446 , noise_error =0.9722222222222222
mins 1447 , noise_error =0.9405940594059405
mins 1448 , noise_error =0.9896907216494846
mins 1449 , noise_error =0.9696969696969697
mins 1450 , noise_error =0.9019607843137255
mins 1451 , noise_error =0.9252336448598131
mins 1452 , noise_error =0.8782608695652174
mins 1453 , noise_error =0.9908256880733946
mins 1454 , noise_error =0.9801980198019802
mins 1455 , noise_error =1.0
mins 1456 , noise_error =1.0
mins 1457 , noise_error =1.0
mins 1458 , noise_error =1.0
mins 1459 , noise_error =0.9903846153846154
mins 1460 , noise_error =1.0
mins 1461 , noise_error =0.9724770642201834
mins 1462 , noise_error =0.8571428571428572
mins 1463 , noise_error =0.9545454545454546
mins 1464 , noise_error =1.0
mins 1465 , noise_error =0.9836065573770492
mins 1466 , noise_error =0.944954128440367
mins 1467 , noise_error =1.0
mins 1468 , noise_error =0.9523809523809523
mins 1469 , noise_error =0.9622641509433962
mins 1470 , noise_error =0.9611650485436893
mins 1471 , noise_error =1.0
mins 1472 , noise_error =1.0
mins 1473 , noise_error =0.979381443298969
mins 1474 , noise_error =0.9207920792079208
mins 1475 , noise_error =1.0
mins 1476 , noise_error =0.9583333333333334
mins 1477 , noise_error =1.0
mins 1478 , noise_error =0.9789473684210527
mins 1479 , noise_error =0.9680851063829787
mins 1480 , noise_error =1.0
mins 1481 , noise_error =1.0
mins 1482 , noise_error =1.0
mins 1483 , noise_error =0.9777777777777777
mins 1484 , noise_error =0.956989247311828
mins 1485 , noise_error =0.978021978021978
mins 1486 , noise_error =1.0
mins 1487 , noise_error =1.0
mins 1488 , noise_error =1.0
mins 1489 , noise_error =0.9888888888888889
mins 1490 , noise_error =1.0
mins 1491 , noise_error =1.0
mins 1492 , noise_error =1.0
mins 1493 , noise_error =1.0
mins 1494 , noise_error =1.0
mins 1495 , noise_error =1.0
mins 1496 , noise_error =0.9666666666666667
mins 1497 , noise_error =0.9651162790697675
mins 1498 , noise_error =1.0
mins 1499 , noise_error =1.0
mins 1500 , noise_error =0.8817204301075269
mins 1501 , noise_error =1.0
mins 1502 , noise_error =0.9560439560439561
mins 1503 , noise_error =1.0
mins 1504 , noise_error =0.9891304347826086
mins 1505 , noise_error =0.9887640449438202
mins 1506 , noise_error =0.9651162790697675
mins 1507 , noise_error =0.9761904761904762
mins 1508 , noise_error =1.0
mins 1509 , noise_error =1.0
mins 1510 , noise_error =0.9880952380952381
mins 1511 , noise_error =0.9512195121951219
mins 1512 , noise_error =1.0
mins 1513 , noise_error =0.9294117647058824
mins 1514 , noise_error =1.0
mins 1515 , noise_error =1.0
mins 1516 , noise_error =1.0
mins 1517 , noise_error =1.0
mins 1518 , noise_error =1.0
mins 1519 , noise_error =1.0
mins 1520 , noise_error =1.0
mins 1521 , noise_error =1.0
mins 1522 , noise_error =1.0
mins 1523 , noise_error =1.0
mins 1524 , noise_error =1.0
mins 1525 , noise_error =1.0
mins 1526 , noise_error =1.0
mins 1527 , noise_error =0.9764705882352941
mins 1528 , noise_error =0.9876543209876543
mins 1529 , noise_error =1.0
mins 1530 , noise_error =0.9759036144578314
mins 1531 , noise_error =0.963855421686747
mins 1532 , noise_error =1.0
mins 1533 , noise_error =1.0
mins 1534 , noise_error =1.0
mins 1535 , noise_error =0.975609756097561
mins 1536 , noise_error =1.0
mins 1537 , noise_error =1.0
mins 1538 , noise_error =1.0
mins 1539 , noise_error =0.9764705882352941
mins 1540 , noise_error =1.0
mins 1541 , noise_error =0.9880952380952381
mins 1542 , noise_error =1.0
mins 1543 , noise_error =0.9759036144578314
mins 1544 , noise_error =0.9882352941176471
mins 1545 , noise_error =1.0
mins 1546 , noise_error =0.9879518072289156
mins 1547 , noise_error =0.9880952380952381
mins 1548 , noise_error =1.0
mins 1549 , noise_error =1.0
mins 1550 , noise_error =0.9397590361445783
mins 1551 , noise_error =0.9879518072289156
mins 1552 , noise_error =0.9753086419753086
mins 1553 , noise_error =1.0
mins 1554 , noise_error =0.9523809523809523
mins 1555 , noise_error =0.9764705882352941
mins 1556 , noise_error =1.0
mins 1557 , noise_error =1.0
mins 1558 , noise_error =0.9318181818181819
mins 1559 , noise_error =1.0
mins 1560 , noise_error =1.0
mins 1561 , noise_error =1.0
mins 1562 , noise_error =1.0
mins 1563 , noise_error =0.9764705882352941
mins 1564 , noise_error =0.9761904761904762
mins 1565 , noise_error =1.0
mins 1566 , noise_error =1.0
mins 1567 , noise_error =1.0
mins 1568 , noise_error =0.9876543209876543
mins 1569 , noise_error =0.963855421686747
mins 1570 , noise_error =0.9878048780487805
mins 1571 , noise_error =1.0
mins 1572 , noise_error =1.0
mins 1573 , noise_error =1.0
mins 1574 , noise_error =0.8958333333333334
mins 1575 , noise_error =0.9456521739130435
mins 1576 , noise_error =0.9540229885057472
mins 1577 , noise_error =0.975
mins 1578 , noise_error =0.9873417721518988
mins 1579 , noise_error =0.8452380952380952
mins 1580 , noise_error =0.9135802469135803
mins 1581 , noise_error =0.9615384615384616
mins 1582 , noise_error =0.9210526315789473
mins 1583 , noise_error =0.9871794871794872
mins 1584 , noise_error =0.9873417721518988
mins 1585 , noise_error =1.0
mins 1586 , noise_error =1.0
mins 1587 , noise_error =0.974025974025974
mins 1588 , noise_error =0.9875
mins 1589 , noise_error =1.0
mins 1590 , noise_error =1.0
mins 1591 , noise_error =1.0
mins 1592 , noise_error =1.0
mins 1593 , noise_error =1.0
mins 1594 , noise_error =1.0
mins 1595 , noise_error =0.9733333333333334
mins 1596 , noise_error =0.8554216867469879
mins 1597 , noise_error =1.0
mins 1598 , noise_error =0.935064935064935
mins 1599 , noise_error =0.872093023255814
mins 1600 , noise_error =0.9746835443037974
mins 1601 , noise_error =0.9736842105263158
mins 1602 , noise_error =0.9871794871794872
mins 1603 , noise_error =0.9868421052631579
mins 1604 , noise_error =1.0
mins 1605 , noise_error =1.0
mins 1606 , noise_error =1.0
mins 1607 , noise_error =1.0
mins 1608 , noise_error =1.0
mins 1609 , noise_error =1.0
