20182986,1.2350563017681788,20182998,-0.08300981308180172
20183426,1.2281283705388844,20183438,-0.09694379247422119
20183857,1.0859421370128206,20183868,-0.10248748361049298
20184284,1.143145275146543,20184296,-0.09311110325821476
20184745,1.2488479184415844,20184757,-0.08032327403484141
20185199,1.248133779094021,20185212,-0.0710280903782059
20185648,1.1615104453444844,20185660,-0.08663829726620698
20186079,1.0531184914413125,20186091,-0.09933922561703312
20186512,1.2045833697795276,20186524,-0.08810068617665581
20186944,1.231148946404446,20186957,-0.07987190412863893
20187371,1.270088373378008,20187383,-0.08954141898584364
20187789,1.0786116042600025,20187800,-0.11835640731403291
20188199,1.0392268778393459,20188210,-0.11495649762388765
20188613,1.258927456587891,20188625,-0.0895698334037956
20189041,1.3076925505059362,20189053,-0.07598402231943774
20189464,1.277118339488596,20189476,-0.07728748614712705
20189873,1.1361524355748234,20189885,-0.09162651203284483
20190285,1.2539777227689446,20190298,-0.08632859080827388
20190703,1.2908297800947692,20190715,-0.07640057402805989
20191136,1.328007800089912,20191148,-0.06783082538703883
20191563,1.273667703138054,20191575,-0.09109077940004262
20192017,1.117454773930944,20192029,-0.09717142600657275
20192453,1.2378538761052953,20192466,-0.09672754991891153
20192893,1.3354355866279097,20192905,-0.08839654228949911
20193331,1.319897511418279,20193344,-0.09243787059939906
20193763,1.0998516326687229,20193775,-0.10049652044626728
20194192,1.211393225525643,20194204,-0.09590871019294805
20194624,1.3051438569700835,20194636,-0.0853317650658908
20195052,1.340984145337698,20195064,-0.07736030291916396
20195479,1.2256656329415516,20195491,-0.09148921630984597
20195903,1.1143482154400615,20195915,-0.10056589553095058
20196330,1.3223085529916583,20196342,-0.08942094081046714
20196753,1.3769640422117406,20196765,-0.08259772957913386
20197171,1.1996174610266173,20197183,-0.08570470439569272
20197577,0.9820327340521082,20197589,-0.11861721632343736
20197986,1.0479857472491663,20197997,-0.11892664516268331
20198398,1.1435991733499287,20198410,-0.09949912906077524
20198829,1.211003142039705,20198841,-0.090695021599067
20199250,1.1596861056958419,20199262,-0.10845419260994948
20199657,1.0241936392709876,20199668,-0.12957633943365193
20200069,1.154044091336429,20200081,-0.09872440008556477
20200513,1.221180663165851,20200525,-0.07890319217064878
20200952,1.2119281281793803,20200964,-0.10234011752985478
20201394,1.1745286911413577,20201406,-0.10205000202235176
20201824,1.0159594104147132,20201836,-0.11507104703820481
20202257,1.1557320130010584,20202269,-0.09399257478888373
20202692,1.196701383049425,20202704,-0.08760038085656197
20203128,1.2061590922365197,20203140,-0.10069053404562578
20203555,1.0407727844204873,20203567,-0.1114237221073337
20203974,1.0810995348964068,20203986,-0.11073696303348407
20204407,1.1817179636502002,20204419,-0.08486474039027897
20204840,1.2108221618524277,20204852,-0.08126476552471473
20205275,1.150627921351496,20205287,-0.09658454292030755
20205696,1.0029567980064389,20205708,-0.11607424217228729
20206143,1.1575571697665383,20206155,-0.0832198494183306
20206582,1.1990208879222872,20206594,-0.07941929864596153
20207021,1.2075406665705024,20207033,-0.09851726708392006
20207457,1.1430225818764452,20207469,-0.09944601463782515
20207880,1.010280279664349,20207892,-0.11342635549146401
20208307,1.1777305743239594,20208319,-0.0833374732049193
20208739,1.2068228369868226,20208751,-0.08875884434284886
20209187,1.2230474388336154,20209199,-0.08605778345543047
20209621,1.055101943647373,20209633,-0.10633457628691173
20210046,1.0467171277925942,20210058,-0.11018953909219897
20210480,1.1565808869469516,20210492,-0.08216060588899232
20210913,1.2022683884774046,20210925,-0.08309024805750048
20211344,1.2050043624920983,20211356,-0.1000071517343572
20211761,1.0030985276156557,20211772,-0.10975995032926567
20212174,1.1040169375922888,20212186,-0.09780425920971214
20212594,1.2043899367362116,20212606,-0.08231231617521512
20213036,1.2548438590830076,20213048,-0.06755214999725179
20213463,1.123184233448793,20213475,-0.099837253394565
20213878,1.0152951669225931,20213890,-0.10056196684510321
20214310,1.148162829199066,20214322,-0.09065562217199669
20214746,1.2126980000648289,20214758,-0.08054703391477097
20215179,1.2040418589290471,20215191,-0.10099484404286735
20215600,1.0298867395963818,20215612,-0.09631477840335617
20216024,1.1262241833725688,20216036,-0.09106931775787636
20216463,1.1479644773084021,20216475,-0.07992056734462216
20216893,1.2036332181736256,20216905,-0.0898875080924007
20217317,1.0503271072650842,20217328,-0.10895199799796385
