"Season","AL_Type","datatime","date","time","sht_t","sht_h","co2","cPM1","cPM2.5"
0,3,"2018/10/22 14:12","2018/10/22","14:12:15",26.9,71.6,619,16.493,18.875
0,3,"2018/10/22 14:12","2018/10/22","14:12:30",26.9,71.7,601,16.493,18.875
0,3,"2018/10/22 14:12","2018/10/22","14:12:45",26.9,71.7,597,17.401,19.579
0,3,"2018/10/22 14:13","2018/10/22","14:13:00",26.9,71.6,593,16.039,18.171
0,3,"2018/10/22 14:13","2018/10/22","14:13:15",26.9,71.9,592,15.585,17.467
0,3,"2018/10/22 14:13","2018/10/22","14:13:30",26.9,71.5,586,15.585,17.115
0,3,"2018/10/22 14:13","2018/10/22","14:13:45",26.9,71.4,582,15.131,16.763
0,3,"2018/10/22 14:14","2018/10/22","14:14:00",26.9,71.3,581,15.131,16.411
0,3,"2018/10/22 14:14","2018/10/22","14:14:15",26.9,71.3,578,14.677,15.707
0,3,"2018/10/22 14:14","2018/10/22","14:14:30",26.9,71.2,574,14.677,16.411
0,3,"2018/10/22 14:14","2018/10/22","14:14:45",26.9,71.1,570,14.677,16.763
0,3,"2018/10/22 14:15","2018/10/22","14:15:00",26.9,71.2,565,14.223,16.411
0,3,"2018/10/22 14:15","2018/10/22","14:15:15",26.9,71.3,561,14.677,16.411
0,3,"2018/10/22 14:15","2018/10/22","14:15:30",26.9,71.3,558,14.677,16.411
0,3,"2018/10/22 14:15","2018/10/22","14:15:45",26.9,71.3,556,14.223,16.059
0,3,"2018/10/22 14:16","2018/10/22","14:16:00",26.9,71.4,555,14.677,16.059
0,3,"2018/10/22 14:16","2018/10/22","14:16:15",26.9,71.4,552,14.677,16.411
0,3,"2018/10/22 14:16","2018/10/22","14:16:30",26.9,71.4,551,14.677,16.411
0,3,"2018/10/22 14:16","2018/10/22","14:16:45",26.9,71.5,551,14.677,16.059
0,3,"2018/10/22 14:17","2018/10/22","14:17:00",26.9,71.5,551,14.677,16.059
0,3,"2018/10/22 14:17","2018/10/22","14:17:15",26.9,71.5,550,14.677,16.411
