"Season","AL_Type","datatime","date","time","sht_t","sht_h","co2","cPM1","cPM2.5"
0,3,"2018/10/15 11:00","2018/10/15","11:00:00",27.8,75.6,505,28.933,28.933
0,3,"2018/10/15 11:00","2018/10/15","11:00:15",27.9,75.6,504,28.381,28.381
0,3,"2018/10/15 11:00","2018/10/15","11:00:30",27.9,75.2,504,26.725,26.725
0,3,"2018/10/15 11:00","2018/10/15","11:00:45",27.9,75.3,503,24.517,24.517
0,3,"2018/10/15 11:01","2018/10/15","11:01:00",27.8,75.2,502,25.345,25.345
0,3,"2018/10/15 11:01","2018/10/15","11:01:15",27.8,75.2,501,25.069,25.069
0,3,"2018/10/15 11:01","2018/10/15","11:01:30",27.8,75.1,500,25.345,25.345
0,3,"2018/10/15 11:01","2018/10/15","11:01:45",27.9,75.3,501,25.069,25.069
0,3,"2018/10/15 11:02","2018/10/15","11:02:00",27.8,75.2,500,24.517,24.517
0,3,"2018/10/15 11:02","2018/10/15","11:02:15",27.8,75.1,500,21.757,21.757
0,3,"2018/10/15 11:02","2018/10/15","11:02:30",27.8,75.1,500,22.585,22.585
0,3,"2018/10/15 11:02","2018/10/15","11:02:45",27.8,75.3,500,21.481,21.481
0,3,"2018/10/15 11:03","2018/10/15","11:03:00",27.8,75.3,500,19.825,19.825
0,3,"2018/10/15 11:03","2018/10/15","11:03:15",27.8,75.3,500,20.929,20.929
0,3,"2018/10/15 11:03","2018/10/15","11:03:30",27.8,75.3,500,23.137,23.137
0,3,"2018/10/15 11:03","2018/10/15","11:03:45",27.8,76,499,23.965,23.965
0,3,"2018/10/15 11:04","2018/10/15","11:04:00",27.9,76.1,499,26.449,26.449
0,3,"2018/10/15 11:04","2018/10/15","11:04:15",27.9,75.9,499,29.485,29.485
0,3,"2018/10/15 11:04","2018/10/15","11:04:30",27.9,75.5,499,27.553,27.553
0,3,"2018/10/15 11:04","2018/10/15","11:04:45",27.8,75.4,499,26.725,26.725
0,3,"2018/10/15 11:05","2018/10/15","11:05:00",27.8,76.3,499,26.725,26.725
0,3,"2018/10/15 11:05","2018/10/15","11:05:15",27.8,76.4,502,27.553,27.553
0,3,"2018/10/15 11:05","2018/10/15","11:05:30",27.8,75.9,511,27.277,27.277
0,3,"2018/10/15 11:05","2018/10/15","11:05:45",27.8,76,521,26.173,26.173
0,3,"2018/10/15 11:06","2018/10/15","11:06:00",27.8,75.9,535,26.725,26.725
0,3,"2018/10/15 11:06","2018/10/15","11:06:15",27.8,75.9,544,25.897,25.897
0,3,"2018/10/15 11:06","2018/10/15","11:06:30",27.8,75.9,548,26.173,26.173
0,3,"2018/10/15 11:06","2018/10/15","11:06:45",27.8,75.4,549,23.965,23.965
0,3,"2018/10/15 11:07","2018/10/15","11:07:00",27.8,75.8,548,22.861,22.861
0,3,"2018/10/15 11:07","2018/10/15","11:07:15",27.8,75.8,545,25.345,25.345
0,3,"2018/10/15 11:07","2018/10/15","11:07:30",27.8,75.8,543,26.173,26.173
0,3,"2018/10/15 11:07","2018/10/15","11:07:45",27.8,75.6,539,21.481,21.481
0,3,"2018/10/15 11:08","2018/10/15","11:08:00",27.8,75.8,536,24.793,24.793
0,3,"2018/10/15 11:08","2018/10/15","11:08:15",27.8,75.9,532,27.001,27.001
0,3,"2018/10/15 11:08","2018/10/15","11:08:30",27.8,75.6,529,26.449,26.449
0,3,"2018/10/15 11:08","2018/10/15","11:08:45",27.8,75.7,526,25.621,25.621
0,3,"2018/10/15 11:09","2018/10/15","11:09:00",27.8,75.2,521,21.757,21.757
0,3,"2018/10/15 11:09","2018/10/15","11:09:15",27.8,75.6,518,22.309,22.309
0,3,"2018/10/15 11:09","2018/10/15","11:09:30",27.8,75.7,516,24.517,24.517
0,3,"2018/10/15 11:09","2018/10/15","11:09:45",27.8,76,514,24.517,24.517
0,3,"2018/10/15 11:10","2018/10/15","11:10:00",27.8,76,513,25.069,25.069
0,3,"2018/10/15 11:10","2018/10/15","11:10:15",27.8,76,511,25.621,25.621
0,3,"2018/10/15 11:10","2018/10/15","11:10:30",27.8,75.9,511,25.069,25.069
0,3,"2018/10/15 11:10","2018/10/15","11:10:45",27.8,75.8,511,23.965,23.965
0,3,"2018/10/15 11:11","2018/10/15","11:11:00",27.8,76,511,23.965,23.965
0,3,"2018/10/15 11:11","2018/10/15","11:11:15",27.8,75.8,512,24.241,24.241
0,3,"2018/10/15 11:11","2018/10/15","11:11:30",27.8,75.5,511,20.101,20.101
0,3,"2018/10/15 11:11","2018/10/15","11:11:45",27.8,75.8,511,20.101,20.101
0,3,"2018/10/15 11:12","2018/10/15","11:12:00",27.8,75.9,511,21.757,21.757
0,3,"2018/10/15 11:12","2018/10/15","11:12:15",27.8,75.9,508,22.585,22.585
0,3,"2018/10/15 11:12","2018/10/15","11:12:30",27.8,75.9,508,22.309,22.309
0,3,"2018/10/15 11:12","2018/10/15","11:12:45",27.8,76,507,21.757,21.757
0,3,"2018/10/15 11:13","2018/10/15","11:13:00",27.8,76.1,506,20.653,20.653
0,3,"2018/10/15 11:13","2018/10/15","11:13:15",27.7,76,506,20.653,20.653
0,3,"2018/10/15 11:13","2018/10/15","11:13:30",27.8,75.9,506,21.481,21.481
0,3,"2018/10/15 11:13","2018/10/15","11:13:45",27.8,75.9,505,21.481,21.481
0,3,"2018/10/15 11:14","2018/10/15","11:14:00",27.8,75.9,505,21.205,21.205
0,3,"2018/10/15 11:14","2018/10/15","11:14:15",27.8,75.9,504,22.309,22.309
0,3,"2018/10/15 11:14","2018/10/15","11:14:30",27.7,76,504,22.309,22.309
0,3,"2018/10/15 11:14","2018/10/15","11:14:45",27.7,76.3,511,20.101,20.101
0,3,"2018/10/15 11:15","2018/10/15","11:15:00",27.8,77.2,625,13.324,13.753
0,3,"2018/10/15 11:15","2018/10/15","11:15:15",27.8,75.7,694,11.78,12.097
0,3,"2018/10/15 11:15","2018/10/15","11:15:30",27.8,76.1,683,13.71,14.029
0,3,"2018/10/15 11:15","2018/10/15","11:15:45",27.8,76,664,16.513,16.513
0,3,"2018/10/15 11:16","2018/10/15","11:16:00",27.9,76.4,633,18.169,18.169
0,3,"2018/10/15 11:16","2018/10/15","11:16:15",27.9,78.7,606,22.309,22.309
0,3,"2018/10/15 11:16","2018/10/15","11:16:30",28,79.6,579,24.517,24.517
0,3,"2018/10/15 11:16","2018/10/15","11:16:45",28,78.5,570,24.517,24.517
0,3,"2018/10/15 11:17","2018/10/15","11:17:00",27.9,75.7,561,19.273,19.273
0,3,"2018/10/15 11:17","2018/10/15","11:17:15",27.9,75.9,560,16.237,16.237
