"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2019-03-05 10:15~9","LA014",1,3,25.5125,68.6625,28.84975,28.84975,2825.75
"2019-03-05 10:20~4","LA014",1,3,25.245,65.775,26.53855,26.53855,760.5
"2019-03-05 10:25~9","LA014",1,3,24.82,66.715,28.56085,28.56085,761.35
"2019-03-05 10:30~4","LA014",1,3,24.87,66.71,28.11145,28.11145,772.7
"2019-03-05 10:35~9","LA014",1,3,24.875,66.815,24.83725,24.83725,697.2
"2019-03-05 10:40~4","LA014",1,3,24.84,66.475,24.0187,24.0187,679.05
"2019-03-05 10:45~9","LA014",1,3,24.785,64.13,20.8408,20.8408,637.9
"2019-03-05 10:50~4","LA014",1,3,24.645,63.695,18.5296,18.5296,590.8
"2019-03-05 10:55~9","LA014",1,3,24.435,64.785,41.49715,41.49715,608.9
"2019-03-05 11:00~4","LA014",1,3,24.225,65.045,61.39915,61.39915,602.7
"2019-03-05 11:05~9","LA014",1,3,24.48,66.4,32.8783,32.8783,666.75
"2019-03-05 11:10~4","LA014",1,3,24.915,64.925,26.7793,26.7793,719.45
"2019-03-05 11:15~9","LA014",1,3,24.945,64.565,28.62505,28.62505,656.3
"2019-03-05 11:20~4","LA014",1,3,25.19,63.795,26.95585,26.95585,630.15
"2019-03-05 11:25~9","LA014",1,3,25.275,63.54,27.5497,27.5497,613.15
"2019-03-05 11:30~4","LA014",1,3,25.3,62.95,24.0508,24.0508,577.25
"2019-03-05 11:35~9","LA014",1,3,25.475,63.07,21.6433,21.6433,597.95
"2019-03-05 11:40~4","LA014",1,3,25.68,62.385,21.4828,21.4828,579.65
"2019-03-05 11:45~9","LA014",1,3,25.765,62.095,20.76055,20.76055,573.35
"2019-03-05 11:50~4","LA014",1,3,25.93,61.87,25.19035,25.19035,567.45
"2019-03-05 11:55~9","LA014",1,3,25.995,61.48,22.9915,22.9915,576.25
"2019-03-05 12:00~4","LA014",1,3,26.05,61.195,23.4088,23.4088,557.45
"2019-03-05 12:05~9","LA014",1,3,26.0894736842105,61.2315789473684,25.9227368421053,25.9227368421053,561.526315789474
"2019-03-05 12:10~4","LA014",1,3,25.885,61.685,23.00755,23.00755,697.85
"2019-03-05 12:15~9","LA014",1,3,25.985,62.295,23.84215,23.84215,776.45
"2019-03-05 12:20~4","LA014",1,3,26.13,61.845,24.6286,24.6286,600.65
"2019-03-05 12:25~9","LA014",1,3,26.205,62.295,22.84505,22.84505,662.7
"2019-03-05 12:30~4","LA014",1,3,26.175,60.84,26.2336,26.2336,600.75
"2019-03-05 12:35~9","LA014",1,3,25.63,61.885,25.5595,25.5595,595.8
"2019-03-05 12:40~4","LA014",1,3,25.705,62.13,28.9621,28.9621,595.7
"2019-03-05 12:45~9","LA014",1,3,25.705,63.025,31.12885,31.12885,606.2
"2019-03-05 12:50~4","LA014",1,3,25.53,63.33,30.7597,30.7597,624.5
