mins 1060 , noise_error =1.0
mins 1239 , noise_error =1.0
mins 1240 , noise_error =1.0
mins 1241 , noise_error =1.0
mins 1242 , noise_error =1.0
mins 1243 , noise_error =1.0
mins 1244 , noise_error =1.0
mins 1245 , noise_error =1.0
mins 1246 , noise_error =1.0
mins 1247 , noise_error =1.0
mins 1248 , noise_error =1.0
mins 1249 , noise_error =1.0
mins 1250 , noise_error =1.0
mins 1251 , noise_error =1.0
mins 1252 , noise_error =1.0
mins 1253 , noise_error =1.0
mins 1254 , noise_error =1.0
mins 1255 , noise_error =1.0
mins 1256 , noise_error =1.0
mins 1257 , noise_error =1.0
mins 1258 , noise_error =0.9761904761904762
mins 1259 , noise_error =1.0
mins 1260 , noise_error =1.0
mins 1261 , noise_error =1.0
mins 1262 , noise_error =1.0
mins 1263 , noise_error =0.9882352941176471
mins 1264 , noise_error =0.9883720930232558
mins 1265 , noise_error =0.9759036144578314
mins 1266 , noise_error =1.0
mins 1267 , noise_error =1.0
mins 1268 , noise_error =1.0
mins 1269 , noise_error =1.0
mins 1270 , noise_error =1.0
mins 1271 , noise_error =1.0
mins 1272 , noise_error =1.0
mins 1273 , noise_error =1.0
mins 1274 , noise_error =1.0
mins 1275 , noise_error =1.0
mins 1276 , noise_error =1.0
mins 1277 , noise_error =0.9772727272727273
mins 1278 , noise_error =0.9550561797752809
mins 1279 , noise_error =1.0
mins 1280 , noise_error =1.0
mins 1281 , noise_error =1.0
mins 1282 , noise_error =1.0
mins 1283 , noise_error =1.0
mins 1284 , noise_error =0.9759036144578314
mins 1285 , noise_error =1.0
mins 1286 , noise_error =1.0
mins 1287 , noise_error =1.0
mins 1288 , noise_error =1.0
mins 1289 , noise_error =1.0
mins 1290 , noise_error =1.0
mins 1291 , noise_error =1.0
mins 1292 , noise_error =1.0
mins 1293 , noise_error =1.0
mins 1294 , noise_error =1.0
mins 1295 , noise_error =1.0
mins 1296 , noise_error =1.0
mins 1297 , noise_error =1.0
mins 1298 , noise_error =1.0
mins 1299 , noise_error =1.0
