mins 90 , noise_error =1.0
mins 262 , noise_error =0.9777777777777777
mins 263 , noise_error =1.0
mins 264 , noise_error =1.0
mins 265 , noise_error =1.0
mins 266 , noise_error =1.0
mins 267 , noise_error =1.0
mins 268 , noise_error =1.0
mins 269 , noise_error =0.9888888888888889
mins 270 , noise_error =0.978494623655914
mins 271 , noise_error =1.0
mins 272 , noise_error =1.0
mins 273 , noise_error =1.0
mins 274 , noise_error =1.0
mins 275 , noise_error =1.0
mins 276 , noise_error =1.0
mins 277 , noise_error =0.989010989010989
mins 278 , noise_error =1.0
mins 279 , noise_error =1.0
mins 280 , noise_error =1.0
mins 281 , noise_error =1.0
mins 282 , noise_error =1.0
mins 283 , noise_error =1.0
mins 284 , noise_error =1.0
mins 285 , noise_error =0.9791666666666666
mins 286 , noise_error =0.9791666666666666
mins 287 , noise_error =0.9895833333333334
mins 288 , noise_error =1.0
mins 289 , noise_error =1.0
mins 290 , noise_error =1.0
mins 291 , noise_error =1.0
mins 292 , noise_error =0.9906542056074766
mins 293 , noise_error =0.9805825242718447
mins 294 , noise_error =1.0
mins 295 , noise_error =1.0
mins 296 , noise_error =1.0
mins 297 , noise_error =1.0
mins 298 , noise_error =1.0
mins 299 , noise_error =1.0
mins 300 , noise_error =0.9801980198019802
mins 301 , noise_error =1.0
mins 302 , noise_error =1.0
mins 303 , noise_error =1.0
mins 304 , noise_error =1.0
mins 305 , noise_error =1.0
mins 306 , noise_error =1.0
mins 307 , noise_error =1.0
mins 308 , noise_error =0.9789473684210527
mins 309 , noise_error =0.9595959595959596
mins 310 , noise_error =1.0
mins 311 , noise_error =0.9797979797979798
mins 312 , noise_error =1.0
mins 313 , noise_error =1.0
mins 314 , noise_error =1.0
mins 315 , noise_error =1.0
mins 316 , noise_error =0.9711538461538461
mins 317 , noise_error =1.0
mins 318 , noise_error =1.0
mins 319 , noise_error =0.9901960784313726
mins 320 , noise_error =1.0
mins 321 , noise_error =1.0
mins 322 , noise_error =1.0
mins 323 , noise_error =1.0
mins 324 , noise_error =0.9611650485436893
mins 325 , noise_error =0.9807692307692307
mins 326 , noise_error =1.0
mins 327 , noise_error =0.9619047619047619
mins 328 , noise_error =1.0
mins 329 , noise_error =1.0
