1551681181,0,214,-1055,295,18,166
1551681181,1,168,-1128,385,18,166
1551681181,2,176,-1033,271,18,166
1551681181,3,195,-1032,319,18,166
1551681181,4,155,-1081,353,18,166
1551681181,5,185,-1114,328,18,166
1551681181,6,200,-996,268,18,166
1551681181,7,176,-1044,335,18,166
1551681181,8,166,-1080,347,18,166
1551681181,9,207,-1012,255,18,166
1551681181,10,169,-1000,323,18,166
1551681181,11,188,-1069,321,18,166
1551681181,12,201,-1082,304,18,166
1551681181,13,209,-1093,304,18,166
1551681181,14,230,-1137,345,18,166
1551681181,15,199,-972,304,18,166
1551681181,16,177,-941,302,18,166
1551681181,17,192,-1081,312,18,166
1551681181,18,225,-1204,334,18,166
1551681181,19,227,-1145,401,18,166
1551681181,20,192,-961,318,18,166
1551681181,21,193,-1004,368,18,166
1551681181,22,195,-1063,352,18,166
1551681181,23,182,-1001,353,18,166
1551681181,24,225,-1000,255,18,166
1551681181,25,239,-1050,320,18,166
1551681181,26,255,-1154,364,18,166
1551681181,27,217,-1081,395,18,166
1551681181,28,275,-1001,268,18,166
1551681181,29,232,-948,350,18,166
1551681181,30,241,-1032,323,18,166
1551681182,0,207,-1004,312,18,166
1551681182,1,249,-1037,263,18,166
1551681182,2,295,-1188,464,18,166
1551681182,3,300,-1037,415,18,166
1551681182,4,240,-904,321,18,166
1551681182,5,217,-911,295,18,166
1551681182,6,289,-1105,319,18,166
1551681182,7,342,-1268,387,18,166
1551681182,8,403,-1124,407,18,166
1551681182,9,344,-957,393,18,166
1551681182,10,270,-762,406,18,166
1551681182,11,241,-697,287,18,166
1551681182,12,255,-815,271,18,166
1551681182,13,343,-1117,334,18,166
1551681182,14,444,-1426,543,18,166
1551681182,15,464,-1073,408,18,166
1551681182,16,375,-1095,435,18,166
1551681182,17,367,-1092,536,18,166
1551681182,18,308,-884,391,18,166
1551681182,19,232,-746,272,18,166
1551681182,20,199,-728,161,18,166
1551681182,21,255,-1025,374,18,166
1551681182,22,344,-1261,455,18,166
1551681182,23,510,-1137,564,18,166
1551681182,24,231,-941,337,18,166
1551681182,25,240,-991,313,18,166
1551681182,26,268,-1087,318,18,166
1551681182,27,273,-1162,329,18,166
1551681182,28,300,-1044,376,18,166
1551681182,29,254,-996,344,18,166
1551681182,30,198,-912,313,18,166
1551681183,0,161,-938,315,18,166
1551681183,1,144,-962,327,18,166
1551681183,2,241,-1096,334,18,166
1551681183,3,265,-1084,440,18,166
1551681183,4,275,-1010,407,18,166
1551681183,5,252,-1061,343,18,166
1551681183,6,219,-1119,396,18,166
1551681183,7,204,-1060,404,18,166
1551681183,8,143,-932,342,18,166
1551681183,9,147,-920,278,18,166
1551681183,10,184,-1093,364,18,166
1551681183,11,275,-1220,385,18,166
1551681183,12,268,-1066,359,18,166
1551681183,13,208,-1082,320,18,166
1551681183,14,209,-1108,295,18,166
1551681183,15,215,-1140,292,18,166
1551681183,16,199,-996,259,18,166
1551681183,17,207,-936,176,18,166
1551681183,18,172,-881,240,18,166
1551681183,19,167,-1010,231,18,166
1551681183,20,204,-1145,216,18,166
1551681183,21,268,-1263,300,18,166
1551681183,22,280,-1236,460,18,166
1551681183,23,312,-1146,275,18,166
1551681183,24,217,-1064,414,18,166
1551681183,25,216,-980,275,18,166
1551681183,26,177,-866,222,18,166
1551681183,27,184,-905,200,18,166
1551681183,28,236,-1128,294,18,166
1551681183,29,248,-1280,408,18,166
1551681183,30,276,-1057,286,18,166
1551681183,31,188,-960,321,18,166
1551681184,0,201,-1009,348,18,166
1551681184,1,160,-1066,380,18,166
1551681184,2,209,-1047,252,18,166
1551681184,3,207,-1039,382,18,166
1551681184,4,233,-1056,422,18,166
1551681184,5,231,-1092,425,18,166
1551681184,6,225,-1076,291,18,166
1551681184,7,190,-1160,350,18,166
1551681184,8,227,-988,273,18,166
1551681184,9,232,-944,292,18,166
1551681184,10,193,-985,243,18,166
1551681184,11,272,-1049,263,18,166
1551681184,12,222,-897,248,18,166
1551681184,13,243,-889,131,18,166
1551681184,14,260,-1096,296,18,166
1551681184,15,377,-1608,415,18,166
1551681184,16,387,-1361,526,18,166
1551681184,17,225,-1160,217,18,166
1551681184,18,273,-1288,359,18,166
1551681184,19,368,-1437,440,18,166
1551681184,20,435,-1064,318,18,166
1551681184,21,180,-909,206,18,166
1551681184,22,152,-746,152,18,166
1551681184,23,188,-737,111,18,166
1551681184,24,174,-904,105,18,166
1551681184,25,295,-1412,167,18,166
1551681184,26,428,-1743,636,18,166
1551681184,27,436,-1337,435,18,166
1551681184,28,288,-1156,451,18,166
1551681184,29,339,-1229,304,18,166
1551681184,30,286,-1240,540,18,166
1551681185,0,207,-656,304,18,166
1551681185,1,76,-544,151,18,166
1551681185,2,57,-442,144,18,166
1551681185,3,35,-452,239,18,166
1551681185,4,95,-660,219,18,166
1551681185,5,215,-1409,184,18,166
1551681185,6,519,-1455,639,18,166
1551681185,7,201,-1058,451,18,166
1551681185,8,172,-1057,415,18,166
1551681185,9,153,-874,252,18,166
1551681185,10,95,-804,160,18,166
1551681185,11,31,-776,108,18,166
1551681185,12,118,-1048,192,18,166
1551681185,13,112,-1137,199,18,166
1551681185,14,102,-936,207,18,166
1551681185,15,39,-848,123,18,166
1551681185,16,55,-852,224,18,166
1551681185,17,112,-1145,207,18,166
1551681185,18,204,-1464,327,18,166
1551681185,19,198,-1184,443,18,166
1551681185,20,201,-1049,352,18,166
1551681185,21,175,-1105,467,18,166
1551681185,22,182,-1056,281,18,166
1551681185,23,89,-1128,353,18,166
1551681185,24,168,-1100,188,18,166
1551681185,25,167,-1248,419,18,166
1551681185,26,249,-797,259,18,166
1551681185,27,316,-908,223,18,166
1551681185,28,123,-823,385,18,166
1551681185,29,118,-802,254,18,166
1551681185,30,132,-968,264,18,166
1551681186,0,184,-1306,291,18,166
1551681186,1,352,-1514,495,18,166
1551681186,2,515,-1892,723,18,166
1551681186,3,255,-1415,828,18,166
1551681186,4,163,-721,287,18,166
1551681186,5,167,-784,48,18,166
1551681186,6,54,-729,430,18,166
1551681186,7,140,-636,192,18,166
1551681186,8,287,-765,136,18,166
1551681186,9,387,-999,161,18,166
1551681186,10,337,-1241,566,18,166
1551681186,11,307,-1175,284,18,166
1551681186,12,216,-1156,407,18,166
1551681186,13,300,-1261,371,18,166
1551681186,14,300,-1252,460,18,166
1551681186,15,312,-1129,416,18,166
1551681186,16,248,-985,371,18,166
1551681186,17,216,-889,302,18,166
1551681186,18,220,-881,268,18,166
1551681186,19,241,-912,287,18,166
1551681186,20,257,-1096,334,18,166
1551681186,21,308,-1140,364,18,166
1551681186,22,260,-1085,340,18,166
1551681186,23,240,-1076,316,18,166
1551681186,24,272,-1098,327,18,166
1551681186,25,280,-1060,339,18,166
1551681186,26,284,-961,304,18,166
1551681186,27,281,-983,270,18,166
1551681186,28,296,-1005,300,18,166
1551681186,29,342,-981,295,18,166
1551681186,30,320,-1088,344,18,166
1551681187,0,252,-920,326,18,166
1551681187,1,268,-932,367,18,166
1551681187,2,305,-964,360,18,166
1551681187,3,376,-1105,416,18,166
1551681187,4,455,-1213,494,18,166
1551681187,5,433,-1097,455,18,166
1551681187,6,387,-1005,355,18,166
1551681187,7,304,-985,369,18,166
1551681187,8,240,-900,295,18,166
1551681187,9,265,-893,300,18,166
1551681187,10,248,-911,311,18,166
1551681187,11,262,-889,276,18,166
1551681187,12,300,-961,312,18,166
1551681187,13,327,-968,259,18,166
1551681187,14,399,-1178,319,18,166
1551681187,15,433,-1298,423,18,166
1551681187,16,340,-1209,355,18,166
1551681187,17,249,-1119,271,18,166
1551681187,18,211,-1121,311,18,166
1551681187,19,208,-1001,271,18,166
1551681187,20,201,-959,271,18,166
1551681187,21,195,-993,291,18,166
1551681187,22,177,-954,278,18,166
1551681187,23,192,-1009,287,18,166
1551681187,24,180,-1002,312,18,166
1551681187,25,207,-1145,276,18,166
1551681187,26,223,-1261,352,18,166
1551681187,27,255,-1208,339,18,166
1551681187,28,225,-1055,305,18,166
1551681187,29,201,-961,304,18,166
1551681187,30,163,-916,268,18,166
1551681187,31,131,-928,304,18,166
1551681188,0,89,-909,262,18,166
1551681188,1,156,-1000,243,18,166
1551681188,2,215,-1012,283,18,166
1551681188,3,249,-1177,339,18,166
1551681188,4,248,-1201,367,18,166
1551681188,5,259,-1090,359,18,166
1551681188,6,259,-1056,403,18,166
1551681188,7,248,-1076,456,18,166
1551681188,8,240,-999,414,18,166
1551681188,9,215,-919,332,18,166
1551681188,10,216,-897,284,18,166
1551681188,11,252,-953,302,18,166
1551681188,12,313,-953,313,18,166
1551681188,13,345,-1133,336,18,166
1551681188,14,289,-1184,355,18,166
1551681188,15,327,-1252,384,18,166
1551681188,16,327,-1249,441,18,166
1551681188,17,268,-991,430,18,166
1551681188,18,240,-824,295,18,166
1551681188,19,204,-738,231,18,166
1551681188,20,192,-729,236,18,166
1551681188,21,236,-967,251,18,166
1551681188,22,345,-1369,310,18,166
1551681188,23,428,-1314,542,18,166
1551681188,24,310,-1104,396,18,166
1551681188,25,271,-1025,315,18,166
1551681188,26,243,-1037,350,18,166
1551681188,27,225,-988,286,18,166
1551681188,28,222,-957,304,18,166
1551681188,29,240,-928,279,18,166
1551681188,30,263,-970,335,18,166
1551681189,0,255,-1001,359,18,166
1551681189,1,225,-993,352,18,166
1551681189,2,220,-1018,336,18,166
1551681189,3,232,-1096,367,18,166
1551681189,4,252,-1148,416,18,166
1551681189,5,273,-1120,415,18,166
1551681189,6,236,-1076,412,18,166
1551681189,7,224,-1015,432,18,166
1551681189,8,199,-1029,391,18,166
1551681189,9,220,-1036,382,18,166
1551681189,10,223,-1042,435,18,166
1551681189,11,211,-973,396,18,166
1551681189,12,196,-989,376,18,166
