mins 2300 , noise_error =1.0
mins 2301 , noise_error =0.9722222222222222
mins 2302 , noise_error =0.9589041095890412
mins 2303 , noise_error =0.9733333333333334
mins 2304 , noise_error =0.9733333333333334
mins 2305 , noise_error =0.922077922077922
mins 2306 , noise_error =0.9080459770114943
mins 2307 , noise_error =1.0
mins 2308 , noise_error =1.0
mins 2309 , noise_error =0.9866666666666667
mins 2310 , noise_error =0.9866666666666667
mins 2311 , noise_error =1.0
mins 2312 , noise_error =1.0
mins 2313 , noise_error =1.0
mins 2314 , noise_error =0.9864864864864865
mins 2315 , noise_error =1.0
mins 2316 , noise_error =0.9864864864864865
mins 2317 , noise_error =1.0
mins 2318 , noise_error =1.0
mins 2319 , noise_error =1.0
mins 2320 , noise_error =1.0
mins 2321 , noise_error =1.0
mins 2322 , noise_error =1.0
mins 2323 , noise_error =1.0
mins 2324 , noise_error =1.0
mins 2325 , noise_error =1.0
mins 2326 , noise_error =1.0
mins 2327 , noise_error =0.972972972972973
mins 2328 , noise_error =0.9577464788732395
mins 2329 , noise_error =0.9589041095890412
mins 2330 , noise_error =1.0
mins 2331 , noise_error =1.0
mins 2332 , noise_error =1.0
mins 2333 , noise_error =1.0
mins 2334 , noise_error =1.0
mins 2335 , noise_error =1.0
mins 2336 , noise_error =1.0
mins 2337 , noise_error =1.0
mins 2338 , noise_error =0.9868421052631579
mins 2339 , noise_error =1.0
mins 2340 , noise_error =1.0
mins 2341 , noise_error =1.0
mins 2342 , noise_error =1.0
mins 2343 , noise_error =1.0
mins 2344 , noise_error =0.9868421052631579
mins 2345 , noise_error =0.9887640449438202
mins 2346 , noise_error =0.9883720930232558
mins 2347 , noise_error =1.0
mins 2348 , noise_error =1.0
mins 2349 , noise_error =0.9342105263157895
mins 2350 , noise_error =0.9189189189189189
mins 2351 , noise_error =0.9861111111111112
mins 2352 , noise_error =1.0
mins 2353 , noise_error =1.0
mins 2354 , noise_error =0.9210526315789473
mins 2355 , noise_error =1.0
mins 2356 , noise_error =1.0
mins 2357 , noise_error =0.972972972972973
mins 2358 , noise_error =1.0
mins 2359 , noise_error =1.0
mins 2360 , noise_error =0.9859154929577465
mins 2361 , noise_error =1.0
mins 2362 , noise_error =1.0
mins 2363 , noise_error =1.0
mins 2364 , noise_error =1.0
mins 2365 , noise_error =1.0
mins 2366 , noise_error =1.0
mins 2367 , noise_error =1.0
mins 2368 , noise_error =1.0
mins 2369 , noise_error =1.0
mins 2370 , noise_error =1.0
mins 2371 , noise_error =1.0
mins 2372 , noise_error =1.0
mins 2373 , noise_error =1.0
mins 2374 , noise_error =1.0
mins 2375 , noise_error =1.0
mins 2376 , noise_error =0.9459459459459459
mins 2377 , noise_error =0.9090909090909091
mins 2378 , noise_error =1.0
mins 2379 , noise_error =1.0
mins 2380 , noise_error =1.0
mins 2381 , noise_error =0.9871794871794872
mins 2382 , noise_error =1.0
mins 2383 , noise_error =1.0
mins 2384 , noise_error =1.0
mins 2385 , noise_error =1.0
mins 2386 , noise_error =1.0
mins 2387 , noise_error =1.0
mins 2388 , noise_error =1.0
mins 2389 , noise_error =1.0
mins 2390 , noise_error =1.0
mins 2391 , noise_error =1.0
mins 2392 , noise_error =1.0
mins 2393 , noise_error =1.0
mins 2394 , noise_error =1.0
mins 2395 , noise_error =1.0
mins 2396 , noise_error =1.0
mins 2397 , noise_error =1.0
mins 2398 , noise_error =1.0
mins 2399 , noise_error =0.9743589743589743
mins 2400 , noise_error =0.9620253164556962
mins 2401 , noise_error =1.0
mins 2402 , noise_error =1.0
mins 2403 , noise_error =0.9705882352941176
mins 2404 , noise_error =0.9142857142857143
mins 2405 , noise_error =1.0
mins 2406 , noise_error =1.0
mins 2407 , noise_error =1.0
mins 2408 , noise_error =0.9701492537313433
mins 2409 , noise_error =0.9411764705882353
mins 2410 , noise_error =1.0
mins 2411 , noise_error =1.0
mins 2412 , noise_error =1.0
mins 2413 , noise_error =0.8611111111111112
mins 2414 , noise_error =0.7840909090909091
mins 2415 , noise_error =0.9883720930232558
mins 2416 , noise_error =0.9294117647058824
mins 2417 , noise_error =0.8554216867469879
mins 2418 , noise_error =0.974025974025974
mins 2419 , noise_error =1.0
mins 2420 , noise_error =1.0
mins 2421 , noise_error =1.0
mins 2422 , noise_error =1.0
mins 2423 , noise_error =0.9746835443037974
mins 2424 , noise_error =1.0
mins 2425 , noise_error =1.0
mins 2426 , noise_error =1.0
mins 2427 , noise_error =1.0
mins 2428 , noise_error =0.972972972972973
mins 2429 , noise_error =0.9864864864864865
mins 2430 , noise_error =1.0
mins 2431 , noise_error =0.9861111111111112
mins 2432 , noise_error =1.0
mins 2433 , noise_error =0.9733333333333334
mins 2434 , noise_error =1.0
mins 2435 , noise_error =1.0
mins 2436 , noise_error =1.0
mins 2437 , noise_error =1.0
mins 2438 , noise_error =0.8641975308641976
mins 2439 , noise_error =0.9873417721518988
mins 2440 , noise_error =1.0
mins 2441 , noise_error =1.0
mins 2442 , noise_error =1.0
mins 2443 , noise_error =1.0
mins 2444 , noise_error =1.0
mins 2445 , noise_error =1.0
mins 2446 , noise_error =1.0
mins 2447 , noise_error =0.974025974025974
mins 2448 , noise_error =1.0
mins 2449 , noise_error =0.9058823529411765
mins 2450 , noise_error =0.9761904761904762
mins 2451 , noise_error =1.0
mins 2452 , noise_error =1.0
mins 2453 , noise_error =1.0
mins 2454 , noise_error =0.9880952380952381
mins 2455 , noise_error =1.0
mins 2456 , noise_error =1.0
mins 2457 , noise_error =1.0
mins 2458 , noise_error =1.0
mins 2459 , noise_error =1.0
mins 2460 , noise_error =1.0
mins 2461 , noise_error =0.9770114942528736
mins 2462 , noise_error =1.0
mins 2463 , noise_error =1.0
mins 2464 , noise_error =1.0
mins 2465 , noise_error =1.0
mins 2466 , noise_error =1.0
mins 2467 , noise_error =0.9876543209876543
mins 2468 , noise_error =0.9876543209876543
mins 2469 , noise_error =1.0
mins 2470 , noise_error =1.0
mins 2471 , noise_error =1.0
mins 2472 , noise_error =1.0
mins 2473 , noise_error =1.0
mins 2474 , noise_error =1.0
mins 2475 , noise_error =1.0
mins 2476 , noise_error =1.0
mins 2477 , noise_error =1.0
mins 2478 , noise_error =1.0
mins 2479 , noise_error =1.0
mins 2480 , noise_error =1.0
mins 2481 , noise_error =1.0
mins 2482 , noise_error =1.0
mins 2483 , noise_error =1.0
mins 2484 , noise_error =1.0
mins 2485 , noise_error =1.0
mins 2486 , noise_error =1.0
mins 2487 , noise_error =1.0
mins 2488 , noise_error =0.9864864864864865
mins 2489 , noise_error =1.0
mins 2490 , noise_error =1.0
mins 2491 , noise_error =1.0
mins 2492 , noise_error =1.0
mins 2493 , noise_error =1.0
mins 2494 , noise_error =0.972972972972973
mins 2495 , noise_error =1.0
mins 2496 , noise_error =0.9367088607594937
mins 2497 , noise_error =1.0
mins 2498 , noise_error =1.0
mins 2499 , noise_error =1.0
mins 2500 , noise_error =1.0
mins 2501 , noise_error =1.0
mins 2502 , noise_error =1.0
mins 2503 , noise_error =1.0
mins 2504 , noise_error =1.0
mins 2505 , noise_error =1.0
mins 2506 , noise_error =0.9864864864864865
mins 2507 , noise_error =1.0
mins 2508 , noise_error =1.0
mins 2509 , noise_error =1.0
mins 2510 , noise_error =1.0
mins 2511 , noise_error =1.0
mins 2512 , noise_error =1.0
mins 2513 , noise_error =1.0
mins 2514 , noise_error =1.0
mins 2515 , noise_error =1.0
mins 2516 , noise_error =0.9863013698630136
mins 2517 , noise_error =1.0
mins 2518 , noise_error =1.0
mins 2519 , noise_error =1.0
mins 2520 , noise_error =1.0
mins 2521 , noise_error =0.9866666666666667
mins 2522 , noise_error =1.0
mins 2523 , noise_error =1.0
mins 2524 , noise_error =1.0
mins 2525 , noise_error =1.0
mins 2526 , noise_error =1.0
mins 2527 , noise_error =1.0
mins 2528 , noise_error =1.0
mins 2529 , noise_error =1.0
mins 2530 , noise_error =0.9875
mins 2531 , noise_error =1.0
mins 2532 , noise_error =1.0
mins 2533 , noise_error =1.0
mins 2534 , noise_error =1.0
mins 2535 , noise_error =1.0
mins 2536 , noise_error =1.0
mins 2537 , noise_error =1.0
mins 2538 , noise_error =0.8860759493670887
mins 2539 , noise_error =1.0
