mins 1840 , noise_error =0.9230769230769231
mins 1898 , noise_error =0.9310344827586207
mins 1899 , noise_error =0.967032967032967
mins 1900 , noise_error =0.96
mins 1901 , noise_error =0.9795918367346939
mins 1902 , noise_error =0.9560439560439561
mins 1903 , noise_error =0.989010989010989
mins 1904 , noise_error =0.9782608695652174
mins 1905 , noise_error =0.9777777777777777
mins 1906 , noise_error =0.967032967032967
mins 1907 , noise_error =0.956989247311828
mins 1908 , noise_error =0.8936170212765957
mins 1909 , noise_error =0.9468085106382979
mins 1910 , noise_error =0.9767441860465116
mins 1911 , noise_error =0.9888888888888889
mins 1912 , noise_error =0.9772727272727273
mins 1913 , noise_error =0.8556701030927836
mins 1914 , noise_error =0.8854166666666666
mins 1915 , noise_error =0.875
mins 1916 , noise_error =0.872093023255814
mins 1917 , noise_error =0.8709677419354839
mins 1918 , noise_error =0.9444444444444444
mins 1919 , noise_error =0.9666666666666667
mins 1920 , noise_error =0.8222222222222222
mins 1921 , noise_error =0.7961165048543689
mins 1922 , noise_error =0.7669902912621359
mins 1923 , noise_error =0.8645833333333334
mins 1924 , noise_error =0.8686868686868687
mins 1925 , noise_error =0.9468085106382979
mins 1926 , noise_error =0.967032967032967
mins 1927 , noise_error =0.9545454545454546
mins 1928 , noise_error =0.9139784946236559
mins 1929 , noise_error =0.9230769230769231
mins 1930 , noise_error =1.0
mins 1931 , noise_error =1.0
mins 1932 , noise_error =1.0
mins 1933 , noise_error =1.0
mins 1934 , noise_error =0.9887640449438202
mins 1935 , noise_error =0.8913043478260869
mins 1936 , noise_error =0.8777777777777778
mins 1937 , noise_error =0.6666666666666667
mins 1938 , noise_error =0.8924731182795699
mins 1939 , noise_error =0.7011494252873562
mins 1940 , noise_error =0.7386363636363636
mins 1941 , noise_error =0.9361702127659575
mins 1942 , noise_error =0.5851063829787234
mins 1943 , noise_error =0.48750000000000004
mins 1944 , noise_error =0.5816326530612245
mins 1945 , noise_error =0.8229166666666666
mins 1946 , noise_error =0.5862068965517242
mins 1947 , noise_error =0.8526315789473684
mins 1948 , noise_error =0.7701149425287357
mins 1949 , noise_error =0.8705882352941177
mins 1950 , noise_error =0.8024691358024691
mins 1951 , noise_error =0.8924731182795699
mins 1952 , noise_error =0.8764044943820225
mins 1953 , noise_error =0.8586956521739131
mins 1954 , noise_error =0.989247311827957
mins 1955 , noise_error =0.989010989010989
mins 1956 , noise_error =1.0
mins 1957 , noise_error =1.0
mins 1958 , noise_error =1.0
mins 1959 , noise_error =0.9775280898876404
mins 1960 , noise_error =1.0
mins 1961 , noise_error =1.0
mins 1962 , noise_error =0.9666666666666667
mins 1963 , noise_error =0.9891304347826086
mins 1964 , noise_error =0.9782608695652174
mins 1965 , noise_error =0.989010989010989
mins 1966 , noise_error =1.0
mins 1967 , noise_error =1.0
mins 1968 , noise_error =0.9777777777777777
mins 1969 , noise_error =1.0
mins 1970 , noise_error =0.9775280898876404
mins 1971 , noise_error =1.0
mins 1972 , noise_error =1.0
mins 1973 , noise_error =0.9891304347826086
mins 1974 , noise_error =0.9893617021276596
mins 1975 , noise_error =0.9680851063829787
mins 1976 , noise_error =1.0
mins 1977 , noise_error =1.0
mins 1978 , noise_error =1.0
mins 1979 , noise_error =1.0
mins 1980 , noise_error =0.9587628865979382
mins 1981 , noise_error =0.8673469387755102
mins 1982 , noise_error =0.8617021276595744
mins 1983 , noise_error =1.0
mins 1984 , noise_error =1.0
mins 1985 , noise_error =1.0
mins 1986 , noise_error =1.0
mins 1987 , noise_error =1.0
mins 1988 , noise_error =1.0
mins 1989 , noise_error =1.0
mins 1990 , noise_error =1.0
mins 1991 , noise_error =1.0
mins 1992 , noise_error =1.0
mins 1993 , noise_error =1.0
mins 1994 , noise_error =1.0
mins 1995 , noise_error =1.0
mins 1996 , noise_error =1.0
mins 1997 , noise_error =1.0
mins 1998 , noise_error =1.0
mins 1999 , noise_error =1.0
mins 2000 , noise_error =1.0
mins 2001 , noise_error =1.0
mins 2002 , noise_error =1.0
mins 2003 , noise_error =1.0
mins 2004 , noise_error =1.0
mins 2005 , noise_error =1.0
mins 2006 , noise_error =0.989010989010989
mins 2007 , noise_error =1.0
mins 2008 , noise_error =1.0
mins 2009 , noise_error =1.0
mins 2010 , noise_error =1.0
mins 2011 , noise_error =1.0
mins 2012 , noise_error =1.0
mins 2013 , noise_error =1.0
mins 2014 , noise_error =1.0
mins 2015 , noise_error =0.9666666666666667
mins 2016 , noise_error =1.0
mins 2017 , noise_error =1.0
mins 2018 , noise_error =1.0
mins 2019 , noise_error =1.0
mins 2020 , noise_error =1.0
mins 2021 , noise_error =1.0
mins 2022 , noise_error =1.0
mins 2023 , noise_error =1.0
mins 2024 , noise_error =1.0
mins 2025 , noise_error =1.0
mins 2026 , noise_error =1.0
mins 2027 , noise_error =0.9770114942528736
mins 2028 , noise_error =1.0
mins 2029 , noise_error =1.0
mins 2030 , noise_error =1.0
mins 2031 , noise_error =1.0
mins 2032 , noise_error =1.0
mins 2033 , noise_error =1.0
mins 2034 , noise_error =1.0
mins 2035 , noise_error =1.0
mins 2036 , noise_error =1.0
mins 2037 , noise_error =1.0
mins 2038 , noise_error =1.0
mins 2039 , noise_error =1.0
mins 2040 , noise_error =1.0
mins 2041 , noise_error =1.0
mins 2042 , noise_error =1.0
mins 2043 , noise_error =1.0
mins 2044 , noise_error =1.0
mins 2045 , noise_error =1.0
mins 2046 , noise_error =1.0
mins 2047 , noise_error =1.0
mins 2048 , noise_error =1.0
mins 2049 , noise_error =1.0
mins 2050 , noise_error =1.0
mins 2051 , noise_error =1.0
mins 2052 , noise_error =1.0
mins 2053 , noise_error =1.0
mins 2054 , noise_error =1.0
mins 2055 , noise_error =1.0
mins 2056 , noise_error =1.0
mins 2057 , noise_error =1.0
mins 2058 , noise_error =1.0
mins 2059 , noise_error =1.0
mins 2060 , noise_error =1.0
mins 2061 , noise_error =1.0
mins 2062 , noise_error =1.0
mins 2063 , noise_error =1.0
mins 2064 , noise_error =1.0
mins 2065 , noise_error =1.0
mins 2066 , noise_error =0.9764705882352941
mins 2067 , noise_error =1.0
mins 2068 , noise_error =1.0
mins 2069 , noise_error =0.9574468085106383
