mins 2270 , noise_error =1.0
mins 2360 , noise_error =1.0
mins 2361 , noise_error =1.0
mins 2362 , noise_error =0.9456521739130435
mins 2363 , noise_error =0.9473684210526316
mins 2364 , noise_error =0.979381443298969
mins 2365 , noise_error =0.9560439560439561
mins 2366 , noise_error =0.989247311827957
mins 2367 , noise_error =0.9900990099009901
mins 2368 , noise_error =0.900990099009901
mins 2369 , noise_error =0.989010989010989
mins 2370 , noise_error =0.967032967032967
mins 2371 , noise_error =1.0
mins 2372 , noise_error =1.0
mins 2373 , noise_error =1.0
mins 2374 , noise_error =0.9767441860465116
mins 2375 , noise_error =1.0
mins 2376 , noise_error =0.9883720930232558
mins 2377 , noise_error =1.0
mins 2378 , noise_error =1.0
mins 2379 , noise_error =1.0
mins 2380 , noise_error =1.0
mins 2381 , noise_error =0.946236559139785
mins 2382 , noise_error =0.9894736842105263
mins 2383 , noise_error =0.941747572815534
mins 2384 , noise_error =1.0
mins 2385 , noise_error =0.9278350515463918
mins 2386 , noise_error =0.8888888888888888
mins 2387 , noise_error =0.9489795918367347
mins 2388 , noise_error =0.9805825242718447
mins 2389 , noise_error =1.0
mins 2390 , noise_error =1.0
mins 2391 , noise_error =1.0
mins 2392 , noise_error =0.970873786407767
mins 2393 , noise_error =0.9801980198019802
mins 2394 , noise_error =0.9591836734693877
mins 2395 , noise_error =0.9326923076923077
mins 2396 , noise_error =0.9803921568627451
mins 2397 , noise_error =0.98
mins 2398 , noise_error =0.9795918367346939
mins 2399 , noise_error =1.0
mins 2400 , noise_error =0.9901960784313726
mins 2401 , noise_error =0.9795918367346939
mins 2402 , noise_error =0.9484536082474226
mins 2403 , noise_error =0.9902912621359223
mins 2404 , noise_error =0.9797979797979798
mins 2405 , noise_error =0.99
mins 2406 , noise_error =0.9702970297029703
mins 2407 , noise_error =1.0
mins 2408 , noise_error =0.98989898989899
mins 2409 , noise_error =0.9897959183673469
mins 2410 , noise_error =0.99
mins 2411 , noise_error =1.0
mins 2412 , noise_error =0.9805825242718447
mins 2413 , noise_error =0.9807692307692307
mins 2414 , noise_error =0.9803921568627451
mins 2415 , noise_error =1.0
mins 2416 , noise_error =1.0
mins 2417 , noise_error =1.0
mins 2418 , noise_error =1.0
mins 2419 , noise_error =1.0
mins 2420 , noise_error =0.9901960784313726
mins 2421 , noise_error =1.0
mins 2422 , noise_error =0.9902912621359223
mins 2423 , noise_error =0.98
mins 2424 , noise_error =1.0
mins 2425 , noise_error =1.0
mins 2426 , noise_error =1.0
mins 2427 , noise_error =0.9504950495049505
mins 2428 , noise_error =0.9393939393939394
mins 2429 , noise_error =0.9901960784313726
mins 2430 , noise_error =0.9902912621359223
mins 2431 , noise_error =0.9509803921568627
mins 2432 , noise_error =0.9904761904761905
mins 2433 , noise_error =0.9285714285714286
mins 2434 , noise_error =0.9797979797979798
mins 2435 , noise_error =0.9504950495049505
mins 2436 , noise_error =0.979381443298969
mins 2437 , noise_error =1.0
mins 2438 , noise_error =1.0
mins 2439 , noise_error =1.0
mins 2440 , noise_error =0.96
mins 2441 , noise_error =0.98
mins 2442 , noise_error =1.0
mins 2443 , noise_error =1.0
mins 2444 , noise_error =1.0
mins 2445 , noise_error =1.0
mins 2446 , noise_error =1.0
mins 2447 , noise_error =1.0
mins 2448 , noise_error =1.0
mins 2449 , noise_error =1.0
mins 2450 , noise_error =0.9795918367346939
mins 2451 , noise_error =0.9897959183673469
mins 2452 , noise_error =1.0
mins 2453 , noise_error =1.0
mins 2454 , noise_error =1.0
mins 2455 , noise_error =1.0
mins 2456 , noise_error =1.0
mins 2457 , noise_error =1.0
mins 2458 , noise_error =1.0
mins 2459 , noise_error =0.9895833333333334
mins 2460 , noise_error =0.9787234042553191
mins 2461 , noise_error =0.978494623655914
mins 2462 , noise_error =0.9693877551020408
mins 2463 , noise_error =1.0
mins 2464 , noise_error =1.0
mins 2465 , noise_error =1.0
mins 2466 , noise_error =1.0
mins 2467 , noise_error =1.0
mins 2468 , noise_error =1.0
mins 2469 , noise_error =1.0
mins 2470 , noise_error =1.0
mins 2471 , noise_error =1.0
mins 2472 , noise_error =1.0
mins 2473 , noise_error =1.0
mins 2474 , noise_error =1.0
mins 2475 , noise_error =1.0
mins 2476 , noise_error =1.0
mins 2477 , noise_error =1.0
mins 2478 , noise_error =1.0
mins 2479 , noise_error =1.0
mins 2480 , noise_error =1.0
mins 2481 , noise_error =1.0
mins 2482 , noise_error =1.0
mins 2483 , noise_error =1.0
mins 2484 , noise_error =1.0
mins 2485 , noise_error =1.0
mins 2486 , noise_error =1.0
mins 2487 , noise_error =1.0
mins 2488 , noise_error =1.0
mins 2489 , noise_error =1.0
mins 2490 , noise_error =1.0
mins 2491 , noise_error =1.0
mins 2492 , noise_error =1.0
mins 2493 , noise_error =1.0
mins 2494 , noise_error =1.0
mins 2495 , noise_error =1.0
mins 2496 , noise_error =1.0
mins 2497 , noise_error =1.0
mins 2498 , noise_error =1.0
mins 2499 , noise_error =1.0
mins 2500 , noise_error =1.0
mins 2501 , noise_error =1.0
mins 2502 , noise_error =1.0
mins 2503 , noise_error =1.0
mins 2504 , noise_error =1.0
mins 2505 , noise_error =1.0
mins 2506 , noise_error =0.9532710280373832
mins 2507 , noise_error =1.0
mins 2508 , noise_error =1.0
mins 2509 , noise_error =1.0
