mins 1300 , noise_error =0.9787234042553191
mins 1478 , noise_error =0.979381443298969
mins 1479 , noise_error =1.0
mins 1480 , noise_error =1.0
mins 1481 , noise_error =1.0
mins 1482 , noise_error =1.0
mins 1483 , noise_error =1.0
mins 1484 , noise_error =1.0
mins 1485 , noise_error =0.9777777777777777
mins 1486 , noise_error =1.0
mins 1487 , noise_error =1.0
mins 1488 , noise_error =1.0
mins 1489 , noise_error =1.0
mins 1490 , noise_error =1.0
mins 1491 , noise_error =1.0
mins 1492 , noise_error =0.9886363636363636
mins 1493 , noise_error =1.0
mins 1494 , noise_error =1.0
mins 1495 , noise_error =1.0
mins 1496 , noise_error =0.9886363636363636
mins 1497 , noise_error =1.0
mins 1498 , noise_error =1.0
mins 1499 , noise_error =1.0
mins 1500 , noise_error =0.945054945054945
mins 1501 , noise_error =0.9888888888888889
mins 1502 , noise_error =0.9550561797752809
mins 1503 , noise_error =1.0
mins 1504 , noise_error =1.0
mins 1505 , noise_error =1.0
mins 1506 , noise_error =1.0
mins 1507 , noise_error =0.9431818181818182
mins 1508 , noise_error =1.0
mins 1509 , noise_error =0.9885057471264368
mins 1510 , noise_error =1.0
mins 1511 , noise_error =1.0
mins 1512 , noise_error =1.0
mins 1513 , noise_error =1.0
mins 1514 , noise_error =1.0
mins 1515 , noise_error =1.0
mins 1516 , noise_error =1.0
mins 1517 , noise_error =1.0
mins 1518 , noise_error =1.0
mins 1519 , noise_error =0.9888888888888889
mins 1520 , noise_error =1.0
mins 1521 , noise_error =1.0
mins 1522 , noise_error =1.0
mins 1523 , noise_error =1.0
mins 1524 , noise_error =0.9655172413793104
mins 1525 , noise_error =1.0
mins 1526 , noise_error =1.0
mins 1527 , noise_error =1.0
mins 1528 , noise_error =1.0
mins 1529 , noise_error =1.0
mins 1530 , noise_error =0.9885057471264368
mins 1531 , noise_error =1.0
mins 1532 , noise_error =1.0
mins 1533 , noise_error =0.9883720930232558
mins 1534 , noise_error =0.9883720930232558
mins 1535 , noise_error =0.9545454545454546
mins 1536 , noise_error =1.0
mins 1537 , noise_error =1.0
mins 1538 , noise_error =1.0
mins 1539 , noise_error =0.9333333333333333
