id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,pressure,ai1_1,ai1_2,ai1_3,ai1_4,ai2_1,ai2_2,ai2_3,ai2_4,ERR
0C9A4249DB99,2020-04-08,00:00:00,27.6,53.9,8,13,14,474,0,1,2,64,76,60,68,1,0,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-08,00:00:15,27.6,53.9,8,12,14,473,0,1,0,64,78,64,81,-1,0,63,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-08,00:00:30,27.6,53.9,9,12,14,474,0,-1,0,63,94,94,93,1,2,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-08,00:00:45,27.6,53.9,8,11,12,474,0,1,2,64,112,110,144,-1,2,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-08,00:01:00,27.6,53.9,8,11,11,474,0,-1,2,64,69,47,82,0,1,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-08,00:01:15,27.6,53.9,7,11,11,474,0,0,1,64,115,80,112,1,1,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-08,00:01:30,27.6,53.9,7,11,11,474,0,1,1,64,93,91,103,0,2,69,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-08,00:01:45,27.6,53.9,7,11,11,474,0,0,2,69,86,95,118,0,1,63,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-08,00:02:00,27.6,53.9,8,11,12,474,0,0,1,63,105,96,104,-1,1,65,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-08,00:02:15,27.6,53.9,7,11,12,474,0,-1,1,65,94,66,119,1,1,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-08,00:02:30,27.6,53.9,7,12,13,474,0,1,1,64,86,85,96,1,2,62,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-08,00:02:45,27.6,53.9,7,12,14,474,0,1,2,62,104,97,110,1,1,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-08,00:03:00,27.6,53.9,7,11,13,474,0,1,1,64,67,82,68,0,1,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-08,00:03:15,27.6,53.9,7,11,11,473,0,0,1,64,92,88,116,0,1,62,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
