id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,pressure,ai1_1,ai1_2,ai1_3,ai1_4,ai2_1,ai2_2,ai2_3,ai2_4,ERR
0C9A4249DBE3,2020-04-10,00:00:00,28.9,51.1,7,11,11,493,0,2,0,63,75,58,47,1,0,62,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DBE3,2020-04-10,00:00:15,28.9,51.1,7,10,10,494,0,1,0,62,79,58,61,2,0,63,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DBE3,2020-04-10,00:00:30,28.9,51.1,8,11,11,493,0,2,0,63,82,42,48,2,0,63,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DBE3,2020-04-10,00:00:45,28.9,51.1,8,11,12,493,0,2,0,63,81,52,40,1,0,63,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DBE3,2020-04-10,00:01:00,28.9,51.1,8,12,13,493,0,1,0,63,75,60,44,2,0,63,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DBE3,2020-04-10,00:01:15,28.9,51.1,8,12,13,495,0,2,0,63,72,44,52,2,0,63,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DBE3,2020-04-10,00:01:30,28.9,51.1,8,12,13,494,0,2,0,63,74,32,36,2,0,63,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DBE3,2020-04-10,00:01:45,28.9,51.1,7,11,11,495,0,2,0,63,76,44,67,2,0,62,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DBE3,2020-04-10,00:02:00,28.9,51.1,7,11,12,495,0,2,0,62,74,62,35,2,0,63,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DBE3,2020-04-10,00:02:15,28.9,51.1,6,9,11,494,0,2,0,63,69,46,50,1,0,63,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DBE3,2020-04-10,00:02:30,28.9,51.1,7,10,11,493,0,1,0,63,70,46,45,1,0,62,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DBE3,2020-04-10,00:02:45,28.9,51.1,7,10,11,493,0,1,0,62,62,50,45,1,0,63,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DBE3,2020-04-10,00:03:00,28.9,51.1,7,10,11,494,0,1,0,63,70,72,62,1,0,63,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
