id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,pressure,ai1_1,ai1_2,ai1_3,ai1_4,ai2_1,ai2_2,ai2_3,ai2_4,ERR
0C9A4249DB99,2020-04-09,00:00:00,27.9,52.4,229,545,657,520,0,0,0,64,81,99,86,1,3,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-09,00:00:15,27.9,52.4,228,543,638,518,0,1,3,64,96,95,107,-1,0,63,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-09,00:00:30,27.9,52.4,226,545,644,517,0,-1,0,63,84,81,71,1,1,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-09,00:00:45,27.9,52.4,228,543,649,518,0,1,1,64,102,110,124,1,1,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-09,00:01:00,27.9,52.4,229,540,658,517,0,1,1,64,93,108,105,0,1,63,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-09,00:01:15,27.9,52.4,231,534,651,518,0,0,1,63,79,84,100,1,1,65,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-09,00:01:30,27.9,52.3,231,535,640,518,0,1,1,65,95,103,114,0,2,65,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-09,00:01:45,27.9,52.4,234,535,647,517,0,0,2,65,83,94,127,-1,0,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-09,00:02:00,27.9,52.4,234,541,659,518,0,-1,0,64,96,93,94,1,1,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-09,00:02:15,27.9,52.3,233,544,665,517,0,1,1,64,78,103,102,1,2,66,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-09,00:02:30,27.9,52.4,233,555,671,517,0,1,2,66,101,88,100,0,0,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB99,2020-04-09,00:02:45,28.0,52.4,233,553,662,518,0,0,0,64,93,92,96,-1,0,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
