id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,pressure,ai1_1,ai1_2,ai1_3,ai1_4,ai2_1,ai2_2,ai2_3,ai2_4,ERR
0C9A4249DB67,2020-04-10,00:00:00,29.3,50.6,7,10,11,506,0,2,1,53,131,119,185,1,0,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:00:15,29.3,50.6,7,12,12,506,0,1,0,54,174,163,193,3,1,55,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:00:30,29.3,50.6,7,11,11,506,0,3,1,55,135,152,223,2,1,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:00:45,29.3,50.6,6,10,10,506,0,2,1,52,150,177,226,0,0,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:01:00,29.3,50.6,7,11,11,506,0,0,0,54,180,173,198,4,1,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:01:15,29.3,50.6,6,10,11,506,0,4,1,52,135,131,180,1,2,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:01:30,29.3,50.6,5,10,10,506,0,1,2,54,144,136,204,3,0,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:01:45,29.3,50.6,5,9,10,506,0,3,0,54,106,143,146,1,-1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:02:00,29.3,50.6,6,11,11,506,0,1,-1,50,143,158,209,4,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:02:15,29.3,50.6,7,11,12,505,0,4,1,53,181,208,226,5,-1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:02:30,29.3,50.6,8,11,12,505,0,5,-1,53,162,158,194,1,-1,55,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:02:45,29.3,50.6,7,10,11,504,0,1,-1,55,127,162,191,2,1,56,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:03:00,29.3,50.6,6,10,12,504,0,2,1,56,159,173,208,3,0,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:03:15,29.3,50.6,7,11,13,504,0,3,0,52,160,166,198,3,-2,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:03:30,29.3,50.6,7,11,14,505,0,3,-2,52,140,141,167,1,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:03:45,29.3,50.6,6,11,12,505,0,1,1,53,150,137,211,3,2,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:04:00,29.3,50.6,6,11,12,505,0,3,2,54,172,175,201,1,-1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:04:15,29.3,50.6,6,10,11,506,0,1,-1,53,149,186,172,0,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:04:30,29.3,50.6,6,10,10,506,0,0,1,53,115,127,148,1,2,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:04:45,29.3,50.6,6,10,11,506,0,1,2,53,155,154,179,2,2,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:05:00,29.3,50.6,7,10,11,506,0,2,2,52,129,134,172,5,2,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:05:15,29.3,50.6,7,12,12,506,0,5,2,54,155,133,182,2,1,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:05:30,29.2,50.6,7,12,12,506,0,2,1,52,155,138,176,3,3,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:05:45,29.2,50.6,6,10,10,506,0,3,3,54,153,119,196,2,0,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:06:00,29.3,50.6,6,10,11,506,0,2,0,52,138,168,182,2,0,52,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:06:15,29.3,50.6,6,10,11,506,0,2,0,52,150,168,181,4,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:06:30,29.2,50.6,6,9,9,507,0,4,0,53,143,161,205,1,3,54,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:06:45,29.2,50.7,6,9,9,506,0,1,3,54,149,144,217,2,1,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:07:00,29.3,50.6,7,11,11,506,0,2,1,53,134,161,256,2,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB67,2020-04-10,00:07:15,29.3,50.6,6,10,12,506,0,2,0,53,129,138,216,3,0,53,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
