id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,pressure,ai1_1,ai1_2,ai1_3,ai1_4,ai2_1,ai2_2,ai2_3,ai2_4,ERR
0C9A4249DB60,2020-04-10,00:00:00,29.2,50.5,7,11,12,495,0,3,2,49,45,15,45,2,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:00:15,29.2,50.6,7,11,12,496,0,2,1,50,33,32,56,1,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:00:30,29.2,50.6,8,11,11,496,0,1,1,50,45,22,64,2,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:00:45,29.2,50.5,7,10,10,496,0,2,1,50,35,27,52,3,2,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:01:00,29.2,50.6,6,9,10,495,0,3,2,50,43,25,37,2,1,49,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:01:15,29.2,50.6,7,9,10,494,0,2,1,49,38,12,54,2,1,51,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:01:30,29.2,50.5,6,10,11,494,0,2,1,51,40,32,49,2,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:01:45,29.2,50.6,6,10,11,495,0,2,1,50,32,23,58,2,2,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:02:00,29.2,50.5,6,10,11,494,0,2,2,50,32,13,49,2,1,49,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:02:15,29.2,50.5,6,10,12,494,0,2,1,49,40,34,56,2,1,49,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:02:30,29.2,50.6,7,10,11,495,0,2,1,49,55,28,39,1,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:02:45,29.2,50.6,6,10,11,495,0,1,1,50,43,26,53,2,1,49,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:03:00,29.2,50.6,6,10,11,495,0,2,1,49,42,34,57,2,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:03:15,29.3,50.6,6,10,12,495,0,2,1,50,37,22,48,1,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:03:30,29.2,50.6,6,10,11,495,0,1,1,50,31,32,54,2,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:03:45,29.2,50.6,6,10,11,495,0,2,1,50,46,24,54,2,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:04:00,29.2,50.6,6,11,11,495,0,2,1,50,41,18,42,3,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB60,2020-04-10,00:04:15,29.2,50.6,6,12,12,497,0,3,1,50,47,16,42,2,1,50,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
