id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,pressure,ai1_1,ai1_2,ai1_3,ai1_4,ai2_1,ai2_2,ai2_3,ai2_4,ERR
0C9A4249DB83,2020-04-09,00:00:00,28.3,51.2,245,575,643,526,0,3,1,65,71,52,60,2,1,65,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB83,2020-04-09,00:00:15,28.3,51.2,247,569,632,527,0,2,1,65,63,44,80,3,1,65,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB83,2020-04-09,00:00:30,28.3,51.3,245,571,628,525,0,3,1,65,79,53,66,2,2,65,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB83,2020-04-09,00:00:45,28.3,51.2,246,571,634,526,0,2,2,65,62,53,74,2,1,65,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB83,2020-04-09,00:01:00,28.3,51.2,246,569,641,526,0,2,1,65,61,62,68,3,1,65,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB83,2020-04-09,00:01:15,28.3,51.2,245,567,645,524,0,3,1,65,74,48,54,3,1,65,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB83,2020-04-09,00:01:30,28.3,51.2,248,569,654,524,0,3,1,65,74,45,51,3,2,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB83,2020-04-09,00:01:45,28.3,51.2,244,563,644,524,0,3,2,64,75,54,51,2,2,65,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB83,2020-04-09,00:02:00,28.3,51.2,244,571,651,526,0,2,2,65,59,45,67,3,1,64,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB83,2020-04-09,00:02:15,28.3,51.2,245,565,651,528,0,3,1,64,67,51,75,2,2,65,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB83,2020-04-09,00:02:30,28.3,51.2,245,559,647,528,0,2,2,65,80,52,84,2,2,65,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB83,2020-04-09,00:02:45,28.3,51.3,242,561,643,528,0,2,2,65,57,39,74,3,1,65,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
