id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,pressure,ai1_1,ai1_2,ai1_3,ai1_4,ai2_1,ai2_2,ai2_3,ai2_4,ERR
0C9A4249DB69,2020-04-10,00:00:00,30.0,51.0,7,9,9,490,0,-3,0,58,73,76,82,-2,0,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:00:15,30.0,51.0,6,9,9,490,0,-2,0,58,87,71,94,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:00:30,30.0,51.0,7,10,10,491,0,-3,-1,58,68,66,82,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:00:45,30.0,51.0,6,10,10,491,0,-3,-1,58,106,92,97,-1,1,59,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:01:00,30.0,51.0,6,10,10,491,0,-1,1,59,93,72,83,-2,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:01:15,30.0,51.0,6,10,11,491,0,-2,-1,58,81,63,82,-3,0,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:01:30,30.0,51.0,7,10,10,492,0,-3,0,58,76,65,81,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:01:45,30.0,50.9,6,9,10,491,0,-3,-1,57,93,90,109,-2,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:02:00,30.0,50.9,6,9,9,492,0,-2,-1,58,73,71,82,-3,0,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:02:15,30.0,50.9,6,10,10,492,0,-3,0,58,64,58,88,-3,0,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:02:30,30.0,51.0,6,10,10,492,0,-3,0,58,74,63,91,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:02:45,30.0,51.0,6,9,9,492,0,-3,-1,57,96,64,91,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:03:00,30.0,50.9,6,9,10,492,0,-3,-1,58,74,52,76,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:03:15,30.0,51.0,6,10,10,491,0,-3,-1,58,87,76,105,-2,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:03:30,30.0,51.0,7,10,11,491,0,-2,-1,57,66,64,90,-2,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:03:45,30.0,50.9,7,11,12,490,0,-2,-1,57,91,78,98,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:04:00,30.0,51.0,7,10,11,490,0,-3,-1,57,76,72,72,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:04:15,30.0,51.0,7,10,10,490,0,-3,-1,57,90,76,85,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:04:30,30.0,50.9,7,10,10,490,0,-3,-1,58,88,74,83,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:04:45,30.0,50.9,7,10,11,490,0,-3,-1,57,62,74,76,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:05:00,30.0,50.9,7,11,12,489,0,-3,-1,57,84,86,99,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:05:15,30.0,51.0,6,10,12,489,0,-3,-1,58,97,79,78,-2,0,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:05:30,30.0,51.0,6,11,12,488,0,-2,0,58,81,67,78,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:05:45,30.0,51.0,6,10,11,490,0,-3,-1,58,88,95,104,-3,0,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:06:00,30.0,51.0,7,11,11,490,0,-3,0,58,64,59,78,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:06:15,30.0,51.0,6,10,10,489,0,-3,-1,58,77,78,76,-2,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:06:30,30.0,51.0,6,9,10,490,0,-2,-1,58,82,65,71,-2,0,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:06:45,30.0,51.0,6,11,11,491,0,-2,0,57,61,72,79,-3,0,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:07:00,30.0,51.0,7,11,11,490,0,-3,0,58,76,78,74,-3,0,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:07:15,30.0,50.9,6,10,11,490,0,-3,0,58,68,69,95,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:07:30,30.0,51.0,7,11,11,491,0,-3,-1,57,69,76,94,-2,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:07:45,30.0,51.0,7,10,10,491,0,-2,-1,57,63,76,92,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:08:00,30.0,51.0,7,10,10,490,0,-3,-1,57,78,72,78,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:08:15,30.0,51.0,7,10,11,490,0,-3,-1,57,58,60,77,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:08:30,30.0,51.0,7,11,11,490,0,-3,-1,58,64,66,82,-3,-1,58,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:08:45,30.0,51.0,6,9,10,489,0,-3,-1,58,53,69,77,-2,0,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:09:00,30.0,51.0,7,10,11,488,0,-2,0,57,69,69,74,-3,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
0C9A4249DB69,2020-04-10,00:09:15,30.0,51.0,6,10,10,490,0,-3,-1,57,83,68,90,-2,-1,57,0.0,0.0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,00000000
