0,0,0
103,91,81
93,85,77
91,86,79
90,85,81
97,88,81
93,87,81
91,87,84
90,85,80
91,86,80
94,86,79
108,94,81
108,94,81
108,94,81
92,88,78
92,88,78
92,88,78
92,88,78
92,88,78
92,88,78
91,82,77
81,77,73
82,79,72
86,79,71
77,73,69
75,71,66
80,73,69
76,69,62
78,71,67
74,69,62
77,71,63
80,73,66
78,71,62
83,73,64
85,73,66
78,71,65
76,69,62
77,70,64
72,68,64
74,69,64
75,69,65
77,71,67
74,70,66
91,74,68
76,71,66
74,67,61
73,69,64
73,69,64
83,76,67
77,73,68
79,71,66
76,70,66
78,71,67
74,71,67
74,71,66
74,71,66
74,71,66
74,71,66
