mins 610 , noise_error =0.9206349206349207
mins 768 , noise_error =1.0
mins 769 , noise_error =0.9937888198757764
mins 770 , noise_error =0.9869281045751634
mins 771 , noise_error =1.0
mins 772 , noise_error =1.0
mins 773 , noise_error =1.0
mins 774 , noise_error =0.944
mins 775 , noise_error =0.9485294117647058
mins 776 , noise_error =1.0
mins 777 , noise_error =1.0
mins 778 , noise_error =0.9920634920634921
mins 779 , noise_error =1.0
mins 780 , noise_error =0.9126984126984127
mins 781 , noise_error =0.9689922480620154
mins 782 , noise_error =0.9763779527559056
mins 783 , noise_error =0.9758064516129032
mins 784 , noise_error =0.9256198347107438
mins 785 , noise_error =1.0
mins 786 , noise_error =0.9915254237288136
mins 787 , noise_error =0.9541984732824428
mins 788 , noise_error =0.9172932330827068
mins 789 , noise_error =0.9516129032258065
mins 790 , noise_error =1.0
mins 791 , noise_error =1.0
mins 792 , noise_error =1.0
mins 793 , noise_error =1.0
mins 794 , noise_error =1.0
mins 795 , noise_error =1.0
mins 796 , noise_error =0.9747899159663865
mins 797 , noise_error =1.0
mins 798 , noise_error =1.0
mins 799 , noise_error =1.0
mins 800 , noise_error =1.0
mins 801 , noise_error =1.0
mins 802 , noise_error =1.0
mins 803 , noise_error =1.0
mins 804 , noise_error =1.0
mins 805 , noise_error =1.0
mins 806 , noise_error =0.9814814814814815
mins 807 , noise_error =1.0
mins 808 , noise_error =0.9907407407407407
mins 809 , noise_error =1.0
mins 810 , noise_error =1.0
mins 811 , noise_error =0.9083333333333333
mins 812 , noise_error =1.0
mins 813 , noise_error =1.0
mins 814 , noise_error =0.9745762711864406
mins 815 , noise_error =1.0
mins 816 , noise_error =1.0
mins 817 , noise_error =1.0
mins 818 , noise_error =1.0
mins 819 , noise_error =1.0
mins 820 , noise_error =1.0
mins 821 , noise_error =0.9915254237288136
mins 822 , noise_error =0.9915254237288136
mins 823 , noise_error =0.9652173913043478
mins 824 , noise_error =1.0
mins 825 , noise_error =1.0
mins 826 , noise_error =0.9833333333333333
mins 827 , noise_error =0.9741379310344828
mins 828 , noise_error =1.0
mins 829 , noise_error =0.9836065573770492
mins 830 , noise_error =0.9830508474576272
mins 831 , noise_error =1.0
mins 832 , noise_error =1.0
mins 833 , noise_error =1.0
mins 834 , noise_error =1.0
mins 835 , noise_error =1.0
mins 836 , noise_error =1.0
mins 837 , noise_error =1.0
mins 838 , noise_error =1.0
mins 839 , noise_error =0.9747899159663865
mins 840 , noise_error =1.0
mins 841 , noise_error =0.9166666666666666
mins 842 , noise_error =1.0
mins 843 , noise_error =1.0
mins 844 , noise_error =0.9739130434782609
mins 845 , noise_error =1.0
mins 846 , noise_error =0.9541284403669725
mins 847 , noise_error =0.8
mins 848 , noise_error =0.8217054263565892
mins 849 , noise_error =0.9552238805970149
mins 850 , noise_error =0.9133858267716536
mins 851 , noise_error =0.8521739130434782
mins 852 , noise_error =0.9705882352941176
mins 853 , noise_error =1.0
mins 854 , noise_error =1.0
mins 855 , noise_error =1.0
mins 856 , noise_error =0.9693877551020408
mins 857 , noise_error =0.97
mins 858 , noise_error =0.9278350515463918
mins 859 , noise_error =0.9795918367346939
