datatime,id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR,aslung_id,cPM1,cPM2.5
2018-10-14 00:00:00,0C9A4249DBC2,2018-10-14,00:00:00,25.7,70.3,11,15,15,426,1,-3,-65,-2,59,66,62,-2,-65,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,8.346,8.455
2018-10-14 00:00:15,0C9A4249DBC2,2018-10-14,00:00:15,25.7,70.3,11,14,15,425,1,-3,-64,-2,8,7,11,-3,-65,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,8.02,8.02
2018-10-14 00:00:30,0C9A4249DBC2,2018-10-14,00:00:30,25.6,70.4,12,15,15,425,1,-3,-65,-3,66,93,90,-3,-64,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,8.455,8.455
2018-10-14 00:00:45,0C9A4249DBC2,2018-10-14,00:00:45,25.6,70.5,12,15,16,425,1,-3,-64,-1,79,116,100,-2,-66,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,8.455,8.455
2018-10-14 00:01:00,0C9A4249DBC2,2018-10-14,00:01:00,25.6,70.5,11,14,15,424,1,-2,-66,-3,98,100,68,-2,-66,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,8.02,8.02
2018-10-14 00:01:15,0C9A4249DBC2,2018-10-14,00:01:15,25.6,70.5,11,14,15,424,1,-2,-66,-3,76,100,81,-2,-66,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,8.02,8.02
2018-10-14 00:01:30,0C9A4249DBC2,2018-10-14,00:01:30,25.6,70.5,10,13,13,424,1,-2,-66,-2,84,120,95,-2,-66,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,7.585,7.585
2018-10-14 00:01:45,0C9A4249DBC2,2018-10-14,00:01:45,25.6,70.5,11,14,15,424,1,-2,-66,-3,86,90,79,-2,-66,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,8.02,8.02
2018-10-14 00:02:00,0C9A4249DBC2,2018-10-14,00:02:00,25.6,70.5,11,14,15,424,1,-2,-66,-2,84,92,100,-2,-64,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,8.02,8.02
2018-10-14 00:02:15,0C9A4249DBC2,2018-10-14,00:02:15,25.6,70.5,11,14,14,424,1,-2,-64,-2,84,118,105,-2,-64,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,8.02,8.02
