datatime,id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR,aslung_id,cPM1,cPM2.5
2018-10-13 00:00:00,0C9A4249DBC2,2018-10-13,00:00:00,25.5,64.2,5,6,7,429,1,-2,-64,-2,70,81,79,-2,-65,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,4.54,4.54
2018-10-13 00:00:15,0C9A4249DBC2,2018-10-13,00:00:15,25.5,64.1,4,5,6,429,1,-2,-65,-2,11,14,10,-3,-65,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:00:30,0C9A4249DBC2,2018-10-13,00:00:30,25.5,64.1,4,5,5,429,1,-3,-65,-2,83,93,89,-2,-66,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:00:45,0C9A4249DBC2,2018-10-13,00:00:45,25.5,64.2,3,5,5,429,1,-2,-66,-3,81,104,101,-3,-64,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.378,4.1049999999999995
2018-10-13 00:01:00,0C9A4249DBC2,2018-10-13,00:01:00,25.5,64.2,4,5,5,430,1,-3,-64,-2,85,109,101,-2,-65,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:01:15,0C9A4249DBC2,2018-10-13,00:01:15,25.4,64.2,4,5,5,429,1,-2,-65,-3,100,100,75,-2,-65,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:01:30,0C9A4249DBC2,2018-10-13,00:01:30,25.4,64.2,5,5,5,428,1,-2,-65,-2,67,112,85,-3,-65,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,4.1049999999999995,4.1049999999999995
2018-10-13 00:01:45,0C9A4249DBC2,2018-10-13,00:01:45,25.4,64.3,4,5,5,428,1,-3,-65,-3,73,100,85,-2,-65,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:02:00,0C9A4249DBC2,2018-10-13,00:02:00,25.4,64.2,4,5,5,428,1,-2,-65,-2,81,96,87,-1,-65,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:02:15,0C9A4249DBC2,2018-10-13,00:02:15,25.3,64.3,4,5,5,427,1,-1,-65,-3,86,99,93,-1,-64,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:02:30,0C9A4249DBC2,2018-10-13,00:02:30,25.3,64.3,4,5,5,428,1,-1,-64,-2,81,106,101,-2,-64,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:02:45,0C9A4249DBC2,2018-10-13,00:02:45,25.3,64.4,4,5,5,428,1,-2,-64,-3,86,104,83,-2,-66,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:03:00,0C9A4249DBC2,2018-10-13,00:03:00,25.3,64.4,3,5,5,427,1,-2,-66,-2,82,98,82,-2,-64,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.378,4.1049999999999995
2018-10-13 00:03:15,0C9A4249DBC2,2018-10-13,00:03:15,25.3,64.4,4,5,6,427,1,-2,-64,-2,83,108,91,-3,-64,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:03:30,0C9A4249DBC2,2018-10-13,00:03:30,25.3,64.4,4,6,7,427,1,-3,-64,-1,95,88,93,-2,-66,-4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.54
2018-10-13 00:03:45,0C9A4249DBC2,2018-10-13,00:03:45,25.3,64.2,4,5,7,427,1,-2,-66,-4,77,93,79,-3,-65,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:04:00,0C9A4249DBC2,2018-10-13,00:04:00,25.4,64.1,4,6,6,427,1,-3,-65,-3,75,80,89,-2,-65,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.54
2018-10-13 00:04:15,0C9A4249DBC2,2018-10-13,00:04:15,25.4,64.2,2,4,4,426,1,-2,-65,-2,92,110,104,-2,-65,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,2.7569999999999997,3.67
2018-10-13 00:04:30,0C9A4249DBC2,2018-10-13,00:04:30,25.4,64.1,4,6,6,424,1,-2,-65,-2,87,103,86,-3,-64,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.54
2018-10-13 00:04:45,0C9A4249DBC2,2018-10-13,00:04:45,25.4,64.1,2,4,5,425,1,-3,-64,-2,76,116,82,-3,-66,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,2.7569999999999997,3.67
2018-10-13 00:05:00,0C9A4249DBC2,2018-10-13,00:05:00,25.4,64.1,4,5,6,425,1,-3,-66,-2,83,101,89,-2,-65,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:05:15,0C9A4249DBC2,2018-10-13,00:05:15,25.4,64.1,3,5,6,425,1,-2,-65,-3,76,87,84,-2,-66,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.378,4.1049999999999995
2018-10-13 00:05:30,0C9A4249DBC2,2018-10-13,00:05:30,25.4,64.1,4,5,6,425,1,-2,-66,-3,81,98,98,-3,-66,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:05:45,0C9A4249DBC2,2018-10-13,00:05:45,25.4,64.0,4,6,6,425,1,-3,-66,-3,88,95,81,-1,-65,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.54
2018-10-13 00:06:00,0C9A4249DBC2,2018-10-13,00:06:00,25.4,64.0,3,5,5,425,1,-1,-65,-2,79,85,88,-2,-64,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.378,4.1049999999999995
2018-10-13 00:06:15,0C9A4249DBC2,2018-10-13,00:06:15,25.4,64.0,4,6,6,425,1,-2,-64,-2,90,114,96,-2,-64,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.54
2018-10-13 00:06:30,0C9A4249DBC2,2018-10-13,00:06:30,25.5,63.9,4,5,6,426,1,-2,-64,-2,73,87,89,-3,-65,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:06:45,0C9A4249DBC2,2018-10-13,00:06:45,25.5,63.8,4,5,6,425,1,-3,-65,-3,89,83,102,-4,-64,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:07:00,0C9A4249DBC2,2018-10-13,00:07:00,25.5,63.8,4,6,6,425,1,-4,-64,-3,83,101,80,-3,-65,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.54
2018-10-13 00:07:15,0C9A4249DBC2,2018-10-13,00:07:15,25.5,63.9,4,5,6,425,1,-3,-65,-3,96,106,101,-3,-65,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:07:30,0C9A4249DBC2,2018-10-13,00:07:30,25.5,63.9,4,5,6,425,1,-3,-65,-2,71,82,88,-2,-65,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:07:45,0C9A4249DBC2,2018-10-13,00:07:45,25.5,63.9,4,5,6,425,1,-2,-65,-2,94,100,76,-2,-65,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:08:00,0C9A4249DBC2,2018-10-13,00:08:00,25.5,63.9,4,6,6,425,1,-2,-65,-2,64,82,79,-2,-65,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.54
2018-10-13 00:08:15,0C9A4249DBC2,2018-10-13,00:08:15,25.5,63.8,4,6,6,426,1,-2,-65,-3,69,95,84,-1,-66,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.54
2018-10-13 00:08:30,0C9A4249DBC2,2018-10-13,00:08:30,25.5,63.7,4,5,6,426,1,-1,-66,-3,93,97,79,-2,-65,-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:08:45,0C9A4249DBC2,2018-10-13,00:08:45,25.5,63.8,4,5,5,426,1,-2,-65,-2,102,106,95,-2,-65,-3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.9989999999999997,4.1049999999999995
2018-10-13 00:09:00,0C9A4249DBC2,2018-10-13,00:09:00,25.5,63.7,3,5,5,426,1,-2,-65,-3,77,103,75,-3,-66,-4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0229,3.378,4.1049999999999995
