mins 1920 , noise_error =1.0
mins 1921 , noise_error =0.9882352941176471
mins 1922 , noise_error =0.9879518072289156
mins 1923 , noise_error =1.0
mins 1924 , noise_error =1.0
mins 1925 , noise_error =1.0
mins 1926 , noise_error =1.0
mins 1927 , noise_error =0.9655172413793104
mins 1928 , noise_error =0.9883720930232558
mins 1929 , noise_error =1.0
mins 1930 , noise_error =1.0
mins 1931 , noise_error =1.0
mins 1932 , noise_error =1.0
mins 1933 , noise_error =0.9247311827956989
mins 1934 , noise_error =1.0
mins 1935 , noise_error =1.0
mins 1936 , noise_error =1.0
mins 1937 , noise_error =1.0
mins 1938 , noise_error =1.0
mins 1939 , noise_error =1.0
mins 1940 , noise_error =0.9879518072289156
mins 1941 , noise_error =0.7777777777777778
mins 1942 , noise_error =0.8411214953271028
mins 1943 , noise_error =0.5384615384615384
mins 1944 , noise_error =0.6836734693877551
mins 1945 , noise_error =0.79
mins 1946 , noise_error =0.9896907216494846
mins 1947 , noise_error =1.0
mins 1948 , noise_error =1.0
mins 1949 , noise_error =1.0
mins 1950 , noise_error =0.9878048780487805
mins 1951 , noise_error =0.9555555555555556
mins 1952 , noise_error =0.9347826086956522
mins 1953 , noise_error =1.0
mins 1954 , noise_error =1.0
mins 1955 , noise_error =1.0
mins 1956 , noise_error =0.9876543209876543
mins 1957 , noise_error =0.9878048780487805
mins 1958 , noise_error =1.0
mins 1959 , noise_error =0.9876543209876543
mins 1960 , noise_error =0.9879518072289156
mins 1961 , noise_error =1.0
mins 1962 , noise_error =1.0
mins 1963 , noise_error =1.0
mins 1964 , noise_error =0.9880952380952381
mins 1965 , noise_error =1.0
mins 1966 , noise_error =1.0
mins 1967 , noise_error =1.0
mins 1968 , noise_error =0.9512195121951219
mins 1969 , noise_error =0.9876543209876543
mins 1970 , noise_error =1.0
mins 1971 , noise_error =0.9883720930232558
mins 1972 , noise_error =0.9761904761904762
mins 1973 , noise_error =1.0
mins 1974 , noise_error =1.0
mins 1975 , noise_error =1.0
mins 1976 , noise_error =1.0
mins 1977 , noise_error =0.963855421686747
mins 1978 , noise_error =0.9555555555555556
mins 1979 , noise_error =0.8977272727272727
mins 1980 , noise_error =0.8478260869565217
mins 1981 , noise_error =0.6990291262135923
mins 1982 , noise_error =0.8125
mins 1983 , noise_error =0.99
mins 1984 , noise_error =0.9574468085106383
mins 1985 , noise_error =0.9894736842105263
mins 1986 , noise_error =0.9555555555555556
mins 1987 , noise_error =1.0
mins 1988 , noise_error =1.0
mins 1989 , noise_error =1.0
mins 1990 , noise_error =1.0
mins 1991 , noise_error =1.0
mins 1992 , noise_error =0.9770114942528736
mins 1993 , noise_error =1.0
mins 1994 , noise_error =1.0
mins 1995 , noise_error =1.0
mins 1996 , noise_error =0.9659090909090909
mins 1997 , noise_error =1.0
mins 1998 , noise_error =1.0
mins 1999 , noise_error =0.9882352941176471
mins 2000 , noise_error =0.9886363636363636
mins 2001 , noise_error =1.0
mins 2002 , noise_error =1.0
mins 2003 , noise_error =0.9885057471264368
mins 2004 , noise_error =0.9885057471264368
mins 2005 , noise_error =0.9880952380952381
mins 2006 , noise_error =1.0
mins 2007 , noise_error =1.0
mins 2008 , noise_error =1.0
mins 2009 , noise_error =1.0
mins 2010 , noise_error =1.0
mins 2011 , noise_error =1.0
mins 2012 , noise_error =1.0
mins 2013 , noise_error =1.0
mins 2014 , noise_error =1.0
mins 2015 , noise_error =1.0
mins 2016 , noise_error =1.0
mins 2017 , noise_error =1.0
mins 2018 , noise_error =1.0
mins 2019 , noise_error =0.9523809523809523
mins 2020 , noise_error =0.9761904761904762
mins 2021 , noise_error =1.0
mins 2022 , noise_error =1.0
mins 2023 , noise_error =1.0
mins 2024 , noise_error =1.0
mins 2025 , noise_error =1.0
mins 2026 , noise_error =0.9887640449438202
mins 2027 , noise_error =1.0
mins 2028 , noise_error =1.0
mins 2029 , noise_error =1.0
