datatime,id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR,aslung_id,lab_id,cPM1,cPM2.5
2019-03-05 07:26:00,0C9A4249DBBD,2019-03-05,07:26:00,21.8,68.0,25,40,47,612,0,-14,9,58,48,39,44,-16,6,58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:26:45,0C9A4249DBBD,2019-03-05,07:26:45,22.0,66.7,27,43,54,550,0,-15,6,59,315,350,420,-14,6,57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:30:45,0C9A4249DBBD,2019-03-05,07:30:45,22.3,65.9,26,40,49,509,0,-56,-15,-39,814,1282,1547,-66,-7,-8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:31:00,0C9A4249DBBD,2019-03-05,07:31:00,22.3,66.0,27,43,52,521,0,-66,-7,-8,738,1291,1127,-14,0,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:31:15,0C9A4249DBBD,2019-03-05,07:31:15,22.3,65.5,28,44,55,517,0,-14,0,59,73,58,107,-15,0,58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:31:30,0C9A4249DBBD,2019-03-05,07:31:30,22.3,65.0,27,44,55,505,0,-15,0,58,67,30,80,-14,0,58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:31:45,0C9A4249DBBD,2019-03-05,07:31:45,22.3,65.1,27,44,55,493,0,-14,0,58,63,32,85,-15,0,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:32:00,0C9A4249DBBD,2019-03-05,07:32:00,22.2,65.1,27,43,55,479,0,-15,0,59,74,48,81,-15,0,58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:32:15,0C9A4249DBBD,2019-03-05,07:32:15,22.1,65.1,27,43,55,472,0,-15,0,58,82,64,97,-15,0,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:32:30,0C9A4249DBBD,2019-03-05,07:32:30,22.1,65.5,27,43,54,461,0,-15,0,59,83,80,118,-14,0,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:32:45,0C9A4249DBBD,2019-03-05,07:32:45,22.0,65.7,27,43,55,455,0,-14,0,59,91,85,120,-17,1,57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:33:00,0C9A4249DBBD,2019-03-05,07:33:00,21.9,65.8,27,44,55,449,0,-17,1,57,118,94,133,-13,-1,60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:33:15,0C9A4249DBBD,2019-03-05,07:33:15,21.9,65.9,27,43,54,445,0,-13,-1,60,126,113,135,-15,0,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:33:30,0C9A4249DBBD,2019-03-05,07:33:30,21.9,66.2,27,43,53,443,0,-15,0,59,107,102,144,-14,0,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:33:45,0C9A4249DBBD,2019-03-05,07:33:45,21.9,66.3,26,42,52,441,0,-14,0,59,125,120,130,-15,0,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:34:00,0C9A4249DBBD,2019-03-05,07:34:00,21.9,66.3,27,42,52,440,0,-15,0,59,89,61,106,-14,-1,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:34:15,0C9A4249DBBD,2019-03-05,07:34:15,21.8,66.3,27,42,52,443,0,-14,-1,59,61,39,84,-15,0,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:34:30,0C9A4249DBBD,2019-03-05,07:34:30,21.8,66.4,27,44,54,444,0,-15,0,59,65,31,68,-14,-1,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:34:45,0C9A4249DBBD,2019-03-05,07:34:45,21.8,66.6,27,44,55,442,0,-14,-1,59,58,35,68,-14,0,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:35:00,0C9A4249DBBD,2019-03-05,07:35:00,21.7,66.4,26,41,51,441,0,-14,0,59,66,17,76,-14,-1,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:35:15,0C9A4249DBBD,2019-03-05,07:35:15,21.7,66.5,26,42,51,439,0,-14,-1,59,64,27,76,-14,0,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:35:30,0C9A4249DBBD,2019-03-05,07:35:30,21.7,66.6,27,43,53,437,0,-14,0,59,53,20,63,-15,0,58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:35:45,0C9A4249DBBD,2019-03-05,07:35:45,21.7,66.8,27,43,54,437,0,-15,0,58,57,24,63,-14,0,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:36:00,0C9A4249DBBD,2019-03-05,07:36:00,21.6,66.7,28,43,53,440,0,-14,0,59,67,26,64,-15,0,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
2019-03-05 07:36:15,0C9A4249DBBD,2019-03-05,07:36:15,21.6,67.0,27,44,53,441,0,-15,0,59,65,24,67,-14,0,58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,AL-0321,AS_Lung_P,,
