mins 1780 , noise_error =1.0
mins 1781 , noise_error =1.0
mins 1782 , noise_error =1.0
mins 1783 , noise_error =1.0
mins 1784 , noise_error =1.0
mins 1785 , noise_error =1.0
mins 1786 , noise_error =1.0
mins 1787 , noise_error =0.9809523809523809
mins 1788 , noise_error =0.9905660377358491
mins 1789 , noise_error =0.989247311827957
mins 1790 , noise_error =0.9494949494949495
mins 1791 , noise_error =0.97
mins 1792 , noise_error =0.9285714285714286
mins 1793 , noise_error =0.9473684210526316
mins 1794 , noise_error =1.0
mins 1795 , noise_error =0.9357798165137614
mins 1796 , noise_error =0.990909090909091
mins 1797 , noise_error =0.9906542056074766
mins 1798 , noise_error =0.9903846153846154
mins 1799 , noise_error =0.9464285714285714
mins 1800 , noise_error =0.9736842105263158
mins 1801 , noise_error =0.9130434782608696
mins 1802 , noise_error =0.9809523809523809
mins 1803 , noise_error =0.98
mins 1804 , noise_error =0.979381443298969
mins 1805 , noise_error =1.0
mins 1806 , noise_error =1.0
mins 1807 , noise_error =1.0
mins 1808 , noise_error =0.9578947368421052
mins 1809 , noise_error =0.9574468085106383
mins 1810 , noise_error =1.0
mins 1811 , noise_error =1.0
mins 1812 , noise_error =1.0
mins 1813 , noise_error =1.0
mins 1814 , noise_error =1.0
mins 1815 , noise_error =1.0
mins 1816 , noise_error =1.0
mins 1817 , noise_error =1.0
mins 1818 , noise_error =1.0
mins 1819 , noise_error =1.0
mins 1820 , noise_error =1.0
mins 1821 , noise_error =1.0
mins 1822 , noise_error =1.0
mins 1823 , noise_error =1.0
mins 1824 , noise_error =1.0
mins 1825 , noise_error =1.0
mins 1826 , noise_error =1.0
mins 1827 , noise_error =1.0
mins 1828 , noise_error =1.0
mins 1829 , noise_error =1.0
mins 1830 , noise_error =1.0
mins 1831 , noise_error =1.0
mins 1832 , noise_error =1.0
mins 1833 , noise_error =1.0
mins 1834 , noise_error =1.0
mins 1835 , noise_error =0.9761904761904762
mins 1836 , noise_error =1.0
mins 1837 , noise_error =1.0
mins 1838 , noise_error =0.9759036144578314
mins 1839 , noise_error =1.0
mins 1840 , noise_error =1.0
mins 1841 , noise_error =1.0
mins 1842 , noise_error =1.0
mins 1843 , noise_error =1.0
mins 1844 , noise_error =0.9879518072289156
mins 1845 , noise_error =0.9883720930232558
mins 1846 , noise_error =0.9504950495049505
mins 1847 , noise_error =1.0
mins 1848 , noise_error =1.0
mins 1849 , noise_error =0.9587628865979382
mins 1850 , noise_error =1.0
mins 1851 , noise_error =0.989010989010989
mins 1852 , noise_error =1.0
mins 1853 , noise_error =0.9897959183673469
mins 1854 , noise_error =0.9504950495049505
mins 1855 , noise_error =0.9807692307692307
mins 1856 , noise_error =0.99
mins 1857 , noise_error =1.0
mins 1858 , noise_error =1.0
mins 1859 , noise_error =1.0
mins 1860 , noise_error =1.0
mins 1861 , noise_error =1.0
mins 1862 , noise_error =0.97
mins 1863 , noise_error =0.897196261682243
mins 1864 , noise_error =0.8803418803418803
mins 1865 , noise_error =0.8421052631578947
mins 1866 , noise_error =0.7916666666666666
mins 1867 , noise_error =0.8956521739130435
mins 1868 , noise_error =0.7435897435897436
mins 1869 , noise_error =0.853448275862069
mins 1870 , noise_error =0.711864406779661
mins 1871 , noise_error =0.6587301587301587
mins 1872 , noise_error =0.9122807017543859
mins 1873 , noise_error =0.9272727272727272
mins 1874 , noise_error =0.9385964912280702
mins 1875 , noise_error =0.9908256880733946
mins 1876 , noise_error =0.9439252336448598
mins 1877 , noise_error =0.9545454545454546
mins 1878 , noise_error =0.8942307692307693
mins 1879 , noise_error =1.0
mins 1880 , noise_error =1.0
mins 1881 , noise_error =1.0
mins 1882 , noise_error =1.0
mins 1883 , noise_error =0.9891304347826086
mins 1884 , noise_error =1.0
mins 1885 , noise_error =1.0
mins 1886 , noise_error =1.0
mins 1887 , noise_error =1.0
mins 1888 , noise_error =1.0
mins 1889 , noise_error =1.0
mins 1890 , noise_error =1.0
mins 1891 , noise_error =1.0
mins 1892 , noise_error =1.0
mins 1893 , noise_error =1.0
mins 1894 , noise_error =0.9716981132075472
mins 1895 , noise_error =0.9904761904761905
mins 1896 , noise_error =1.0
mins 1897 , noise_error =1.0
mins 1898 , noise_error =0.9439252336448598
mins 1899 , noise_error =0.9196428571428571
mins 1900 , noise_error =0.9714285714285714
mins 1901 , noise_error =0.9611650485436893
mins 1902 , noise_error =0.9320388349514563
mins 1903 , noise_error =1.0
mins 1904 , noise_error =1.0
mins 1905 , noise_error =1.0
mins 1906 , noise_error =0.9900990099009901
mins 1907 , noise_error =1.0
mins 1908 , noise_error =0.9714285714285714
mins 1909 , noise_error =0.9897959183673469
mins 1910 , noise_error =1.0
mins 1911 , noise_error =1.0
mins 1912 , noise_error =1.0
mins 1913 , noise_error =1.0
mins 1914 , noise_error =1.0
mins 1915 , noise_error =0.9626168224299065
mins 1916 , noise_error =1.0
mins 1917 , noise_error =1.0
mins 1918 , noise_error =0.98989898989899
mins 1919 , noise_error =1.0
mins 1920 , noise_error =1.0
mins 1921 , noise_error =1.0
mins 1922 , noise_error =1.0
mins 1923 , noise_error =1.0
mins 1924 , noise_error =0.9904761904761905
mins 1925 , noise_error =1.0
mins 1926 , noise_error =1.0
mins 1927 , noise_error =1.0
mins 1928 , noise_error =1.0
mins 1929 , noise_error =1.0
mins 1930 , noise_error =1.0
mins 1931 , noise_error =0.9615384615384616
mins 1932 , noise_error =0.8454545454545455
mins 1933 , noise_error =0.7542372881355932
mins 1934 , noise_error =0.8303571428571428
mins 1935 , noise_error =0.6935483870967742
mins 1936 , noise_error =0.8151260504201681
mins 1937 , noise_error =0.8849557522123894
mins 1938 , noise_error =0.7798165137614679
mins 1939 , noise_error =0.7868852459016393
mins 1940 , noise_error =0.8321678321678322
mins 1941 , noise_error =0.9459459459459459
mins 1942 , noise_error =0.8878504672897196
mins 1943 , noise_error =0.817391304347826
mins 1944 , noise_error =0.819672131147541
mins 1945 , noise_error =0.8275862068965517
mins 1946 , noise_error =0.8672566371681416
mins 1947 , noise_error =0.923728813559322
mins 1948 , noise_error =0.796875
mins 1949 , noise_error =0.8347107438016529
mins 1950 , noise_error =0.8275862068965517
mins 1951 , noise_error =0.8362068965517242
mins 1952 , noise_error =0.8083333333333333
mins 1953 , noise_error =0.984
mins 1954 , noise_error =0.9017857142857143
mins 1955 , noise_error =0.8796296296296297
mins 1956 , noise_error =0.9035087719298246
mins 1957 , noise_error =0.8828828828828829
mins 1958 , noise_error =0.962962962962963
mins 1959 , noise_error =0.8691588785046729
mins 1960 , noise_error =0.8558558558558559
mins 1961 , noise_error =0.8715596330275229
mins 1962 , noise_error =0.8981481481481481
mins 1963 , noise_error =0.8981481481481481
mins 1964 , noise_error =0.9553571428571429
mins 1965 , noise_error =1.0
mins 1966 , noise_error =0.9523809523809523
mins 1967 , noise_error =0.8691588785046729
mins 1968 , noise_error =0.8518518518518519
