mins 590 , noise_error =0.9459459459459459
mins 591 , noise_error =1.0
mins 592 , noise_error =1.0
mins 593 , noise_error =1.0
mins 594 , noise_error =0.8365384615384616
mins 595 , noise_error =0.940677966101695
mins 596 , noise_error =0.9363636363636364
mins 597 , noise_error =0.8918918918918919
mins 598 , noise_error =0.9803921568627451
mins 599 , noise_error =0.9223300970873787
mins 600 , noise_error =0.9494949494949495
mins 601 , noise_error =0.9326923076923077
mins 602 , noise_error =1.0
mins 603 , noise_error =1.0
mins 604 , noise_error =0.9333333333333333
mins 605 , noise_error =0.9196428571428571
mins 606 , noise_error =0.9568965517241379
mins 607 , noise_error =0.956140350877193
mins 608 , noise_error =0.990909090909091
mins 609 , noise_error =0.9908256880733946
mins 610 , noise_error =0.9711538461538461
mins 611 , noise_error =1.0
mins 612 , noise_error =1.0
mins 613 , noise_error =1.0
mins 614 , noise_error =1.0
mins 615 , noise_error =0.9807692307692307
mins 616 , noise_error =0.9333333333333333
mins 617 , noise_error =0.8596491228070176
mins 618 , noise_error =0.9811320754716981
mins 619 , noise_error =0.9423076923076923
mins 620 , noise_error =0.9611650485436893
mins 621 , noise_error =0.9587628865979382
mins 622 , noise_error =1.0
mins 623 , noise_error =0.9553571428571429
mins 624 , noise_error =0.9428571428571428
mins 625 , noise_error =0.9565217391304348
mins 626 , noise_error =0.8947368421052632
mins 627 , noise_error =0.96
mins 628 , noise_error =0.9894736842105263
mins 629 , noise_error =0.9659090909090909
mins 630 , noise_error =0.9891304347826086
mins 631 , noise_error =1.0
mins 632 , noise_error =1.0
mins 633 , noise_error =1.0
mins 634 , noise_error =1.0
mins 635 , noise_error =1.0
mins 636 , noise_error =0.9223300970873787
mins 637 , noise_error =0.9494949494949495
mins 638 , noise_error =0.9797979797979798
mins 639 , noise_error =0.9215686274509804
mins 640 , noise_error =0.9387755102040817
mins 641 , noise_error =0.9222222222222223
mins 642 , noise_error =0.9134615384615384
mins 643 , noise_error =1.0
mins 644 , noise_error =1.0
mins 645 , noise_error =1.0
mins 646 , noise_error =0.9904761904761905
mins 647 , noise_error =0.9615384615384616
mins 648 , noise_error =0.9795918367346939
mins 649 , noise_error =0.8518518518518519
mins 650 , noise_error =1.0
mins 651 , noise_error =0.99
mins 652 , noise_error =1.0
mins 653 , noise_error =0.9791666666666666
mins 654 , noise_error =0.9047619047619048
mins 655 , noise_error =0.9519230769230769
mins 656 , noise_error =0.9230769230769231
mins 657 , noise_error =0.9904761904761905
mins 658 , noise_error =0.9714285714285714
mins 659 , noise_error =0.9326923076923077
mins 660 , noise_error =0.9411764705882353
mins 661 , noise_error =1.0
mins 662 , noise_error =1.0
mins 663 , noise_error =0.9074074074074074
mins 664 , noise_error =0.8925619834710744
mins 665 , noise_error =0.9528301886792453
mins 666 , noise_error =0.9504950495049505
mins 667 , noise_error =0.8333333333333334
mins 668 , noise_error =0.9279279279279279
mins 669 , noise_error =0.9797979797979798
mins 670 , noise_error =0.9292929292929293
mins 671 , noise_error =0.8666666666666667
mins 672 , noise_error =0.8425925925925926
mins 673 , noise_error =0.7821782178217822
mins 674 , noise_error =0.9724770642201834
mins 675 , noise_error =0.9351851851851852
mins 676 , noise_error =0.8888888888888888
mins 677 , noise_error =0.9423076923076923
mins 678 , noise_error =1.0
mins 679 , noise_error =1.0
mins 680 , noise_error =1.0
mins 681 , noise_error =0.9888888888888889
mins 682 , noise_error =1.0
mins 683 , noise_error =1.0
mins 684 , noise_error =0.9906542056074766
mins 685 , noise_error =0.9900990099009901
mins 686 , noise_error =1.0
mins 687 , noise_error =1.0
mins 688 , noise_error =0.9894736842105263
mins 689 , noise_error =1.0
mins 690 , noise_error =1.0
mins 691 , noise_error =1.0
mins 692 , noise_error =1.0
mins 693 , noise_error =1.0
mins 694 , noise_error =1.0
mins 695 , noise_error =1.0
mins 696 , noise_error =1.0
mins 697 , noise_error =1.0
mins 698 , noise_error =1.0
mins 699 , noise_error =1.0
mins 700 , noise_error =1.0
mins 701 , noise_error =0.9886363636363636
mins 702 , noise_error =1.0
mins 703 , noise_error =1.0
mins 704 , noise_error =1.0
mins 705 , noise_error =1.0
mins 706 , noise_error =1.0
mins 707 , noise_error =0.9787234042553191
mins 708 , noise_error =1.0
mins 709 , noise_error =0.9895833333333334
mins 710 , noise_error =1.0
mins 711 , noise_error =1.0
mins 712 , noise_error =0.9893617021276596
mins 713 , noise_error =1.0
mins 714 , noise_error =1.0
mins 715 , noise_error =0.98
mins 716 , noise_error =1.0
mins 717 , noise_error =0.9565217391304348
mins 718 , noise_error =0.9900990099009901
mins 719 , noise_error =0.9351851851851852
mins 720 , noise_error =0.9519230769230769
mins 721 , noise_error =0.9537037037037037
mins 722 , noise_error =1.0
mins 723 , noise_error =0.5247524752475248
mins 724 , noise_error =0.5247524752475248
mins 725 , noise_error =0.846938775510204
mins 726 , noise_error =0.7127659574468085
mins 727 , noise_error =0.9484536082474226
mins 728 , noise_error =0.9591836734693877
mins 729 , noise_error =0.9705882352941176
mins 730 , noise_error =0.8378378378378378
mins 731 , noise_error =0.7222222222222222
mins 732 , noise_error =1.0
mins 733 , noise_error =1.0
mins 734 , noise_error =0.9444444444444444
mins 735 , noise_error =0.9195402298850575
mins 736 , noise_error =0.9484536082474226
mins 737 , noise_error =0.9714285714285714
mins 738 , noise_error =0.9789473684210527
