mins 2710 , noise_error =1.0
mins 2711 , noise_error =1.0
mins 2712 , noise_error =1.0
mins 2713 , noise_error =1.0
mins 2714 , noise_error =1.0
mins 2715 , noise_error =1.0
mins 2716 , noise_error =0.9866666666666667
mins 2717 , noise_error =0.92
mins 2718 , noise_error =0.9058823529411765
mins 2719 , noise_error =0.8488372093023255
mins 2720 , noise_error =1.0
mins 2721 , noise_error =1.0
mins 2722 , noise_error =0.9560439560439561
mins 2723 , noise_error =0.8314606741573034
mins 2724 , noise_error =0.75
mins 2725 , noise_error =0.7264957264957265
mins 2726 , noise_error =0.7523809523809524
mins 2727 , noise_error =0.8425925925925926
mins 2728 , noise_error =0.9363636363636364
mins 2729 , noise_error =0.8407079646017699
mins 2730 , noise_error =0.91
mins 2731 , noise_error =0.9894736842105263
mins 2732 , noise_error =0.9393939393939394
mins 2733 , noise_error =0.9313725490196079
mins 2734 , noise_error =0.9435483870967742
mins 2735 , noise_error =0.9927007299270073
mins 2736 , noise_error =0.9919354838709677
mins 2737 , noise_error =1.0
mins 2738 , noise_error =0.9586776859504132
mins 2739 , noise_error =0.9726027397260274
mins 2740 , noise_error =0.9803921568627451
mins 2741 , noise_error =0.9622641509433962
mins 2742 , noise_error =0.9872611464968153
mins 2743 , noise_error =0.9937106918238994
mins 2744 , noise_error =0.9874213836477987
mins 2745 , noise_error =0.9383561643835616
mins 2746 , noise_error =0.9558823529411765
mins 2747 , noise_error =0.9565217391304348
mins 2748 , noise_error =0.963302752293578
mins 2749 , noise_error =1.0
mins 2750 , noise_error =0.9242424242424242
mins 2751 , noise_error =0.8098159509202454
mins 2752 , noise_error =0.6114285714285714
mins 2753 , noise_error =0.8770949720670391
mins 2754 , noise_error =0.9823529411764705
mins 2755 , noise_error =0.9754601226993865
mins 2756 , noise_error =0.9627329192546584
mins 2757 , noise_error =1.0
mins 2758 , noise_error =1.0
mins 2759 , noise_error =0.9879518072289156
mins 2760 , noise_error =0.9940828402366864
mins 2761 , noise_error =1.0
mins 2762 , noise_error =1.0
mins 2763 , noise_error =0.9754601226993865
mins 2764 , noise_error =0.9280575539568345
mins 2765 , noise_error =0.9925925925925926
mins 2766 , noise_error =1.0
mins 2767 , noise_error =1.0
mins 2768 , noise_error =1.0
mins 2769 , noise_error =0.9618320610687023
mins 2770 , noise_error =0.9923076923076923
mins 2771 , noise_error =0.9924812030075187
mins 2772 , noise_error =1.0
mins 2773 , noise_error =1.0
mins 2774 , noise_error =0.9770992366412213
mins 2775 , noise_error =0.9747899159663865
mins 2776 , noise_error =0.9906542056074766
mins 2777 , noise_error =1.0
mins 2778 , noise_error =1.0
mins 2779 , noise_error =1.0
mins 2780 , noise_error =1.0
mins 2781 , noise_error =1.0
mins 2782 , noise_error =1.0
mins 2783 , noise_error =1.0
mins 2784 , noise_error =1.0
mins 2785 , noise_error =1.0
mins 2786 , noise_error =1.0
mins 2787 , noise_error =1.0
mins 2788 , noise_error =1.0
mins 2789 , noise_error =0.9907407407407407
mins 2790 , noise_error =1.0
mins 2791 , noise_error =1.0
mins 2792 , noise_error =1.0
mins 2793 , noise_error =1.0
mins 2794 , noise_error =1.0
mins 2795 , noise_error =0.9929078014184397
mins 2796 , noise_error =0.993006993006993
mins 2797 , noise_error =0.9758064516129032
mins 2798 , noise_error =1.0
mins 2799 , noise_error =1.0
mins 2800 , noise_error =1.0
mins 2801 , noise_error =0.9914529914529915
mins 2802 , noise_error =1.0
mins 2803 , noise_error =1.0
mins 2804 , noise_error =1.0
mins 2805 , noise_error =1.0
mins 2806 , noise_error =0.9461538461538461
mins 2807 , noise_error =1.0
mins 2808 , noise_error =0.9765625
mins 2809 , noise_error =0.9923664122137404
mins 2810 , noise_error =0.9699248120300752
mins 2811 , noise_error =0.9712230215827338
mins 2812 , noise_error =0.9568345323741008
mins 2813 , noise_error =0.8828125
mins 2814 , noise_error =1.0
mins 2815 , noise_error =1.0
mins 2816 , noise_error =1.0
mins 2817 , noise_error =0.9426229508196722
mins 2818 , noise_error =0.9652173913043478
mins 2819 , noise_error =1.0
mins 2820 , noise_error =1.0
mins 2821 , noise_error =1.0
mins 2822 , noise_error =0.9583333333333334
mins 2823 , noise_error =0.9612403100775194
mins 2824 , noise_error =1.0
mins 2825 , noise_error =1.0
mins 2826 , noise_error =1.0
mins 2827 , noise_error =1.0
mins 2828 , noise_error =1.0
mins 2829 , noise_error =1.0
mins 2830 , noise_error =1.0
mins 2831 , noise_error =1.0
mins 2832 , noise_error =1.0
mins 2833 , noise_error =1.0
mins 2834 , noise_error =1.0
mins 2835 , noise_error =0.9649122807017544
mins 2836 , noise_error =0.9821428571428571
mins 2837 , noise_error =0.9724770642201834
mins 2838 , noise_error =1.0
mins 2839 , noise_error =1.0
mins 2840 , noise_error =0.9391304347826087
mins 2841 , noise_error =0.9732142857142857
mins 2842 , noise_error =1.0
mins 2843 , noise_error =1.0
mins 2844 , noise_error =1.0
mins 2845 , noise_error =1.0
mins 2846 , noise_error =1.0
mins 2847 , noise_error =1.0
mins 2848 , noise_error =0.9824561403508771
mins 2849 , noise_error =0.7563025210084033
mins 2850 , noise_error =0.7423312883435582
mins 2851 , noise_error =0.9647887323943662
mins 2852 , noise_error =0.6433566433566433
mins 2853 , noise_error =0.8789808917197452
mins 2854 , noise_error =0.56
