mins 2010 , noise_error =0.8679245283018868
mins 2011 , noise_error =0.8455284552845528
mins 2012 , noise_error =0.9238095238095239
mins 2013 , noise_error =0.9299999999999999
mins 2014 , noise_error =0.839622641509434
mins 2015 , noise_error =0.8557692307692308
mins 2016 , noise_error =0.8785046728971962
mins 2017 , noise_error =0.9174311926605505
mins 2018 , noise_error =0.8303571428571428
mins 2019 , noise_error =0.897196261682243
mins 2020 , noise_error =0.8317757009345794
mins 2021 , noise_error =0.8867924528301887
mins 2022 , noise_error =0.9238095238095239
mins 2023 , noise_error =0.9814814814814815
mins 2024 , noise_error =0.9326923076923077
mins 2025 , noise_error =0.9578947368421052
mins 2026 , noise_error =0.979381443298969
mins 2027 , noise_error =0.9038461538461539
mins 2028 , noise_error =0.944954128440367
mins 2029 , noise_error =0.9333333333333333
mins 2030 , noise_error =0.9433962264150944
mins 2031 , noise_error =0.8378378378378378
mins 2032 , noise_error =1.0
mins 2033 , noise_error =0.9795918367346939
mins 2034 , noise_error =0.9333333333333333
mins 2035 , noise_error =0.9142857142857143
mins 2036 , noise_error =0.9393939393939394
mins 2037 , noise_error =0.9052631578947369
mins 2038 , noise_error =0.9607843137254902
mins 2039 , noise_error =0.9468085106382979
mins 2040 , noise_error =1.0
mins 2041 , noise_error =1.0
mins 2042 , noise_error =1.0
mins 2043 , noise_error =1.0
mins 2044 , noise_error =0.8811881188118812
mins 2045 , noise_error =0.962962962962963
mins 2046 , noise_error =0.9357798165137614
mins 2047 , noise_error =0.7909090909090909
mins 2048 , noise_error =0.8773584905660378
mins 2049 , noise_error =0.9405940594059405
mins 2050 , noise_error =1.0
mins 2051 , noise_error =1.0
mins 2052 , noise_error =0.9479166666666666
mins 2053 , noise_error =0.803921568627451
mins 2054 , noise_error =0.9411764705882353
mins 2055 , noise_error =0.9809523809523809
mins 2056 , noise_error =0.9142857142857143
mins 2057 , noise_error =0.7339449541284404
mins 2058 , noise_error =0.7837837837837838
mins 2059 , noise_error =0.9150943396226415
mins 2060 , noise_error =0.9008264462809917
mins 2061 , noise_error =1.0
mins 2062 , noise_error =1.0
mins 2063 , noise_error =1.0
mins 2064 , noise_error =1.0
mins 2065 , noise_error =0.9285714285714286
mins 2066 , noise_error =1.0
mins 2067 , noise_error =1.0
